name,oof_fold,A0_PSNR,o2_oracle_candidate_PSNR,o2_oracle_dPSNR,o3_oracle_candidate_PSNR,o3_oracle_dPSNR,o3_minus_o2_dPSNR,o2_final_delta_abs_mean,o2_final_delta_rms,o3_mid_delta_abs_mean,o3_mid_delta_rms,o3_final_delta_abs_mean,o3_final_delta_rms,o3_mid_delta_spatial_entropy,o3_final_delta_spatial_entropy,final_context_abs_mean,mid_context_abs_mean
1011_0.79_0.66.png,1,43.75776290893555,50.99775695800781,7.239994049072266,50.74436950683594,6.986606597900391,-0.253387451171875,0.0028874953277409077,0.006568734999746084,0.0042040906846523285,0.008586988784372807,0.0018962984904646873,0.004644997417926788,0.9840121269226074,0.9809136986732483,0.036481235176324844,0.07427498698234558
1013_0.63_1.83.png,2,39.767333984375,46.453826904296875,6.686492919921875,47.11701965332031,7.3496856689453125,0.6631927490234375,0.00477257464081049,0.011956047266721725,0.008512550964951515,0.020481634885072708,0.0031449180096387863,0.008348817005753517,0.9822500348091125,0.9738516807556152,0.05297771841287613,0.09335415810346603
1014_0.74_1.61.png,3,40.07816696166992,47.03776931762695,6.959602355957031,47.2746467590332,7.196479797363281,0.23687744140625,0.004401016980409622,0.011793415062129498,0.007490086369216442,0.01566821150481701,0.0028945256490260363,0.008275078609585762,0.9849141240119934,0.9694107174873352,0.05149371176958084,0.08342821151018143
1015_0.7_1.92.png,4,39.58008575439453,45.90959548950195,6.329509735107422,46.26256561279297,6.6824798583984375,0.3529701232910156,0.005089345388114452,0.012178978882730007,0.008499687537550926,0.018816759809851646,0.0033307410776615143,0.008641356602311134,0.9868720173835754,0.975081205368042,0.059935927391052246,0.096257284283638
1017_0.91_1.44.png,0,33.62205123901367,41.64201736450195,8.019966125488281,45.2656135559082,11.643562316894531,3.62359619140625,0.0069598061963915825,0.017593374475836754,0.010041555389761925,0.02742546796798706,0.0040907361544668674,0.011824652552604675,0.9467734098434448,0.9579896330833435,0.027971332892775536,0.06591404974460602
1018_0.88_0.54.png,1,38.6190071105957,46.730045318603516,8.111038208007812,51.31304931640625,12.694042205810547,4.583003997802734,0.003458006540313363,0.008958365768194199,0.007597708608955145,0.017941076308488846,0.0021811386104673147,0.006098090671002865,0.9344091415405273,0.9495671987533569,0.01520569808781147,0.05625581741333008
1019_0.82_1.87.png,2,32.74661636352539,41.8858528137207,9.139236450195312,44.61956024169922,11.872943878173828,2.7337074279785156,0.008170184679329395,0.020986318588256836,0.010791447944939137,0.030103128403425217,0.004887702874839306,0.013804366812109947,0.9547498226165771,0.9623158574104309,0.03177545964717865,0.0743107944726944
1020_0.5_0.98.png,3,41.36661911010742,50.139434814453125,8.772815704345703,51.037315368652344,9.670696258544922,0.8978805541992188,0.003911108244210482,0.008845416828989983,0.007577079348266125,0.022956687957048416,0.00249227462336421,0.0058517176657915115,0.9627835154533386,0.9739212989807129,0.037139929831027985,0.071400947868824
1021_0.73_0.84.png,4,38.976966857910156,48.26531982421875,9.288352966308594,50.0200309753418,11.04306411743164,1.7547111511230469,0.0034743594005703926,0.010847178287804127,0.008484145626425743,0.02112666517496109,0.00226885755546391,0.007462060544639826,0.9427955746650696,0.9391700029373169,0.023265408352017403,0.06431352347135544
1022_0.66_1.05.png,0,40.141082763671875,49.273990631103516,9.13290786743164,49.585853576660156,9.444770812988281,0.3118629455566406,0.003689143341034651,0.01102463249117136,0.007568065542727709,0.017869720235466957,0.0023148043546825647,0.00668234471231699,0.9663804769515991,0.959567129611969,0.0271633118391037,0.0697556883096695
1025_0.95_1.79.png,1,34.59271240234375,43.268531799316406,8.675819396972656,44.75483703613281,10.162124633789062,1.4863052368164062,0.006678399164229631,0.017622586339712143,0.010725587606430054,0.02781105414032936,0.004405648447573185,0.012241967022418976,0.9736802577972412,0.9680647253990173,0.03982624039053917,0.07208488881587982
1026_0.77_0.89.png,2,35.755924224853516,48.592254638671875,12.83633041381836,49.00003433227539,13.244110107421875,0.4077796936035156,0.005293273366987705,0.014349912293255329,0.007616650778800249,0.018173610791563988,0.0025464214850217104,0.006931268610060215,0.9803897142410278,0.975679337978363,0.016327446326613426,0.05154726654291153
1027_0.57_1.77.png,3,33.522281646728516,44.265113830566406,10.74283218383789,44.8295783996582,11.307296752929688,0.5644645690917969,0.006174469366669655,0.01848415657877922,0.011377552524209023,0.02936750091612339,0.003395864274352789,0.009537525475025177,0.9716383218765259,0.9684903025627136,0.028392590582370758,0.07857105135917664
1029_0.71_0.56.png,4,44.240779876708984,52.535438537597656,8.294658660888672,52.667701721191406,8.426921844482422,0.13226318359375,0.0020545455627143383,0.005958414636552334,0.004405975807458162,0.009678906761109829,0.0013230482582002878,0.0037560455966740847,0.973030149936676,0.9703733921051025,0.022075124084949493,0.06533033400774002
1030_0.75_1.69.png,0,38.21989059448242,46.21235656738281,7.992465972900391,46.0087776184082,7.788887023925781,-0.20357894897460938,0.004849489778280258,0.01400246936827898,0.006388294510543346,0.01449584774672985,0.003146113594993949,0.009744006209075451,0.9771727323532104,0.9676550626754761,0.059473540633916855,0.0924578532576561
1032_0.6_0.6.png,1,43.00468444824219,51.88591384887695,8.881229400634766,52.06557846069336,9.060894012451172,0.17966461181640625,0.002161181066185236,0.006435488350689411,0.005245393142104149,0.011782645247876644,0.0014301416231319308,0.004190168343484402,0.964793860912323,0.9663044810295105,0.02187472954392433,0.06592759490013123
1034_0.55_0.77.png,2,37.81723403930664,49.16680908203125,11.34957504272461,49.966644287109375,12.149410247802734,0.799835205078125,0.005365434102714062,0.012544614262878895,0.00892246887087822,0.017887284979224205,0.0031484186183661222,0.007593861781060696,0.9873324632644653,0.9794192910194397,0.024591494351625443,0.06393209099769592
103_0.75_1.59.png,3,31.22649383544922,43.693931579589844,12.467437744140625,44.40306091308594,13.176567077636719,0.7091293334960938,0.008246318437159061,0.026476548984646797,0.010742814280092716,0.0273441169410944,0.004296759143471718,0.01369498297572136,0.9783859252929688,0.968876302242279,0.04474101960659027,0.07679794728755951
1040_0.78_2.0.png,4,31.56243133544922,41.15391540527344,9.591484069824219,43.72301483154297,12.16058349609375,2.5690994262695312,0.007344464771449566,0.023944620043039322,0.011856996454298496,0.035241249948740005,0.004710767883807421,0.017340824007987976,0.9361039996147156,0.93679279088974,0.04712201654911041,0.08026403188705444
1041_0.64_0.82.png,0,36.111610412597656,47.250152587890625,11.138542175292969,48.21099853515625,12.099388122558594,0.960845947265625,0.005304924212396145,0.015212005004286766,0.009416433051228523,0.02065841108560562,0.0030476523097604513,0.008939532563090324,0.9890170693397522,0.9734157919883728,0.024342279881238937,0.057765696197748184
1042_0.91_0.56.png,1,42.3957405090332,50.596736907958984,8.200996398925781,50.60376739501953,8.208026885986328,0.007030487060546875,0.002849689219146967,0.008502359502017498,0.00501827010884881,0.011219769716262817,0.0017880683299154043,0.005842825397849083,0.9646494388580322,0.9568451642990112,0.022414885461330414,0.060119833797216415
1043_0.68_1.87.png,2,34.00215530395508,42.268253326416016,8.266098022460938,43.355464935302734,9.353309631347656,1.0872116088867188,0.007416396401822567,0.020249152556061745,0.010553979314863682,0.026370881125330925,0.004547245800495148,0.013231577351689339,0.9807108640670776,0.97064608335495,0.057397253811359406,0.09623048454523087
1044_0.69_0.99.png,3,38.0838623046875,46.687171936035156,8.603309631347656,47.75442123413086,9.67055892944336,1.0672492980957031,0.004518903326243162,0.01313043013215065,0.00780648784711957,0.019288402050733566,0.0026745640207082033,0.008393754251301289,0.9852137565612793,0.9665423035621643,0.0310402512550354,0.06153023615479469
1046_0.91_1.69.png,4,31.82438850402832,39.85240173339844,8.028013229370117,40.04906463623047,8.224676132202148,0.19666290283203125,0.010505135171115398,0.02906227484345436,0.01462965551763773,0.031864963471889496,0.007064393255859613,0.020965799689292908,0.9847660064697266,0.9626352787017822,0.07534614205360413,0.11884897947311401
1047_0.89_1.57.png,0,31.743871688842773,40.26401901245117,8.520147323608398,40.754310607910156,9.010438919067383,0.4902915954589844,0.010618014261126518,0.02973017282783985,0.014119449071586132,0.03136017173528671,0.006869783159345388,0.020595092326402664,0.9877946376800537,0.965259313583374,0.07034998387098312,0.1102200299501419
1048_0.73_0.95.png,1,33.03868103027344,43.018760681152344,9.980079650878906,44.083824157714844,11.045143127441406,1.0650634765625,0.007472125813364983,0.022804370149970055,0.012391434982419014,0.030105790123343468,0.004927861504256725,0.016015300527215004,0.9827525615692139,0.9648016691207886,0.03659515827894211,0.0703774243593216
1049_0.97_1.09.png,2,38.180789947509766,42.631263732910156,4.450473785400391,43.292545318603516,5.11175537109375,0.6612815856933594,0.005961135495454073,0.013766082003712654,0.011025412008166313,0.021143125370144844,0.004215644672513008,0.009487459436058998,0.9771506190299988,0.9780480265617371,0.04655170068144798,0.07422158122062683
104_0.88_1.76.png,3,31.509904861450195,43.56932830810547,12.059423446655273,43.89646530151367,12.386560440063477,0.3271369934082031,0.007937345653772354,0.026246245950460434,0.00971362553536892,0.02483936958014965,0.0042832763865590096,0.013541344553232193,0.9642122387886047,0.9616938829421997,0.05618728697299957,0.09416161477565765
1050_0.61_1.24.png,4,40.258216857910156,44.258724212646484,4.000507354736328,45.59943771362305,5.341220855712891,1.3407135009765625,0.005139221902936697,0.010654385201632977,0.0114827249199152,0.024062462151050568,0.0036160536110401154,0.008019772358238697,0.979893147945404,0.9754299521446228,0.028491467237472534,0.06478235870599747
1051_0.69_0.54.png,0,42.749366760253906,47.6933708190918,4.944004058837891,49.05449676513672,6.3051300048828125,1.3611259460449219,0.003530961461365223,0.00767159927636385,0.009908423759043217,0.018897783011198044,0.0024073123931884766,0.005513215437531471,0.9779715538024902,0.97428959608078,0.015041687525808811,0.0519404262304306
1052_0.73_1.22.png,1,38.58009719848633,43.029144287109375,4.449047088623047,44.19435119628906,5.614253997802734,1.1652069091796875,0.005886605009436607,0.012682447209954262,0.01337504480034113,0.026736270636320114,0.004061074461787939,0.009200396947562695,0.9788898229598999,0.9752551317214966,0.03767150267958641,0.06803501397371292
1053_0.54_1.81.png,2,37.231693267822266,46.65877914428711,9.427085876464844,47.556602478027344,10.324909210205078,0.8978233337402344,0.004823513329029083,0.013062258251011372,0.007935913279652596,0.01920078508555889,0.002758453832939267,0.007508919574320316,0.9837359189987183,0.9747098684310913,0.03250405564904213,0.07982731610536575
1054_0.86_1.22.png,3,38.022762298583984,47.95558166503906,9.932819366455078,48.8828125,10.860050201416016,0.9272308349609375,0.004348837770521641,0.01210853923112154,0.0067538730800151825,0.01654207892715931,0.0026692249812185764,0.007385016418993473,0.9504270553588867,0.956045389175415,0.02642934024333954,0.06272699683904648
1055_0.8_1.95.png,4,34.83050537109375,45.270347595214844,10.439842224121094,45.72566223144531,10.895156860351562,0.45531463623046875,0.006594520062208176,0.018121525645256042,0.008426105603575706,0.020278824493288994,0.0036533502861857414,0.010281211696565151,0.9641764760017395,0.9623335599899292,0.03981563076376915,0.07544340938329697
1057_0.96_1.31.png,0,40.0328254699707,46.21636199951172,6.183536529541016,46.44694900512695,6.41412353515625,0.23058700561523438,0.006749867927283049,0.01393100619316101,0.011107036843895912,0.02167867124080658,0.0043963901698589325,0.009852495044469833,0.970140814781189,0.9759035706520081,0.04367101192474365,0.09038858860731125
1058_0.6_1.0.png,1,42.032283782958984,48.82282638549805,6.7905426025390625,49.789676666259766,7.757392883300781,0.9668502807617188,0.004278927575796843,0.010148851200938225,0.00815767701715231,0.01961384154856205,0.0026822169311344624,0.006801540032029152,0.974381685256958,0.9746357202529907,0.03123641200363636,0.07253897935152054
1059_0.87_0.7.png,2,42.161582946777344,49.24820327758789,7.086620330810547,50.402835845947266,8.241252899169922,1.154632568359375,0.004612134303897619,0.010691102594137192,0.009328054264187813,0.019366031512618065,0.0027022836729884148,0.006436216179281473,0.9665940999984741,0.9707520008087158,0.025185896083712578,0.0628926232457161
1060_0.94_1.09.png,3,40.53528594970703,47.2938232421875,6.758537292480469,47.7100830078125,7.174797058105469,0.416259765625,0.0061890603974461555,0.013067265041172504,0.010435889475047588,0.02095024846494198,0.003666134551167488,0.008324135094881058,0.9683603644371033,0.9758013486862183,0.037320706993341446,0.07981722056865692
1061_0.91_0.94.png,4,35.50494384765625,46.50739288330078,11.002449035644531,46.35606384277344,10.851119995117188,-0.15132904052734375,0.005094669759273529,0.016446100547909737,0.007374015636742115,0.016763916239142418,0.003263157792389393,0.010235479101538658,0.9749264121055603,0.9659650921821594,0.042210303246974945,0.06551860272884369
1062_0.58_1.51.png,0,34.548439025878906,45.37845993041992,10.830020904541016,45.534854888916016,10.98641586303711,0.15639495849609375,0.005961776711046696,0.018706709146499634,0.009718897752463818,0.02431398071348667,0.0038213306106626987,0.01169085968285799,0.9867685437202454,0.9709826707839966,0.04910561069846153,0.07978815585374832
1064_0.54_0.97.png,1,37.867576599121094,48.18628692626953,10.318710327148438,48.5294303894043,10.661853790283203,0.3431434631347656,0.004216074012219906,0.01273546926677227,0.007856963202357292,0.017730871215462685,0.00264524738304317,0.007893591187894344,0.9886652827262878,0.9728956818580627,0.028020646423101425,0.06217404082417488
1065_0.84_1.48.png,2,40.087886810302734,47.13444519042969,7.046558380126953,47.111656188964844,7.023769378662109,-0.02278900146484375,0.0043966444209218025,0.010322729125618935,0.006075863726437092,0.013517646118998528,0.002970266155898571,0.007458365987986326,0.9813137650489807,0.9781648516654968,0.06896470487117767,0.09655778855085373
1066_0.58_1.42.png,3,38.98136901855469,47.22697448730469,8.24560546875,48.59211730957031,9.610748291015625,1.365142822265625,0.004602717701345682,0.011892677284777164,0.008081647567451,0.019281744956970215,0.002848168835043907,0.007301966659724712,0.9747388362884521,0.9782612323760986,0.051774416118860245,0.0956038162112236
1067_0.62_1.35.png,4,39.57331085205078,48.283287048339844,8.709976196289062,49.17167282104492,9.59836196899414,0.8883857727050781,0.00424942746758461,0.010879259556531906,0.0069580888375639915,0.016348734498023987,0.002683451399207115,0.006788438186049461,0.9779176712036133,0.9809418320655823,0.05114804208278656,0.09352852404117584
1068_0.69_1.34.png,0,40.14018630981445,48.33540344238281,8.19521713256836,48.79963302612305,8.659446716308594,0.4642295837402344,0.004105930216610432,0.010157780721783638,0.006166644394397736,0.014458374120295048,0.0026163491420447826,0.00664474256336689,0.9787890315055847,0.979837954044342,0.054480910301208496,0.09203901141881943
1070_0.79_1.57.png,1,34.46012878417969,42.8535270690918,8.39339828491211,42.875709533691406,8.415580749511719,0.022182464599609375,0.006158636417239904,0.018482638522982597,0.009614099748432636,0.02605714648962021,0.0038572715129703283,0.011897331103682518,0.9879535436630249,0.9684305191040039,0.055390991270542145,0.09076657891273499
1071_0.69_1.75.png,2,31.66425895690918,41.82254409790039,10.158285140991211,42.130592346191406,10.466333389282227,0.3080482482910156,0.008410896174609661,0.025063054636120796,0.01188521645963192,0.028901247307658195,0.004890639800578356,0.01500509399920702,0.9913974404335022,0.972260057926178,0.057118576020002365,0.09668469429016113
1072_0.58_0.58.png,3,38.13917541503906,49.54742431640625,11.408248901367188,49.39937210083008,11.260196685791016,-0.14805221557617188,0.003994005266577005,0.011780962347984314,0.008159791119396687,0.015595139004290104,0.00210146838799119,0.006321693304926157,0.9850815534591675,0.9719039797782898,0.01727921888232231,0.071499764919281
1073_0.51_0.98.png,4,39.438934326171875,50.70436477661133,11.265430450439453,50.60142135620117,11.162487030029297,-0.10294342041015625,0.003920930903404951,0.010084573179483414,0.00811602734029293,0.017455458641052246,0.00227794935926795,0.005531503818929195,0.9823687076568604,0.9776374101638794,0.027413342148065567,0.0767267718911171
1077_0.94_0.84.png,0,40.86440658569336,45.18009567260742,4.3156890869140625,45.44096374511719,4.576557159423828,0.2608680725097656,0.004552771337330341,0.010116246528923512,0.008488249965012074,0.014451119117438793,0.003451114520430565,0.00832846388220787,0.9791185259819031,0.9709262251853943,0.03567730262875557,0.06824185699224472
1078_0.96_0.54.png,1,43.199432373046875,47.86880111694336,4.669368743896484,48.20819854736328,5.008766174316406,0.3393974304199219,0.0036002059932798147,0.007861599326133728,0.007491771597415209,0.012437979690730572,0.0025928777176886797,0.006189567502588034,0.9824120402336121,0.9704064130783081,0.02160882018506527,0.06402763724327087
1079_0.77_1.21.png,2,39.780487060546875,44.02814865112305,4.247661590576172,44.65211486816406,4.8716278076171875,0.6239662170410156,0.005578089505434036,0.01123859640210867,0.009765093214809895,0.01831900328397751,0.0040327818132936954,0.0089770732447505,0.9832868576049805,0.9753075838088989,0.03909049928188324,0.06824939697980881
107_0.77_1.67.png,3,34.29155731201172,42.95680236816406,8.665245056152344,44.11833190917969,9.826774597167969,1.161529541015625,0.0068648760206997395,0.019693031907081604,0.009571628645062447,0.026669993996620178,0.004379779566079378,0.013088169507682323,0.9578872323036194,0.9540446996688843,0.038396984338760376,0.06655193120241165
1081_0.66_1.5.png,4,32.3872184753418,43.75289535522461,11.365676879882812,44.07865905761719,11.69144058227539,0.3257637023925781,0.008897338062524796,0.022280516102910042,0.011046713218092918,0.025672150775790215,0.0050165955908596516,0.012907455675303936,0.9851466417312622,0.9737753868103027,0.037306565791368484,0.0691564530134201
1082_0.94_0.87.png,0,33.75794982910156,42.84977340698242,9.09182357788086,44.36432647705078,10.606376647949219,1.5145530700683594,0.007114790380001068,0.017113473266363144,0.010665889829397202,0.02178705669939518,0.004290879238396883,0.010829576291143894,0.9684573411941528,0.9665291905403137,0.03472982347011566,0.05954725295305252
1086_0.6_0.76.png,1,44.294532775878906,48.640869140625,4.346336364746094,50.02449417114258,5.729961395263672,1.3836250305175781,0.003722292836755514,0.00727790966629982,0.006462808698415756,0.013288642279803753,0.002382496604695916,0.004694970324635506,0.9704131484031677,0.9783334732055664,0.022229569032788277,0.053649816662073135
1088_0.57_0.97.png,2,43.63494110107422,47.807125091552734,4.172183990478516,49.031925201416016,5.396984100341797,1.2248001098632812,0.004183329641819,0.008016967214643955,0.006688388995826244,0.01464933156967163,0.0027201592456549406,0.005183818284422159,0.9729761481285095,0.9804803133010864,0.026587054133415222,0.05745778605341911
1089_0.76_1.23.png,3,38.241127014160156,46.5006217956543,8.25949478149414,47.539100646972656,9.2979736328125,1.0384788513183594,0.004946392960846424,0.013334617018699646,0.009384781122207642,0.022736191749572754,0.0031515704467892647,0.009409166872501373,0.9789069890975952,0.9627824425697327,0.03702840954065323,0.07484729588031769
108_0.96_0.98.png,4,31.495180130004883,38.98967361450195,7.49449348449707,42.45222473144531,10.95704460144043,3.4625511169433594,0.007351444568485022,0.019893767312169075,0.011446984484791756,0.02858155220746994,0.004842941649258137,0.01473592221736908,0.9275579452514648,0.9451296925544739,0.028227712959051132,0.060548510402441025
1090_0.54_0.58.png,0,41.2755241394043,49.00789260864258,7.732368469238281,50.7944450378418,9.5189208984375,1.7865524291992188,0.0031740013509988785,0.00786639004945755,0.009118149057030678,0.01849648728966713,0.0019876654259860516,0.00509391026571393,0.9798102974891663,0.9709516763687134,0.012710080482065678,0.07555155456066132
1091_0.79_1.01.png,1,38.78462219238281,46.974212646484375,8.189590454101562,48.24061965942383,9.455997467041016,1.2664070129394531,0.004541593603789806,0.012115956284105778,0.007189466618001461,0.017294567078351974,0.0027575278654694557,0.008115243166685104,0.9617416858673096,0.962381899356842,0.029065735638141632,0.06981766223907471
1093_0.65_1.34.png,2,33.87598419189453,46.02013397216797,12.144149780273438,47.27204895019531,13.396064758300781,1.2519149780273438,0.00702018104493618,0.020755652338266373,0.008770853281021118,0.022157078608870506,0.0037369029596447945,0.012160738930106163,0.9752826690673828,0.9595921635627747,0.03318733349442482,0.0732288733124733
1095_0.9_0.64.png,3,36.157745361328125,46.900909423828125,10.7431640625,49.1541748046875,12.996429443359375,2.253265380859375,0.004958108998835087,0.013669764623045921,0.009083712473511696,0.019898852333426476,0.0029641781002283096,0.009020612575113773,0.9697189927101135,0.9604213833808899,0.018201477825641632,0.05581793561577797
1097_0.85_1.71.png,4,26.514854431152344,32.988006591796875,6.473152160644531,36.27351379394531,9.758659362792969,3.2855072021484375,0.012502485886216164,0.030444126576185226,0.02248295396566391,0.051911164075136185,0.007941781543195248,0.021203549578785896,0.9584658741950989,0.956510603427887,0.037826135754585266,0.07581599056720734
1099_0.54_1.76.png,0,33.76907730102539,40.84147644042969,7.072399139404297,43.18645477294922,9.417377471923828,2.3449783325195312,0.0087031414732337,0.014884169213473797,0.019451124593615532,0.0335124246776104,0.004677397198975086,0.009598959237337112,0.9821014404296875,0.9769720435142517,0.038703929632902145,0.08804531395435333
109_0.54_0.97.png,1,38.60458755493164,49.492156982421875,10.887569427490234,50.27116775512695,11.666580200195312,0.7790107727050781,0.004346472676843405,0.013281379826366901,0.007446425501257181,0.020392585545778275,0.002556511899456382,0.008254693821072578,0.9771025776863098,0.9692797064781189,0.02636280283331871,0.07129229605197906
10_0.78_1.56.png,2,38.89318084716797,45.956947326660156,7.0637664794921875,46.166500091552734,7.273319244384766,0.20955276489257812,0.004710125271230936,0.011504887603223324,0.006146646104753017,0.01437629759311676,0.0033945387694984674,0.009415369480848312,0.9801008105278015,0.9725121855735779,0.06528840959072113,0.09948846697807312
1104_0.89_1.59.png,3,25.45185089111328,34.01453399658203,8.56268310546875,41.590858459472656,16.139007568359375,7.576324462890625,0.014027802273631096,0.0377068892121315,0.017993448302149773,0.04305920749902725,0.00948311947286129,0.026355406269431114,0.9593942761421204,0.950614333152771,0.06060454249382019,0.09063991904258728
1105_0.82_0.89.png,4,39.0895881652832,48.5881233215332,9.49853515625,49.42018508911133,10.330596923828125,0.832061767578125,0.00431169243529439,0.011083177290856838,0.0063205137848854065,0.015820685774087906,0.0025678048841655254,0.007138068322092295,0.9691945910453796,0.9660189747810364,0.016912760213017464,0.047475799918174744
1106_0.89_1.69.png,0,31.709938049316406,42.03761672973633,10.327678680419922,43.01274108886719,11.302803039550781,0.9751243591308594,0.00836237519979477,0.023951757699251175,0.010252812877297401,0.02589002624154091,0.005073643289506435,0.015348359011113644,0.9727991223335266,0.9658718705177307,0.03988618403673172,0.06818599998950958
1107_0.98_1.25.png,1,31.83049774169922,42.47117614746094,10.640678405761719,44.101341247558594,12.270843505859375,1.6301651000976562,0.00790280569344759,0.02261493355035782,0.010198293253779411,0.024952277541160583,0.004671943373978138,0.014200102537870407,0.964972198009491,0.9658369421958923,0.031960129737854004,0.059434741735458374
1109_0.9_0.79.png,2,40.03135681152344,48.90477752685547,8.873420715332031,49.48394775390625,9.452590942382812,0.5791702270507812,0.004740304313600063,0.009896050207316875,0.00879060011357069,0.015869801864027977,0.0030112206004559994,0.006224921438843012,0.9767331480979919,0.9794222712516785,0.015804195776581764,0.05796309560537338
110_0.55_1.08.png,3,38.41853332519531,49.23959732055664,10.821063995361328,50.05659484863281,11.6380615234375,0.8169975280761719,0.004473050124943256,0.013760444708168507,0.007620367221534252,0.020903704687952995,0.0027142190374433994,0.008843814954161644,0.9779762625694275,0.9688810110092163,0.03035193495452404,0.07388658821582794
1112_0.61_0.52.png,4,41.87896728515625,51.80337905883789,9.92441177368164,52.449588775634766,10.570621490478516,0.646209716796875,0.0033489656634628773,0.007613144349306822,0.007759906351566315,0.015608039684593678,0.001836449489928782,0.004081768915057182,0.9924623370170593,0.9821193218231201,0.023882674053311348,0.06661733984947205
1113_0.9_0.52.png,0,44.63855743408203,49.72278594970703,5.084228515625,50.09465026855469,5.456092834472656,0.37186431884765625,0.002504435833543539,0.006146213971078396,0.006361028645187616,0.012888596393167973,0.0018660692730918527,0.00490898871794343,0.9804226160049438,0.9800083637237549,0.02070402354001999,0.06764046847820282
1114_0.76_1.34.png,1,36.62480926513672,44.64657211303711,8.02176284790039,44.73338317871094,8.108573913574219,0.08681106567382812,0.005041343159973621,0.014563310891389847,0.008635889738798141,0.018414156511425972,0.0034590752329677343,0.009916651993989944,0.9827736616134644,0.9731351137161255,0.04207771271467209,0.0813772976398468
