mapper,K,scale,split,gate_pass,primary_feature,primary_direction,primary_threshold,secondary_feature,secondary_direction,secondary_threshold,count,open_count,keep_count,open_keep_count,coverage,initial_weighted_delta_l1,projection_weighted_delta_l1,weighted_delta_l1_drop,mean_gain,mean_oracle_gain,oracle_recovery,hard_bottom25_gain,hard_bottom25_oracle_gain,easy_top25_gain,strong_reference_cut_psnr,strong_regressions,severe_regressions,strong_rate
spatial_priors_kenel_knn_9,16,0.25,oof,False,weighted_residual_norm,high,0.0,proxy_score,high,2.055703805581285e-06,3000,1324,2550,1324,0.85,0.012680155144233448,0.011511062446321005,0.09219861150075212,0.0382498664855957,0.452876833597819,0.0844597551650518,0.1046759541829427,1.1043257853190105,0.0007247060139973958,42.756771087646484,0,0,0.0
spatial_priors_kenel_knn_9,16,0.25,oof,False,kenel_confidence,high,0.1111111119389534,M_safe_mean,high,0.00011171086371177804,3000,1324,2550,1324,0.85,0.012680155144233448,0.011511062446321005,0.09219861150075212,0.0382498664855957,0.452876833597819,0.0844597551650518,0.1046759541829427,1.1043257853190105,0.0007247060139973958,42.756771087646484,0,0,0.0
spatial_priors_kenel_knn_9,16,0.25,oof,False,kenel_confidence,high,0.1111111119389534,proxy_score,high,2.055703805581285e-06,3000,1324,2550,1324,0.85,0.012680155144233448,0.011511062446321005,0.09219861150075212,0.0382498664855957,0.452876833597819,0.0844597551650518,0.1046759541829427,1.1043257853190105,0.0007247060139973958,42.756771087646484,0,0,0.0
spatial_priors_kenel_knn_9,16,0.25,oof,False,nn_distance,low,4000000.0,M_safe_mean,high,0.00011171086371177804,3000,1324,2550,1324,0.85,0.012680155144233448,0.011511062446321005,0.09219861150075212,0.0382498664855957,0.452876833597819,0.0844597551650518,0.1046759541829427,1.1043257853190105,0.0007247060139973958,42.756771087646484,0,0,0.0
spatial_priors_kenel_knn_9,16,0.25,oof,False,nn_distance,low,4000000.0,proxy_score,high,2.055703805581285e-06,3000,1324,2550,1324,0.85,0.012680155144233448,0.011511062446321005,0.09219861150075212,0.0382498664855957,0.452876833597819,0.0844597551650518,0.1046759541829427,1.1043257853190105,0.0007247060139973958,42.756771087646484,0,0,0.0
spatial_priors_kenel_knn_9,16,0.25,oof,False,weighted_residual_norm,high,0.0,M_safe_mean,high,0.0003019949421286583,3000,1324,2400,1324,0.8,0.012680155144233448,0.011511062446321005,0.09219861150075212,0.0382498664855957,0.452876833597819,0.0844597551650518,0.1046759541829427,1.1043257853190105,0.0007247060139973958,42.756771087646484,0,0,0.0
spatial_priors_kenel_knn_9,16,0.25,oof,False,weighted_residual_norm,high,0.0,proxy_score,high,3.2082590769277975e-05,3000,1324,2400,1324,0.8,0.012680155144233448,0.011511062446321005,0.09219861150075212,0.0382498664855957,0.452876833597819,0.0844597551650518,0.1046759541829427,1.1043257853190105,0.0007247060139973958,42.756771087646484,0,0,0.0
spatial_priors_kenel_knn_9,16,0.25,oof,False,kenel_confidence,high,0.1111111119389534,M_safe_mean,high,0.0003019949421286583,3000,1324,2400,1324,0.8,0.012680155144233448,0.011511062446321005,0.09219861150075212,0.0382498664855957,0.452876833597819,0.0844597551650518,0.1046759541829427,1.1043257853190105,0.0007247060139973958,42.756771087646484,0,0,0.0
spatial_priors_kenel_knn_9,16,0.25,oof,False,kenel_confidence,high,0.1111111119389534,proxy_score,high,3.2082590769277975e-05,3000,1324,2400,1324,0.8,0.012680155144233448,0.011511062446321005,0.09219861150075212,0.0382498664855957,0.452876833597819,0.0844597551650518,0.1046759541829427,1.1043257853190105,0.0007247060139973958,42.756771087646484,0,0,0.0
spatial_priors_kenel_knn_9,16,0.25,oof,False,nn_distance,low,4000000.0,M_safe_mean,high,0.0003019949421286583,3000,1324,2400,1324,0.8,0.012680155144233448,0.011511062446321005,0.09219861150075212,0.0382498664855957,0.452876833597819,0.0844597551650518,0.1046759541829427,1.1043257853190105,0.0007247060139973958,42.756771087646484,0,0,0.0
