split,scope,feature,count,bad_count,auc_high_is_bad,best_auc,best_direction_for_bad
oof,convir_spatial_kenel_knn_9|K16|scale1,weighted_residual_norm,3000,48,0.7852585817524842,0.7852585817524842,high
oof,convir_spatial_kenel_knn_9|K16|scale1,nn_distance,3000,48,0.40346234191508584,0.5965376580849142,low
oof,convir_spatial_kenel_knn_9|K16|scale1,confidence_proxy,3000,48,0.5965376580849142,0.5965376580849142,high
oof,convir_spatial_kenel_knn_9|K16|scale1,kenel_confidence,3000,48,0.520826275971093,0.520826275971093,high
oof,convir_spatial_kenel_knn_9|K16|scale1,proxy_score,3000,48,0.8045604674796748,0.8045604674796748,high
oof,convir_spatial_kenel_knn_9|K16|scale1,M_safe_mean,3000,48,0.8131704494128275,0.8131704494128275,high
oof,convir_spatial_kenel_knn_9|K16|scale1,M_safe_nonzero_frac,3000,48,0.5220189701897019,0.5220189701897019,high
oof,global_mean_coeff|K16|scale0.25,pred_abs_mean,3000,76,0.4732522139822881,0.5267477860177119,low
oof,global_mean_coeff|K16|scale0.25,pred_abs_max,3000,76,0.4800021599827201,0.5199978400172799,low
oof,global_mean_coeff|K16|scale0.25,pred_coeff_norm,3000,76,0.5423266613867089,0.5423266613867089,high
oof,global_mean_coeff|K16|scale0.25,pred_low_energy,3000,76,0.47686568507451943,0.5231343149254806,low
oof,global_mean_coeff|K16|scale0.25,weighted_residual_norm,3000,76,0.7936226510187918,0.7936226510187918,high
oof,global_mean_coeff|K16|scale0.25,nn_distance,3000,76,0.23427262581899344,0.7657273741810066,low
oof,global_mean_coeff|K16|scale0.25,confidence_proxy,3000,76,0.7657273741810066,0.7657273741810066,high
oof,global_mean_coeff|K16|scale0.25,proxy_score,3000,76,0.8607868637050904,0.8607868637050904,high
oof,global_mean_coeff|K16|scale0.25,M_safe_mean,3000,76,0.8543226654186766,0.8543226654186766,high
oof,global_mean_coeff|K16|scale0.25,M_safe_nonzero_frac,3000,76,0.5222298221614227,0.5222298221614227,high
oof,global_mean_coeff|K16|scale0.5,pred_abs_mean,3000,129,0.48162998604057145,0.5183700139594285,low
oof,global_mean_coeff|K16|scale0.5,pred_abs_max,3000,129,0.4715127754422061,0.5284872245577938,low
oof,global_mean_coeff|K16|scale0.5,pred_coeff_norm,3000,129,0.5286046781636197,0.5286046781636197,high
oof,global_mean_coeff|K16|scale0.5,pred_low_energy,3000,129,0.48868260255589846,0.5113173974441015,low
oof,global_mean_coeff|K16|scale0.5,weighted_residual_norm,3000,129,0.8039550814209996,0.8039550814209996,high
oof,global_mean_coeff|K16|scale0.5,nn_distance,3000,129,0.2437715837876223,0.7562284162123777,low
oof,global_mean_coeff|K16|scale0.5,confidence_proxy,3000,129,0.7562284162123777,0.7562284162123777,high
oof,global_mean_coeff|K16|scale0.5,proxy_score,3000,129,0.8474007652034917,0.8474007652034917,high
oof,global_mean_coeff|K16|scale0.5,M_safe_mean,3000,129,0.8399768872904398,0.8399768872904398,high
oof,global_mean_coeff|K16|scale0.5,M_safe_nonzero_frac,3000,129,0.5226401950539882,0.5226401950539882,high
oof,global_mean_coeff|K16|scale0.75,pred_abs_mean,3000,153,0.4985800900385913,0.5014199099614087,low
oof,global_mean_coeff|K16|scale0.75,pred_abs_max,3000,153,0.4611137512023894,0.5388862487976106,low
oof,global_mean_coeff|K16|scale0.75,pred_coeff_norm,3000,153,0.5079753713919709,0.5079753713919709,high
oof,global_mean_coeff|K16|scale0.75,pred_low_energy,3000,153,0.5020948550360315,0.5020948550360315,high
oof,global_mean_coeff|K16|scale0.75,weighted_residual_norm,3000,153,0.8116007906499445,0.8116007906499445,high
oof,global_mean_coeff|K16|scale0.75,nn_distance,3000,153,0.24825352222612496,0.751746477773875,low
oof,global_mean_coeff|K16|scale0.75,confidence_proxy,3000,153,0.751746477773875,0.751746477773875,high
oof,global_mean_coeff|K16|scale0.75,proxy_score,3000,153,0.8220027502863925,0.8220027502863925,high
oof,global_mean_coeff|K16|scale0.75,M_safe_mean,3000,153,0.8161670006956067,0.8161670006956067,high
oof,global_mean_coeff|K16|scale0.75,M_safe_nonzero_frac,3000,153,0.5228310502283106,0.5228310502283106,high
oof,global_mean_coeff|K16|scale1,pred_abs_mean,3000,175,0.48765613147914033,0.5123438685208597,low
oof,global_mean_coeff|K16|scale1,pred_abs_max,3000,175,0.4647544879898862,0.5352455120101138,low
oof,global_mean_coeff|K16|scale1,pred_coeff_norm,3000,175,0.5119201011378003,0.5119201011378003,high
oof,global_mean_coeff|K16|scale1,pred_low_energy,3000,175,0.4953992414664981,0.504600758533502,low
oof,global_mean_coeff|K16|scale1,weighted_residual_norm,3000,175,0.8098002528445006,0.8098002528445006,high
oof,global_mean_coeff|K16|scale1,nn_distance,3000,175,0.24519039190897599,0.754809608091024,low
oof,global_mean_coeff|K16|scale1,confidence_proxy,3000,175,0.754809608091024,0.754809608091024,high
oof,global_mean_coeff|K16|scale1,proxy_score,3000,175,0.8182300884955752,0.8182300884955752,high
oof,global_mean_coeff|K16|scale1,M_safe_mean,3000,175,0.8098204804045512,0.8098204804045512,high
oof,global_mean_coeff|K16|scale1,M_safe_nonzero_frac,3000,175,0.5230088495575221,0.5230088495575221,high
oof,global_plus_spatial_kenel_knn_9|K16|scale0.25,pred_abs_mean,3000,18,0.7138572173783442,0.7138572173783442,high
oof,global_plus_spatial_kenel_knn_9|K16|scale0.25,pred_abs_max,3000,18,0.8143490573068037,0.8143490573068037,high
oof,global_plus_spatial_kenel_knn_9|K16|scale0.25,pred_coeff_norm,3000,18,0.6087636932707355,0.6087636932707355,high
oof,global_plus_spatial_kenel_knn_9|K16|scale0.25,pred_low_energy,3000,18,0.7471309337506521,0.7471309337506521,high
oof,global_plus_spatial_kenel_knn_9|K16|scale0.25,weighted_residual_norm,3000,18,0.8173299053580744,0.8173299053580744,high
oof,global_plus_spatial_kenel_knn_9|K16|scale0.25,nn_distance,3000,18,0.2764177658543856,0.7235822341456144,low
oof,global_plus_spatial_kenel_knn_9|K16|scale0.25,confidence_proxy,3000,18,0.7235822341456144,0.7235822341456144,high
oof,global_plus_spatial_kenel_knn_9|K16|scale0.25,kenel_confidence,3000,18,0.4984909456740443,0.5015090543259557,low
oof,global_plus_spatial_kenel_knn_9|K16|scale0.25,proxy_score,3000,18,0.8390435203815485,0.8390435203815485,high
oof,global_plus_spatial_kenel_knn_9|K16|scale0.25,M_safe_mean,3000,18,0.860813026305984,0.860813026305984,high
oof,global_plus_spatial_kenel_knn_9|K16|scale0.25,M_safe_nonzero_frac,3000,18,0.5217974513749162,0.5217974513749162,high
oof,global_plus_spatial_kenel_knn_9|K16|scale0.5,pred_abs_mean,3000,37,0.6388612709908694,0.6388612709908694,high
oof,global_plus_spatial_kenel_knn_9|K16|scale0.5,pred_abs_max,3000,37,0.7421805876075198,0.7421805876075198,high
oof,global_plus_spatial_kenel_knn_9|K16|scale0.5,pred_coeff_norm,3000,37,0.6116244492889785,0.6116244492889785,high
oof,global_plus_spatial_kenel_knn_9|K16|scale0.5,pred_low_energy,3000,37,0.6841495562386551,0.6841495562386551,high
oof,global_plus_spatial_kenel_knn_9|K16|scale0.5,weighted_residual_norm,3000,37,0.7858817305324224,0.7858817305324224,high
oof,global_plus_spatial_kenel_knn_9|K16|scale0.5,nn_distance,3000,37,0.28437212102416287,0.7156278789758371,low
oof,global_plus_spatial_kenel_knn_9|K16|scale0.5,confidence_proxy,3000,37,0.7156278789758371,0.7156278789758371,high
oof,global_plus_spatial_kenel_knn_9|K16|scale0.5,kenel_confidence,3000,37,0.4984812689841377,0.5015187310158623,low
oof,global_plus_spatial_kenel_knn_9|K16|scale0.5,proxy_score,3000,37,0.8253368116682325,0.8253368116682325,high
oof,global_plus_spatial_kenel_knn_9|K16|scale0.5,M_safe_mean,3000,37,0.8248579325190868,0.8248579325190868,high
oof,global_plus_spatial_kenel_knn_9|K16|scale0.5,M_safe_nonzero_frac,3000,37,0.5219372257846777,0.5219372257846777,high
oof,global_plus_spatial_kenel_knn_9|K16|scale0.75,pred_abs_mean,3000,43,0.6255003893009099,0.6255003893009099,high
oof,global_plus_spatial_kenel_knn_9|K16|scale0.75,pred_abs_max,3000,43,0.7439894298904453,0.7439894298904453,high
oof,global_plus_spatial_kenel_knn_9|K16|scale0.75,pred_coeff_norm,3000,43,0.6112732105921306,0.6112732105921306,high
oof,global_plus_spatial_kenel_knn_9|K16|scale0.75,pred_low_energy,3000,43,0.6723423331314736,0.6723423331314736,high
oof,global_plus_spatial_kenel_knn_9|K16|scale0.75,weighted_residual_norm,3000,43,0.778279368624706,0.778279368624706,high
oof,global_plus_spatial_kenel_knn_9|K16|scale0.75,nn_distance,3000,43,0.2786057522158693,0.7213942477841306,low
oof,global_plus_spatial_kenel_knn_9|K16|scale0.75,confidence_proxy,3000,43,0.7213942477841306,0.7213942477841306,high
oof,global_plus_spatial_kenel_knn_9|K16|scale0.75,kenel_confidence,3000,43,0.49847818735204596,0.501521812647954,low
oof,global_plus_spatial_kenel_knn_9|K16|scale0.75,proxy_score,3000,43,0.8059551242223812,0.8059551242223812,high
oof,global_plus_spatial_kenel_knn_9|K16|scale0.75,M_safe_mean,3000,43,0.8129704052661796,0.8129704052661796,high
oof,global_plus_spatial_kenel_knn_9|K16|scale0.75,M_safe_nonzero_frac,3000,43,0.5219817382482246,0.5219817382482246,high
oof,global_plus_spatial_kenel_knn_9|K16|scale1,pred_abs_mean,3000,49,0.6323764341385487,0.6323764341385487,high
oof,global_plus_spatial_kenel_knn_9|K16|scale1,pred_abs_max,3000,49,0.7532209766319269,0.7532209766319269,high
oof,global_plus_spatial_kenel_knn_9|K16|scale1,pred_coeff_norm,3000,49,0.6204192283487437,0.6204192283487437,high
oof,global_plus_spatial_kenel_knn_9|K16|scale1,pred_low_energy,3000,49,0.6767681657549499,0.6767681657549499,high
oof,global_plus_spatial_kenel_knn_9|K16|scale1,weighted_residual_norm,3000,49,0.7806001424629493,0.7806001424629493,high
oof,global_plus_spatial_kenel_knn_9|K16|scale1,nn_distance,3000,49,0.2717584492285562,0.7282415507714438,low
oof,global_plus_spatial_kenel_knn_9|K16|scale1,confidence_proxy,3000,49,0.7282415507714438,0.7282415507714438,high
oof,global_plus_spatial_kenel_knn_9|K16|scale1,kenel_confidence,3000,49,0.49847509318874955,0.5015249068112504,low
oof,global_plus_spatial_kenel_knn_9|K16|scale1,proxy_score,3000,49,0.8103859639416593,0.8103859639416593,high
oof,global_plus_spatial_kenel_knn_9|K16|scale1,M_safe_mean,3000,49,0.8159461683690759,0.8159461683690759,high
oof,global_plus_spatial_kenel_knn_9|K16|scale1,M_safe_nonzero_frac,3000,49,0.5220264317180616,0.5220264317180616,high
oof,spatial_priors_kenel_knn_9|K16|scale0.25,pred_abs_mean,3000,23,0.6476172394152269,0.6476172394152269,high
oof,spatial_priors_kenel_knn_9|K16|scale0.25,pred_abs_max,3000,23,0.7841129821384236,0.7841129821384236,high
oof,spatial_priors_kenel_knn_9|K16|scale0.25,pred_coeff_norm,3000,23,0.6531962436652013,0.6531962436652013,high
oof,spatial_priors_kenel_knn_9|K16|scale0.25,pred_low_energy,3000,23,0.7241898029822845,0.7241898029822845,high
oof,spatial_priors_kenel_knn_9|K16|scale0.25,weighted_residual_norm,3000,23,0.7912985059368199,0.7912985059368199,high
oof,spatial_priors_kenel_knn_9|K16|scale0.25,nn_distance,3000,23,0.27545238130011246,0.7245476186998876,low
oof,spatial_priors_kenel_knn_9|K16|scale0.25,confidence_proxy,3000,23,0.7245476186998876,0.7245476186998876,high
oof,spatial_priors_kenel_knn_9|K16|scale0.25,kenel_confidence,3000,23,0.5,0.5,high
oof,spatial_priors_kenel_knn_9|K16|scale0.25,proxy_score,3000,23,0.8212016766222197,0.8212016766222197,high
oof,spatial_priors_kenel_knn_9|K16|scale0.25,M_safe_mean,3000,23,0.8353755604562515,0.8353755604562515,high
oof,spatial_priors_kenel_knn_9|K16|scale0.25,M_safe_nonzero_frac,3000,23,0.5218340611353712,0.5218340611353712,high
oof,spatial_priors_kenel_knn_9|K16|scale0.5,pred_abs_mean,3000,39,0.6185020653105759,0.6185020653105759,high
oof,spatial_priors_kenel_knn_9|K16|scale0.5,pred_abs_max,3000,39,0.7574623957602681,0.7574623957602681,high
oof,spatial_priors_kenel_knn_9|K16|scale0.5,pred_coeff_norm,3000,39,0.5962902345881069,0.5962902345881069,high
oof,spatial_priors_kenel_knn_9|K16|scale0.5,pred_low_energy,3000,39,0.6872158574286233,0.6872158574286233,high
oof,spatial_priors_kenel_knn_9|K16|scale0.5,weighted_residual_norm,3000,39,0.7814840793564198,0.7814840793564198,high
oof,spatial_priors_kenel_knn_9|K16|scale0.5,nn_distance,3000,39,0.28730331921821284,0.7126966807817872,low
oof,spatial_priors_kenel_knn_9|K16|scale0.5,confidence_proxy,3000,39,0.7126966807817872,0.7126966807817872,high
oof,spatial_priors_kenel_knn_9|K16|scale0.5,kenel_confidence,3000,39,0.5,0.5,high
oof,spatial_priors_kenel_knn_9|K16|scale0.5,proxy_score,3000,39,0.8225218437984395,0.8225218437984395,high
oof,spatial_priors_kenel_knn_9|K16|scale0.5,M_safe_mean,3000,39,0.832506343144641,0.832506343144641,high
oof,spatial_priors_kenel_knn_9|K16|scale0.5,M_safe_nonzero_frac,3000,39,0.521952043228639,0.521952043228639,high
oof,spatial_priors_kenel_knn_9|K16|scale0.75,pred_abs_mean,3000,55,0.6044080876678499,0.6044080876678499,high
oof,spatial_priors_kenel_knn_9|K16|scale0.75,pred_abs_max,3000,55,0.7521345886710912,0.7521345886710912,high
oof,spatial_priors_kenel_knn_9|K16|scale0.75,pred_coeff_norm,3000,55,0.6023645624324742,0.6023645624324742,high
oof,spatial_priors_kenel_knn_9|K16|scale0.75,pred_low_energy,3000,55,0.6636271029479858,0.6636271029479858,high
oof,spatial_priors_kenel_knn_9|K16|scale0.75,weighted_residual_norm,3000,55,0.7763420280907547,0.7763420280907547,high
oof,spatial_priors_kenel_knn_9|K16|scale0.75,nn_distance,3000,55,0.2876894582497299,0.7123105417502701,low
oof,spatial_priors_kenel_knn_9|K16|scale0.75,confidence_proxy,3000,55,0.7123105417502701,0.7123105417502701,high
oof,spatial_priors_kenel_knn_9|K16|scale0.75,kenel_confidence,3000,55,0.5,0.5,high
oof,spatial_priors_kenel_knn_9|K16|scale0.75,proxy_score,3000,55,0.8053187220250039,0.8053187220250039,high
oof,spatial_priors_kenel_knn_9|K16|scale0.75,M_safe_mean,3000,55,0.8133353912640839,0.8133353912640839,high
oof,spatial_priors_kenel_knn_9|K16|scale0.75,M_safe_nonzero_frac,3000,55,0.5220713073005093,0.5220713073005093,high
oof,spatial_priors_kenel_knn_9|K16|scale1,pred_abs_mean,3000,64,0.574192140667575,0.574192140667575,high
oof,spatial_priors_kenel_knn_9|K16|scale1,pred_abs_max,3000,64,0.732017413147139,0.732017413147139,high
oof,spatial_priors_kenel_knn_9|K16|scale1,pred_coeff_norm,3000,64,0.5997637091280654,0.5997637091280654,high
oof,spatial_priors_kenel_knn_9|K16|scale1,pred_low_energy,3000,64,0.6290925153269755,0.6290925153269755,high
oof,spatial_priors_kenel_knn_9|K16|scale1,weighted_residual_norm,3000,64,0.766024139986376,0.766024139986376,high
oof,spatial_priors_kenel_knn_9|K16|scale1,nn_distance,3000,64,0.2830833830040872,0.7169166169959128,low
oof,spatial_priors_kenel_knn_9|K16|scale1,confidence_proxy,3000,64,0.7169166169959128,0.7169166169959128,high
oof,spatial_priors_kenel_knn_9|K16|scale1,kenel_confidence,3000,64,0.5,0.5,high
oof,spatial_priors_kenel_knn_9|K16|scale1,proxy_score,3000,64,0.8055416595708447,0.8055416595708447,high
oof,spatial_priors_kenel_knn_9|K16|scale1,M_safe_mean,3000,64,0.8128725306539509,0.8128725306539509,high
oof,spatial_priors_kenel_knn_9|K16|scale1,M_safe_nonzero_frac,3000,64,0.5221389645776566,0.5221389645776566,high
oof,spatial_priors_ridge_10|K16|scale0.25,pred_abs_mean,3000,29,0.5426246822734712,0.5426246822734712,high
oof,spatial_priors_ridge_10|K16|scale0.25,pred_abs_max,3000,29,0.48106407920240485,0.5189359207975952,low
oof,spatial_priors_ridge_10|K16|scale0.25,pred_coeff_norm,3000,29,0.33173551225060643,0.6682644877493935,low
oof,spatial_priors_ridge_10|K16|scale0.25,pred_low_energy,3000,29,0.521454520131385,0.521454520131385,high
oof,spatial_priors_ridge_10|K16|scale0.25,weighted_residual_norm,3000,29,0.8031778456110215,0.8031778456110215,high
oof,spatial_priors_ridge_10|K16|scale0.25,nn_distance,3000,29,0.30425144210123145,0.6957485578987685,low
oof,spatial_priors_ridge_10|K16|scale0.25,confidence_proxy,3000,29,0.6957485578987685,0.6957485578987685,high
oof,spatial_priors_ridge_10|K16|scale0.25,proxy_score,3000,29,0.8490407270279368,0.8490407270279368,high
oof,spatial_priors_ridge_10|K16|scale0.25,M_safe_mean,3000,29,0.8651562808296289,0.8651562808296289,high
oof,spatial_priors_ridge_10|K16|scale0.25,M_safe_nonzero_frac,3000,29,0.5218781555031976,0.5218781555031976,high
oof,spatial_priors_ridge_10|K16|scale0.5,pred_abs_mean,3000,42,0.502269873466628,0.502269873466628,high
oof,spatial_priors_ridge_10|K16|scale0.5,pred_abs_max,3000,42,0.49339965871406033,0.5066003412859397,low
oof,spatial_priors_ridge_10|K16|scale0.5,pred_coeff_norm,3000,42,0.3737805467014392,0.6262194532985608,low
oof,spatial_priors_ridge_10|K16|scale0.5,pred_low_energy,3000,42,0.5020283975659229,0.5020283975659229,high
oof,spatial_priors_ridge_10|K16|scale0.5,weighted_residual_norm,3000,42,0.7870263047747835,0.7870263047747835,high
oof,spatial_priors_ridge_10|K16|scale0.5,nn_distance,3000,42,0.3064932869699604,0.6935067130300396,low
oof,spatial_priors_ridge_10|K16|scale0.5,confidence_proxy,3000,42,0.6935067130300396,0.6935067130300396,high
oof,spatial_priors_ridge_10|K16|scale0.5,proxy_score,3000,42,0.825799285231334,0.825799285231334,high
oof,spatial_priors_ridge_10|K16|scale0.5,M_safe_mean,3000,42,0.8407305450915998,0.8407305450915998,high
oof,spatial_priors_ridge_10|K16|scale0.5,M_safe_nonzero_frac,3000,42,0.521974306964165,0.521974306964165,high
oof,spatial_priors_ridge_10|K16|scale0.75,pred_abs_mean,3000,60,0.48453514739229026,0.5154648526077097,low
oof,spatial_priors_ridge_10|K16|scale0.75,pred_abs_max,3000,60,0.4640249433106576,0.5359750566893424,low
oof,spatial_priors_ridge_10|K16|scale0.75,pred_coeff_norm,3000,60,0.3602097505668934,0.6397902494331066,low
oof,spatial_priors_ridge_10|K16|scale0.75,pred_low_energy,3000,60,0.47866780045351476,0.5213321995464852,low
oof,spatial_priors_ridge_10|K16|scale0.75,weighted_residual_norm,3000,60,0.780969387755102,0.780969387755102,high
oof,spatial_priors_ridge_10|K16|scale0.75,nn_distance,3000,60,0.29483843537414967,0.7051615646258503,low
oof,spatial_priors_ridge_10|K16|scale0.75,confidence_proxy,3000,60,0.7051615646258503,0.7051615646258503,high
oof,spatial_priors_ridge_10|K16|scale0.75,proxy_score,3000,60,0.8025396825396826,0.8025396825396826,high
oof,spatial_priors_ridge_10|K16|scale0.75,M_safe_mean,3000,60,0.8102324263038548,0.8102324263038548,high
oof,spatial_priors_ridge_10|K16|scale0.75,M_safe_nonzero_frac,3000,60,0.5221088435374149,0.5221088435374149,high
oof,spatial_priors_ridge_10|K16|scale1,pred_abs_mean,3000,76,0.4674157606739146,0.5325842393260853,low
oof,spatial_priors_ridge_10|K16|scale1,pred_abs_max,3000,76,0.4673932608539132,0.5326067391460868,low
oof,spatial_priors_ridge_10|K16|scale1,pred_coeff_norm,3000,76,0.3917263661890705,0.6082736338109296,low
oof,spatial_priors_ridge_10|K16|scale1,pred_low_energy,3000,76,0.46529177766577867,0.5347082223342213,low
oof,spatial_priors_ridge_10|K16|scale1,weighted_residual_norm,3000,76,0.7750287997696018,0.7750287997696018,high
oof,spatial_priors_ridge_10|K16|scale1,nn_distance,3000,76,0.29963235294117646,0.7003676470588236,low
oof,spatial_priors_ridge_10|K16|scale1,confidence_proxy,3000,76,0.7003676470588235,0.7003676470588235,high
oof,spatial_priors_ridge_10|K16|scale1,proxy_score,3000,76,0.8091227770177839,0.8091227770177839,high
oof,spatial_priors_ridge_10|K16|scale1,M_safe_mean,3000,76,0.8079820361437109,0.8079820361437109,high
oof,spatial_priors_ridge_10|K16|scale1,M_safe_nonzero_frac,3000,76,0.5222298221614227,0.5222298221614227,high
