candidate,selector_type,feature_group,deployable,outer_fold,target,roc_auc,pr_auc,brier_score,ece,positive_count,eval_count,top_features
l3_fdf_lite_s004_g015_bm2,gbdt,diagnostic_with_trans_gt,False,1,severe_regression,0.60546875,0.3956325613337754,0.09415357475267458,0.026977229381247705,128,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;trans_gt_p90;dta_stage2_feature_action_abs_mean;input_brightness_mean;depth_mean;dta_stage3_conf_min;dta_t_uncertainty_std
l3_fdf_lite_s004_g015_bm2,gbdt,diagnostic_with_trans_gt,False,1,strong_regression,0.6068146616697321,0.49753050666853094,0.19911608827341912,0.05412531408783614,334,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;trans_gt_p90;dta_stage2_feature_action_abs_mean;input_brightness_mean;depth_mean;dta_stage3_conf_min;dta_t_uncertainty_std
l3_fdf_lite_s004_g015_bm2,gbdt,diagnostic_with_trans_gt,False,1,ssim_regression,0.5545772708917143,0.4482064228092605,0.22610348209774067,0.024824420286518815,418,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;trans_gt_p90;dta_stage2_feature_action_abs_mean;input_brightness_mean;depth_mean;dta_stage3_conf_min;dta_t_uncertainty_std
l3_fdf_lite_s004_g015_bm2,gbdt,diagnostic_with_trans_gt,False,1,good_action,0.5551625451514309,0.5854362702840589,0.2482951316983986,0.01890330452388609,590,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;trans_gt_p90;dta_stage2_feature_action_abs_mean;input_brightness_mean;depth_mean;dta_stage3_conf_min;dta_t_uncertainty_std
l3_fdf_lite_s004_g015_bm2,logistic,diagnostic_with_cf_delta,False,1,severe_regression,0.6573868936567164,0.18283086381789446,0.2767297673173906,0.4125484357465795,128,1200,dta_final_feature_gate_max;input_brightness_mean;dta_t_uncertainty_std;dta_t_uncertainty_mean;dta_stage3_feature_gate_max;dta_stage2_conf_min;dta_final_feature_gate_mean;depth_std
l3_fdf_lite_s004_g015_bm2,logistic,diagnostic_with_cf_delta,False,1,strong_regression,0.604081674987208,0.3699813233767772,0.26224696628764216,0.24438210923087103,334,1200,dta_final_feature_gate_max;input_brightness_mean;dta_t_uncertainty_std;dta_t_uncertainty_mean;dta_stage3_feature_gate_max;dta_stage2_conf_min;dta_final_feature_gate_mean;depth_std
l3_fdf_lite_s004_g015_bm2,logistic,diagnostic_with_cf_delta,False,1,ssim_regression,0.5472748075722904,0.41054475680963637,0.24857024120987492,0.13874189159897152,418,1200,dta_final_feature_gate_max;input_brightness_mean;dta_t_uncertainty_std;dta_t_uncertainty_mean;dta_stage3_feature_gate_max;dta_stage2_conf_min;dta_final_feature_gate_mean;depth_std
l3_fdf_lite_s004_g015_bm2,logistic,diagnostic_with_cf_delta,False,1,good_action,0.5862100583495415,0.5586477874722058,0.2475586715488452,0.05107481384594183,590,1200,dta_final_feature_gate_max;input_brightness_mean;dta_t_uncertainty_std;dta_t_uncertainty_mean;dta_stage3_feature_gate_max;dta_stage2_conf_min;dta_final_feature_gate_mean;depth_std
l3_fdf_lite_s004_g015_bm2,gbdt,diagnostic_with_cf_delta,False,1,severe_regression,0.60546875,0.3956325613337754,0.09415357475267458,0.026977229381247705,128,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;dta_stage3_conf_min;dta_stage2_feature_action_abs_mean;input_brightness_mean;depth_mean;dta_t_uncertainty_std;dta_final_feature_gate_mean
l3_fdf_lite_s004_g015_bm2,gbdt,diagnostic_with_cf_delta,False,1,strong_regression,0.6071880488445741,0.5144548191289967,0.1991118104978051,0.05691232248749105,334,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;dta_stage3_conf_min;dta_stage2_feature_action_abs_mean;input_brightness_mean;depth_mean;dta_t_uncertainty_std;dta_final_feature_gate_mean
l3_fdf_lite_s004_g015_bm2,gbdt,diagnostic_with_cf_delta,False,1,ssim_regression,0.5579546984177486,0.455691453014554,0.2259347250315287,0.023229069357078042,418,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;dta_stage3_conf_min;dta_stage2_feature_action_abs_mean;input_brightness_mean;depth_mean;dta_t_uncertainty_std;dta_final_feature_gate_mean
l3_fdf_lite_s004_g015_bm2,gbdt,diagnostic_with_cf_delta,False,1,good_action,0.5457238121700473,0.6006975808087961,0.24839965786457313,0.016500124314375763,590,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;dta_stage3_conf_min;dta_stage2_feature_action_abs_mean;input_brightness_mean;depth_mean;dta_t_uncertainty_std;dta_final_feature_gate_mean
l1_fdf_lite_s004_g025_bm2,logistic,input_only,True,0,severe_regression,0.6102216027874564,0.23143854331708041,0.22421144339504215,0.31774917934655106,175,1200,input_brightness_mean;input_texture_mean
l1_fdf_lite_s004_g025_bm2,logistic,input_only,True,0,strong_regression,0.5546813915482938,0.3545256630385086,0.2427576138296574,0.19464366767822833,351,1200,input_brightness_mean;input_texture_mean
l1_fdf_lite_s004_g025_bm2,logistic,input_only,True,0,ssim_regression,0.5108127847098435,0.38354223812810395,0.24854623313730684,0.1567876602910459,408,1200,input_brightness_mean;input_texture_mean
l1_fdf_lite_s004_g025_bm2,logistic,input_only,True,0,good_action,0.5045694571373809,0.49125547952318827,0.250841304716545,0.019022954857764972,599,1200,input_brightness_mean;input_texture_mean
l1_fdf_lite_s004_g025_bm2,gbdt,input_only,True,0,severe_regression,0.5535191637630662,0.6540382941678288,0.12273272760270419,0.00879921461107428,175,1200,input_brightness_mean;input_texture_mean
l1_fdf_lite_s004_g025_bm2,gbdt,input_only,True,0,strong_regression,0.524000080537183,0.7701776431539568,0.20567618208865932,0.00771558740039076,351,1200,input_brightness_mean;input_texture_mean
l1_fdf_lite_s004_g025_bm2,gbdt,input_only,True,0,ssim_regression,0.5039859378094672,0.5234491265274619,0.22446872345293117,0.015486078559135252,408,1200,input_brightness_mean;input_texture_mean
l1_fdf_lite_s004_g025_bm2,gbdt,input_only,True,0,good_action,0.49930555362653783,0.7415119959988179,0.24912083559750883,0.016714532647697716,599,1200,input_brightness_mean;input_texture_mean
l1_fdf_lite_s004_g025_bm2,logistic,input_depth,True,0,severe_regression,0.6122731707317073,0.2202201378517594,0.22301245566824315,0.30831326611024235,175,1200,input_brightness_mean;airlight_fallback_mean;depth_mean;depth_std;input_texture_mean
l1_fdf_lite_s004_g025_bm2,logistic,input_depth,True,0,strong_regression,0.5612988634190048,0.34735126897868374,0.24349711052870532,0.19379360986742036,351,1200,input_brightness_mean;airlight_fallback_mean;depth_mean;depth_std;input_texture_mean
l1_fdf_lite_s004_g025_bm2,logistic,input_depth,True,0,ssim_regression,0.5210994751435928,0.3796220940915841,0.24880405453477095,0.1557888042525297,408,1200,input_brightness_mean;airlight_fallback_mean;depth_mean;depth_std;input_texture_mean
l1_fdf_lite_s004_g025_bm2,logistic,input_depth,True,0,good_action,0.544858457940161,0.5266031123878575,0.24927746849987445,0.03349889147970496,599,1200,input_brightness_mean;airlight_fallback_mean;depth_mean;depth_std;input_texture_mean
l1_fdf_lite_s004_g025_bm2,gbdt,input_depth,True,0,severe_regression,0.5535191637630662,0.6540382941678288,0.12273272760270419,0.00879921461107428,175,1200,input_brightness_mean;depth_mean;depth_std;input_texture_mean
l1_fdf_lite_s004_g025_bm2,gbdt,input_depth,True,0,strong_regression,0.5575538844090081,0.7484347064860972,0.20440206417677018,0.003290145444656303,351,1200,input_brightness_mean;depth_mean;depth_std;input_texture_mean
l1_fdf_lite_s004_g025_bm2,gbdt,input_depth,True,0,ssim_regression,0.5280191622103387,0.46755531351059587,0.22421306901110968,0.03039083508610607,408,1200,input_brightness_mean;depth_mean;depth_std;input_texture_mean
l1_fdf_lite_s004_g025_bm2,gbdt,input_depth,True,0,good_action,0.5571168253245148,0.8244733404308521,0.24755702451424924,0.016820349481610125,599,1200,input_brightness_mean;depth_mean;depth_std;input_texture_mean
l1_fdf_lite_s004_g025_bm2,logistic,input_depth_action,True,0,severe_regression,0.6588710801393728,0.23783010722301742,0.25395321301382096,0.3411371619584592,175,1200,dta_stage3_feature_gate_mean;dta_stage3_feature_action_abs_mean;dta_stage3_gate_max;dta_final_feature_action_abs_mean;input_brightness_mean;dta_stage2_feature_delta_abs_mean;dta_stage3_feature_gate_max;dta_stage2_conf_min
l1_fdf_lite_s004_g025_bm2,logistic,input_depth_action,True,0,strong_regression,0.6089718421873899,0.3787876080320563,0.26042449603902296,0.2352132342106042,351,1200,dta_stage3_feature_gate_mean;dta_stage3_feature_action_abs_mean;dta_stage3_gate_max;dta_final_feature_action_abs_mean;input_brightness_mean;dta_stage2_feature_delta_abs_mean;dta_stage3_feature_gate_max;dta_stage2_conf_min
l1_fdf_lite_s004_g025_bm2,logistic,input_depth_action,True,0,ssim_regression,0.5515603337294513,0.38179009872538144,0.2553538355579606,0.17177966064509997,408,1200,dta_stage3_feature_gate_mean;dta_stage3_feature_action_abs_mean;dta_stage3_gate_max;dta_final_feature_action_abs_mean;input_brightness_mean;dta_stage2_feature_delta_abs_mean;dta_stage3_feature_gate_max;dta_stage2_conf_min
l1_fdf_lite_s004_g025_bm2,logistic,input_depth_action,True,0,good_action,0.6001294448040133,0.579567131943335,0.2437580919287432,0.03856171304322031,599,1200,dta_stage3_feature_gate_mean;dta_stage3_feature_action_abs_mean;dta_stage3_gate_max;dta_final_feature_action_abs_mean;input_brightness_mean;dta_stage2_feature_delta_abs_mean;dta_stage3_feature_gate_max;dta_stage2_conf_min
l1_fdf_lite_s004_g025_bm2,gbdt,input_depth_action,True,0,severe_regression,0.6094689895470383,0.39677608312899587,0.12279171823655428,0.010806792097066736,175,1200,input_brightness_mean;dta_final_feature_delta_abs_mean;depth_mean;dta_stage3_conf_min;depth_std;dta_stage2_feature_action_abs_mean;dta_final_feature_gate_max;dta_stage2_conf_mean
l1_fdf_lite_s004_g025_bm2,gbdt,input_depth_action,True,0,strong_regression,0.5832016214819513,0.5962606535469147,0.2042855767402769,0.03194769927224256,351,1200,input_brightness_mean;dta_final_feature_delta_abs_mean;depth_mean;dta_stage3_conf_min;depth_std;dta_stage2_feature_action_abs_mean;dta_final_feature_gate_max;dta_stage2_conf_mean
l1_fdf_lite_s004_g025_bm2,gbdt,input_depth_action,True,0,ssim_regression,0.511147009308774,0.39924903413840673,0.22480387341856897,0.01511349469578075,408,1200,input_brightness_mean;dta_final_feature_delta_abs_mean;depth_mean;dta_stage3_conf_min;depth_std;dta_stage2_feature_action_abs_mean;dta_final_feature_gate_max;dta_stage2_conf_mean
l1_fdf_lite_s004_g025_bm2,gbdt,input_depth_action,True,0,good_action,0.5698863052397368,0.607278504993951,0.24805957690438085,0.026705815348097846,599,1200,input_brightness_mean;dta_final_feature_delta_abs_mean;depth_mean;dta_stage3_conf_min;depth_std;dta_stage2_feature_action_abs_mean;dta_final_feature_gate_max;dta_stage2_conf_mean
l1_fdf_lite_s004_g025_bm2,logistic,deployable_all,True,0,severe_regression,0.6588710801393728,0.23783010722301742,0.25395321301382096,0.3411371619584592,175,1200,dta_stage3_feature_gate_mean;dta_stage3_feature_action_abs_mean;dta_stage3_gate_max;dta_final_feature_action_abs_mean;input_brightness_mean;dta_stage2_feature_delta_abs_mean;dta_stage3_feature_gate_max;dta_stage2_conf_min
l1_fdf_lite_s004_g025_bm2,logistic,deployable_all,True,0,strong_regression,0.6089718421873899,0.3787876080320563,0.26042449603902296,0.2352132342106042,351,1200,dta_stage3_feature_gate_mean;dta_stage3_feature_action_abs_mean;dta_stage3_gate_max;dta_final_feature_action_abs_mean;input_brightness_mean;dta_stage2_feature_delta_abs_mean;dta_stage3_feature_gate_max;dta_stage2_conf_min
l1_fdf_lite_s004_g025_bm2,logistic,deployable_all,True,0,ssim_regression,0.5515603337294513,0.38179009872538144,0.2553538355579606,0.17177966064509997,408,1200,dta_stage3_feature_gate_mean;dta_stage3_feature_action_abs_mean;dta_stage3_gate_max;dta_final_feature_action_abs_mean;input_brightness_mean;dta_stage2_feature_delta_abs_mean;dta_stage3_feature_gate_max;dta_stage2_conf_min
l1_fdf_lite_s004_g025_bm2,logistic,deployable_all,True,0,good_action,0.6001294448040133,0.579567131943335,0.2437580919287432,0.03856171304322031,599,1200,dta_stage3_feature_gate_mean;dta_stage3_feature_action_abs_mean;dta_stage3_gate_max;dta_final_feature_action_abs_mean;input_brightness_mean;dta_stage2_feature_delta_abs_mean;dta_stage3_feature_gate_max;dta_stage2_conf_min
l1_fdf_lite_s004_g025_bm2,gbdt,deployable_all,True,0,severe_regression,0.6094689895470383,0.39677608312899587,0.12279171823655428,0.010806792097066736,175,1200,input_brightness_mean;dta_final_feature_delta_abs_mean;depth_mean;dta_stage3_conf_min;depth_std;dta_stage2_feature_action_abs_mean;dta_final_feature_gate_max;dta_stage2_conf_mean
l1_fdf_lite_s004_g025_bm2,gbdt,deployable_all,True,0,strong_regression,0.5832016214819513,0.5962606535469147,0.2042855767402769,0.03194769927224256,351,1200,input_brightness_mean;dta_final_feature_delta_abs_mean;depth_mean;dta_stage3_conf_min;depth_std;dta_stage2_feature_action_abs_mean;dta_final_feature_gate_max;dta_stage2_conf_mean
l1_fdf_lite_s004_g025_bm2,gbdt,deployable_all,True,0,ssim_regression,0.511147009308774,0.39924903413840673,0.22480387341856897,0.01511349469578075,408,1200,input_brightness_mean;dta_final_feature_delta_abs_mean;depth_mean;dta_stage3_conf_min;depth_std;dta_stage2_feature_action_abs_mean;dta_final_feature_gate_max;dta_stage2_conf_mean
l1_fdf_lite_s004_g025_bm2,gbdt,deployable_all,True,0,good_action,0.5698863052397368,0.607278504993951,0.24805957690438085,0.026705815348097846,599,1200,input_brightness_mean;dta_final_feature_delta_abs_mean;depth_mean;dta_stage3_conf_min;depth_std;dta_stage2_feature_action_abs_mean;dta_final_feature_gate_max;dta_stage2_conf_mean
l1_fdf_lite_s004_g025_bm2,logistic,diagnostic_with_trans_gt,False,0,severe_regression,0.6494104529616724,0.22850801555311726,0.25810007966105425,0.3440370361284663,175,1200,dta_stage3_feature_gate_mean;dta_stage3_gate_max;dta_final_feature_action_abs_mean;dta_stage3_feature_gate_max;dta_stage3_feature_action_abs_mean;input_brightness_mean;dta_stage2_feature_delta_abs_mean;dta_t_uncertainty_mean
l1_fdf_lite_s004_g025_bm2,logistic,diagnostic_with_trans_gt,False,0,strong_regression,0.6184550954868976,0.3889657988246172,0.2575494081694279,0.23306566235053008,351,1200,dta_stage3_feature_gate_mean;dta_stage3_gate_max;dta_final_feature_action_abs_mean;dta_stage3_feature_gate_max;dta_stage3_feature_action_abs_mean;input_brightness_mean;dta_stage2_feature_delta_abs_mean;dta_t_uncertainty_mean
l1_fdf_lite_s004_g025_bm2,logistic,diagnostic_with_trans_gt,False,0,ssim_regression,0.5552027629233511,0.3853962609923317,0.2543718910978467,0.17027364896614508,408,1200,dta_stage3_feature_gate_mean;dta_stage3_gate_max;dta_final_feature_action_abs_mean;dta_stage3_feature_gate_max;dta_stage3_feature_action_abs_mean;input_brightness_mean;dta_stage2_feature_delta_abs_mean;dta_t_uncertainty_mean
l1_fdf_lite_s004_g025_bm2,logistic,diagnostic_with_trans_gt,False,0,good_action,0.6109516970880474,0.5846684051280772,0.24157201471948161,0.03373956571129276,599,1200,dta_stage3_feature_gate_mean;dta_stage3_gate_max;dta_final_feature_action_abs_mean;dta_stage3_feature_gate_max;dta_stage3_feature_action_abs_mean;input_brightness_mean;dta_stage2_feature_delta_abs_mean;dta_t_uncertainty_mean
l1_fdf_lite_s004_g025_bm2,gbdt,diagnostic_with_trans_gt,False,0,severe_regression,0.6094689895470383,0.39677608312899587,0.12279171823655428,0.010806792097066736,175,1200,input_brightness_mean;dta_final_feature_delta_abs_mean;depth_mean;dta_stage3_conf_min;depth_std;dta_stage2_feature_action_abs_mean;dta_final_feature_gate_max;dta_stage2_conf_mean
l1_fdf_lite_s004_g025_bm2,gbdt,diagnostic_with_trans_gt,False,0,strong_regression,0.5832016214819513,0.5962606535469147,0.2042855767402769,0.03194769927224256,351,1200,input_brightness_mean;dta_final_feature_delta_abs_mean;depth_mean;dta_stage3_conf_min;depth_std;dta_stage2_feature_action_abs_mean;dta_final_feature_gate_max;dta_stage2_conf_mean
l1_fdf_lite_s004_g025_bm2,gbdt,diagnostic_with_trans_gt,False,0,ssim_regression,0.511147009308774,0.39924903413840673,0.22480387341856897,0.01511349469578075,408,1200,input_brightness_mean;dta_final_feature_delta_abs_mean;depth_mean;dta_stage3_conf_min;depth_std;dta_stage2_feature_action_abs_mean;dta_final_feature_gate_max;dta_stage2_conf_mean
l1_fdf_lite_s004_g025_bm2,gbdt,diagnostic_with_trans_gt,False,0,good_action,0.5698863052397368,0.607278504993951,0.24805957690438085,0.026705815348097846,599,1200,input_brightness_mean;dta_final_feature_delta_abs_mean;depth_mean;dta_stage3_conf_min;depth_std;dta_stage2_feature_action_abs_mean;dta_final_feature_gate_max;dta_stage2_conf_mean
l1_fdf_lite_s004_g025_bm2,logistic,diagnostic_with_cf_delta,False,0,severe_regression,0.6588710801393728,0.23783010722301742,0.25395321301382096,0.3411371619584592,175,1200,dta_stage3_feature_gate_mean;dta_stage3_feature_action_abs_mean;dta_stage3_gate_max;dta_final_feature_action_abs_mean;input_brightness_mean;dta_stage2_feature_delta_abs_mean;dta_stage3_feature_gate_max;dta_stage2_conf_min
l1_fdf_lite_s004_g025_bm2,logistic,diagnostic_with_cf_delta,False,0,strong_regression,0.6089718421873899,0.3787876080320563,0.26042449603902296,0.2352132342106042,351,1200,dta_stage3_feature_gate_mean;dta_stage3_feature_action_abs_mean;dta_stage3_gate_max;dta_final_feature_action_abs_mean;input_brightness_mean;dta_stage2_feature_delta_abs_mean;dta_stage3_feature_gate_max;dta_stage2_conf_min
l1_fdf_lite_s004_g025_bm2,logistic,diagnostic_with_cf_delta,False,0,ssim_regression,0.5515603337294513,0.38179009872538144,0.2553538355579606,0.17177966064509997,408,1200,dta_stage3_feature_gate_mean;dta_stage3_feature_action_abs_mean;dta_stage3_gate_max;dta_final_feature_action_abs_mean;input_brightness_mean;dta_stage2_feature_delta_abs_mean;dta_stage3_feature_gate_max;dta_stage2_conf_min
l1_fdf_lite_s004_g025_bm2,logistic,diagnostic_with_cf_delta,False,0,good_action,0.6001294448040133,0.579567131943335,0.2437580919287432,0.03856171304322031,599,1200,dta_stage3_feature_gate_mean;dta_stage3_feature_action_abs_mean;dta_stage3_gate_max;dta_final_feature_action_abs_mean;input_brightness_mean;dta_stage2_feature_delta_abs_mean;dta_stage3_feature_gate_max;dta_stage2_conf_min
l1_fdf_lite_s004_g025_bm2,gbdt,diagnostic_with_cf_delta,False,0,severe_regression,0.6094689895470383,0.39677608312899587,0.12279171823655428,0.010806792097066736,175,1200,input_brightness_mean;dta_final_feature_delta_abs_mean;depth_mean;dta_stage3_conf_min;depth_std;dta_stage2_feature_action_abs_mean;dta_final_feature_gate_max;dta_stage2_conf_mean
l1_fdf_lite_s004_g025_bm2,gbdt,diagnostic_with_cf_delta,False,0,strong_regression,0.5832016214819513,0.5962606535469147,0.2042855767402769,0.03194769927224256,351,1200,input_brightness_mean;dta_final_feature_delta_abs_mean;depth_mean;dta_stage3_conf_min;depth_std;dta_stage2_feature_action_abs_mean;dta_final_feature_gate_max;dta_stage2_conf_mean
l1_fdf_lite_s004_g025_bm2,gbdt,diagnostic_with_cf_delta,False,0,ssim_regression,0.511147009308774,0.39924903413840673,0.22480387341856897,0.01511349469578075,408,1200,input_brightness_mean;dta_final_feature_delta_abs_mean;depth_mean;dta_stage3_conf_min;depth_std;dta_stage2_feature_action_abs_mean;dta_final_feature_gate_max;dta_stage2_conf_mean
l1_fdf_lite_s004_g025_bm2,gbdt,diagnostic_with_cf_delta,False,0,good_action,0.5698863052397368,0.607278504993951,0.24805957690438085,0.026705815348097846,599,1200,input_brightness_mean;dta_final_feature_delta_abs_mean;depth_mean;dta_stage3_conf_min;depth_std;dta_stage2_feature_action_abs_mean;dta_final_feature_gate_max;dta_stage2_conf_mean
l1_fdf_lite_s004_g025_bm2,logistic,input_only,True,1,severe_regression,0.6016885321808921,0.22967024128323013,0.23520007653426236,0.3506442484898893,155,1200,input_brightness_mean;input_texture_mean
l1_fdf_lite_s004_g025_bm2,logistic,input_only,True,1,strong_regression,0.5549471375776692,0.3731828259975063,0.24496680164161216,0.20573388777958165,346,1200,input_brightness_mean;input_texture_mean
l1_fdf_lite_s004_g025_bm2,logistic,input_only,True,1,ssim_regression,0.5034980151711669,0.3706321329571028,0.24885719384777308,0.13872352346176464,429,1200,input_brightness_mean;input_texture_mean
l1_fdf_lite_s004_g025_bm2,logistic,input_only,True,1,good_action,0.5144134028526642,0.49141323822793437,0.24991725444651303,0.01109742156093384,586,1200,input_brightness_mean;input_texture_mean
l1_fdf_lite_s004_g025_bm2,gbdt,input_only,True,1,severe_regression,0.6000709986108967,0.5067185897563938,0.11052254791268014,0.05105532036105333,155,1200,input_brightness_mean;input_texture_mean
l1_fdf_lite_s004_g025_bm2,gbdt,input_only,True,1,strong_regression,0.568155974604378,0.5146970419075118,0.20216826160800178,0.033914922845205885,346,1200,input_brightness_mean;input_texture_mean
l1_fdf_lite_s004_g025_bm2,gbdt,input_only,True,1,ssim_regression,0.5206706393476821,0.48319863790189665,0.22957119689386665,0.014287961373421365,429,1200,input_brightness_mean;input_texture_mean
l1_fdf_lite_s004_g025_bm2,gbdt,input_only,True,1,good_action,0.5432318706851508,0.8493160779825817,0.24797670492364965,0.015845716630444488,586,1200,input_brightness_mean;input_texture_mean
l1_fdf_lite_s004_g025_bm2,logistic,input_depth,True,1,severe_regression,0.6278901064979163,0.2181736359832327,0.23167024522461435,0.34515338597516776,155,1200,input_brightness_mean;airlight_fallback_mean;depth_std;depth_mean;input_texture_mean
l1_fdf_lite_s004_g025_bm2,logistic,input_depth,True,1,strong_regression,0.5776150316091565,0.3978963031670403,0.24222186589865555,0.20557659140427495,346,1200,input_brightness_mean;airlight_fallback_mean;depth_std;depth_mean;input_texture_mean
l1_fdf_lite_s004_g025_bm2,logistic,input_depth,True,1,ssim_regression,0.5528814030759556,0.4029161564142556,0.24697140684982283,0.13808579455850473,429,1200,input_brightness_mean;airlight_fallback_mean;depth_std;depth_mean;input_texture_mean
l1_fdf_lite_s004_g025_bm2,logistic,input_depth,True,1,good_action,0.5539182443774944,0.524690422749873,0.24702997639309457,0.019173804404249477,586,1200,input_brightness_mean;airlight_fallback_mean;depth_std;depth_mean;input_texture_mean
l1_fdf_lite_s004_g025_bm2,gbdt,input_depth,True,1,severe_regression,0.6427072079024541,0.4197155238086752,0.11049791964660882,0.05065303698740796,155,1200,input_brightness_mean;airlight_fallback_mean;depth_mean;depth_std
l1_fdf_lite_s004_g025_bm2,gbdt,input_depth,True,1,strong_regression,0.6562115038377713,0.6046115720970843,0.2017546812000384,0.09780086987172706,346,1200,input_brightness_mean;airlight_fallback_mean;depth_mean;depth_std
l1_fdf_lite_s004_g025_bm2,gbdt,input_depth,True,1,ssim_regression,0.5497189796800692,0.4708255423827558,0.2289955574908691,0.016991743090299605,429,1200,input_brightness_mean;airlight_fallback_mean;depth_mean;depth_std
l1_fdf_lite_s004_g025_bm2,gbdt,input_depth,True,1,good_action,0.585482651665907,0.6985135203547644,0.24748757644610234,0.07239612242686357,586,1200,input_brightness_mean;airlight_fallback_mean;depth_mean;depth_std
l1_fdf_lite_s004_g025_bm2,logistic,input_depth_action,True,1,severe_regression,0.7012872356845192,0.2658160884265332,0.23092005261108453,0.3389247050299064,155,1200,input_brightness_mean;dta_t_uncertainty_std;dta_final_feature_gate_max;dta_stage2_conf_min;dta_t_uncertainty_mean;dta_stage2_feature_gate_max;dta_stage3_feature_gate_max;dta_final_feature_gate_mean
l1_fdf_lite_s004_g025_bm2,logistic,input_depth_action,True,1,strong_regression,0.6373238483301973,0.409426305451546,0.233523020369767,0.18862465345547286,346,1200,input_brightness_mean;dta_t_uncertainty_std;dta_final_feature_gate_max;dta_stage2_conf_min;dta_t_uncertainty_mean;dta_stage2_feature_gate_max;dta_stage3_feature_gate_max;dta_final_feature_gate_mean
l1_fdf_lite_s004_g025_bm2,logistic,input_depth_action,True,1,ssim_regression,0.5389362043058541,0.4105391120130076,0.24648434941506417,0.11885543760361035,429,1200,input_brightness_mean;dta_t_uncertainty_std;dta_final_feature_gate_max;dta_stage2_conf_min;dta_t_uncertainty_mean;dta_stage2_feature_gate_max;dta_stage3_feature_gate_max;dta_final_feature_gate_mean
l1_fdf_lite_s004_g025_bm2,logistic,input_depth_action,True,1,good_action,0.5990817222710142,0.5691292405278293,0.24380209228373956,0.04454969819017028,586,1200,input_brightness_mean;dta_t_uncertainty_std;dta_final_feature_gate_max;dta_stage2_conf_min;dta_t_uncertainty_mean;dta_stage2_feature_gate_max;dta_stage3_feature_gate_max;dta_final_feature_gate_mean
l1_fdf_lite_s004_g025_bm2,gbdt,input_depth_action,True,1,severe_regression,0.6401481710140454,0.4101415766385976,0.11083239014563483,0.027428166270986463,155,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;dta_stage3_conf_min;input_brightness_mean;dta_stage2_feature_action_abs_mean;dta_stage3_feature_gate_mean;dta_stage2_feature_delta_abs_mean;depth_mean
l1_fdf_lite_s004_g025_bm2,gbdt,input_depth_action,True,1,strong_regression,0.6212603728120643,0.45006671289314987,0.20265734763145885,0.05229428285577209,346,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;dta_stage3_conf_min;input_brightness_mean;dta_stage2_feature_action_abs_mean;dta_stage3_feature_gate_mean;dta_stage2_feature_delta_abs_mean;depth_mean
l1_fdf_lite_s004_g025_bm2,gbdt,input_depth_action,True,1,ssim_regression,0.5419202500914563,0.4891646658169916,0.22907004357777674,0.01812401238917749,429,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;dta_stage3_conf_min;input_brightness_mean;dta_stage2_feature_action_abs_mean;dta_stage3_feature_gate_mean;dta_stage2_feature_delta_abs_mean;depth_mean
l1_fdf_lite_s004_g025_bm2,gbdt,input_depth_action,True,1,good_action,0.5620337739435916,0.6182435201875917,0.24792187390741544,0.03571632727096371,586,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;dta_stage3_conf_min;input_brightness_mean;dta_stage2_feature_action_abs_mean;dta_stage3_feature_gate_mean;dta_stage2_feature_delta_abs_mean;depth_mean
l1_fdf_lite_s004_g025_bm2,logistic,deployable_all,True,1,severe_regression,0.7012872356845192,0.2658160884265332,0.23092005261108453,0.3389247050299064,155,1200,input_brightness_mean;dta_t_uncertainty_std;dta_final_feature_gate_max;dta_stage2_conf_min;dta_t_uncertainty_mean;dta_stage2_feature_gate_max;dta_stage3_feature_gate_max;dta_final_feature_gate_mean
l1_fdf_lite_s004_g025_bm2,logistic,deployable_all,True,1,strong_regression,0.6373238483301973,0.409426305451546,0.233523020369767,0.18862465345547286,346,1200,input_brightness_mean;dta_t_uncertainty_std;dta_final_feature_gate_max;dta_stage2_conf_min;dta_t_uncertainty_mean;dta_stage2_feature_gate_max;dta_stage3_feature_gate_max;dta_final_feature_gate_mean
l1_fdf_lite_s004_g025_bm2,logistic,deployable_all,True,1,ssim_regression,0.5389362043058541,0.4105391120130076,0.24648434941506417,0.11885543760361035,429,1200,input_brightness_mean;dta_t_uncertainty_std;dta_final_feature_gate_max;dta_stage2_conf_min;dta_t_uncertainty_mean;dta_stage2_feature_gate_max;dta_stage3_feature_gate_max;dta_final_feature_gate_mean
l1_fdf_lite_s004_g025_bm2,logistic,deployable_all,True,1,good_action,0.5990817222710142,0.5691292405278293,0.24380209228373956,0.04454969819017028,586,1200,input_brightness_mean;dta_t_uncertainty_std;dta_final_feature_gate_max;dta_stage2_conf_min;dta_t_uncertainty_mean;dta_stage2_feature_gate_max;dta_stage3_feature_gate_max;dta_final_feature_gate_mean
