variant,coverage_target,count,selected_count,coverage,mean_psnr_delta,hard_bottom25_psnr_delta,easy_top25_psnr_delta,mean_ssim_delta,positive_ratio,selected_positive_ratio,strong_reference_cut_psnr,strong_regression_count_delta_le_-0.05,worst_regression_count_delta_le_-0.20,true_vs_zero_surplus,true_vs_shuffle_surplus,true_vs_normal_surplus,selected_group_counts
l2_fdf_lite_s002_g025_bm2,0.15,9000,1350,0.15,0.053932614008585615,0.03921746571858724,0.06073829311794705,9.902079900105794e-06,0.15,1.0,42.76437759399414,0,0,0.025566719055175782,0.01756990220811632,0.019121394687228732,"{""gain"": 1191, ""ssim_regression"": 159}"
l2_fdf_lite_s002_g025_bm2,0.2,9000,1800,0.2,0.06497107463412814,0.05240893809000651,0.07059940253363715,1.2465973695119221e-05,0.2,1.0,42.76437759399414,0,0,0.03199747149149577,0.022022689395480684,0.024109860314263237,"{""gain"": 1581, ""ssim_regression"": 219}"
l2_fdf_lite_s002_g025_bm2,0.25,9000,2250,0.25,0.07424123318990071,0.06259376271565756,0.08076674228244357,1.4761971102820502e-05,0.25,1.0,42.76437759399414,0,0,0.03805272250705295,0.02630154652065701,0.028728899425930446,"{""gain"": 1964, ""ssim_regression"": 286}"
l2_fdf_lite_s002_g025_bm2,0.3,9000,2700,0.3,0.08203300136990017,0.07185317993164063,0.0875359141031901,1.7308354377746583e-05,0.3,1.0,42.76437759399414,0,0,0.04333779864841037,0.029990397347344294,0.03277274703979492,"{""gain"": 2322, ""ssim_regression"": 378}"
l2_fdf_lite_s002_g025_bm2,0.35,9000,3150,0.35,0.08850097274780273,0.0785825449625651,0.09388563028971354,1.870979865392049e-05,0.35,1.0,42.76437759399414,0,0,0.04820286644829644,0.03334084637959798,0.036503229565090604,"{""gain"": 2664, ""ssim_regression"": 486}"
l2_fdf_lite_s002_g025_bm2,0.4,9000,3600,0.4,0.09375967322455513,0.0835032009548611,0.09914227125379774,2.0135674211714e-05,0.4,1.0,42.76437759399414,0,0,0.05265383084615072,0.03646941757202148,0.03992307896084256,"{""gain"": 3005, ""ssim_regression"": 595}"
l2_fdf_lite_s002_g025_bm2,0.45,9000,4050,0.45,0.09791031795077854,0.08830687374538845,0.10284290907118056,2.138172917895847e-05,0.45,1.0,42.76437759399414,0,0,0.05614010132683648,0.03906027560763889,0.04282753605312771,"{""gain"": 3322, ""ssim_regression"": 728}"
l2_fdf_lite_s002_g025_bm2,0.5,9000,4500,0.5,0.10101138199700249,0.09166732872856988,0.10567508273654513,2.209341526031494e-05,0.5,1.0,42.76437759399414,0,0,0.059283456590440535,0.041474446402655706,0.04533943345811632,"{""gain"": 3632, ""ssim_regression"": 868}"
l2_fdf_lite_s002_g025_bm2,0.55,9000,4950,0.55,0.10313265694512261,0.09405810716417101,0.10737300957573785,2.2384716404808894e-05,0.55,1.0,42.76437759399414,0,0,0.06201103083292643,0.04361995357937283,0.047642767164442275,"{""gain"": 3908, ""ssim_regression"": 1042}"
l2_fdf_lite_s002_g025_bm2,0.6,9000,5400,0.6,0.10424399015638564,0.09513445197211372,0.10836071438259548,2.27205753326416e-05,0.6,1.0,42.76437759399414,0,0,0.06426429663764106,0.04534783426920573,0.049444455252753365,"{""gain"": 4047, ""neutral"": 110, ""ssim_regression"": 1243}"
l2_fdf_lite_s002_g025_bm2,0.65,9000,5850,0.65,0.10432547569274903,0.09521210479736328,0.10841045125325521,2.2893581125471328e-05,0.6293333333333333,0.9682051282051282,42.76437759399414,0,0,0.06575606409708659,0.046681342654758026,0.050946306652492945,"{""gain"": 4047, ""neutral"": 328, ""ssim_regression"": 1475}"
l2_fdf_lite_s002_g025_bm2,0.7,9000,6300,0.7,0.10329678471883139,0.09420241461859809,0.10723845079210069,2.262278397878011e-05,0.6293333333333333,0.8990476190476191,42.76437759399414,0,0,0.06677956008911133,0.04756881692674425,0.0519121708340115,"{""gain"": 4047, ""neutral"": 527, ""ssim_regression"": 1726}"
l2_fdf_lite_s002_g025_bm2,0.75,9000,6750,0.75,0.10104195022583008,0.09209414842393664,0.10470296393500433,2.2534059153662788e-05,0.6293333333333333,0.8391111111111111,42.76437759399414,38,0,0.06699337853325738,0.04789502440558539,0.05222631009419759,"{""gain"": 4047, ""neutral"": 671, ""ssim_regression"": 1885, ""strong_regression"": 147}"
l2_fdf_lite_s002_g025_bm2,0.8,9000,7200,0.8,0.09739297739664714,0.0877563713921441,0.10120361667209202,2.174446980158488e-05,0.6293333333333333,0.7866666666666666,42.76437759399414,145,0,0.06679053772820366,0.04805764346652561,0.05232430161370171,"{""gain"": 4047, ""neutral"": 671, ""ssim_regression"": 1885, ""strong_regression"": 597}"
l2_fdf_lite_s002_g025_bm2,0.85,9000,7650,0.85,0.09196855354309082,0.0814295391506619,0.09608856370713975,2.053384648429023e-05,0.6293333333333333,0.7403921568627451,42.76437759399414,250,0,0.0658531674279107,0.04779102028740777,0.052061314476860895,"{""gain"": 4047, ""neutral"": 671, ""ssim_regression"": 1885, ""strong_regression"": 1047}"
l2_fdf_lite_s002_g025_bm2,0.9,9000,8100,0.9,0.08436699655320909,0.07439042239718967,0.08860042487250434,1.8968853685590956e-05,0.6293333333333333,0.6992592592592592,42.76437759399414,360,0,0.06385374704996745,0.046656514697604706,0.050700257195366756,"{""gain"": 4047, ""neutral"": 671, ""ssim_regression"": 1885, ""strong_regression"": 1497}"
l2_fdf_lite_s002_g025_bm2,0.95,9000,8550,0.95,0.07324945131937663,0.06374313100179037,0.07717647467719184,1.6728421052296957e-05,0.6293333333333333,0.6624561403508772,42.76437759399414,475,331,0.060614700741238065,0.044747775819566515,0.0485575934516059,"{""gain"": 4047, ""neutral"": 671, ""ssim_regression"": 1885, ""strong_regression"": 1616, ""worst_regression"": 331}"
l2_fdf_lite_s002_g025_bm2,1.0,9000,9000,1.0,0.05100073909759521,0.041160325368245446,0.04652632819281684,-2.316937181684706e-05,0.6293333333333333,0.6293333333333333,42.76437759399414,642,781,0.0540446261299981,0.040811296251085066,0.044336525175306535,"{""gain"": 4047, ""neutral"": 671, ""ssim_regression"": 1885, ""strong_regression"": 1616, ""worst_regression"": 781}"
l3_fdf_lite_s004_g015_bm2,0.05,9000,450,0.05,0.027443954467773438,0.011888115776909722,0.04042122904459636,3.7645366456773544e-06,0.05,1.0,42.76437759399414,0,0,0.012898286819458009,0.009228370030721028,0.010037391238742404,"{""gain"": 394, ""ssim_regression"": 56}"
l3_fdf_lite_s004_g015_bm2,0.1,9000,900,0.1,0.04673507012261285,0.024939566718207466,0.06097210184733073,7.008916801876492e-06,0.1,1.0,42.76437759399414,0,0,0.02429026010301378,0.017301844278971353,0.01893787807888455,"{""gain"": 788, ""ssim_regression"": 112}"
l3_fdf_lite_s004_g015_bm2,0.15,9000,1350,0.15,0.0622701973385281,0.04018733639187283,0.07487294684516059,1.050061649746365e-05,0.15,1.0,42.76437759399414,0,0,0.03371626048617893,0.02399719280666775,0.026175950792100694,"{""gain"": 1183, ""ssim_regression"": 167}"
l3_fdf_lite_s004_g015_bm2,0.2,9000,1800,0.2,0.07512954584757486,0.05494931369357639,0.08574673461914062,1.2953996658325195e-05,0.2,1.0,42.76437759399414,0,0,0.042093558417426215,0.029896611955430773,0.03289906883239746,"{""gain"": 1575, ""ssim_regression"": 225}"
l3_fdf_lite_s004_g015_bm2,0.25,9000,2250,0.25,0.08601909404330783,0.06700517188178168,0.09615312025282118,1.5382872687445748e-05,0.25,1.0,42.76437759399414,0,0,0.04951493814256456,0.03539206716749403,0.03878792508443197,"{""gain"": 1966, ""ssim_regression"": 284}"
l3_fdf_lite_s004_g015_bm2,0.3,9000,2700,0.3,0.09521177524990505,0.07811046939425999,0.10362833997938369,1.766159799363878e-05,0.3,1.0,42.76437759399414,0,0,0.0562936651441786,0.04035285229153103,0.04425191836886936,"{""gain"": 2319, ""ssim_regression"": 381}"
l3_fdf_lite_s004_g015_bm2,0.35,9000,3150,0.35,0.10289881494310167,0.08654537879096137,0.11099271138509115,1.9730408986409507e-05,0.35,1.0,42.76437759399414,0,0,0.06226330969068739,0.04469707955254449,0.048884461932712134,"{""gain"": 2671, ""ssim_regression"": 479}"
l3_fdf_lite_s004_g015_bm2,0.4,9000,3600,0.4,0.10914703305562337,0.09321749623616536,0.11687610371907552,2.0861195193396676e-05,0.4,1.0,42.76437759399414,0,0,0.06801677809821235,0.048777664184570316,0.0534433716668023,"{""gain"": 2995, ""ssim_regression"": 605}"
l3_fdf_lite_s004_g015_bm2,0.45,9000,4050,0.45,0.11413844447665744,0.09880319298638238,0.12158283318413629,2.1994087431165907e-05,0.45,1.0,42.76437759399414,0,0,0.07285229513380262,0.05239901500278049,0.057476794772677954,"{""gain"": 3315, ""ssim_regression"": 735}"
l3_fdf_lite_s004_g015_bm2,0.5,9000,4500,0.5,0.11800598059760199,0.10278230794270833,0.1252685767279731,2.3155166043175592e-05,0.5,1.0,42.76437759399414,0,0,0.07686426628960503,0.05551441934373644,0.060816265530056424,"{""gain"": 3626, ""ssim_regression"": 874}"
l3_fdf_lite_s004_g015_bm2,0.55,9000,4950,0.55,0.12072319221496582,0.10614958106146918,0.12754593743218315,2.3467825518714057e-05,0.55,1.0,42.76437759399414,0,0,0.07995927704705133,0.058114877700805666,0.06361518224080404,"{""gain"": 3901, ""ssim_regression"": 1049}"
l3_fdf_lite_s004_g015_bm2,0.6,9000,5400,0.6,0.12224152925279405,0.10783211602105035,0.1287962900797526,2.3805240790049236e-05,0.6,1.0,42.76437759399414,0,0,0.08294713719685873,0.060461767408582896,0.06609160635206435,"{""gain"": 4156, ""neutral"": 9, ""ssim_regression"": 1235}"
l3_fdf_lite_s004_g015_bm2,0.65,9000,5850,0.65,0.12255092345343696,0.10811186133490669,0.12904627651638456,2.419215440750122e-05,0.6362222222222222,0.9788034188034188,42.76437759399414,0,0,0.0848190597958035,0.062064169777764217,0.06793407948811848,"{""gain"": 4156, ""neutral"": 239, ""ssim_regression"": 1455}"
l3_fdf_lite_s004_g015_bm2,0.7,9000,6300,0.7,0.1215444261762831,0.10712124379475911,0.12811628892686633,2.4129192034403484e-05,0.6362222222222222,0.9088888888888889,42.76437759399414,0,0,0.08552478620741102,0.06272792434692383,0.06863398297627767,"{""gain"": 4156, ""neutral"": 448, ""ssim_regression"": 1696}"
l3_fdf_lite_s004_g015_bm2,0.75,9000,6750,0.75,0.11907313664754232,0.10445292663574218,0.1254285600450304,2.342685063680013e-05,0.6362222222222222,0.8482962962962963,42.76437759399414,52,0,0.08596318626403808,0.06336521932813856,0.06913911883036296,"{""gain"": 4156, ""neutral"": 542, ""ssim_regression"": 1833, ""strong_regression"": 219}"
l3_fdf_lite_s004_g015_bm2,0.8,9000,7200,0.8,0.1150454527537028,0.10049525366889106,0.12082115851508246,2.255595392651028e-05,0.6362222222222222,0.7952777777777778,42.76437759399414,179,0,0.08490515942043728,0.06291319338480632,0.06854043028089735,"{""gain"": 4156, ""neutral"": 542, ""ssim_regression"": 1833, ""strong_regression"": 669}"
l3_fdf_lite_s004_g015_bm2,0.85,9000,7650,0.85,0.10901471731397841,0.09286183420817057,0.11513967047797309,2.145223485098945e-05,0.6362222222222222,0.7484967320261438,42.76437759399414,285,0,0.08300360594855415,0.0619965337117513,0.06745100275675456,"{""gain"": 4156, ""neutral"": 542, ""ssim_regression"": 1833, ""strong_regression"": 1119}"
l3_fdf_lite_s004_g015_bm2,0.9,9000,8100,0.9,0.10043494033813477,0.08535472276475695,0.1068353746202257,1.969640122519599e-05,0.6362222222222222,0.7069135802469135,42.76437759399414,394,28,0.07996246655782063,0.06018003887600369,0.06548608250088161,"{""gain"": 4156, ""neutral"": 542, ""ssim_regression"": 1833, ""strong_regression"": 1541, ""worst_regression"": 28}"
l3_fdf_lite_s004_g015_bm2,0.95,9000,8550,0.95,0.08792178069220649,0.07380614980061849,0.09275671725802952,1.7363263501061333e-05,0.6362222222222222,0.6697076023391813,42.76437759399414,518,478,0.0752303532494439,0.05709429931640625,0.06199770058525933,"{""gain"": 4156, ""neutral"": 542, ""ssim_regression"": 1833, ""strong_regression"": 1541, ""worst_regression"": 478}"
l3_fdf_lite_s004_g015_bm2,1.0,9000,9000,1.0,0.06299188666873508,0.05175820117526584,0.05457704501681858,-2.26196911599901e-05,0.6362222222222222,0.6362222222222222,42.76437759399414,699,928,0.06592284785376655,0.0511360445022583,0.05559266270531548,"{""gain"": 4156, ""neutral"": 542, ""ssim_regression"": 1833, ""strong_regression"": 1541, ""worst_regression"": 928}"
