selected_threshold,topk_fraction,hard_negative_count,topk_mean,topk_min,topk_max,threshold_leakage_fraction
0.41755766421556473,0.01,71226,0.4984007477760315,0.48794323205947876,0.5564265847206116,0.11325920309999157
0.41755766421556473,0.02,71226,0.49006789922714233,0.476438045501709,0.5564265847206116,0.11325920309999157
0.41755766421556473,0.05,71226,0.47479018568992615,0.4540932774543762,0.5564265847206116,0.11325920309999157
0.41755766421556473,0.1,71226,0.45684224367141724,0.42387786507606506,0.5564265847206116,0.11325920309999157
