variant,epoch,steps,loss_mean,smooth_l1_mean,ordinal_bce_sum_mean,hard_negative_loss_mean,positive_response_loss_mean,pairwise_loss_mean,topk_loss_mean,elapsed_sec
d7a_hn_ordinal,1,12,0.501098262766997,0.023925443335125845,1.7416117489337921,1.561490984449317e-06,0.07468537210176389,0.07642656533668439,0.0,2.176797389984131
d7b_topk_hn_ordinal,1,12,0.5003718907634417,0.02327167382463813,1.7366411487261455,5.386221980124839e-06,0.07265526832391818,0.08557430406411488,0.00010667646707622029,1.3650577068328857
d7s_shuffled_topk,1,12,0.7894320040941238,0.03718701470643282,2.8515432278315225,2.3280050574853278e-07,0.026735123557349045,0.14984569822748503,4.310541936389707e-06,1.3774058818817139
