variant,name,need_pearson,need_mae,need_target_mean,need_pred_mean,need_target_max,need_pred_max,hard_negative_pixels,false_strong_pixels,low_context_false_strong_rate
d7b_topk_hn_ordinal,252_0.98_1.73.png,0.016808078003877097,0.23318809270858765,0.592035174369812,0.4033794403076172,0.9933058619499207,0.5279980301856995,34,0,0.0
d7b_topk_hn_ordinal,2556_0.89_1.72.png,0.6346454981680925,0.1508655846118927,0.3774627447128296,0.33014142513275146,0.9757750630378723,0.5698782801628113,1282,0,0.0
d7b_topk_hn_ordinal,2567_0.52_1.05.png,0.39493799154300446,0.14980897307395935,0.28177177906036377,0.2983742356300354,0.8949249982833862,0.5013145208358765,1297,0,0.0
d7b_topk_hn_ordinal,2589_0.62_1.28.png,0.42693437077272794,0.154567152261734,0.34803181886672974,0.34622305631637573,0.9620251655578613,0.48915404081344604,809,0,0.0
d7b_topk_hn_ordinal,2646_0.82_1.47.png,0.456506797209002,0.19519972801208496,0.4151451289653778,0.4330507218837738,0.9876248240470886,0.5476897358894348,867,0,0.0
d7b_topk_hn_ordinal,2652_0.85_1.34.png,0.5429894011725604,0.1585368812084198,0.25843584537506104,0.31687217950820923,0.9847873449325562,0.5545783042907715,1875,0,0.0
d7b_topk_hn_ordinal,2665_0.85_1.17.png,0.3400254096367142,0.16793161630630493,0.3376762866973877,0.33827680349349976,0.9532873034477234,0.5461941957473755,1113,0,0.0
d7b_topk_hn_ordinal,2767_0.69_0.71.png,-0.10781825061016005,0.21058353781700134,0.2901768088340759,0.3315739631652832,0.9565876126289368,0.5561125874519348,2338,0,0.0
d7b_topk_hn_ordinal,2769_0.81_1.94.png,0.12058833469082393,0.21151210367679596,0.42218708992004395,0.39726269245147705,0.9887250661849976,0.54732745885849,1046,0,0.0
d7b_topk_hn_ordinal,2794_0.8_0.92.png,0.45836156623354335,0.1822861135005951,0.23768481612205505,0.3568488657474518,0.8943626284599304,0.5423060059547424,350,0,0.0
d7b_topk_hn_ordinal,2807_0.78_0.64.png,0.11330321587728186,0.197230726480484,0.1662314534187317,0.31332501769065857,0.9233875274658203,0.48321256041526794,3518,0,0.0
d7b_topk_hn_ordinal,2843_0.7_0.5.png,0.229459251695799,0.17827485501766205,0.3064616322517395,0.29039132595062256,0.9893631935119629,0.44114571809768677,2003,0,0.0
d7b_topk_hn_ordinal,2872_0.75_1.98.png,0.08504156211522698,0.22420895099639893,0.5896596908569336,0.5035844445228577,0.9936119318008423,0.580137312412262,44,0,0.0
d7b_topk_hn_ordinal,2884_0.65_1.22.png,0.354761986857797,0.1892109513282776,0.380364328622818,0.3717283606529236,0.9794123768806458,0.5254052877426147,1312,0,0.0
d7b_topk_hn_ordinal,2901_0.59_1.0.png,0.06000110381270851,0.22672545909881592,0.40968048572540283,0.4729743003845215,0.9875878095626831,0.5659017562866211,1588,0,0.0
d7b_topk_hn_ordinal,2916_0.62_1.39.png,0.5224863748913378,0.2037428915500641,0.3623412847518921,0.313037633895874,0.9700002670288086,0.534379780292511,392,0,0.0
d7b_topk_hn_ordinal,2941_0.7_1.3.png,0.12217581367816614,0.1941954493522644,0.38579216599464417,0.40138524770736694,0.9473625421524048,0.5694888830184937,802,0,0.0
d7b_topk_hn_ordinal,483_0.88_1.16.png,0.13669438573431492,0.2818390727043152,0.5763084292411804,0.3448154926300049,0.9906939268112183,0.4480467736721039,104,0,0.0
d7b_topk_hn_ordinal,492_0.61_1.32.png,0.6435519202469556,0.4852457642555237,0.8555623888969421,0.37749096751213074,0.994999885559082,0.49538522958755493,197,0,0.0
d7b_topk_hn_ordinal,50_0.82_1.93.png,-0.18853264306903025,0.3102095127105713,0.6697334051132202,0.415274053812027,1.0,0.5193723440170288,111,0,0.0
d7b_topk_hn_ordinal,517_0.95_1.51.png,-0.09407705034339107,0.38602596521377563,0.7713538408279419,0.42196059226989746,0.9998571276664734,0.505378007888794,13,0,0.0
d7b_topk_hn_ordinal,533_0.96_1.51.png,0.04715663304586664,0.2412196397781372,0.5803457498550415,0.3944961130619049,0.9990004897117615,0.5001827478408813,8,0,0.0
d7b_topk_hn_ordinal,540_0.92_1.97.png,-0.5710971766641135,0.3944380283355713,0.7786052227020264,0.40597498416900635,1.0,0.5224061608314514,0,0,nan
d7b_topk_hn_ordinal,595_0.78_1.11.png,-0.1424845634842358,0.28981196880340576,0.5794384479522705,0.3738883137702942,0.9589796662330627,0.4997692108154297,66,0,0.0
d7b_topk_hn_ordinal,59_0.59_1.43.png,0.15887542784449585,0.2856752872467041,0.6386616230010986,0.38251960277557373,0.9891634583473206,0.487400621175766,171,0,0.0
d7b_topk_hn_ordinal,603_0.67_1.99.png,0.16788509209341607,0.35792452096939087,0.749896764755249,0.4060584306716919,0.9956734776496887,0.5029754638671875,0,0,nan
d7b_topk_hn_ordinal,624_0.88_1.47.png,0.5577859665389392,0.3953174948692322,0.7421563267707825,0.3587464690208435,0.9949389696121216,0.460479199886322,57,0,0.0
d7b_topk_hn_ordinal,687_0.89_1.42.png,-0.1562279288351915,0.303264319896698,0.6080613136291504,0.3910287916660309,0.9992860555648804,0.5257290601730347,137,0,0.0
d7b_topk_hn_ordinal,692_0.69_1.32.png,-0.07880338166041508,0.3232043385505676,0.6673876643180847,0.3705551028251648,0.9707346558570862,0.4661919176578522,30,0,0.0
d7b_topk_hn_ordinal,714_0.84_0.79.png,0.6273335199267468,0.22685591876506805,0.505467414855957,0.3266944885253906,0.9861016273498535,0.4655154049396515,812,0,0.0
d7b_topk_hn_ordinal,746_0.64_0.98.png,0.2660060957804856,0.2862648665904999,0.5793619155883789,0.3627852499485016,0.9681839346885681,0.47428518533706665,470,0,0.0
d7b_topk_hn_ordinal,755_0.86_0.67.png,0.5579128352439002,0.2827621102333069,0.5073914527893066,0.30589422583580017,0.9971227645874023,0.41768425703048706,847,0,0.0
d7b_topk_hn_ordinal,787_0.88_0.71.png,-0.17837101754502743,0.19381499290466309,0.4588190019130707,0.37756943702697754,0.9784491658210754,0.48938149213790894,54,0,0.0
d7b_topk_hn_ordinal,80_0.99_1.95.png,-0.17701160716040215,0.4450783133506775,0.8212477564811707,0.3934527337551117,0.999571681022644,0.517572283744812,0,0,nan
d7b_topk_hn_ordinal,810_0.78_1.52.png,0.4525546303281498,0.36670488119125366,0.7193765640258789,0.3760432004928589,1.0,0.4673040509223938,164,0,0.0
d7b_topk_hn_ordinal,826_0.81_1.2.png,0.44683249781975853,0.5485794544219971,0.9188392162322998,0.37025970220565796,0.9942246079444885,0.4750153422355652,0,0,nan
d7b_topk_hn_ordinal,875_0.87_1.74.png,0.2550017432642864,0.31113314628601074,0.6316442489624023,0.33969008922576904,0.994653582572937,0.4970829486846924,2,0,0.0
d7b_topk_hn_ordinal,900_0.91_0.72.png,0.13609946701875134,0.19053569436073303,0.4006834924221039,0.36381614208221436,0.9947754144668579,0.49419185519218445,504,0,0.0
d7b_topk_hn_ordinal,953_0.95_0.84.png,0.4988174513333563,0.3588002324104309,0.6811763048171997,0.3876699209213257,0.9937141537666321,0.4819956421852112,87,0,0.0
d7s_shuffled_topk,1012_0.85_1.28.png,0.04540346560154402,0.20998916029930115,0.5695059299468994,0.49275991320610046,0.9817138910293579,0.4959774911403656,0,0,nan
d7s_shuffled_topk,1016_0.8_1.72.png,-0.12169177603997372,0.17705436050891876,0.5156025886535645,0.4949832558631897,0.9905511140823364,0.4976814389228821,127,0,0.0
d7s_shuffled_topk,1023_0.5_1.87.png,0.3862644257193405,0.2128870189189911,0.5677728056907654,0.49462926387786865,0.9814285039901733,0.49700644612312317,283,0,0.0
d7s_shuffled_topk,103_0.75_1.59.png,-0.429715845667969,0.34344279766082764,0.8088023662567139,0.4956987202167511,0.9980001449584961,0.4979286193847656,0,0,nan
d7s_shuffled_topk,1075_0.76_1.99.png,0.13686400560683631,0.3453603982925415,0.8100170493125916,0.4947699308395386,0.9990004897117615,0.4970921576023102,15,0,0.0
d7s_shuffled_topk,1122_0.94_0.53.png,-0.17947511954378895,0.22780898213386536,0.4339447617530823,0.4917345345020294,0.9485511779785156,0.4962727427482605,582,0,0.0
d7s_shuffled_topk,1140_0.67_1.42.png,0.6245654747468353,0.3175826966762543,0.7617408037185669,0.49491626024246216,0.9987963438034058,0.496879905462265,186,0,0.0
d7s_shuffled_topk,1143_0.73_1.33.png,-0.2456432428422969,0.22591674327850342,0.6186282634735107,0.4940882921218872,0.9746122360229492,0.49630650877952576,45,0,0.0
d7s_shuffled_topk,1155_0.63_1.27.png,-0.2062733457009614,0.17114853858947754,0.5089103579521179,0.49391937255859375,0.9760409593582153,0.4964379370212555,650,0,0.0
d7s_shuffled_topk,119_0.6_1.7.png,0.3313127865935385,0.27179089188575745,0.6471067667007446,0.49438685178756714,0.9990004897117615,0.4966773986816406,101,0,0.0
d7s_shuffled_topk,1292_0.66_1.45.png,0.3069440010656808,0.25248533487319946,0.6509321331977844,0.4945223927497864,0.9814695119857788,0.4965367019176483,301,0,0.0
d7s_shuffled_topk,1326_0.77_0.97.png,-0.39561023282245306,0.1897161304950714,0.45326316356658936,0.49516981840133667,0.9891024231910706,0.4968138337135315,367,0,0.0
d7s_shuffled_topk,1376_0.65_1.6.png,-0.23832261073385091,0.19730696082115173,0.49216699600219727,0.49461618065834045,0.9874080419540405,0.4969812035560608,13,0,0.0
d7s_shuffled_topk,1410_0.76_1.08.png,-0.18180163743884237,0.20441493391990662,0.48357895016670227,0.4951847791671753,0.9923880696296692,0.497408002614975,579,0,0.0
d7s_shuffled_topk,1435_0.87_0.57.png,0.30647902594374865,0.24443912506103516,0.30332237482070923,0.48989659547805786,0.9951221346855164,0.49621203541755676,548,0,0.0
d7s_shuffled_topk,1456_0.66_1.83.png,0.17608730331205338,0.2748614549636841,0.671294093132019,0.49596184492111206,0.9976328015327454,0.49712827801704407,105,0,0.0
d7s_shuffled_topk,1474_0.92_0.89.png,-0.08499016511877742,0.34045448899269104,0.6922495365142822,0.4940221905708313,0.9990004897117615,0.4964120388031006,149,0,0.0
d7s_shuffled_topk,1528_0.91_1.9.png,0.4316480849078728,0.27813827991485596,0.6714928150177002,0.4946534037590027,0.9955250024795532,0.49670085310935974,188,0,0.0
d7s_shuffled_topk,1531_0.52_1.01.png,0.08690636395491123,0.2036796510219574,0.3671378493309021,0.4922437071800232,0.9330499768257141,0.4955814778804779,1588,0,0.0
d7s_shuffled_topk,1537_0.52_1.24.png,-0.10667938569579673,0.21653443574905396,0.4676494300365448,0.49362027645111084,0.9871746897697449,0.4961855411529541,630,0,0.0
d7s_shuffled_topk,1538_0.61_0.54.png,-0.23311709873667613,0.2621750831604004,0.3054172098636627,0.49336856603622437,0.9527499079704285,0.4964767098426819,2192,0,0.0
d7s_shuffled_topk,1549_0.91_1.37.png,0.19902747374467683,0.20622512698173523,0.37935870885849,0.4915786385536194,0.9468375444412231,0.49494224786758423,1101,0,0.0
d7s_shuffled_topk,154_0.97_0.91.png,-0.32627807662550695,0.20244580507278442,0.5218585729598999,0.4938240349292755,0.9784899950027466,0.49662503600120544,0,0,nan
d7s_shuffled_topk,1568_0.8_1.8.png,-0.05847761803832145,0.20705577731132507,0.5509442090988159,0.4944698214530945,0.9905373454093933,0.49685972929000854,333,0,0.0
d7s_shuffled_topk,161_0.83_1.56.png,0.26266781067784756,0.41683533787727356,0.9066364765167236,0.49486473202705383,0.999571681022644,0.49663758277893066,0,0,nan
d7s_shuffled_topk,1635_0.64_0.55.png,0.554018741046811,0.2767293453216553,0.26880931854248047,0.49089524149894714,0.8161875605583191,0.49359995126724243,2362,0,0.0
d7s_shuffled_topk,1686_0.51_0.6.png,-0.1283397934864664,0.2791099548339844,0.24095210433006287,0.4916537404060364,0.8478500247001648,0.4957939684391022,2017,0,0.0
d7s_shuffled_topk,1761_0.99_0.94.png,0.35920760243690614,0.2742992043495178,0.5881279706954956,0.4943578243255615,0.9953252673149109,0.49640560150146484,223,0,0.0
d7s_shuffled_topk,1765_0.51_1.47.png,0.19133207045102438,0.20870931446552277,0.5468512773513794,0.4939929246902466,0.9643750190734863,0.49621066451072693,438,0,0.0
d7s_shuffled_topk,1796_0.93_0.58.png,0.13944234612660145,0.28986120223999023,0.2255382239818573,0.4918951392173767,0.876212477684021,0.4941233694553375,159,0,0.0
d7s_shuffled_topk,1841_0.64_1.79.png,0.33808072800917977,0.19569621980190277,0.3878225088119507,0.49256986379623413,0.9586502909660339,0.4956649839878082,571,0,0.0
d7s_shuffled_topk,1860_0.77_1.07.png,-0.010263603079330262,0.2588992714881897,0.2850644588470459,0.49283838272094727,0.938287615776062,0.495767742395401,139,0,0.0
d7s_shuffled_topk,1919_0.59_0.94.png,-0.058236688818126936,0.33658286929130554,0.1611129343509674,0.4922158718109131,0.8725875616073608,0.4946655333042145,1835,0,0.0
d7s_shuffled_topk,1956_0.99_1.4.png,0.2198218795936808,0.2122916728258133,0.4774533212184906,0.492919385433197,0.9833126068115234,0.4957626760005951,615,0,0.0
d7s_shuffled_topk,2027_0.69_0.59.png,0.10529353793773086,0.22006261348724365,0.3772915005683899,0.4913718104362488,0.9439629316329956,0.4949432909488678,988,0,0.0
d7s_shuffled_topk,2033_0.61_0.56.png,-0.2431318663785648,0.3264232575893402,0.19365514814853668,0.493240088224411,0.8906002044677734,0.4953439235687256,3218,0,0.0
d7s_shuffled_topk,2063_0.76_1.8.png,0.5448937724505556,0.21483537554740906,0.40124058723449707,0.4920244812965393,0.9708503484725952,0.4954589009284973,354,0,0.0
d7s_shuffled_topk,2069_0.7_1.18.png,-0.12529709769066047,0.200893834233284,0.34220677614212036,0.4942038953304291,0.8675124049186707,0.4970402717590332,983,0,0.0
d7s_shuffled_topk,2070_0.86_0.78.png,-0.11677496808434798,0.24245980381965637,0.3191884756088257,0.49390679597854614,0.9512750506401062,0.4971977770328522,1334,0,0.0
d7s_shuffled_topk,2109_0.56_1.42.png,0.3268667163750544,0.25958651304244995,0.4283783733844757,0.49343693256378174,0.99114990234375,0.4960765838623047,1300,0,0.0
d7s_shuffled_topk,2111_0.68_1.03.png,0.21676569814491722,0.239555224776268,0.37080541253089905,0.4933547377586365,0.9432623982429504,0.4959263205528259,1621,0,0.0
d7s_shuffled_topk,2115_0.75_1.52.png,0.4818721304692681,0.2331939935684204,0.4839734137058258,0.4928883910179138,0.9610251188278198,0.4962027966976166,1093,0,0.0
d7s_shuffled_topk,2121_0.73_0.63.png,-0.0655215863247349,0.3216046690940857,0.19411185383796692,0.4929405748844147,0.90461266040802,0.4956649839878082,3023,0,0.0
d7s_shuffled_topk,2132_0.76_1.7.png,0.26816896406878016,0.20479188859462738,0.5138052701950073,0.4938429892063141,0.9780999422073364,0.4961230754852295,701,0,0.0
d7s_shuffled_topk,2140_0.55_0.94.png,0.43388828616807307,0.21467912197113037,0.3872508704662323,0.49193263053894043,0.9074376225471497,0.49511808156967163,1089,0,0.0
d7s_shuffled_topk,2156_0.71_1.75.png,0.4044143871253311,0.20219092071056366,0.4563201665878296,0.49276497960090637,0.9698247909545898,0.4967452883720398,604,0,0.0
d7s_shuffled_topk,2216_0.58_1.17.png,0.09203938378238807,0.21471014618873596,0.3571240305900574,0.49264979362487793,0.9340876340866089,0.4964800775051117,583,0,0.0
d7s_shuffled_topk,2244_0.77_1.02.png,0.3717812043254056,0.27099913358688354,0.2770293951034546,0.49177348613739014,0.9493875503540039,0.49522852897644043,1077,0,0.0
d7s_shuffled_topk,2269_0.52_1.13.png,-0.2554514156164373,0.3312140107154846,0.16492387652397156,0.49065521359443665,0.6962001323699951,0.4926908612251282,311,0,0.0
d7s_shuffled_topk,2282_0.93_1.05.png,0.2764712642605976,0.280587375164032,0.2642034888267517,0.49188095331192017,0.9193874597549438,0.4954361021518707,1281,0,0.0
d7s_shuffled_topk,2334_0.56_0.79.png,-0.1578482381480131,0.1967359483242035,0.3828638792037964,0.49374064803123474,0.9615371823310852,0.49633899331092834,1386,0,0.0
d7s_shuffled_topk,2365_0.53_0.5.png,-0.3944719637709018,0.2916873097419739,0.23022253811359406,0.4920005798339844,0.9025998115539551,0.4951607286930084,2419,0,0.0
d7s_shuffled_topk,2395_0.78_1.43.png,0.16151409068859987,0.23601527512073517,0.34523338079452515,0.4923244118690491,0.974212646484375,0.4950852394104004,601,0,0.0
d7s_shuffled_topk,2408_0.55_1.94.png,0.018880756346934684,0.21933910250663757,0.40770846605300903,0.4925938844680786,0.9463372230529785,0.49550861120224,1458,0,0.0
d7s_shuffled_topk,2410_0.57_1.09.png,-0.14307218560522716,0.25913095474243164,0.2916679382324219,0.49268147349357605,0.9117749333381653,0.4962492883205414,1091,0,0.0
d7s_shuffled_topk,2454_0.81_1.92.png,-0.12035385128755535,0.1973249763250351,0.5866140127182007,0.49416881799697876,0.9958998560905457,0.49574294686317444,76,0,0.0
d7s_shuffled_topk,2474_0.91_0.84.png,-0.17572864348235015,0.2606355547904968,0.33370330929756165,0.49257487058639526,0.9514752626419067,0.49600324034690857,1689,0,0.0
d7s_shuffled_topk,252_0.98_1.73.png,-0.2705126116674883,0.19020314514636993,0.592035174369812,0.4951874613761902,0.9933058619499207,0.4981386661529541,34,0,0.0
d7s_shuffled_topk,2556_0.89_1.72.png,0.34022627154724044,0.22576949000358582,0.3774627447128296,0.4929502606391907,0.9757750630378723,0.4954794943332672,1282,0,0.0
d7s_shuffled_topk,2567_0.52_1.05.png,0.42460279865867157,0.24637813866138458,0.28177177906036377,0.491473913192749,0.8949249982833862,0.49530333280563354,1297,0,0.0
d7s_shuffled_topk,2589_0.62_1.28.png,0.3391070583062621,0.2159833461046219,0.34803181886672974,0.4917179048061371,0.9620251655578613,0.4949663579463959,809,0,0.0
d7s_shuffled_topk,2646_0.82_1.47.png,0.2914605950883211,0.22431235015392303,0.4151451289653778,0.49389153718948364,0.9876248240470886,0.4958145022392273,867,0,0.0
d7s_shuffled_topk,2652_0.85_1.34.png,0.16156961287259536,0.2883625328540802,0.25843584537506104,0.4928121864795685,0.9847873449325562,0.4956216812133789,1875,0,0.0
d7s_shuffled_topk,2665_0.85_1.17.png,-0.0847971618178447,0.23451104760169983,0.3376762866973877,0.492175817489624,0.9532873034477234,0.49529749155044556,1113,0,0.0
d7s_shuffled_topk,2767_0.69_0.71.png,0.013020623449810613,0.25596538186073303,0.2901768088340759,0.4922887980937958,0.9565876126289368,0.49535852670669556,2338,0,0.0
d7s_shuffled_topk,2769_0.81_1.94.png,0.032796991473027955,0.21372419595718384,0.42218708992004395,0.4934418499469757,0.9887250661849976,0.49592503905296326,1046,0,0.0
d7s_shuffled_topk,2794_0.8_0.92.png,0.3974341114486706,0.2924938201904297,0.23768481612205505,0.4923158288002014,0.8943626284599304,0.4969634413719177,350,0,0.0
d7s_shuffled_topk,2807_0.78_0.64.png,-0.09502529591492599,0.33971837162971497,0.1662314534187317,0.4922974705696106,0.9233875274658203,0.49386221170425415,3518,0,0.0
d7s_shuffled_topk,2843_0.7_0.5.png,0.07180110031885054,0.24617065489292145,0.3064616322517395,0.4911900758743286,0.9893631935119629,0.49420467019081116,2003,0,0.0
d7s_shuffled_topk,2872_0.75_1.98.png,-0.02919597576181791,0.22583411633968353,0.5896596908569336,0.4947493374347687,0.9936119318008423,0.49597787857055664,44,0,0.0
d7s_shuffled_topk,2884_0.65_1.22.png,0.2345836777549581,0.22825920581817627,0.380364328622818,0.49266526103019714,0.9794123768806458,0.49566563963890076,1312,0,0.0
d7s_shuffled_topk,2901_0.59_1.0.png,-0.24230890912766093,0.22912417352199554,0.40968048572540283,0.4946947693824768,0.9875878095626831,0.4969801902770996,1588,0,0.0
d7s_shuffled_topk,2916_0.62_1.39.png,0.39423745014593486,0.2687690854072571,0.3623412847518921,0.49180352687835693,0.9700002670288086,0.4953274726867676,392,0,0.0
d7s_shuffled_topk,2941_0.7_1.3.png,0.05168425209869917,0.20869731903076172,0.38579216599464417,0.49302229285240173,0.9473625421524048,0.4959380030632019,802,0,0.0
d7s_shuffled_topk,483_0.88_1.16.png,0.07381802017787276,0.2096956968307495,0.5763084292411804,0.494556188583374,0.9906939268112183,0.4966760575771332,104,0,0.0
d7s_shuffled_topk,492_0.61_1.32.png,0.015922227752889116,0.3947228193283081,0.8555623888969421,0.4950815737247467,0.994999885559082,0.49769094586372375,197,0,0.0
d7s_shuffled_topk,50_0.82_1.93.png,-0.4862342124637259,0.2576799988746643,0.6697334051132202,0.4951573312282562,1.0,0.49743372201919556,111,0,0.0
d7s_shuffled_topk,517_0.95_1.51.png,-0.33665435695508866,0.33033135533332825,0.7713538408279419,0.4946581721305847,0.9998571276664734,0.497634619474411,13,0,0.0
d7s_shuffled_topk,533_0.96_1.51.png,-0.1391812517311328,0.19601455330848694,0.5803457498550415,0.49531590938568115,0.9990004897117615,0.4975883662700653,8,0,0.0
d7s_shuffled_topk,540_0.92_1.97.png,-0.0663777362273572,0.3156479597091675,0.7786052227020264,0.4954124689102173,1.0,0.49752020835876465,0,0,nan
d7s_shuffled_topk,595_0.78_1.11.png,0.16152331216531418,0.22597390413284302,0.5794384479522705,0.49436116218566895,0.9589796662330627,0.496966689825058,66,0,0.0
d7s_shuffled_topk,59_0.59_1.43.png,-0.07609709634126717,0.2177284061908722,0.6386616230010986,0.49432557821273804,0.9891634583473206,0.496893972158432,171,0,0.0
d7s_shuffled_topk,603_0.67_1.99.png,-0.06013245852261745,0.29706883430480957,0.749896764755249,0.4950559437274933,0.9956734776496887,0.4972054660320282,0,0,nan
d7s_shuffled_topk,624_0.88_1.47.png,0.27923887720676266,0.2935774028301239,0.7421563267707825,0.49389365315437317,0.9949389696121216,0.49653172492980957,57,0,0.0
d7s_shuffled_topk,687_0.89_1.42.png,-0.28600634566192557,0.2524968385696411,0.6080613136291504,0.4949629008769989,0.9992860555648804,0.4973187744617462,137,0,0.0
d7s_shuffled_topk,692_0.69_1.32.png,-0.2356121305996486,0.24011826515197754,0.6673876643180847,0.49427229166030884,0.9707346558570862,0.4967513084411621,30,0,0.0
d7s_shuffled_topk,714_0.84_0.79.png,-0.15979391018287564,0.22323328256607056,0.505467414855957,0.49303561449050903,0.9861016273498535,0.4963686764240265,812,0,0.0
d7s_shuffled_topk,746_0.64_0.98.png,-0.02814067498415022,0.2349643111228943,0.5793619155883789,0.4936063289642334,0.9681839346885681,0.4965834617614746,470,0,0.0
d7s_shuffled_topk,755_0.86_0.67.png,0.051727886322564726,0.284856379032135,0.5073914527893066,0.4915635883808136,0.9971227645874023,0.49559637904167175,847,0,0.0
d7s_shuffled_topk,787_0.88_0.71.png,-0.30272505106580533,0.17335757613182068,0.4588190019130707,0.4942024052143097,0.9784491658210754,0.4965822696685791,54,0,0.0
d7s_shuffled_topk,80_0.99_1.95.png,-0.38716031009549995,0.3599933981895447,0.8212477564811707,0.4943443834781647,0.999571681022644,0.4969625771045685,0,0,nan
d7s_shuffled_topk,810_0.78_1.52.png,0.0656952507118949,0.29070454835891724,0.7193765640258789,0.4942116141319275,1.0,0.49604207277297974,164,0,0.0
d7s_shuffled_topk,826_0.81_1.2.png,0.12957093331216712,0.42502954602241516,0.9188392162322998,0.4940602779388428,0.9942246079444885,0.496692955493927,0,0,nan
d7s_shuffled_topk,875_0.87_1.74.png,-0.3643484789539463,0.1946002095937729,0.6316442489624023,0.49580422043800354,0.994653582572937,0.4979710578918457,2,0,0.0
d7s_shuffled_topk,900_0.91_0.72.png,0.02734022071937439,0.21445411443710327,0.4006834924221039,0.4937329888343811,0.9947754144668579,0.4971718490123749,504,0,0.0
d7s_shuffled_topk,953_0.95_0.84.png,0.6403905059804539,0.3266906142234802,0.6811763048171997,0.49452173709869385,0.9937141537666321,0.49692633748054504,87,0,0.0
d7s2_density_only_control,1012_0.85_1.28.png,-0.21046997073389045,0.27299386262893677,0.5695059299468994,0.4722428023815155,0.9817138910293579,0.8514170050621033,0,0,nan
d7s2_density_only_control,1016_0.8_1.72.png,0.12467825271653304,0.28227442502975464,0.5156025886535645,0.6314072608947754,0.9905511140823364,0.9624451994895935,127,0,0.0
d7s2_density_only_control,1023_0.5_1.87.png,-0.32893413100919966,0.33483025431632996,0.5677728056907654,0.32421284914016724,0.9814285039901733,0.8457847833633423,283,5,0.0176678445229682
d7s2_density_only_control,103_0.75_1.59.png,-0.1694315605321821,0.38822561502456665,0.8088023662567139,0.5647974014282227,0.9980001449584961,0.9797705411911011,0,0,nan
d7s2_density_only_control,1075_0.76_1.99.png,-0.40323349575793793,0.4486910104751587,0.8100170493125916,0.42638707160949707,0.9990004897117615,0.8931180238723755,15,0,0.0
d7s2_density_only_control,1122_0.94_0.53.png,-0.09896346795129163,0.33998239040374756,0.4339447617530823,0.11212418973445892,0.9485511779785156,0.5265641212463379,582,0,0.0
d7s2_density_only_control,1140_0.67_1.42.png,-0.025963531441967426,0.35293567180633545,0.7617408037185669,0.4732540249824524,0.9987963438034058,0.8948384523391724,186,7,0.03763440860215054
d7s2_density_only_control,1143_0.73_1.33.png,-0.1647940748667626,0.2760414481163025,0.6186282634735107,0.5644485354423523,0.9746122360229492,0.9154735207557678,45,0,0.0
d7s2_density_only_control,1155_0.63_1.27.png,-0.006680854488706413,0.28185027837753296,0.5089103579521179,0.2687326967716217,0.9760409593582153,0.7860241532325745,650,0,0.0
d7s2_density_only_control,119_0.6_1.7.png,-0.063550712459181,0.3130922317504883,0.6471067667007446,0.5484945178031921,0.9990004897117615,0.896058201789856,101,0,0.0
d7s2_density_only_control,1292_0.66_1.45.png,0.32131966359945824,0.3266947865486145,0.6509321331977844,0.3601422905921936,0.9814695119857788,0.7981115579605103,301,0,0.0
d7s2_density_only_control,1326_0.77_0.97.png,0.12810570829303722,0.2871171236038208,0.45326316356658936,0.5413575172424316,0.9891024231910706,0.940895676612854,367,0,0.0
d7s2_density_only_control,1376_0.65_1.6.png,-0.27305727734408747,0.28268110752105713,0.49216699600219727,0.5768777132034302,0.9874080419540405,0.9065991044044495,13,0,0.0
d7s2_density_only_control,1410_0.76_1.08.png,0.44832966044838657,0.24734602868556976,0.48357895016670227,0.29190337657928467,0.9923880696296692,0.8744860887527466,579,0,0.0
d7s2_density_only_control,1435_0.87_0.57.png,0.0638706404255123,0.2333112508058548,0.30332237482070923,0.26096880435943604,0.9951221346855164,0.7967588305473328,548,0,0.0
d7s2_density_only_control,1456_0.66_1.83.png,-0.5475391595404252,0.41936594247817993,0.671294093132019,0.5858917236328125,0.9976328015327454,0.9509038329124451,105,0,0.0
d7s2_density_only_control,1474_0.92_0.89.png,-0.04574352249199781,0.3724249303340912,0.6922495365142822,0.5127094388008118,0.9990004897117615,0.8965039849281311,149,0,0.0
d7s2_density_only_control,1528_0.91_1.9.png,0.44046711565587965,0.2965427339076996,0.6714928150177002,0.42761924862861633,0.9955250024795532,0.8912121057510376,188,0,0.0
d7s2_density_only_control,1531_0.52_1.01.png,0.17104119105479165,0.21715882420539856,0.3671378493309021,0.31220781803131104,0.9330499768257141,0.8001047372817993,1588,11,0.0069269521410579345
d7s2_density_only_control,1537_0.52_1.24.png,0.26204985416826976,0.22157606482505798,0.4676494300365448,0.4033661186695099,0.9871746897697449,0.8447591662406921,630,28,0.044444444444444446
d7s2_density_only_control,1538_0.61_0.54.png,0.21283269870326918,0.21544063091278076,0.3054172098636627,0.35092905163764954,0.9527499079704285,0.8442827463150024,2192,54,0.024635036496350366
d7s2_density_only_control,1549_0.91_1.37.png,0.13932441232359363,0.27970173954963684,0.37935870885849,0.1543576419353485,0.9468375444412231,0.722305417060852,1101,0,0.0
d7s2_density_only_control,154_0.97_0.91.png,-0.3503780793931488,0.3546332120895386,0.5218585729598999,0.46494847536087036,0.9784899950027466,0.9259122014045715,0,0,nan
d7s2_density_only_control,1568_0.8_1.8.png,0.43380927554299925,0.27899661660194397,0.5509442090988159,0.31689706444740295,0.9905373454093933,0.9016057848930359,333,0,0.0
