canary_name,epoch,param_group,grad_l2_before_clip,grad_l2_after_clip,clip_coef,update_l2,weight_l2,weight_std,bias_mean,bias_delta,loss
canary32,8,mid_risk,0.6685206521115168,0.007060074640828891,0.01932315165587321,0.08216657943703666,3.0267045497894287,0.0917075052857399,-0.03683032467961311,0.012806177577548096,3.375696111470461
canary32,8,final_context,0.00022672831049199853,2.4068322071586328e-06,0.01932315165587321,0.29624802788662313,3.736521005630493,0.018207894638180733,-0.0021993082482367754,0.02227288289891646,3.375696111470461
canary32,8,final_risk,0.6705459009404413,0.007081991736569491,0.01932315165587321,0.08255549598379555,3.033255100250244,0.09191424399614334,-0.06556618213653564,0.014402325951671117,3.375696111470461
canary32,8,other_trainable,0.0,0.0,0.01932315165587321,0.0,0.0,0.0,nan,0.0,3.375696111470461
canary32,9,mid_context,0.0017607309953450827,1.850464991002759e-05,0.01934630292346037,0.22405609706772397,1.7991552352905273,0.010807687416672707,-0.004184847231954336,0.01193183834114305,3.375552821904421
canary32,9,mid_risk,0.6677725799471516,0.00706073913672017,0.01934630292346037,0.07997644599677141,2.9629414081573486,0.08977600187063217,-0.03690246492624283,0.012206381311338802,3.375552821904421
canary32,9,final_context,0.0002204899100958895,2.337662471322228e-06,0.01934630292346037,0.26974977987634896,3.5124969482421875,0.017116226255893707,-0.0020620403811335564,0.021021334564827167,3.375552821904421
canary32,9,final_risk,0.6696883992001995,0.007081328358146121,0.01934630292346037,0.08030636215375389,2.9692718982696533,0.08997508883476257,-0.06489483267068863,0.013801966891996465,3.375552821904421
canary32,9,other_trainable,0.0,0.0,0.01934630292346037,0.0,0.0,0.0,nan,0.0,3.375552821904421
canary32,10,mid_context,0.0017624357521733949,1.855776212807423e-05,0.01936851007436353,0.20254308790466308,1.6082817316055298,0.009661088697612286,-0.0038188837934285402,0.011025334307659385,3.37563553545624
canary32,10,mid_risk,0.6670577578609193,0.007061374843079415,0.01936851007436353,0.07792952958814388,2.9009757041931152,0.08789893239736557,-0.03698316961526871,0.011896418131631404,3.37563553545624
canary32,10,final_context,0.0002169618998054924,2.297545465116386e-06,0.01936851007436353,0.24623580973202744,3.3063673973083496,0.016111765056848526,-0.0019341971492394805,0.019872028197823608,3.37563553545624
canary32,10,final_risk,0.66886579222414,0.007080694440017022,0.01936851007436353,0.07821975755918263,2.9070916175842285,0.08809055387973785,-0.06424848735332489,0.013555470716750038,3.37563553545624
canary32,10,other_trainable,0.0,0.0,0.01936851007436353,0.0,0.0,0.0,nan,0.0,3.37563553545624
canary32,11,mid_context,0.0017805654269678214,1.8811618834343425e-05,0.019384570090477497,0.18285850973965265,1.4354981184005737,0.008623162284493446,-0.0034888149239122868,0.010350745915740773,3.375343529507518
canary32,11,mid_risk,0.6664686126140414,0.007062001692281427,0.019384570090477497,0.07596568325737837,2.840745687484741,0.08607442677021027,-0.03707103803753853,0.011502258551724397,3.375343529507518
canary32,11,final_context,0.00021373113915760413,2.2900104451752738e-06,0.019384570090477497,0.22539604545745004,3.11600661277771,0.015184135176241398,-0.0018190729897469282,0.01881158174245432,3.375343529507518
canary32,11,final_risk,0.6681693638229982,0.007080068700273232,0.019384570090477497,0.07620471571927888,2.8466484546661377,0.08625862747430801,-0.06363454461097717,0.013138131832437772,3.375343529507518
canary32,11,other_trainable,0.0,0.0,0.019384570090477497,0.0,0.0,0.0,nan,0.0,3.375343529507518
canary32,12,mid_context,0.0018204730524392584,1.9205390237649324e-05,0.01939553277616483,0.16481888859200391,1.2794132232666016,0.00768554350361228,-0.0031900450121611357,0.009133259020582905,3.374722270295024
canary32,12,mid_risk,0.6659542557994536,0.007062608836304943,0.01939553277616483,0.07405629026806194,2.7824859619140625,0.08430959284305573,-0.037120018154382706,0.011259027502623963,3.374722270295024
canary32,12,final_context,0.00023692520926333181,2.542996871745906e-06,0.01939553277616483,0.20694465899529937,2.939560890197754,0.014324299991130829,-0.0017033673357218504,0.017835694198840422,3.374722270295024
canary32,12,final_risk,0.6675438538248784,0.007079461686370063,0.01939553277616483,0.07427385783089031,2.7881925106048584,0.0844869315624237,-0.06303691118955612,0.012888801594688994,3.374722270295024
canary32,12,other_trainable,0.0,0.0,0.01939553277616483,0.0,0.0,0.0,nan,0.0,3.374722270295024
canary32,13,mid_context,0.0017267654952590474,1.8315236099199714e-05,0.01942065563189486,0.14838286022151034,1.138588786125183,0.006839598063379526,-0.002896845107898116,0.008323175929292116,3.3751916578039527
canary32,13,mid_risk,0.665205317536472,0.007063073932321475,0.01942065563189486,0.07230395381984962,2.726203203201294,0.08260462433099747,-0.037138164043426514,0.011414400151909712,3.3751916578039527
canary32,13,final_context,0.00020292290677049676,2.166681816220089e-06,0.01942065563189486,0.19062304870809071,2.775421380996704,0.01352445688098669,-0.0015929315704852343,0.01695386565977583,3.3751916578039527
canary32,13,final_risk,0.6667072826325112,0.007079000439497853,0.01942065563189486,0.07247147331380745,2.7317280769348145,0.08277562260627747,-0.06244751065969467,0.012790048546905472,3.3751916578039527
canary32,13,other_trainable,0.0,0.0,0.01942065563189486,0.0,0.0,0.0,nan,0.0,3.3751916578039527
canary32,14,mid_context,0.0016962433293521936,1.7944435088117677e-05,0.019439713831340667,0.13329674985604545,1.011759638786316,0.006077724043279886,-0.0026383590884506702,0.007925147610067797,3.375062466599047
canary32,14,mid_risk,0.6646584590582687,0.007063605089281195,0.019439713831340667,0.07042900331264863,2.67134690284729,0.08094288408756256,-0.03720056638121605,0.010438062821231565,3.375062466599047
canary32,14,final_context,0.00019066091198636394,2.030443331228179e-06,0.019439713831340667,0.1761729794057056,2.6222245693206787,0.012777931988239288,-0.0015001754509285092,0.016100034127716847,3.375062466599047
canary32,14,final_risk,0.6660687076973153,0.007078471582342531,0.019439713831340667,0.07059346521075517,2.6766724586486816,0.08110693842172623,-0.06190093234181404,0.012081852960506713,3.375062466599047
canary32,14,other_trainable,0.0,0.0,0.019439713831340667,0.0,0.0,0.0,nan,0.0,3.375062466599047
canary32,15,mid_context,0.0016188738386046038,1.7230216606797355e-05,0.019456785388011405,0.11964613968802314,0.8976708054542542,0.00539238378405571,-0.002398512791842222,0.006867245272262118,3.3752673054113984
canary32,15,mid_risk,0.6640717377920937,0.007064061036352063,0.019456785388011405,0.06873406053766846,2.618384838104248,0.07933850586414337,-0.03723444417119026,0.010412966636352428,3.3752673054113984
canary32,15,final_context,0.00018129241253516732,1.937344078853566e-06,0.019456785388011405,0.16337152858617812,2.478797197341919,0.012079018168151379,-0.0014044316485524178,0.015328014851522765,3.3752673054113984
canary32,15,final_risk,0.6653990651729433,0.007078018651796733,0.019456785388011405,0.06888493680165275,2.6235268115997314,0.07949616014957428,-0.0613582506775856,0.01197890333897479,3.3752673054113984
canary32,15,other_trainable,0.0,0.0,0.019456785388011405,0.0,0.0,0.0,nan,0.0,3.3752673054113984
canary32,16,mid_context,0.0016138617457795515,1.713905836395607e-05,0.01946454709688041,0.10715531946627159,0.7952934503555298,0.004777392838150263,-0.002192265121266246,0.006680381006998896,3.374708414077759
canary32,16,mid_risk,0.6637021276168624,0.007064574805286324,0.01946454709688041,0.06704945048448795,2.5668795108795166,0.07777827978134155,-0.03729315847158432,0.00989649705922954,3.374708414077759
canary32,16,final_context,0.00018798883946141788,2.0302424628505364e-06,0.01946454709688041,0.15199387953803628,2.344149589538574,0.011422887444496155,-0.0013168810401111841,0.014603944648879819,3.374708414077759
canary32,16,final_risk,0.6649399827972292,0.007077505831661849,0.01946454709688041,0.06718314723477231,2.5718226432800293,0.07792901247739792,-0.06084567680954933,0.011509911197553763,3.374708414077759
canary32,16,other_trainable,0.0,0.0,0.01946454709688041,0.0,0.0,0.0,nan,0.0,3.374708414077759
canary32,17,mid_context,0.001526107899315854,1.627163365631841e-05,0.0194835468959828,0.09579869278000026,0.7035773396492004,0.00422644754871726,-0.001985526643693447,0.0057850021677910155,3.374887485988438
canary32,17,mid_risk,0.6631173857507825,0.007064964045210788,0.0194835468959828,0.06552081295303526,2.517380952835083,0.07627879828214645,-0.037311043590307236,0.010317124353766706,3.374887485988438
canary32,17,final_context,0.00016789505294548067,1.803886586395549e-06,0.0194835468959828,0.1418422199909749,2.2174384593963623,0.010805432684719563,-0.0012240736978128552,0.01396055012741012,3.374887485988438
canary32,17,final_risk,0.6642779165632897,0.007077119588392382,0.0194835468959828,0.06562589331714833,2.522146463394165,0.07642339169979095,-0.06032279133796692,0.01164421300542342,3.374887485988438
canary32,17,other_trainable,0.0,0.0,0.0194835468959828,0.0,0.0,0.0,nan,0.0,3.374887485988438
canary32,18,mid_context,0.0014824523849274063,1.5771690493979833e-05,0.019495204034852293,0.08566436382586737,0.6213322877883911,0.003732394427061081,-0.0018081065500155091,0.005529432173996065,3.374674511142075
canary32,18,mid_risk,0.6627186091828947,0.007065383590258368,0.019495204034852293,0.06382496142180495,2.469205141067505,0.074819415807724,-0.03736186772584915,0.009293948092161549,3.374674511142075
canary32,18,final_context,0.00016487847890669742,1.7707513541045814e-06,0.019495204034852293,0.13273167753672582,2.0979528427124023,0.010223185643553734,-0.0011464504059404135,0.013305506064093248,3.374674511142075
canary32,18,final_risk,0.6638064439033777,0.00707670181046677,0.019495204034852293,0.06394649355149519,2.473775625228882,0.07495725154876709,-0.059839945286512375,0.010882985033706435,3.374674511142075
canary32,18,other_trainable,0.0,0.0,0.019495204034852293,0.0,0.0,0.0,nan,0.0,3.374674511142075
canary32,19,mid_context,0.001400256232490889,1.4961304951324883e-05,0.01951045755537238,0.07636958208758397,0.5478640198707581,0.003291065338999033,-0.0016359897563233972,0.00482241426787896,3.3747788071632385
canary32,19,mid_risk,0.6622270634493147,0.007065742174812256,0.01951045755537238,0.0623779233082716,2.4229631423950195,0.07341859489679337,-0.03738396614789963,0.00965978746013123,3.3747788071632385
canary32,19,final_context,0.0001542569161111588,1.6523593134966668e-06,0.01951045755537238,0.12451540684582704,1.9850828647613525,0.009673169814050198,-0.001062633702531457,0.012737258983107952,3.3747788071632385
canary32,19,final_risk,0.6632449232434524,0.007076345551342033,0.01951045755537238,0.06246246581928918,2.4273581504821777,0.07355035841464996,-0.059350382536649704,0.010912574376637606,3.3747788071632385
canary32,19,other_trainable,0.0,0.0,0.01951045755537238,0.0,0.0,0.0,nan,0.0,3.3747788071632385
canary32,20,mid_context,0.0013707207031078963,1.4629998696065078e-05,0.019517154989119653,0.06800296949195028,0.4822847843170166,0.0028971261344850063,-0.0014913257909938693,0.005120403157343974,3.3745108665898442
canary32,20,mid_risk,0.6619205843182322,0.007066130615346108,0.019517154989119653,0.060828788446374286,2.3777902126312256,0.07205017656087875,-0.03744877502322197,0.008962845964502366,3.3745108665898442
canary32,20,final_context,0.000157039024319452,1.7088615955212929e-06,0.019517154989119653,0.11705317099772336,1.878304362297058,0.009152846410870552,-0.0009924176847562194,0.012171857565120497,3.3745108665898442
canary32,20,final_risk,0.6628717372617438,0.0070759584758719836,0.019517154989119653,0.06093291061607293,2.381972551345825,0.07217463850975037,-0.05889188498258591,0.010435022828965001,3.3745108665898442
canary32,20,other_trainable,0.0,0.0,0.019517154989119653,0.0,0.0,0.0,nan,0.0,3.3745108665898442
canary32,21,mid_context,0.0012989094792950618,1.3860238604138759e-05,0.019530718978065773,0.06053476470366697,0.42378008365631104,0.002545684576034546,-0.001351514016278088,0.004013839639017204,3.3743780376389623
canary32,21,mid_risk,0.661483574858566,0.007066459295150755,0.019530718978065773,0.05939787242685619,2.3346006870269775,0.07074181735515594,-0.037481993436813354,0.00914072349904036,3.3743780376389623
canary32,21,final_context,0.00014617294376278756,1.5685106582919905e-06,0.019530718978065773,0.11023744247044401,1.777164340019226,0.008659997954964638,-0.0009140228503383696,0.011646976664792476,3.3743780376389623
canary32,21,final_risk,0.6623691453312739,0.0070756318481849205,0.019530718978065773,0.05949509345033874,2.338599920272827,0.07086000591516495,-0.058422625064849854,0.010449250136357315,3.3743780376389623
canary32,21,other_trainable,0.0,0.0,0.019530718978065773,0.0,0.0,0.0,nan,0.0,3.3743780376389623
canary32,22,mid_context,0.0012262408338251866,1.309585396271601e-05,0.019544339326992895,0.05370207087333039,0.37171778082847595,0.0022329422645270824,-0.001219846773892641,0.00376972433320683,3.3744490705430508
canary32,22,mid_risk,0.661092238287103,0.007066761168550957,0.019544339326992895,0.05787002453926789,2.2927534580230713,0.06947413086891174,-0.03753332048654556,0.008327834035148063,3.3744490705430508
canary32,22,final_context,0.00013374118198674893,1.432430307817504e-06,0.019544339326992895,0.10397388993651054,1.6812682151794434,0.008192705921828747,-0.0008486736915074289,0.011126704373105385,3.3744490705430508
canary32,22,final_risk,0.6619219241763586,0.007075331674203586,0.019544339326992895,0.05798830930935694,2.296555519104004,0.06958556175231934,-0.05798351764678955,0.009799735966215785,3.3744490705430508
canary32,22,other_trainable,0.0,0.0,0.019544339326992895,0.0,0.0,0.0,nan,0.0,3.3744490705430508
canary32,23,mid_context,0.0011602557309749353,1.2424878180243236e-05,0.019555750774704637,0.04764866497923818,0.32543474435806274,0.001954916398972273,-0.0011001284001395106,0.0033284837806059567,3.3744884952902794
canary32,23,mid_risk,0.6607214771901337,0.007067054179486455,0.019555750774704637,0.05652123486453072,2.2525875568389893,0.06825736910104752,-0.03757714852690697,0.008445029191582422,3.3744884952902794
canary32,23,final_context,0.0001262091533162565,1.3540131963524018e-06,0.019555750774704637,0.09819328698909593,1.5902670621871948,0.00774926645681262,-0.0007811748655512929,0.01065612495843761,3.3744884952902794
canary32,23,final_risk,0.6614945338690016,0.0070750402304823705,0.019555750774704637,0.056623345234550454,2.256202459335327,0.06836239993572235,-0.057542987167835236,0.009719803213074961,3.3744884952902794
canary32,23,other_trainable,0.0,0.0,0.019555750774704637,0.0,0.0,0.0,nan,0.0,3.3744884952902794
canary32,24,mid_context,0.0010878234458554488,1.1671329486918015e-05,0.019569284371849027,0.04219274710607645,0.2843482494354248,0.0017081067198887467,-0.0009888034546747804,0.003092395863119248,3.3746603205800056
canary32,24,mid_risk,0.6603524829306309,0.00706732345519327,0.019569284371849027,0.055112135566380865,2.2137815952301025,0.06708180904388428,-0.03763193637132645,0.007991093514900797,3.3746603205800056
canary32,24,final_context,0.00011925918153592413,1.2780952530138894e-06,0.019569284371849027,0.0928305451773248,1.5038514137268066,0.007328169420361519,-0.0007205411093309522,0.010194357183289055,3.3746603205800056
canary32,24,final_risk,0.6610747395063827,0.007074772735544309,0.019569284371849027,0.055231918590712706,2.217200517654419,0.06718016415834427,-0.05711784586310387,0.009362322423854992,3.3746603205800056
canary32,24,other_trainable,0.0,0.0,0.019569284371849027,0.0,0.0,0.0,nan,0.0,3.3746603205800056
canary32,25,mid_context,0.0010450323209441736,1.1195960069808632e-05,0.019576712785844386,0.037347008459009894,0.24790608882904053,0.0014891955070197582,-0.0008918255334720016,0.0030081893078120966,3.374463223852217
canary32,25,mid_risk,0.6600749886201678,0.007067606715766834,0.019576712785844386,0.05376076161637953,2.1762924194335938,0.06594612449407578,-0.037697140127420425,0.007685252174274855,3.374463223852217
canary32,25,final_context,0.00011366441820317612,1.2180894736441949e-06,0.019576712785844386,0.08783881306477245,1.42174232006073,0.006928058806806803,-0.0006613995064981282,0.009760359642271604,3.374463223852217
canary32,25,final_risk,0.6607449617413161,0.007074490424639076,0.019576712785844386,0.05389002509347357,2.17950701713562,0.06603755056858063,-0.05670648440718651,0.009087221906694403,3.374463223852217
canary32,25,other_trainable,0.0,0.0,0.019576712785844386,0.0,0.0,0.0,nan,0.0,3.374463223852217
canary32,26,mid_context,0.0010186699173154888,1.0908589151527986e-05,0.01957898554313151,0.03300100257810378,0.21564987301826477,0.001295429770834744,-0.0008070276235230267,0.0030105474432598244,3.374161415733397
canary32,26,mid_risk,0.6598623728129005,0.007067886370095865,0.01957898554313151,0.0524518513157442,2.14009165763855,0.06484945863485336,-0.037772174924612045,0.0074412181941224745,3.374161415733397
canary32,26,final_context,0.00011522877270199865,1.24597328213367e-06,0.01957898554313151,0.08317695692585331,1.343690276145935,0.006547712720930576,-0.0006058156723156571,0.009348484009528849,3.374161415733397
canary32,26,final_risk,0.6604819882371148,0.007074211352122517,0.01957898554313151,0.05258113972618456,2.1430938243865967,0.06493370980024338,-0.05631031468510628,0.008806256835133008,3.374161415733397
canary32,26,other_trainable,0.0,0.0,0.01957898554313151,0.0,0.0,0.0,nan,0.0,3.374161415733397
canary32,27,mid_context,0.0009647950253430551,1.0335343995263237e-05,0.019588249484297538,0.02908473319391608,0.18720100820064545,0.0011245358036831021,-0.0007306374027393758,0.002445580601774497,3.3740588752552867
canary32,27,mid_risk,0.6595610175019825,0.007068119614232218,0.019588249484297538,0.05123501466496965,2.1056461334228516,0.0638059601187706,-0.03783344849944115,0.0077469876100020214,3.3740588752552867
canary32,27,final_context,0.00010868822711941412,1.1659507003652739e-06,0.019588249484297538,0.07881159327359184,1.2694649696350098,0.006186020094901323,-0.0005482526030391455,0.00896153045247503,3.3740588752552867
canary32,27,final_risk,0.6601339900489094,0.007073979076182866,0.019588249484297538,0.051351302902682805,2.1084578037261963,0.06388376653194427,-0.0559014268219471,0.008894595194414294,3.3740588752552867
canary32,27,other_trainable,0.0,0.0,0.019588249484297538,0.0,0.0,0.0,nan,0.0,3.3740588752552867
canary32,28,mid_context,0.0009132155060173205,9.785564105457448e-06,0.019596932207905055,0.025575097177790666,0.1621219664812088,0.0009738833759911358,-0.0006551247206516564,0.002321030860558826,3.3740767342969775
canary32,28,mid_risk,0.659294500057506,0.0070683376122401805,0.019596932207905055,0.04990310203475265,2.072336196899414,0.06279685348272324,-0.03791095316410065,0.00708192121903979,3.3740767342969775
canary32,28,final_context,0.00010190806366591052,1.0944301130635115e-06,0.019596932207905055,0.07471095213049592,1.198860764503479,0.00584197323769331,-0.0004995563649572432,0.008570425701526559,3.3740767342969775
canary32,28,final_risk,0.6598269191913764,0.007073762071962353,0.019596932207905055,0.05004419889104844,2.074944257736206,0.06286779791116714,-0.05551644042134285,0.008390061382805897,3.3740767342969775
canary32,28,other_trainable,0.0,0.0,0.019596932207905055,0.0,0.0,0.0,nan,0.0,3.3740767342969775
canary32,29,mid_context,0.0008781835307688238,9.416718705551918e-06,0.019601007606714557,0.02245753771088525,0.1400754600763321,0.0008414480835199356,-0.000592439784668386,0.00202464615745933,3.373900616541505
canary32,29,mid_risk,0.6590796237478379,0.007068562039295111,0.019601007606714557,0.04870131227244047,2.0404794216156006,0.061831749975681305,-0.03798750787973404,0.0071133310489462104,3.373900616541505
canary32,29,final_context,0.00010134188410196306,1.0934839648536e-06,0.019601007606714557,0.07085433224791357,1.1316882371902466,0.005514648277312517,-0.00045049533946439624,0.008210263075380423,3.373900616541505
canary32,29,final_risk,0.6595698519863814,0.0070735382815270585,0.019601007606714557,0.04884138892379593,2.042891025543213,0.061896100640296936,-0.05513074994087219,0.008327425686833057,3.373900616541505
canary32,29,other_trainable,0.0,0.0,0.019601007606714557,0.0,0.0,0.0,nan,0.0,3.373900616541505
canary32,30,mid_context,0.0008239634851354956,8.846518687001168e-06,0.019610006977922402,0.019686428888839137,0.12072516977787018,0.0007252090726979077,-0.0005323986406438053,0.0018787755454307046,3.3739642091095448
canary32,30,mid_risk,0.6588196478605445,0.007068751705989004,0.019610006977922402,0.04748421916281834,2.0098776817321777,0.06090465560555458,-0.03807072713971138,0.006872069427956899,3.3739642091095448
canary32,30,final_context,9.281601909004987e-05,1.0010435266587027e-06,0.019610006977922402,0.06721781847252226,1.0677733421325684,0.005203197710216045,-0.00040577235631644726,0.007857135799677348,3.3739642091095448
canary32,30,final_risk,0.6592733482888896,0.007073349485292376,0.019610006977922402,0.04763332725867548,2.0120911598205566,0.06096237897872925,-0.05475430563092232,0.008096334457335793,3.3739642091095448
canary32,30,other_trainable,0.0,0.0,0.019610006977922402,0.0,0.0,0.0,nan,0.0,3.3739642091095448
canary32,31,mid_context,0.0007639534928981851,8.22984529694404e-06,0.019620397605468385,0.017212881084344264,0.10379094630479813,0.0006234836182557046,-0.0004740803560707718,0.0017753822769134488,3.3741749403998256
canary32,31,mid_risk,0.6585511319771322,0.007068923674238375,0.019620397605468385,0.04629319285176548,1.9805372953414917,0.06001574546098709,-0.03815942257642746,0.006645228244565126,3.3741749403998256
canary32,31,final_context,8.518560665537828e-05,9.167976530218126e-07,0.019620397605468385,0.06378400291177595,1.0069581270217896,0.004906842950731516,-0.0003650879953056574,0.00752395143243622,3.3741749403998256
canary32,31,final_risk,0.6589712445608144,0.0070731784378966125,0.019620397605468385,0.04644673869909721,1.9825533628463745,0.060066889971494675,-0.05438724160194397,0.007855094919973936,3.3741749403998256
canary32,31,other_trainable,0.0,0.0,0.019620397605468385,0.0,0.0,0.0,nan,0.0,3.3741749403998256
canary32,32,mid_context,0.0007380521897734493,7.920952051914918e-06,0.019623586213380714,0.015021694798057934,0.08900381624698639,0.0005346558173187077,-0.00042527582263574004,0.0016462250827413575,3.3738603806123137
canary32,32,mid_risk,0.6583818763559823,0.007069120799905862,0.019623586213380714,0.04511938038191642,1.9524421691894531,0.05916455015540123,-0.03825386241078377,0.006390575516663389,3.3738603806123137
canary32,32,final_context,8.243583692477316e-05,8.853024798975357e-07,0.019623586213380714,0.06053477686766168,0.9490926265716553,0.0046248650178313255,-0.000324711378198117,0.007199386393176819,3.3738603806123137
