name,oof_fold,variant,A0_PSNR,candidate_PSNR,dPSNR,oracle_dPSNR,pred_delta_abs_mean,pred_delta_rms,target_delta_abs_mean,target_delta_rms,cosine_to_oracle_delta,dot_to_oracle_delta,wrong_direction
1000_0.74_1.6.png,0,P1_mlp_pooled_ll,36.9222412109375,40.03221130371094,3.1099700927734375,3.1543121337890625,0.003903366159647703,0.008748571388423443,0.0046326350420713425,0.010197894647717476,0.9926333427429199,0.0028339128475636244,0
1000_0.74_1.6.png,0,P1_ridge_pooled_ll,36.9222412109375,39.98600387573242,3.063762664794922,3.1543121337890625,0.004614054225385189,0.010565442964434624,0.0046326350420713425,0.010197894647717476,0.9857164025306702,0.003398600732907653,0
1000_0.74_1.6.png,0,P1_shuffled_target_control,36.9222412109375,37.66767120361328,0.7454299926757812,3.1543121337890625,0.0007936012116260827,0.0015793502097949386,0.0046326350420713425,0.010197894647717476,0.9341622591018677,0.00048146117478609085,0
1001_0.89_1.66.png,1,P1_mlp_pooled_ll,35.00823211669922,37.29622268676758,2.2879905700683594,2.9542884826660156,0.003402706701308489,0.006862773094326258,0.0049692969769239426,0.010369003750383854,0.9833855628967285,0.002239290392026305,0
1001_0.89_1.66.png,1,P1_ridge_pooled_ll,35.00823211669922,36.049278259277344,1.041046142578125,2.9542884826660156,0.0014406789559870958,0.0029025592375546694,0.0049692969769239426,0.010369003750383854,0.9875934720039368,0.0009511440293863416,0
1001_0.89_1.66.png,1,P1_shuffled_target_control,35.00823211669922,35.9969482421875,0.9887161254882812,2.9542884826660156,0.0013329406501725316,0.002690429799258709,0.0049692969769239426,0.010369003750383854,0.9679862260818481,0.0008641275344416499,0
1003_0.9_1.06.png,2,P1_mlp_pooled_ll,38.65223693847656,41.23721694946289,2.584980010986328,2.611644744873047,0.003454879391938448,0.007479879539459944,0.0038004780653864145,0.006741800811141729,0.9464412927627563,0.0015272642485797405,0
1003_0.9_1.06.png,2,P1_ridge_pooled_ll,38.65223693847656,40.50141906738281,1.84918212890625,2.611644744873047,0.0018657634500414133,0.0037994650192558765,0.0038004780653864145,0.006741800811141729,0.9794861078262329,0.0008028725860640407,0
1003_0.9_1.06.png,2,P1_shuffled_target_control,38.65223693847656,40.20783233642578,1.5555953979492188,2.611644744873047,0.001305051613599062,0.003035525791347027,0.0038004780653864145,0.006741800811141729,0.8972360491752625,0.0005875793867744505,0
1004_0.91_1.17.png,3,P1_mlp_pooled_ll,37.140499114990234,40.50114440917969,3.360645294189453,3.43212890625,0.004137447103857994,0.008567805401980877,0.004751473665237427,0.0093408627435565,0.9771795272827148,0.0025025391951203346,0
1004_0.91_1.17.png,3,P1_ridge_pooled_ll,37.140499114990234,38.805519104003906,1.6650199890136719,3.43212890625,0.0016512463334947824,0.0034071102272719145,0.004751473665237427,0.0093408627435565,0.9911379218101501,0.001009386032819748,0
1004_0.91_1.17.png,3,P1_shuffled_target_control,37.140499114990234,39.1907958984375,2.0502967834472656,3.43212890625,0.0019118040800094604,0.004297096747905016,0.004751473665237427,0.0093408627435565,0.8978255987167358,0.0011531985364854336,0
1005_0.74_1.81.png,4,P1_mlp_pooled_ll,38.30308532714844,37.54002380371094,-0.7630615234375,0.1295623779296875,0.002448362298309803,0.004198608919978142,0.002946101129055023,0.0069098686799407005,0.40634506940841675,0.0003772421332541853,0
1005_0.74_1.81.png,4,P1_ridge_pooled_ll,38.30308532714844,38.33753204345703,0.03444671630859375,0.1295623779296875,0.001404596259817481,0.0025719862896949053,0.002946101129055023,0.0069098686799407005,0.6054490804672241,0.0003443230234552175,0
