name,oof_fold,A0_PSNR,oracle_candidate_PSNR,oracle_dPSNR,oracle_best_loss,oracle_delta_abs_mean,oracle_delta_rms,oracle_delta_abs_max,context_abs_mean,context_rms
1000_0.74_1.6.png,0,36.9222412109375,40.07655334472656,3.1543121337890625,0.007470563519746065,0.0046326350420713425,0.010197894647717476,0.04237079247832298,0.039241865277290344,0.09564654529094696
1001_0.89_1.66.png,1,35.00823211669922,37.962520599365234,2.9542884826660156,0.010336537845432758,0.0049692969769239426,0.010369003750383854,0.046097178012132645,0.025108998641371727,0.06360531598329544
1003_0.9_1.06.png,2,38.65223693847656,41.26388168334961,2.611644744873047,0.006843638140708208,0.0038004780653864145,0.006741800811141729,0.029726944863796234,0.016736842691898346,0.039497602730989456
1004_0.91_1.17.png,3,37.140499114990234,40.572628021240234,3.43212890625,0.007495198864489794,0.004751473665237427,0.0093408627435565,0.04168220981955528,0.018584009259939194,0.045052431523799896
1005_0.74_1.81.png,4,38.30308532714844,38.432647705078125,0.1295623779296875,0.009120742790400982,0.002946101129055023,0.0069098686799407005,0.032007310539484024,0.06558141857385635,0.16052904725074768
1006_0.89_1.55.png,0,37.09952926635742,37.16297912597656,0.06344985961914062,0.010194849222898483,0.002468419261276722,0.005048191174864769,0.02213042788207531,0.06805828958749771,0.18151435256004333
1007_0.68_1.25.png,1,38.78367614746094,39.80619812011719,1.02252197265625,0.007901747711002827,0.0032309789676219225,0.0057565877214074135,0.017375683411955833,0.043787866830825806,0.11260424554347992
1008_0.52_1.98.png,2,39.091495513916016,39.209938049316406,0.11844253540039062,0.0081202806904912,0.0025939643383026123,0.005475704558193684,0.02708311565220356,0.05802346020936966,0.12996980547904968
1009_0.84_0.56.png,3,44.452667236328125,45.09685134887695,0.6441841125488281,0.004216727335005999,0.0012982673943042755,0.0027244030497968197,0.01151676382869482,0.034517865628004074,0.09394571930170059
100_0.65_1.43.png,4,36.1766471862793,36.56224060058594,0.3855934143066406,0.010937109589576721,0.0026436257176101208,0.005155725870281458,0.018582481890916824,0.0364261195063591,0.08916409313678741
1010_0.91_1.13.png,0,39.22648620605469,40.615142822265625,1.3886566162109375,0.007191828917711973,0.0019593534525483847,0.004507102537900209,0.019116902723908424,0.06706201285123825,0.18905651569366455
1011_0.79_0.66.png,1,43.75776290893555,44.531673431396484,0.7739105224609375,0.004552972503006458,0.001207415945827961,0.002299773972481489,0.010044269263744354,0.03761058673262596,0.10312395542860031
1013_0.63_1.83.png,2,39.767333984375,39.76808166503906,0.0007476806640625,0.007670931052416563,0.0010700355051085353,0.0016859160969033837,0.004947383888065815,0.05017485469579697,0.136884406208992
1014_0.74_1.61.png,3,40.07816696166992,40.252803802490234,0.1746368408203125,0.007117193192243576,0.0010487090330570936,0.0016039465554058552,0.005837399512529373,0.04956098645925522,0.13699565827846527
1015_0.7_1.92.png,4,39.58008575439453,39.591983795166016,0.011898040771484375,0.007969236001372337,0.0013600214151665568,0.0020221350714564323,0.007679802365601063,0.05645908787846565,0.15486465394496918
1017_0.91_1.44.png,0,33.62205123901367,33.83244323730469,0.21039199829101562,0.012651877477765083,0.0038336075376719236,0.006188421975821257,0.018348781391978264,0.031047115102410316,0.07268484681844711
1018_0.88_0.54.png,1,38.6190071105957,39.072227478027344,0.4532203674316406,0.007192168850451708,0.0015371863264590502,0.0023521992843598127,0.007593165617436171,0.015130813233554363,0.0322609506547451
1019_0.82_1.87.png,2,32.74661636352539,32.77872085571289,0.0321044921875,0.014474171213805676,0.0036929354537278414,0.007930374704301357,0.031027529388666153,0.03338354080915451,0.07957392185926437
1020_0.5_0.98.png,3,41.36661911010742,41.36778259277344,0.001163482666015625,0.006890683900564909,0.0012569059617817402,0.0018647799734026194,0.005160483065992594,0.03471429646015167,0.090934619307518
1021_0.73_0.84.png,4,38.976966857910156,39.52109909057617,0.5441322326660156,0.006547487806528807,0.0012449697824195027,0.00250687706284225,0.010191112756729126,0.02319694310426712,0.058059465140104294
1022_0.66_1.05.png,0,40.141082763671875,40.30450439453125,0.163421630859375,0.006669906899333,0.0006304558482952416,0.0010109383147209883,0.0035793196875602007,0.02736661210656166,0.06961305439472198
1025_0.95_1.79.png,1,34.59271240234375,34.59271240234375,0.0,0.014065497554838657,0.0017175464890897274,0.00365792796947062,0.015454959124326706,0.03848522529006004,0.100423164665699
1026_0.77_0.89.png,2,35.755924224853516,39.6456413269043,3.8897171020507812,0.00857094582170248,0.0054235863499343395,0.011204540729522705,0.0459112748503685,0.015591403469443321,0.03676712512969971
