name,split,A0_PSNR,A0_SSIM,WDMamba_PSNR,WDMamba_SSIM,WD0375_PSNR,WD0375_SSIM,dPSNR,dSSIM,alpha
1000_0.73_1.8.png,test,28.291839599609375,0.9910075664520264,32.62873458862305,0.9945857524871826,29.903228759765625,0.9932526350021362,1.61138916015625,0.0022450685501098633,0.375
100_0.5_1.76.png,test,29.538448333740234,0.9880714416503906,30.85689926147461,0.9826847910881042,30.76633644104004,0.9880203008651733,1.2278881072998047,-5.1140785217285156e-05,0.375
101_0.83_1.44.png,test,24.600601196289062,0.970925509929657,25.070919036865234,0.9712996482849121,24.947242736816406,0.9729230403900146,0.34664154052734375,0.001997530460357666,0.375
102_0.67_1.36.png,test,24.417251586914062,0.9709128141403198,23.90671157836914,0.967176616191864,24.327428817749023,0.9708764553070068,-0.08982276916503906,-3.635883331298828e-05,0.375
103_0.94_0.98.png,test,26.67780113220215,0.9782147407531738,28.723562240600586,0.9818178415298462,27.5832462310791,0.9809395670890808,0.9054450988769531,0.0027248263359069824,0.375
104_0.91_1.41.png,test,25.624393463134766,0.9739079475402832,26.658443450927734,0.9747533202171326,26.218109130859375,0.976140022277832,0.5937156677246094,0.002232074737548828,0.375
105_0.84_0.8.png,test,26.45198631286621,0.9840084314346313,29.846134185791016,0.9903266429901123,27.801074981689453,0.9874452352523804,1.3490886688232422,0.0034368038177490234,0.375
106_0.59_1.07.png,test,29.954235076904297,0.989990234375,31.690982818603516,0.9913407564163208,30.798229217529297,0.9911317229270935,0.843994140625,0.0011414885520935059,0.375
107_0.89_1.5.png,test,25.94465446472168,0.9822230339050293,30.097557067871094,0.9901301264762878,27.46343231201172,0.9868206977844238,1.518777847290039,0.004597663879394531,0.375
108_0.73_1.27.png,test,27.33492660522461,0.9863354563713074,30.18006134033203,0.9900426268577576,28.45557403564453,0.9885911345481873,1.1206474304199219,0.002255678176879883,0.375
109_0.74_1.74.png,test,32.84481430053711,0.9949764609336853,31.70003890991211,0.9946586489677429,32.86024856567383,0.9959291815757751,0.01543426513671875,0.0009527206420898438,0.375
10_0.6_1.67.png,test,35.15542221069336,0.9961888790130615,30.717695236206055,0.9953398108482361,36.975704193115234,0.9970729351043701,1.820281982421875,0.0008840560913085938,0.375
110_0.68_1.22.png,test,32.711143493652344,0.9954354763031006,33.285614013671875,0.9972280263900757,33.607147216796875,0.9970006942749023,0.8960037231445312,0.0015652179718017578,0.375
111_0.98_0.89.png,test,32.063232421875,0.9944918155670166,32.7042350769043,0.9948657751083374,32.67612075805664,0.9954485893249512,0.6128883361816406,0.0009567737579345703,0.375
112_0.54_0.98.png,test,32.690372467041016,0.9948314428329468,32.412933349609375,0.9971946477890015,34.07628631591797,0.9973877668380737,1.3859138488769531,0.002556324005126953,0.375
113_0.71_1.48.png,test,32.383941650390625,0.9904459714889526,35.406951904296875,0.9925035238265991,34.177860260009766,0.9928979873657227,1.7939186096191406,0.0024520158767700195,0.375
114_0.7_0.91.png,test,34.12789535522461,0.9925550222396851,36.97721862792969,0.9951536059379578,36.021812438964844,0.9946677088737488,1.8939170837402344,0.0021126866340637207,0.375
115_0.52_0.82.png,test,34.996768951416016,0.9946827292442322,36.760536193847656,0.9963870048522949,37.86899185180664,0.9963507652282715,2.872222900390625,0.0016680359840393066,0.375
116_0.73_1.62.png,test,31.996734619140625,0.9899600744247437,33.7610969543457,0.9904884696006775,33.279815673828125,0.9919370412826538,1.2830810546875,0.0019769668579101562,0.375
117_0.69_1.13.png,test,26.432954788208008,0.9849559664726257,31.633214950561523,0.9939319491386414,28.272506713867188,0.9906843900680542,1.8395519256591797,0.005728423595428467,0.375
118_0.68_1.96.png,test,23.884403228759766,0.9742836952209473,30.302078247070312,0.9899289608001709,26.194351196289062,0.9849765300750732,2.309947967529297,0.010692834854125977,0.375
119_0.81_0.75.png,test,28.629758834838867,0.9896180033683777,31.115921020507812,0.9955467581748962,29.63579559326172,0.9932858347892761,1.0060367584228516,0.0036678314208984375,0.375
11_0.98_0.72.png,test,36.17478942871094,0.9979948401451111,38.32938003540039,0.9980571269989014,37.46361541748047,0.9984099268913269,1.2888259887695312,0.0004150867462158203,0.375
120_0.8_0.89.png,test,28.09793472290039,0.9889466762542725,31.478235244750977,0.9953473806381226,29.38868522644043,0.9930280447006226,1.290750503540039,0.004081368446350098,0.375
121_0.86_1.21.png,test,30.25118637084961,0.9866861701011658,33.47233581542969,0.9887062907218933,32.04279327392578,0.9893525838851929,1.7916069030761719,0.0026664137840270996,0.375
122_0.94_1.72.png,test,29.851789474487305,0.9837953448295593,32.54573059082031,0.983102560043335,31.7222957611084,0.9869822263717651,1.8705062866210938,0.0031868815422058105,0.375
123_0.59_0.7.png,test,33.32584762573242,0.9887126684188843,36.89731979370117,0.9947165846824646,34.66722869873047,0.9920060038566589,1.3413810729980469,0.003293335437774658,0.375
124_1.0_0.82.png,test,29.828088760375977,0.9867407083511353,33.9306640625,0.990433394908905,31.700220108032227,0.989763617515564,1.87213134765625,0.003022909164428711,0.375
125_0.57_1.94.png,test,30.272674560546875,0.9894108772277832,34.71535110473633,0.9917594790458679,32.51043701171875,0.9917005300521851,2.237762451171875,0.0022896528244018555,0.375
126_0.64_1.73.png,test,31.85701560974121,0.9906215667724609,34.43364715576172,0.9914578199386597,33.82419967651367,0.9921716451644897,1.967184066772461,0.0015500783920288086,0.375
127_0.57_0.92.png,test,33.728267669677734,0.9944290518760681,35.711910247802734,0.994606614112854,34.8253059387207,0.9950064420700073,1.0970382690429688,0.000577390193939209,0.375
128_0.65_0.67.png,test,36.0621452331543,0.9956188201904297,36.87541198730469,0.9957315921783447,36.77464294433594,0.9960409998893738,0.7124977111816406,0.0004221796989440918,0.375
129_0.76_1.71.png,test,33.333030700683594,0.9797431826591492,34.889766693115234,0.9892310500144958,34.47673034667969,0.9851555824279785,1.1436996459960938,0.005412399768829346,0.375
12_0.75_1.95.png,test,32.053367614746094,0.993243396282196,31.723602294921875,0.9936965703964233,35.74528121948242,0.9948208332061768,3.691913604736328,0.0015774369239807129,0.375
130_0.9_0.92.png,test,33.584022521972656,0.984992504119873,36.274452209472656,0.9936692714691162,35.127986907958984,0.9901079535484314,1.5439643859863281,0.00511544942855835,0.375
131_0.72_0.59.png,test,36.17219924926758,0.9925040006637573,39.418121337890625,0.9974147081375122,38.43239212036133,0.9956119060516357,2.26019287109375,0.003107905387878418,0.375
132_1.0_1.29.png,test,32.751800537109375,0.9821814298629761,32.75114059448242,0.9857741594314575,33.35880661010742,0.9855901002883911,0.6070060729980469,0.003408670425415039,0.375
133_0.67_1.65.png,test,35.6829948425293,0.9952926635742188,36.235416412353516,0.994626522064209,36.576454162597656,0.9958806037902832,0.8934593200683594,0.0005879402160644531,0.375
134_0.53_0.77.png,test,36.20374298095703,0.9978541731834412,35.641456604003906,0.9963008761405945,37.57307434082031,0.9978275299072266,1.3693313598632812,-2.664327621459961e-05,0.375
135_0.54_1.58.png,test,34.372920989990234,0.9960765242576599,36.764549255371094,0.9950715899467468,36.044795989990234,0.9964970946311951,1.671875,0.00042057037353515625,0.375
136_0.75_0.8.png,test,37.945884704589844,0.9979743957519531,35.62067413330078,0.9965254664421082,38.664398193359375,0.9979748129844666,0.7185134887695312,4.172325134277344e-07,0.375
