profile,group,bin,count,mean_dPSNR,mean_bootstrap_LCB,hard_bottom25_dPSNR,hard_bootstrap_LCB,easy_top25_dPSNR,dSSIM,positive_ratio,positive_Wilson_LCB,nonnegative_ratio,severe_loss_count,severe_loss_per_600,severe_Wilson_UCB,usage_WD0375,group_gate_pass,usage_WD050,usage_FS050,usage_WD0375_or_FS050_oracle,usage_S3_oracle
WD050,edge_density_q4,q2,150,2.9313624699910483,2.651126750310262,4.8458354537551465,4.594924362285718,0.6639287793958509,0.002018296718597412,0.9266666666666666,0.873463014734016,0.9266666666666666,7,28.0,0.09318757392357377,,True,1.0,,,
WD050,edge_density_q4,q3,150,3.3878422419230145,3.1856339263916014,5.044185174478067,4.736318601144327,1.3977004386283256,0.0014309775829315185,0.9666666666666667,0.9243471574929044,0.9666666666666667,4,16.0,0.06655490610017561,,True,1.0,,,
WD050,edge_density_q4,q4,150,3.564554112752279,3.344037961324056,4.967343098408467,4.734497436317238,1.536842036891628,0.0015981388092041015,0.98,0.9428523341357584,0.98,2,8.0,0.047307856380276334,,True,1.0,,,
WD050,sky_highlight_proxy_q4,q1,150,2.9737787501017254,2.689347123463949,5.0648125828923405,4.850030463450664,0.7769209372030722,0.0013823318481445313,0.92,0.8653774250568133,0.92,8,32.0,0.10170500474670958,,True,1.0,,,
WD050,sky_highlight_proxy_q4,q2,150,2.53568177541097,2.250875572840373,4.431893065169051,4.040630562241013,0.6033974724846918,0.0014712496598561604,0.92,0.8653774250568133,0.92,9,36.0,0.11009092044290468,,True,1.0,,,
WD050,sky_highlight_proxy_q4,q3,150,3.2703641764322917,3.038153341929118,4.906771479426204,4.657899364265236,1.4788057481920398,0.002419309616088867,0.9666666666666667,0.9243471574929044,0.9666666666666667,4,16.0,0.06655490610017561,,True,1.0,,,
WD050,sky_highlight_proxy_q4,q4,150,4.13959664662679,3.9233461716969806,5.136785610302074,4.9011713466128795,2.7154837943412162,0.002582473357518514,0.9933333333333333,0.9632062470660242,0.9933333333333333,1,4.0,0.036793752933975674,,True,1.0,,,
FS050,split,val_hard,300,2.0833832931518557,1.968587555249532,2.127191569010417,1.8458326199849446,1.9657076517740886,0.002055951158205668,0.9666666666666667,0.9397375485424309,0.9666666666666667,6,12.0,0.04294018673005515,,True,,1.0,,
FS050,split,val_regular,300,1.9911201413472492,1.8699273087183634,2.0833434804280597,1.8281574694315594,1.8685392761230468,0.0013966864347457885,0.9433333333333334,0.9111333346485289,0.9433333333333334,12,24.0,0.06860486345997804,,True,,1.0,,
FS050,A0_PSNR_q4,q1,150,2.195684700012207,2.025678800582886,2.2291917543153503,1.8898618955869932,2.1397560738228463,0.002752995491027832,0.9666666666666667,0.9243471574929044,0.9666666666666667,4,16.0,0.06655490610017561,,True,,1.0,,
FS050,A0_PSNR_q4,q2,150,2.0554608408610027,1.9060938237508138,1.9162183194547087,1.6386467753229914,1.918989645468222,0.0017350312074025471,0.9533333333333334,0.9068124260764262,0.9533333333333334,3,12.0,0.05714766586424166,,True,,1.0,,
FS050,A0_PSNR_q4,q3,150,2.0335558319091795,1.8472670402526854,2.107678593815984,1.7675389212531012,2.301025390625,0.0016559517383575438,0.9666666666666667,0.9243471574929044,0.9666666666666667,5,20.0,0.0756528425070956,,True,,1.0,,
FS050,A0_PSNR_q4,q4,150,1.8643054962158203,1.723183420817057,2.0053256266825907,1.6700686635197821,1.7196692389410895,0.0007612967491149903,0.9333333333333333,0.8816364734751868,0.9333333333333333,6,24.0,0.08451453912715763,,True,,1.0,,
FS050,WDMamba_A0_diff_signed_q4,q1,150,2.581429710388184,2.404003043492635,2.5765523652772644,2.2583162230414318,2.6499842050913216,0.0025974516073862712,0.98,0.9428523341357584,0.98,2,8.0,0.047307856380276334,,True,,1.0,,
FS050,WDMamba_A0_diff_signed_q4,q2,150,2.213841959635417,2.057283891042074,2.2580763327108846,1.9322852830629091,1.8688820503853463,0.0017693094412485758,0.9666666666666667,0.9243471574929044,0.9666666666666667,3,12.0,0.05714766586424166,,True,,1.0,,
FS050,WDMamba_A0_diff_signed_q4,q3,150,1.9070666885375978,1.7570777174631755,1.900658117758261,1.5805636534819731,1.8567081142116237,0.001258315642674764,0.9533333333333334,0.9068124260764262,0.9533333333333334,5,20.0,0.0756528425070956,,True,,1.0,,
FS050,WDMamba_A0_diff_signed_q4,q4,150,1.4466685104370116,1.3080613307952882,1.2815694551210146,1.0554453050768053,1.5967025756835938,0.0012801984945933025,0.92,0.8653774250568133,0.92,8,32.0,0.10170500474670958,,True,,1.0,,
FS050,WDMamba_A0_diff_abs_q4,q1,150,1.8595884195963541,1.700427577972412,2.00101223507443,1.656372998211835,1.7196692389410895,0.0008133649826049805,0.9333333333333333,0.8816364734751868,0.9333333333333333,7,28.0,0.09318757392357377,,True,,1.0,,
FS050,WDMamba_A0_diff_abs_q4,q2,150,2.0732061767578127,1.9087416585286459,2.2315973848909945,1.9563774160436682,2.084878663758974,0.0016475462913513185,0.9733333333333334,0.9334450938998244,0.9733333333333334,2,8.0,0.047307856380276334,,True,,1.0,,
FS050,WDMamba_A0_diff_abs_q4,q3,150,1.9245340983072916,1.7623067270914714,1.6596516789616764,1.308681647841995,2.1294117489376583,0.001765826145807902,0.9533333333333334,0.9068124260764262,0.9533333333333334,5,20.0,0.0756528425070956,,True,,1.0,,
FS050,WDMamba_A0_diff_abs_q4,q4,150,2.2916781743367514,2.1064809074401856,2.2291917543153503,1.8817193366385794,2.1489924869021855,0.0026785377661387127,0.96,0.9154854608728422,0.96,4,16.0,0.06655490610017561,,True,,1.0,,
FS050,FSNet_A0_diff_signed_q4,q1,150,2.7380214309692383,2.5617721055348714,2.956941501514332,2.653030939359923,2.2200856595425993,0.002828174034754435,0.9533333333333334,0.9068124260764262,0.9533333333333334,5,20.0,0.0756528425070956,,True,,1.0,,
FS050,FSNet_A0_diff_signed_q4,q2,150,1.9909903971354166,1.8549675954182943,1.5744318575472445,1.2738147245871054,2.4371182209736593,0.001833489735921224,0.9733333333333334,0.9334450938998244,0.9733333333333334,4,16.0,0.06655490610017561,,True,,1.0,,
FS050,FSNet_A0_diff_signed_q4,q3,150,1.7393515268961588,1.6166821301778158,1.5007635580526817,1.249237161069303,2.0414900908599027,0.0012024863560994466,0.96,0.9154854608728422,0.96,2,8.0,0.047307856380276334,,True,,1.0,,
FS050,FSNet_A0_diff_signed_q4,q4,150,1.6806435139973959,1.5471022078196208,1.5037804680901605,1.2202536222097036,1.6976305987383868,0.0010411250591278076,0.9333333333333333,0.8816364734751868,0.9333333333333333,7,28.0,0.09318757392357377,,True,,1.0,,
FS050,FSNet_A0_diff_abs_q4,q1,150,1.5973634338378906,1.4792245814005534,0.713288384514886,0.5610635808996253,1.8354314855627112,0.0006789664427439371,0.96,0.9154854608728422,0.96,2,8.0,0.047307856380276334,,True,,1.0,,
FS050,FSNet_A0_diff_abs_q4,q2,150,1.6098549779256184,1.4711478328704835,1.173871169219146,0.9927545985660038,1.8422762896563556,0.0013885637124379476,0.9266666666666666,0.873463014734016,0.9266666666666666,8,32.0,0.10170500474670958,,True,,1.0,,
FS050,FSNet_A0_diff_abs_q4,q3,150,2.1800111134847007,2.030342999776204,1.4985188664616764,1.2741746490066115,2.833994891192462,0.0019448745250701905,0.9733333333333334,0.9334450938998244,0.9733333333333334,3,12.0,0.05714766586424166,,True,,1.0,,
FS050,FSNet_A0_diff_abs_q4,q4,150,2.76177734375,2.558685479482015,2.7356425104914486,2.4229272069157783,2.0298877406764673,0.002892870505650838,0.96,0.9154854608728422,0.96,5,20.0,0.0756528425070956,,True,,1.0,,
FS050,expert_disagreement_q4,q1,150,2.3617285537719725,2.1946555239359538,2.93847960394782,2.6982570596643396,1.7692318478146114,0.001997852722803752,0.98,0.9428523341357584,0.98,1,4.0,0.036793752933975674,,True,,1.0,,
FS050,expert_disagreement_q4,q2,150,2.3141187540690105,2.161191427866618,2.885623313285209,2.594882622280636,1.887934091928843,0.001643122434616089,0.9933333333333333,0.9632062470660242,0.9933333333333333,1,4.0,0.036793752933975674,,True,,1.0,,
FS050,expert_disagreement_q4,q3,150,2.025407409667969,1.854701378504435,2.223684568662901,1.9411263388556403,1.5035205531764675,0.0018079423904418946,0.9533333333333334,0.9068124260764262,0.9533333333333334,5,20.0,0.0756528425070956,,True,,1.0,,
FS050,expert_disagreement_q4,q4,150,1.4477521514892577,1.2785161437988282,1.3767551731418919,1.0627671551060034,2.3836852408744194,0.0014563576380411784,0.8933333333333333,0.8337524992356726,0.8933333333333333,11,44.0,0.12653698526598403,,True,,1.0,,
FS050,haze_density_q4,q1,150,2.234202105204264,2.0745476252237958,2.6633769370414115,2.42215278986338,1.8077746210871517,0.0013387409845987957,0.9666666666666667,0.9243471574929044,0.9666666666666667,3,12.0,0.05714766586424166,,True,,1.0,,
FS050,haze_density_q4,q2,150,2.082230046590169,1.9071418100992839,2.3848390321473816,2.000393148370691,1.6857264750712626,0.001535495122273763,0.9666666666666667,0.9243471574929044,0.9666666666666667,4,16.0,0.06655490610017561,,True,,1.0,,
FS050,haze_density_q4,q3,150,1.90627010345459,1.7290458901723227,2.354571935292837,1.9776095725394585,1.5959994341876056,0.0018688344955444336,0.9333333333333333,0.8816364734751868,0.9333333333333333,7,28.0,0.09318757392357377,,True,,1.0,,
FS050,haze_density_q4,q4,150,1.9263046137491862,1.7939711310068767,1.893701965744431,1.6167143563966493,1.8230181513605892,0.002162204583485921,0.9533333333333334,0.9068124260764262,0.9533333333333334,4,16.0,0.06655490610017561,,True,,1.0,,
FS050,transmission_q4,q1,150,1.9263046137491862,1.7939711310068767,1.893701965744431,1.6167143563966493,1.8230181513605892,0.002162204583485921,0.9533333333333334,0.9068124260764262,0.9533333333333334,4,16.0,0.06655490610017561,,True,,1.0,,
FS050,transmission_q4,q2,150,1.90627010345459,1.7290458901723227,2.354571935292837,1.9776095725394585,1.5959994341876056,0.0018688344955444336,0.9333333333333333,0.8816364734751868,0.9333333333333333,7,28.0,0.09318757392357377,,True,,1.0,,
FS050,transmission_q4,q3,150,2.082230046590169,1.9071418100992839,2.3848390321473816,2.000393148370691,1.6857264750712626,0.001535495122273763,0.9666666666666667,0.9243471574929044,0.9666666666666667,4,16.0,0.06655490610017561,,True,,1.0,,
FS050,transmission_q4,q4,150,2.234202105204264,2.0745476252237958,2.6633769370414115,2.42215278986338,1.8077746210871517,0.0013387409845987957,0.9666666666666667,0.9243471574929044,0.9666666666666667,3,12.0,0.05714766586424166,,True,,1.0,,
FS050,airlight_q4,q1,150,2.001841112772624,1.810977502187093,2.1230198112693994,1.7414997513229782,1.5863767056851774,0.001292421023050944,0.9533333333333334,0.9068124260764262,0.9533333333333334,3,12.0,0.05714766586424166,,True,,1.0,,
FS050,airlight_q4,q2,157,1.9774319594073448,1.8150784030841416,2.280467595809545,1.953890448350173,1.8401863880646534,0.0021008921276991534,0.9745222929936306,0.9363284856960792,0.9745222929936306,4,15.286624203821656,0.06367151430392087,,True,,1.0,,
FS050,airlight_q4,q3,143,1.8966656798249357,1.7322938092105038,1.848465347290039,1.503217032296317,1.7990036010742188,0.00179528189705802,0.9300699300699301,0.8760619719770455,0.9300699300699301,8,33.56643356643357,0.10650557993776238,,True,,1.0,,
FS050,airlight_q4,q4,150,2.269299023946126,2.1243604310353597,2.692910117072028,2.3905452934471336,1.9096190993850295,0.001702418327331543,0.96,0.9154854608728422,0.96,3,12.0,0.05714766586424166,,True,,1.0,,
FS050,depth_q4,q1,150,2.0514326604207356,1.8861497548421224,2.2891590530807906,1.9290004034300108,1.6522750854492188,0.0019092774391174317,0.96,0.9154854608728422,0.96,4,16.0,0.06655490610017561,,True,,1.0,,
FS050,depth_q4,q2,150,1.9354048919677735,1.7648490918477377,2.0990767607817777,1.6996268040425069,1.9791526794433594,0.0015235241254170735,0.9266666666666666,0.873463014734016,0.9266666666666666,7,28.0,0.09318757392357377,,True,,1.0,,
FS050,depth_q4,q3,150,2.22654727935791,2.079624333699544,2.2740212002316036,1.9402276013348554,2.2218116554054053,0.0016846740245819091,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,1.0,,
FS050,depth_q4,q4,150,1.9356220372517903,1.755125794728597,2.079532777940905,1.6746183343835779,1.7679352631440033,0.001787799596786499,0.9333333333333333,0.8816364734751868,0.9333333333333333,7,28.0,0.09318757392357377,,True,,1.0,,
FS050,dark_channel_q4,q1,150,1.9658943684895833,1.803346164067586,2.0145346151815877,1.6423710462209342,1.7897127512339,0.0012568895022074381,0.9533333333333334,0.9068124260764262,0.9533333333333334,5,20.0,0.0756528425070956,,True,,1.0,,
FS050,dark_channel_q4,q2,150,1.9634046045939129,1.7980685094197593,1.7746734103640995,1.445244381878827,2.001625782734639,0.0014132789770762125,0.9666666666666667,0.9243471574929044,0.9666666666666667,1,4.0,0.036793752933975674,,True,,1.0,,
FS050,dark_channel_q4,q3,150,2.0793271764119465,1.898430316289266,2.1270693701666756,1.774983630309234,1.945978628622519,0.0017392277717590333,0.9333333333333333,0.8816364734751868,0.9333333333333333,7,28.0,0.09318757392357377,,True,,1.0,,
FS050,dark_channel_q4,q4,150,2.140380719502767,1.989380734761556,2.381322345218143,2.059221837327287,1.8723345576105892,0.0024958789348602296,0.9666666666666667,0.9243471574929044,0.9666666666666667,5,20.0,0.0756528425070956,,True,,1.0,,
FS050,low_texture_q4,q1,150,2.0013624572753907,1.8468696238199869,2.753187437315245,2.4460573763460727,1.770002725962046,0.001981922388076782,0.96,0.9154854608728422,0.96,5,20.0,0.0756528425070956,,True,,1.0,,
FS050,low_texture_q4,q2,150,2.0022055180867513,1.8421166998545329,2.072018236727328,1.7962605785679173,1.9894109158902555,0.0015961873531341554,0.9466666666666667,0.8982949952532904,0.9466666666666667,4,16.0,0.06655490610017561,,True,,1.0,,
FS050,low_texture_q4,q3,150,2.0116888427734376,1.8097223529815674,2.040279903927365,1.6273610527450975,1.954522416398332,0.0017422755559285481,0.94,0.8899090795570952,0.94,6,24.0,0.08451453912715763,,True,,1.0,,
FS050,low_texture_q4,q4,150,2.13375005086263,1.967327496210734,2.0609904108820736,1.7028787741789946,2.0300210488809123,0.0015848898887634278,0.9733333333333334,0.9334450938998244,0.9733333333333334,3,12.0,0.05714766586424166,,True,,1.0,,
FS050,edge_density_q4,q1,150,2.1422959899902345,1.9741027717590334,2.226741172171928,1.887840294193577,1.8030162501979519,0.002396737337112427,0.9466666666666667,0.8982949952532904,0.9466666666666667,7,28.0,0.09318757392357377,,True,,1.0,,
FS050,edge_density_q4,q2,150,2.170555534362793,1.9981856263478597,2.559269621565535,2.2578859354998615,1.5913962286871832,0.0018411862850189209,0.9533333333333334,0.9068124260764262,0.9533333333333334,4,16.0,0.06655490610017561,,True,,1.0,,
FS050,edge_density_q4,q3,150,1.9356210581461588,1.7569410718282064,2.062763007911476,1.7035282779384304,2.0901424304859058,0.001306609312693278,0.96,0.9154854608728422,0.96,4,16.0,0.06655490610017561,,True,,1.0,,
FS050,edge_density_q4,q4,150,1.9005342864990233,1.7558563073476154,1.7606531091638513,1.3710111618041994,1.8457421998719912,0.0013607422510782878,0.96,0.9154854608728422,0.96,3,12.0,0.05714766586424166,,True,,1.0,,
FS050,sky_highlight_proxy_q4,q1,150,2.051164042154948,1.8625270977020263,2.025689511685758,1.6552867889404297,1.8463810070140942,0.0012482813994089763,0.96,0.9154854608728422,0.96,4,16.0,0.06655490610017561,,True,,1.0,,
FS050,sky_highlight_proxy_q4,q2,150,1.9834799448649088,1.8258202559153238,1.8043735607250317,1.4755656422795476,1.8145410692369617,0.001468520959218343,0.9533333333333334,0.9068124260764262,0.9533333333333334,5,20.0,0.0756528425070956,,True,,1.0,,
FS050,sky_highlight_proxy_q4,q3,150,2.0430423100789388,1.9044787788391113,2.2749430166708455,1.9523869050515665,1.914177250217747,0.002135318915049235,0.96,0.9154854608728422,0.96,1,4.0,0.036793752933975674,,True,,1.0,,
FS050,sky_highlight_proxy_q4,q4,150,2.071320571899414,1.8955241877237956,2.401296976450327,2.11455061371262,1.6999234379948795,0.002053153912226359,0.9466666666666667,0.8982949952532904,0.9466666666666667,8,32.0,0.10170500474670958,,True,,1.0,,
WD0375_or_FS050_oracle,split,val_hard,300,3.3311546262105307,3.2548776213328043,3.7451947784423827,3.622875882466634,2.9219685872395833,0.0023563377062479655,1.0,0.9873565700022642,1.0,0,0.0,0.012643429997735661,,True,,,1.0,
WD0375_or_FS050_oracle,split,val_regular,300,2.625105438232422,2.5413290688196817,3.3884974670410157,3.262169403076172,2.035023651123047,0.0014409758647282917,0.9966666666666667,0.9813628354450568,1.0,0,0.0,0.012643429997735661,,True,,,1.0,
WD0375_or_FS050_oracle,A0_PSNR_q4,q1,150,3.6391728591918944,3.5392700309753415,3.883597451287347,3.7533361306061614,3.4222414171373523,0.0034193400541941326,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,A0_PSNR_q4,q2,150,3.276342264811198,3.189560099283854,3.4014669882284627,3.2695674586940457,3.1517714423102303,0.001771146853764852,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,A0_PSNR_q4,q3,150,2.82502197265625,2.702705941518148,3.0246566566261084,2.784502410888672,2.689472095386402,0.0016373964150746664,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,A0_PSNR_q4,q4,150,2.1719830322265623,2.0726475359598795,2.5126767545133024,2.2973606006519214,1.826039185395112,0.0007667438189188639,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,WDMamba_A0_diff_signed_q4,q1,150,3.717171223958333,3.628476675033569,3.794351526208826,3.6609536531809215,3.550854760247308,0.002917303244272868,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,WDMamba_A0_diff_signed_q4,q2,150,2.827465794881185,2.716810209910075,3.1103171271246834,2.9604049631067224,2.280257972511085,0.0017990406354268392,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,WDMamba_A0_diff_signed_q4,q3,150,2.372663091023763,2.252950777053833,2.9951405911832243,2.8199880058700972,1.9630780606656462,0.0012873109181722004,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,WDMamba_A0_diff_signed_q4,q4,150,2.9952200190226237,2.8908182055155436,3.576970538577518,3.428888204935435,2.274908529745566,0.001590972344080607,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,WDMamba_A0_diff_abs_q4,q1,150,2.1351301574707033,2.0263274803161617,2.342654769485061,2.0529839850760796,1.826039185395112,0.000821076234181722,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,WDMamba_A0_diff_abs_q4,q2,150,2.7811548614501955,2.675066342671712,2.9063326861407304,2.7591743933187947,2.5721912899532833,0.0016492378711700439,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,WDMamba_A0_diff_abs_q4,q3,150,3.204001922607422,3.112703093210856,3.1113114228119723,2.9541693378139184,3.0914627281395166,0.0018849035104115805,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,WDMamba_A0_diff_abs_q4,q4,150,3.7922331873575845,3.7163972384134927,3.883597451287347,3.7535670770181193,3.744800464527027,0.003239409526189168,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,FSNet_A0_diff_signed_q4,q1,150,3.5671210225423176,3.4396746966044107,3.958420212204392,3.8169561669633194,3.1553591135385872,0.003012966314951579,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,FSNet_A0_diff_signed_q4,q2,150,3.1071294784545898,3.0103067512512207,3.546879175547007,3.401423348607244,2.734555012470967,0.0019856063524881997,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,FSNet_A0_diff_signed_q4,q3,150,2.515212631225586,2.399298598607381,3.202572281296189,3.011337909182987,2.073789235707876,0.0012925803661346436,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,FSNet_A0_diff_signed_q4,q4,150,2.7230569966634115,2.5896922874450685,3.460398699786212,3.24956362956279,1.9275750856141787,0.0013034741083780925,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,FSNet_A0_diff_abs_q4,q1,150,2.398082326253255,2.2830743916829426,3.163432147051837,2.909044598244332,1.8583811167124156,0.0007776423295338949,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,FSNet_A0_diff_abs_q4,q2,150,2.8063730748494464,2.6862541109720866,3.4956050048003324,3.3652281477644634,2.1818641456397803,0.001569060484568278,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,FSNet_A0_diff_abs_q4,q3,150,3.2218340555826823,3.124627784729004,3.6307273039946684,3.490157990842252,2.989154918773754,0.0021613542238871257,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,FSNet_A0_diff_abs_q4,q4,150,3.486230672200521,3.361136117299398,3.8645399969977303,3.729224980844034,3.0500725411080025,0.0030865701039632164,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,expert_disagreement_q4,q1,150,2.5681461970011394,2.427154565811157,3.126596347705738,2.9343741442706137,1.9582969046927787,0.0019177679220835368,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,expert_disagreement_q4,q2,150,2.8093659337361654,2.6727901725769043,3.5543310320055164,3.3504332207344674,1.999383359342008,0.0016448446114857992,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,expert_disagreement_q4,q3,150,3.052943229675293,2.9378426882425948,3.611897700541728,3.4698037018647065,2.1612805546940983,0.0020497822761535644,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,expert_disagreement_q4,q4,150,3.4820647684733075,3.379214676539103,3.952900963860589,3.829172234921842,2.759742427516628,0.001982232332229614,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,haze_density_q4,q1,150,2.456780840555827,2.344049273173014,2.9196774766251847,2.6833301106014766,1.914144567541174,0.0013673512140909832,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,haze_density_q4,q2,150,2.8786772155761717,2.742047885894775,3.581649264773807,3.373895596169137,2.075670809359164,0.0015635319550832113,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,haze_density_q4,q3,150,3.1963698959350584,3.0846708285013835,3.816946338962864,3.6948317012271366,2.4753823151459566,0.0021053171157836914,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,haze_density_q4,q4,150,3.380692176818848,3.274735944747925,3.6698615099932694,3.544320928728258,2.904965374920819,0.002558426856994629,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,transmission_q4,q1,150,3.380692176818848,3.274735944747925,3.6698615099932694,3.544320928728258,2.904965374920819,0.002558426856994629,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,transmission_q4,q2,150,3.1963698959350584,3.0846708285013835,3.816946338962864,3.6948317012271366,2.4753823151459566,0.0021053171157836914,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,transmission_q4,q3,150,2.8786772155761717,2.742047885894775,3.581649264773807,3.373895596169137,2.075670809359164,0.0015635319550832113,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,transmission_q4,q4,150,2.456780840555827,2.344049273173014,2.9196774766251847,2.6833301106014766,1.914144567541174,0.0013673512140909832,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,airlight_q4,q1,150,3.323146578470866,3.195661288579305,3.827183336824984,3.6474508337072424,2.473463625521273,0.0014995348453521729,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,airlight_q4,q2,157,3.129890405448379,2.9901107484368,3.6664188580635266,3.4982564975053836,2.503156221829928,0.002262984111810186,1.0,0.9761156317768539,1.0,0,0.0,0.02388436822314625,,True,,,1.0,
WD0375_or_FS050_oracle,airlight_q4,q3,143,2.8580790299635668,2.7383250489935174,3.568161937168666,3.40301052910941,2.282074410574777,0.002047126109783466,1.0,0.9738384762900977,1.0,0,0.0,0.02616152370990237,,True,,,1.0,
WD0375_or_FS050_oracle,airlight_q4,q4,150,2.5887195841471353,2.4721953970591226,3.387957495612067,3.183363022675385,2.019234631512616,0.0017749087015787761,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,depth_q4,q1,150,3.0274171447753906,2.91897886021932,3.648160985998205,3.4806538788048,2.155531496615023,0.002123357057571411,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,depth_q4,q2,150,2.996339200337728,2.860707420349121,3.6253120319263354,3.4991461238345587,2.1794384105785474,0.0016934943199157714,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,depth_q4,q3,150,3.11752872467041,2.999233934402466,3.7360379502579972,3.5348357664572227,2.368337682775549,0.0019337022304534912,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,depth_q4,q4,150,2.771235059102376,2.622970153808594,3.530303594228384,3.309502565538561,2.0918971912280933,0.0018440735340118407,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,dark_channel_q4,q1,150,2.653932228088379,2.5162195377349854,3.4991923667289115,3.305899310756374,1.9164442113927893,0.0013820453484853109,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,dark_channel_q4,q2,150,2.90588326772054,2.7829156277974447,3.539380511722049,3.3195383123449376,2.2134762325802364,0.0015233282248179117,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,dark_channel_q4,q3,150,3.207464192708333,3.0908082650502524,3.7840810208707243,3.6473833444956187,2.4500594267974027,0.001978898048400879,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,dark_channel_q4,q4,150,3.1452404403686525,3.0431084531148276,3.7582479425378748,3.6092780164770177,2.4881103103225297,0.002710355520248413,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
