file,exists,sha256
v22_c8_1_wdmamba_per_image.csv,True,f3f8e6a3a096cd51dc7ad46177930f82e972ea1b5fe2ac840dcae7d33fdf9eeb
v22_c8_2_fsudp_per_image.csv,True,0f81f0e426e95c28f98a66677c746143ac4b9f80fbda57b48450f1f0dc61afcf
v22_c8_3_mbtaylor_per_image.csv,True,8051651b6ee6f75eb18717e4d9b36fd0e4403f8e6455a5fbee8cb598af423f77
v22_c8_forward_selection_per_image.csv,True,7a2385159bce34e2c0246adc7800c5c88ac97f290bc6989399a6dc11f08b4f8b
v22_c8_summary.json,True,c4da19816cfc5c26109b071ab2a1474de4308ad6d04a76dc595bbbdee8aa8807
