threshold,coverage,recall,precision,false_global,false_per_image_mean,false_per_image_p90,false_per_image_p95,ldhn_recall,ldhn_precision,ldhn_per_image_recall_p50,ldhn_per_image_recall_p75,ldhn_per_image_recall_p90,ldhn_images_with_support,pearson,spearman,auroc,auprc,auroc_high_vs_hard_negative,monotonic_pairs,monotonic_valid_pairs,target_high_prevalence,variant,selected_threshold,threshold_selection,gate_safety_pass,gate_coverage_pass,gate_ldhn_pass,gate_ranking_pass,gate_overall_pass
0.5773006677627563,0.3026953125,0.44929659126135196,0.631268281928851,0.0029743024097268933,0.01114564079631026,0.02459016393442623,0.047619047619047616,0.03696025132065564,0.5877906558203153,0.023809523809523808,0.07446808510638298,0.16666666666666666,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333,d7c_mc_topk_hn_ordinal_frozen_v2d_threshold,0.5773006677627563,frozen_v2d_threshold,,,,,
0.5793193578720093,0.297100830078125,0.4419706925782341,0.6326684060233786,0.0027160832294612146,0.010187240658706529,0.022222222222222223,0.043010752688172046,0.0343212033696523,0.5896717996578006,0.02094972067039106,0.06766917293233082,0.15853658536585366,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333,d7c_mc_topk_hn_ordinal_baseline_matched_coverage,0.5793193578720093,train_inner_matched_target_coverage,,,,,
0.576488196849823,0.29705607096354164,0.4526490725184559,0.648051832421289,0.013032098875630805,0.04319585794421632,0.0851063829787234,0.2,0.11105276737901346,0.6000929504427376,0.06711409395973154,0.1743119266055046,0.3287671232876712,599,0.5635659648529413,0.531993302095937,0.8527028588938265,0.6524008421846383,0.9337922803132767,4,4,0.42529134114583333,d7c_mc_hn_ordinal_baseline,0.576488196849823,train_inner_matched_target_coverage,,,,,
0.5444862246513367,0.295625,0.4428834400437813,0.6371399312896406,0.003621444305948286,0.016077543650115295,0.03255813953488372,0.07407407407407407,0.049114357235653855,0.6027442919837787,0.03896103896103896,0.10379746835443038,0.18556701030927836,599,0.5605713210098998,0.5327251294618905,0.8543690646924866,0.6526425857313374,0.9351622053774696,4,4,0.42529134114583333,d7c_rp_lam05_r3_lr2e4,0.5444862246513367,train_inner_matched_target_coverage,True,True,False,True,False
0.5664547085762024,0.2973779296875,0.4498161110452011,0.6432989070051284,0.010676247342095784,0.040838692204223453,0.059880239520958084,0.20689655172413793,0.10958159999637866,0.6107424880793199,0.07204610951008646,0.17105263157894737,0.32142857142857145,599,0.5514739295421924,0.5284331783193215,0.8516535740550084,0.6511985975396889,0.9134850734537295,4,4,0.42529134114583333,d7c_rp_lam10_r3_lr2e4,0.5664547085762024,train_inner_matched_target_coverage,False,True,True,True,False
0.5574577450752258,0.29889322916666666,0.4560934025771243,0.6489694510999782,0.014291315865815286,0.046418975717745885,0.07142857142857142,0.29411764705882354,0.14278924282409816,0.6393708448191989,0.06086956521739131,0.16964285714285715,0.3333333333333333,599,0.5496098625232262,0.5275530951984638,0.8477104794479362,0.6531435365445294,0.9030201109293696,4,4,0.42529134114583333,d7c_rp_lam15_r3_lr15e4,0.5574577450752258,train_inner_matched_target_coverage,False,True,True,True,False
0.5630735158920288,0.30134236653645835,0.45591735904079234,0.6434465465534399,0.020396127349874237,0.05706472246669386,0.10810810810810811,0.35454545454545455,0.16672626780678368,0.6018202316955605,0.09725685785536159,0.21875,0.4028103044496487,599,0.5379875860935182,0.5115972802728055,0.8406889685671616,0.646489044491183,0.8880959834835663,4,4,0.42529134114583333,d7c_rp_lam20_r5_lr15e4,0.5630735158920288,train_inner_matched_target_coverage,False,True,True,True,False
0.5855806469917297,0.30239420572916664,0.4593894350916,0.646091576018214,0.02411958417148304,0.07144175908559636,0.16835016835016836,0.5347826086956522,0.18215768198340523,0.5890852132160267,0.11486486486486487,0.24064171122994651,0.46923076923076923,599,0.5328675639984075,0.5149077501119659,0.8417460814936257,0.6481256444891725,0.8852626430487625,4,4,0.42529134114583333,d7c_rp_lam30_r5_lr1e4,0.5855806469917297,train_inner_matched_target_coverage,False,True,True,True,False
