image_id,hazy_file,gt_file,width,height,shard_index,shard_count,input_PSNR,input_SSIM,A0_PSNR,A0_SSIM,WDMamba_PSNR,WDMamba_SSIM,WDMamba_dPSNR,WDMamba_dSSIM,A0_time_sec,WDMamba_time_sec,image_time_sec,input_mean,input_std,input_grad_mean,dark_channel_mean,airlight_proxy_p99,sky_highlight_proxy,a0_mean,a0_std,wdmamba_mean,wdmamba_std,wdmamba_residual_signed_mean,wdmamba_residual_abs_mean,wdmamba_residual_abs_p90,wdmamba_residual_grad_mean,a0_wdmamba_psnr,alpha_a0_PSNR,alpha_a0_SSIM,alpha_a0_dPSNR,alpha_a0_dSSIM,alpha_a0p125_PSNR,alpha_a0p125_SSIM,alpha_a0p125_dPSNR,alpha_a0p125_dSSIM,alpha_a0p25_PSNR,alpha_a0p25_SSIM,alpha_a0p25_dPSNR,alpha_a0p25_dSSIM,alpha_a0p375_PSNR,alpha_a0p375_SSIM,alpha_a0p375_dPSNR,alpha_a0p375_dSSIM,alpha_a0p5_PSNR,alpha_a0p5_SSIM,alpha_a0p5_dPSNR,alpha_a0p5_dSSIM,alpha_a0p75_PSNR,alpha_a0p75_SSIM,alpha_a0p75_dPSNR,alpha_a0p75_dSSIM,alpha_a1_PSNR,alpha_a1_SSIM,alpha_a1_dPSNR,alpha_a1_dSSIM
01,01_hazy.png,01_GT.png,1600,1200,0,3,11.271428108215332,0.4976890981197357,12.485432624816895,0.5962226390838623,13.105734825134277,0.580661416053772,0.6203022003173828,-0.015561223030090332,0.5072062015533447,0.7195508480072021,1.4070136547088623,0.4441870152950287,0.1493256837129593,0.009806245565414429,0.38361015915870667,0.7764706611633301,0.009034374728798866,0.389071524143219,0.18291467428207397,0.35695603489875793,0.17239290475845337,-0.03211547061800957,0.038285594433546066,0.08120211958885193,0.002157201524823904,26.186691284179688,12.485432624816895,0.5962226390838623,0.0,0.0,12.578944206237793,0.5958368182182312,0.09351158142089844,-0.0003858208656311035,12.668472290039062,0.5950581431388855,0.18303966522216797,-0.0011644959449768066,12.753724098205566,0.5938633680343628,0.2682914733886719,-0.0023592710494995117,12.834405899047852,0.5922268629074097,0.34897327423095703,-0.003995776176452637,12.980907440185547,0.5875142216682434,0.49547481536865234,-0.008708417415618896,13.105734825134277,0.580661416053772,0.6203022003173828,-0.015561223030090332
02,02_hazy.png,02_GT.png,1600,1200,1,3,14.202033042907715,0.6255675554275513,13.916206359863281,0.636438250541687,13.089613914489746,0.6302192211151123,-0.8265924453735352,-0.006219029426574707,0.47665929794311523,0.6487162113189697,1.3432328701019287,0.4393171966075897,0.19792626798152924,0.025991369038820267,0.3921050727367401,0.801307201385498,0.015116145834326744,0.42832639813423157,0.22823886573314667,0.45215633511543274,0.24276697635650635,0.023829976096749306,0.027554232627153397,0.06303584575653076,0.0035481154918670654,28.871278762817383,13.916206359863281,0.636438250541687,0.0,0.0,13.81867504119873,0.636323094367981,-0.09753131866455078,-0.00011515617370605469,13.719141006469727,0.6360039710998535,-0.1970653533935547,-0.0004342794418334961,13.617786407470703,0.6354885101318359,-0.2984199523925781,-0.0009497404098510742,13.514786720275879,0.6347843408584595,-0.40141963958740234,-0.001653909683227539,13.304527282714844,0.6328383684158325,-0.6116790771484375,-0.003599882125854492,13.089613914489746,0.6302192211151123,-0.8265924453735352,-0.006219029426574707
03,03_hazy.png,03_GT.png,1600,1200,2,3,8.851949691772461,0.42019233107566833,9.825841903686523,0.47561246156692505,10.121356964111328,0.4700445830821991,0.2955150604248047,-0.005567878484725952,0.4780564308166504,0.6882681846618652,1.3923397064208984,0.635598361492157,0.15903115272521973,0.01294868253171444,0.565034031867981,0.8535947799682617,0.17967240512371063,0.5720783472061157,0.18186965584754944,0.5334778428077698,0.18792901933193207,-0.03860051557421684,0.04373246431350708,0.09144476056098938,0.0020157722756266594,24.942733764648438,9.825841903686523,0.47561246156692505,0.0,0.0,9.876468658447266,0.47605010867118835,0.05062675476074219,0.00043764710426330566,9.923417091369629,0.4761899411678314,0.09757518768310547,0.0005774796009063721,9.966562271118164,0.47601938247680664,0.14072036743164062,0.0004069209098815918,10.005783081054688,0.47552546858787537,0.17994117736816406,-8.699297904968262e-05,10.072019577026367,0.4735140800476074,0.24617767333984375,-0.002098381519317627,10.121356964111328,0.4700445830821991,0.2955150604248047,-0.005567878484725952
04,04_hazy.png,04_GT.png,1600,1200,0,3,10.43805980682373,0.4366517663002014,11.067317962646484,0.49233898520469666,11.103017807006836,0.46864867210388184,0.03569984436035156,-0.02369031310081482,0.2291584014892578,0.23697853088378906,0.5924491882324219,0.7208288908004761,0.14970271289348602,0.006184887140989304,0.6701208353042603,0.9411765336990356,0.3833291828632355,0.6262284517288208,0.1873295158147812,0.5945553779602051,0.19686591625213623,-0.0316731221973896,0.037166476249694824,0.07073956727981567,0.0021509872749447823,26.731342315673828,11.067317962646484,0.49233898520469666,0.0,0.0,11.084689140319824,0.49025505781173706,0.017371177673339844,-0.0020839273929595947,11.098417282104492,0.4879210591316223,0.031099319458007812,-0.004417926073074341,11.108469009399414,0.4853360056877136,0.04115104675292969,-0.007002979516983032,11.11482048034668,0.4825001358985901,0.04750251770019531,-0.009838849306106567,11.116357803344727,0.476075142621994,0.04903984069824219,-0.016263842582702637,11.103017807006836,0.46864867210388184,0.03569984436035156,-0.02369031310081482
05,05_hazy.png,05_GT.png,1600,1200,1,3,10.178242683410645,0.42952609062194824,11.352209091186523,0.47414788603782654,11.369124412536621,0.4356333911418915,0.016915321350097656,-0.03851449489593506,0.22785472869873047,0.23595190048217773,0.5911240577697754,0.583099901676178,0.14661069214344025,0.009506933391094208,0.49155619740486145,0.9281045794487,0.04698385298252106,0.5162795782089233,0.16950124502182007,0.524008572101593,0.15238407254219055,0.007728987839072943,0.028307585045695305,0.06245976686477661,0.0017919728998094797,28.66939353942871,11.352209091186523,0.47414788603782654,0.0,0.0,11.363142967224121,0.4703638553619385,0.010933876037597656,-0.0037840306758880615,11.371575355529785,0.466261088848114,0.01936626434326172,-0.007886797189712524,11.37749195098877,0.4618513584136963,0.025282859802246094,-0.012296527624130249,11.380882263183594,0.45714685320854187,0.028673171997070312,-0.017001032829284668,11.3800630569458,0.4469035565853119,0.027853965759277344,-0.02724432945251465,11.369124412536621,0.4356333911418915,0.016915321350097656,-0.03851449489593506
06,06_hazy.png,06_GT.png,1600,1200,2,3,12.889902114868164,0.45831626653671265,12.815289497375488,0.5589768290519714,13.11479377746582,0.5579645037651062,0.29950428009033203,-0.0010123252868652344,0.22739124298095703,0.23495173454284668,0.6145603656768799,0.43143659830093384,0.09703236818313599,0.007988860830664635,0.3993077874183655,0.5607843399047852,0.0,0.3714548945426941,0.14679472148418427,0.4285404086112976,0.14235037565231323,0.05708552151918411,0.057815518230199814,0.0929034948348999,0.002705481369048357,23.91397476196289,12.815289497375488,0.5589768290519714,0.0,0.0,12.888971328735352,0.5611056685447693,0.07368183135986328,0.0021288394927978516,12.953033447265625,0.5625088214874268,0.13774394989013672,0.0035319924354553223,13.007026672363281,0.5632270574569702,0.19173717498779297,0.004250228404998779,13.050559997558594,0.5633017420768738,0.23527050018310547,0.004324913024902344,13.105030059814453,0.561682403087616,0.28974056243896484,0.0027055740356445312,13.11479377746582,0.5579645037651062,0.29950428009033203,-0.0010123252868652344
07,07_hazy.png,07_GT.png,1600,1200,0,3,11.421245574951172,0.43153858184814453,11.628362655639648,0.48162537813186646,11.3242769241333,0.4609726071357727,-0.30408573150634766,-0.02065277099609375,0.23046660423278809,0.2366466522216797,0.6240494251251221,0.47899922728538513,0.13365623354911804,0.011341753415763378,0.45856979489326477,0.6732026934623718,0.0,0.47687193751335144,0.19257020950317383,0.48335000872612,0.21673394739627838,0.006478060036897659,0.03799602389335632,0.08294421434402466,0.002325213048607111,26.225784301757812,11.628362655639648,0.48162537813186646,0.0,0.0,11.605530738830566,0.48028597235679626,-0.02283191680908203,-0.0013394057750701904,11.578160285949707,0.4786009192466736,-0.050202369689941406,-0.003024458885192871,11.546337127685547,0.47656428813934326,-0.08202552795410156,-0.005061089992523193,11.510162353515625,0.4741705358028412,-0.11820030212402344,-0.0074548423290252686,11.425203323364258,0.4682992398738861,-0.20315933227539062,-0.013326138257980347,11.3242769241333,0.4609726071357727,-0.30408573150634766,-0.02065277099609375
08,08_hazy.png,08_GT.png,1600,1200,1,3,14.751609802246094,0.5831030607223511,15.087981224060059,0.7217168807983398,15.214048385620117,0.7711998820304871,0.1260671615600586,0.04948300123214722,0.22980046272277832,0.2353982925415039,0.5986833572387695,0.44163647294044495,0.10403110086917877,0.015867851674556732,0.409894734621048,0.6535948514938354,0.0,0.3982934057712555,0.1632801592350006,0.4637041687965393,0.18176931142807007,0.06541073322296143,0.06756800413131714,0.11577937006950378,0.007568283937871456,22.333486557006836,15.087981224060059,0.7217168807983398,0.0,0.0,15.19437313079834,0.7311475276947021,0.10639190673828125,0.009430646896362305,15.276628494262695,0.7395868301391602,0.18864727020263672,0.017869949340820312,15.333307266235352,0.7470636367797852,0.24532604217529297,0.025346755981445312,15.363384246826172,0.7536091208457947,0.2754030227661133,0.031892240047454834,15.342002868652344,0.764046847820282,0.25402164459228516,0.04232996702194214,15.214048385620117,0.7711998820304871,0.1260671615600586,0.04948300123214722
09,09_hazy.png,09_GT.png,1600,1200,2,3,11.958256721496582,0.46443045139312744,12.42480182647705,0.496102511882782,13.442482948303223,0.5097087621688843,1.0176811218261719,0.013606250286102295,0.22757291793823242,0.23492908477783203,0.6253893375396729,0.506106436252594,0.10987652093172073,0.004993889946490526,0.48134198784828186,0.66143798828125,0.0,0.4384365975856781,0.13814009726047516,0.5004816055297852,0.1720028966665268,0.062045007944107056,0.06264051795005798,0.14741545915603638,0.0017695503775030375,21.85519790649414,12.42480182647705,0.496102511882782,0.0,0.0,12.595683097839355,0.4993796944618225,0.1708812713623047,0.0032771825790405273,12.756828308105469,0.5021890997886658,0.33202648162841797,0.006086587905883789,12.9068603515625,0.5045377016067505,0.4820585250854492,0.008435189723968506,13.044376373291016,0.5064331293106079,0.6195745468139648,0.010330617427825928,13.276359558105469,0.5089062452316284,0.851557731628418,0.012803733348846436,13.442482948303223,0.5097087621688843,1.0176811218261719,0.013606250286102295
10,10_hazy.png,10_GT.png,1600,1200,0,3,11.8403959274292,0.5256402492523193,14.683362007141113,0.6794605255126953,13.282938957214355,0.6242939233779907,-1.4004230499267578,-0.05516660213470459,0.23003721237182617,0.23651814460754395,0.6475522518157959,0.4640803039073944,0.1710900068283081,0.011867424473166466,0.4261953830718994,0.7633986473083496,0.0016963541274890304,0.32022351026535034,0.20217837393283844,0.3805979788303375,0.22526004910469055,0.06037445366382599,0.0656249150633812,0.15126383304595947,0.003812359180301428,21.045610427856445,14.683362007141113,0.6794605255126953,0.0,0.0,14.587623596191406,0.6750073432922363,-0.09573841094970703,-0.004453182220458984,14.464027404785156,0.669437825679779,-0.21933460235595703,-0.01002269983291626,14.314945220947266,0.6630702614784241,-0.36841678619384766,-0.01639026403427124,14.143028259277344,0.6561014652252197,-0.5403337478637695,-0.023359060287475586,13.741936683654785,0.6408385038375854,-0.9414253234863281,-0.03862202167510986,13.282938957214355,0.6242939233779907,-1.4004230499267578,-0.05516660213470459
