fold,epoch,train_count,loss,soft_bce,scale_mse,mean_trained_probability
1,1,384,1.636668095908438,1.318532264791429,0.15906791641219176,0.18199848857087395
1,2,384,1.6389852648135275,1.320316471469899,0.15933439802320137,0.1809546798855687
1,3,384,1.6411848194741954,1.3220158194502194,0.15958449816627862,0.17999644752126187
1,4,384,1.6425648303702474,1.3230758638431628,0.15974448053312074,0.17930798733141273
