name,pixels,ldhn_pixels,ldhn_coverage,ldhn_d7c_recall,ldhn_core_pixels,ldhn_core_coverage,ldhn_core_d7c_recall,ldhn_boundary_pixels,ldhn_boundary_coverage,ldhn_boundary_d7c_recall,ldhn_adjacent_to_haze_pixels,ldhn_adjacent_to_haze_coverage,ldhn_adjacent_to_haze_d7c_recall,ldhn_isolated_pixels,ldhn_isolated_coverage,ldhn_isolated_d7c_recall,ldhn_unstable_pixels,ldhn_unstable_coverage,ldhn_unstable_d7c_recall,ldhn_miss_rate
1075_0.76_1.99.png,4096,439,0.107177734375,0.10022779043280182,391,0.095458984375,0.09207161125319693,48,0.01171875,0.16666666666666666,122,0.02978515625,0.1721311475409836,317,0.077392578125,0.07255520504731862,5,0.001220703125,0.2,0.8997722095671982
1080_0.59_1.22.png,4096,373,0.091064453125,0.032171581769437,102,0.02490234375,0.0196078431372549,271,0.066162109375,0.03690036900369004,109,0.026611328125,0.09174311926605505,264,0.064453125,0.007575757575757576,18,0.00439453125,0.0,0.967828418230563
1083_0.67_0.81.png,4096,35,0.008544921875,0.02857142857142857,11,0.002685546875,0.0,24,0.005859375,0.041666666666666664,2,0.00048828125,0.5,33,0.008056640625,0.0,3,0.000732421875,0.3333333333333333,0.9714285714285714
1090_0.54_0.58.png,4096,227,0.055419921875,0.0,27,0.006591796875,0.0,200,0.048828125,0.0,0,0.0,nan,227,0.055419921875,0.0,21,0.005126953125,0.0,1.0
1096_0.72_0.86.png,4096,803,0.196044921875,0.0,418,0.10205078125,0.0,385,0.093994140625,0.0,11,0.002685546875,0.0,792,0.193359375,0.0,16,0.00390625,0.0,1.0
1098_0.8_0.51.png,4096,835,0.203857421875,0.0,657,0.160400390625,0.0,178,0.04345703125,0.0,0,0.0,nan,835,0.203857421875,0.0,19,0.004638671875,0.0,1.0
1099_0.54_1.76.png,4096,1468,0.3583984375,0.04495912806539509,874,0.21337890625,0.041189931350114416,594,0.14501953125,0.050505050505050504,0,0.0,nan,1468,0.3583984375,0.04495912806539509,80,0.01953125,0.0,0.9550408719346049
1102_0.65_0.94.png,4096,325,0.079345703125,0.0,122,0.02978515625,0.0,203,0.049560546875,0.0,66,0.01611328125,0.0,259,0.063232421875,0.0,6,0.00146484375,0.0,1.0
110_0.55_1.08.png,4096,106,0.02587890625,0.018867924528301886,77,0.018798828125,0.012987012987012988,29,0.007080078125,0.034482758620689655,17,0.004150390625,0.0,89,0.021728515625,0.02247191011235955,0,0.0,nan,0.9811320754716981
1113_0.9_0.52.png,4096,638,0.15576171875,0.03605015673981191,271,0.066162109375,0.007380073800738007,367,0.089599609375,0.05722070844686648,72,0.017578125,0.19444444444444445,566,0.13818359375,0.015901060070671377,44,0.0107421875,0.11363636363636363,0.9639498432601881
1122_0.94_0.53.png,4096,213,0.052001953125,0.004694835680751174,86,0.02099609375,0.0,127,0.031005859375,0.007874015748031496,4,0.0009765625,0.0,209,0.051025390625,0.004784688995215311,27,0.006591796875,0.037037037037037035,0.9953051643192489
1124_0.74_1.17.png,4096,255,0.062255859375,0.12156862745098039,112,0.02734375,0.07142857142857142,143,0.034912109375,0.16083916083916083,49,0.011962890625,0.42857142857142855,206,0.05029296875,0.04854368932038835,23,0.005615234375,0.21739130434782608,0.8784313725490196
1134_0.69_1.2.png,4096,541,0.132080078125,0.11090573012939002,532,0.1298828125,0.11278195488721804,9,0.002197265625,0.0,78,0.01904296875,0.5128205128205128,463,0.113037109375,0.04319654427645788,1,0.000244140625,0.0,0.88909426987061
1140_0.67_1.42.png,4096,1265,0.308837890625,0.0,210,0.05126953125,0.0,1055,0.257568359375,0.0,1,0.000244140625,0.0,1264,0.30859375,0.0,78,0.01904296875,0.0,1.0
1143_0.73_1.33.png,4096,13,0.003173828125,0.0,7,0.001708984375,0.0,6,0.00146484375,0.0,11,0.002685546875,0.0,2,0.00048828125,0.0,2,0.00048828125,0.0,1.0
1145_0.9_1.2.png,4096,483,0.117919921875,0.0,355,0.086669921875,0.0,128,0.03125,0.0,8,0.001953125,0.0,475,0.115966796875,0.0,15,0.003662109375,0.0,1.0
1146_0.89_0.87.png,4096,591,0.144287109375,0.0,417,0.101806640625,0.0,174,0.04248046875,0.0,0,0.0,nan,591,0.144287109375,0.0,27,0.006591796875,0.0,1.0
114_0.75_1.45.png,4096,236,0.0576171875,0.05508474576271186,166,0.04052734375,0.0783132530120482,70,0.01708984375,0.0,49,0.011962890625,0.04081632653061224,187,0.045654296875,0.058823529411764705,10,0.00244140625,0.0,0.9449152542372882
1150_0.8_1.27.png,4096,163,0.039794921875,0.0,114,0.02783203125,0.0,49,0.011962890625,0.0,7,0.001708984375,0.0,156,0.0380859375,0.0,2,0.00048828125,0.0,1.0
1155_0.63_1.27.png,4096,508,0.1240234375,0.02952755905511811,273,0.066650390625,0.02197802197802198,235,0.057373046875,0.03829787234042553,64,0.015625,0.171875,444,0.1083984375,0.009009009009009009,37,0.009033203125,0.0,0.9704724409448819
1162_0.65_1.7.png,4096,12,0.0029296875,0.25,5,0.001220703125,0.0,7,0.001708984375,0.42857142857142855,9,0.002197265625,0.0,3,0.000732421875,1.0,1,0.000244140625,0.0,0.75
1164_0.79_1.96.png,4096,10,0.00244140625,0.0,8,0.001953125,0.0,2,0.00048828125,0.0,10,0.00244140625,0.0,0,0.0,nan,0,0.0,nan,1.0
1168_0.56_0.69.png,4096,1196,0.2919921875,0.004180602006688963,434,0.10595703125,0.002304147465437788,762,0.18603515625,0.005249343832020997,0,0.0,nan,1196,0.2919921875,0.004180602006688963,52,0.0126953125,0.0,0.995819397993311
116_0.64_1.08.png,4096,498,0.12158203125,0.0,193,0.047119140625,0.0,305,0.074462890625,0.0,30,0.00732421875,0.0,468,0.1142578125,0.0,31,0.007568359375,0.0,1.0
1170_0.71_1.78.png,4096,119,0.029052734375,0.0,60,0.0146484375,0.0,59,0.014404296875,0.0,13,0.003173828125,0.0,106,0.02587890625,0.0,9,0.002197265625,0.0,1.0
1179_0.56_1.96.png,4096,721,0.176025390625,0.030513176144244106,543,0.132568359375,0.016574585635359115,178,0.04345703125,0.07303370786516854,23,0.005615234375,0.30434782608695654,698,0.17041015625,0.02148997134670487,26,0.00634765625,0.07692307692307693,0.9694868238557559
1187_0.82_1.57.png,4096,785,0.191650390625,0.02802547770700637,457,0.111572265625,0.03282275711159737,328,0.080078125,0.021341463414634148,178,0.04345703125,0.12359550561797752,607,0.148193359375,0.0,3,0.000732421875,0.0,0.9719745222929936
119_0.6_1.7.png,4096,424,0.103515625,0.25707547169811323,326,0.07958984375,0.2852760736196319,98,0.02392578125,0.16326530612244897,98,0.02392578125,0.19387755102040816,326,0.07958984375,0.27607361963190186,13,0.003173828125,0.3076923076923077,0.7429245283018868
1200_0.97_0.52.png,4096,226,0.05517578125,0.0,168,0.041015625,0.0,58,0.01416015625,0.0,0,0.0,nan,226,0.05517578125,0.0,3,0.000732421875,0.0,1.0
1205_0.78_1.01.png,4096,42,0.01025390625,0.047619047619047616,35,0.008544921875,0.05714285714285714,7,0.001708984375,0.0,0,0.0,nan,42,0.01025390625,0.047619047619047616,2,0.00048828125,0.0,0.9523809523809523
1208_0.63_0.83.png,4096,77,0.018798828125,0.05194805194805195,41,0.010009765625,0.0975609756097561,36,0.0087890625,0.0,22,0.00537109375,0.0,55,0.013427734375,0.07272727272727272,8,0.001953125,0.0,0.948051948051948
1211_0.88_1.93.png,4096,63,0.015380859375,0.4603174603174603,52,0.0126953125,0.4423076923076923,11,0.002685546875,0.5454545454545454,4,0.0009765625,0.25,59,0.014404296875,0.4745762711864407,0,0.0,nan,0.5396825396825397
1231_0.98_1.26.png,4096,488,0.119140625,0.03278688524590164,216,0.052734375,0.07407407407407407,272,0.06640625,0.0,3,0.000732421875,0.0,485,0.118408203125,0.032989690721649485,23,0.005615234375,0.0,0.9672131147540983
123_0.94_1.22.png,4096,71,0.017333984375,0.0,25,0.006103515625,0.0,46,0.01123046875,0.0,3,0.000732421875,0.0,68,0.0166015625,0.0,6,0.00146484375,0.0,1.0
1240_0.64_0.5.png,4096,748,0.1826171875,0.0106951871657754,294,0.07177734375,0.02040816326530612,454,0.11083984375,0.004405286343612335,1,0.000244140625,0.0,747,0.182373046875,0.0107095046854083,51,0.012451171875,0.0196078431372549,0.9893048128342246
1246_0.62_2.0.png,4096,351,0.085693359375,0.02849002849002849,188,0.0458984375,0.005319148936170213,163,0.039794921875,0.05521472392638037,43,0.010498046875,0.09302325581395349,308,0.0751953125,0.01948051948051948,16,0.00390625,0.0625,0.9715099715099715
1250_0.57_0.61.png,4096,1385,0.338134765625,0.0,1367,0.333740234375,0.0,18,0.00439453125,0.0,0,0.0,nan,1385,0.338134765625,0.0,0,0.0,nan,1.0
1254_0.97_1.31.png,4096,19,0.004638671875,0.0,19,0.004638671875,0.0,0,0.0,nan,0,0.0,nan,19,0.004638671875,0.0,0,0.0,nan,1.0
1263_0.9_1.41.png,4096,50,0.01220703125,0.28,44,0.0107421875,0.3181818181818182,6,0.00146484375,0.0,35,0.008544921875,0.17142857142857143,15,0.003662109375,0.5333333333333333,3,0.000732421875,0.0,0.72
1266_0.96_1.34.png,4096,60,0.0146484375,0.2,35,0.008544921875,0.22857142857142856,25,0.006103515625,0.16,12,0.0029296875,0.16666666666666666,48,0.01171875,0.20833333333333334,10,0.00244140625,0.3,0.8
126_0.75_1.47.png,4096,595,0.145263671875,0.06050420168067227,510,0.12451171875,0.07058823529411765,85,0.020751953125,0.0,36,0.0087890625,0.027777777777777776,559,0.136474609375,0.0626118067978533,7,0.001708984375,0.0,0.9394957983193277
1271_0.65_1.66.png,4096,306,0.07470703125,0.042483660130718956,191,0.046630859375,0.031413612565445025,115,0.028076171875,0.06086956521739131,26,0.00634765625,0.38461538461538464,280,0.068359375,0.010714285714285714,25,0.006103515625,0.12,0.9575163398692811
1281_0.89_0.85.png,4096,271,0.066162109375,0.1033210332103321,146,0.03564453125,0.08904109589041095,125,0.030517578125,0.12,14,0.00341796875,0.5714285714285714,257,0.062744140625,0.07782101167315175,20,0.0048828125,0.0,0.8966789667896679
1282_0.62_0.6.png,4096,2524,0.6162109375,0.002377179080824089,2074,0.50634765625,0.0019286403085824494,450,0.10986328125,0.0044444444444444444,0,0.0,nan,2524,0.6162109375,0.002377179080824089,44,0.0107421875,0.0,0.9976228209191759
1292_0.66_1.45.png,4096,693,0.169189453125,0.03607503607503607,436,0.1064453125,0.020642201834862386,257,0.062744140625,0.0622568093385214,94,0.02294921875,0.20212765957446807,599,0.146240234375,0.01001669449081803,31,0.007568359375,0.12903225806451613,0.963924963924964
1297_0.99_0.69.png,4096,9,0.002197265625,0.0,0,0.0,nan,9,0.002197265625,0.0,0,0.0,nan,9,0.002197265625,0.0,2,0.00048828125,0.0,1.0
129_0.95_1.3.png,4096,43,0.010498046875,0.8372093023255814,35,0.008544921875,0.9428571428571428,8,0.001953125,0.375,30,0.00732421875,1.0,13,0.003173828125,0.46153846153846156,3,0.000732421875,0.3333333333333333,0.16279069767441862
1305_1.0_1.54.png,4096,72,0.017578125,0.125,40,0.009765625,0.2,32,0.0078125,0.03125,0,0.0,nan,72,0.017578125,0.125,5,0.001220703125,0.0,0.875
1306_0.6_0.6.png,4096,242,0.05908203125,0.0,13,0.003173828125,0.0,229,0.055908203125,0.0,0,0.0,nan,242,0.05908203125,0.0,51,0.012451171875,0.0,1.0
1308_0.84_1.04.png,4096,1301,0.317626953125,0.0,1104,0.26953125,0.0,197,0.048095703125,0.0,56,0.013671875,0.0,1245,0.303955078125,0.0,13,0.003173828125,0.0,1.0
1322_0.64_1.06.png,4096,136,0.033203125,0.014705882352941176,80,0.01953125,0.025,56,0.013671875,0.0,66,0.01611328125,0.030303030303030304,70,0.01708984375,0.0,14,0.00341796875,0.0,0.9852941176470589
1323_0.89_0.88.png,4096,707,0.172607421875,0.011315417256011316,561,0.136962890625,0.0142602495543672,146,0.03564453125,0.0,119,0.029052734375,0.058823529411764705,588,0.1435546875,0.0017006802721088435,13,0.003173828125,0.0,0.9886845827439887
1324_0.55_1.43.png,4096,64,0.015625,0.15625,16,0.00390625,0.375,48,0.01171875,0.08333333333333333,20,0.0048828125,0.5,44,0.0107421875,0.0,9,0.002197265625,0.2222222222222222,0.84375
1326_0.77_0.97.png,4096,948,0.2314453125,0.028481012658227847,465,0.113525390625,0.030107526881720432,483,0.117919921875,0.026915113871635612,204,0.0498046875,0.06372549019607843,744,0.181640625,0.01881720430107527,7,0.001708984375,0.14285714285714285,0.9715189873417721
1341_0.94_0.51.png,4096,312,0.076171875,0.0,161,0.039306640625,0.0,151,0.036865234375,0.0,34,0.00830078125,0.0,278,0.06787109375,0.0,14,0.00341796875,0.0,1.0
1347_0.75_1.79.png,4096,56,0.013671875,0.14285714285714285,42,0.01025390625,0.11904761904761904,14,0.00341796875,0.21428571428571427,4,0.0009765625,0.0,52,0.0126953125,0.15384615384615385,5,0.001220703125,0.2,0.8571428571428571
136_0.6_1.01.png,4096,770,0.18798828125,0.0,428,0.1044921875,0.0,342,0.08349609375,0.0,27,0.006591796875,0.0,743,0.181396484375,0.0,6,0.00146484375,0.0,1.0
1376_0.65_1.6.png,4096,40,0.009765625,0.0,19,0.004638671875,0.0,21,0.005126953125,0.0,33,0.008056640625,0.0,7,0.001708984375,0.0,8,0.001953125,0.0,1.0
1377_0.5_0.79.png,4096,1993,0.486572265625,0.0,1340,0.3271484375,0.0,653,0.159423828125,0.0,1,0.000244140625,0.0,1992,0.486328125,0.0,43,0.010498046875,0.0,1.0
1380_0.67_1.78.png,4096,1733,0.423095703125,0.008655510675129832,1514,0.36962890625,0.004623513870541612,219,0.053466796875,0.0365296803652968,135,0.032958984375,0.044444444444444446,1598,0.39013671875,0.005632040050062578,22,0.00537109375,0.13636363636363635,0.9913444893248702
1386_0.99_1.78.png,4096,52,0.0126953125,0.019230769230769232,38,0.00927734375,0.02631578947368421,14,0.00341796875,0.0,7,0.001708984375,0.0,45,0.010986328125,0.022222222222222223,6,0.00146484375,0.0,0.9807692307692307
1397_0.94_0.79.png,4096,119,0.029052734375,0.06722689075630252,43,0.010498046875,0.0,76,0.0185546875,0.10526315789473684,12,0.0029296875,0.5833333333333334,107,0.026123046875,0.009345794392523364,17,0.004150390625,0.17647058823529413,0.9327731092436975
139_0.87_1.52.png,4096,803,0.196044921875,0.008717310087173101,644,0.1572265625,0.007763975155279503,159,0.038818359375,0.012578616352201259,255,0.062255859375,0.027450980392156862,548,0.1337890625,0.0,10,0.00244140625,0.0,0.9912826899128269
1403_0.73_1.26.png,4096,14,0.00341796875,0.0,14,0.00341796875,0.0,0,0.0,nan,3,0.000732421875,0.0,11,0.002685546875,0.0,0,0.0,nan,1.0
1407_0.6_1.92.png,4096,401,0.097900390625,0.20947630922693267,342,0.08349609375,0.21637426900584794,59,0.014404296875,0.1694915254237288,213,0.052001953125,0.3615023474178404,188,0.0458984375,0.03723404255319149,5,0.001220703125,0.2,0.7905236907730673
1410_0.76_1.08.png,4096,623,0.152099609375,0.006420545746388443,419,0.102294921875,0.00954653937947494,204,0.0498046875,0.0,65,0.015869140625,0.0,558,0.13623046875,0.007168458781362007,9,0.002197265625,0.0,0.9935794542536116
141_0.71_1.48.png,4096,456,0.111328125,0.03508771929824561,256,0.0625,0.03125,200,0.048828125,0.04,13,0.003173828125,0.07692307692307693,443,0.108154296875,0.033860045146726865,16,0.00390625,0.0,0.9649122807017544
1425_0.84_1.75.png,4096,780,0.1904296875,0.0,753,0.183837890625,0.0,27,0.006591796875,0.0,6,0.00146484375,0.0,774,0.18896484375,0.0,6,0.00146484375,0.0,1.0
1432_0.91_1.29.png,4096,296,0.072265625,0.02027027027027027,140,0.0341796875,0.02857142857142857,156,0.0380859375,0.01282051282051282,0,0.0,nan,296,0.072265625,0.02027027027027027,16,0.00390625,0.0,0.9797297297297297
1433_0.9_1.85.png,4096,76,0.0185546875,0.3157894736842105,17,0.004150390625,0.35294117647058826,59,0.014404296875,0.3050847457627119,43,0.010498046875,0.5581395348837209,33,0.008056640625,0.0,13,0.003173828125,0.3076923076923077,0.6842105263157895
1435_0.87_0.57.png,4096,43,0.010498046875,0.023255813953488372,10,0.00244140625,0.0,33,0.008056640625,0.030303030303030304,20,0.0048828125,0.05,23,0.005615234375,0.0,11,0.002685546875,0.0,0.9767441860465116
1436_0.66_1.76.png,4096,69,0.016845703125,0.0,14,0.00341796875,0.0,55,0.013427734375,0.0,0,0.0,nan,69,0.016845703125,0.0,10,0.00244140625,0.0,1.0
1440_0.65_1.26.png,4096,431,0.105224609375,0.07192575406032482,324,0.0791015625,0.06172839506172839,107,0.026123046875,0.102803738317757,65,0.015869140625,0.26153846153846155,366,0.08935546875,0.03825136612021858,9,0.002197265625,0.1111111111111111,0.9280742459396751
1442_0.62_0.81.png,4096,608,0.1484375,0.01644736842105263,351,0.085693359375,0.014245014245014245,257,0.062744140625,0.019455252918287938,200,0.048828125,0.05,408,0.099609375,0.0,18,0.00439453125,0.05555555555555555,0.9835526315789473
1443_0.76_1.22.png,4096,1231,0.300537109375,0.016246953696181964,878,0.21435546875,0.007972665148063782,353,0.086181640625,0.036827195467422094,221,0.053955078125,0.09049773755656108,1010,0.24658203125,0.0,9,0.002197265625,0.3333333333333333,0.983753046303818
1446_0.85_0.59.png,4096,556,0.1357421875,0.0,77,0.018798828125,0.0,479,0.116943359375,0.0,0,0.0,nan,556,0.1357421875,0.0,14,0.00341796875,0.0,1.0
1449_0.94_0.78.png,4096,589,0.143798828125,0.008488964346349746,354,0.08642578125,0.011299435028248588,235,0.057373046875,0.00425531914893617,4,0.0009765625,0.0,585,0.142822265625,0.008547008547008548,12,0.0029296875,0.0,0.9915110356536503
1452_0.81_1.88.png,4096,530,0.12939453125,0.17547169811320754,270,0.06591796875,0.18888888888888888,260,0.0634765625,0.16153846153846155,74,0.01806640625,0.5405405405405406,456,0.111328125,0.1162280701754386,17,0.004150390625,0.23529411764705882,0.8245283018867925
1454_0.62_1.48.png,4096,1152,0.28125,0.05381944444444445,1041,0.254150390625,0.05859750240153699,111,0.027099609375,0.009009009009009009,249,0.060791015625,0.24899598393574296,903,0.220458984375,0.0,8,0.001953125,0.0,0.9461805555555556
1456_0.66_1.83.png,4096,1264,0.30859375,0.07357594936708861,1182,0.28857421875,0.07360406091370558,82,0.02001953125,0.07317073170731707,251,0.061279296875,0.2549800796812749,1013,0.247314453125,0.028627838104639685,1,0.000244140625,0.0,0.9264240506329114
1457_0.88_0.58.png,4096,603,0.147216796875,0.001658374792703151,111,0.027099609375,0.009009009009009009,492,0.1201171875,0.0,69,0.016845703125,0.0,534,0.13037109375,0.0018726591760299626,46,0.01123046875,0.0,0.9983416252072969
145_0.5_1.08.png,4096,143,0.034912109375,0.09090909090909091,11,0.002685546875,0.0,132,0.0322265625,0.09848484848484848,19,0.004638671875,0.05263157894736842,124,0.0302734375,0.0967741935483871,31,0.007568359375,0.16129032258064516,0.9090909090909091
1461_0.59_0.54.png,4096,1934,0.47216796875,0.001034126163391934,1259,0.307373046875,0.0007942811755361397,675,0.164794921875,0.0014814814814814814,0,0.0,nan,1934,0.47216796875,0.001034126163391934,83,0.020263671875,0.012048192771084338,0.9989658738366081
1464_0.64_1.56.png,4096,728,0.177734375,0.04532967032967033,581,0.141845703125,0.0051635111876075735,147,0.035888671875,0.20408163265306123,92,0.0224609375,0.33695652173913043,636,0.1552734375,0.0031446540880503146,19,0.004638671875,0.3157894736842105,0.9546703296703297
1470_0.63_1.26.png,4096,338,0.08251953125,0.03550295857988166,52,0.0126953125,0.15384615384615385,286,0.06982421875,0.013986013986013986,0,0.0,nan,338,0.08251953125,0.03550295857988166,39,0.009521484375,0.0,0.9644970414201184
1471_0.82_1.95.png,4096,116,0.0283203125,0.16379310344827586,12,0.0029296875,0.25,104,0.025390625,0.15384615384615385,17,0.004150390625,0.23529411764705882,99,0.024169921875,0.15151515151515152,23,0.005615234375,0.17391304347826086,0.8362068965517241
1474_0.92_0.89.png,4096,295,0.072021484375,0.01694915254237288,270,0.06591796875,0.018518518518518517,25,0.006103515625,0.0,0,0.0,nan,295,0.072021484375,0.01694915254237288,1,0.000244140625,0.0,0.9830508474576272
1481_0.7_0.89.png,4096,1384,0.337890625,0.000722543352601156,967,0.236083984375,0.0,417,0.101806640625,0.002398081534772182,0,0.0,nan,1384,0.337890625,0.000722543352601156,18,0.00439453125,0.05555555555555555,0.9992774566473989
1482_0.59_1.05.png,4096,483,0.117919921875,0.002070393374741201,183,0.044677734375,0.0,300,0.0732421875,0.0033333333333333335,0,0.0,nan,483,0.117919921875,0.002070393374741201,20,0.0048828125,0.0,0.9979296066252588
1485_0.6_1.5.png,4096,1465,0.357666015625,0.15699658703071673,1088,0.265625,0.1645220588235294,377,0.092041015625,0.13527851458885942,188,0.0458984375,0.32978723404255317,1277,0.311767578125,0.13155833985904464,44,0.0107421875,0.3181818181818182,0.8430034129692833
1493_0.84_0.8.png,4096,118,0.02880859375,0.288135593220339,59,0.014404296875,0.4915254237288136,59,0.014404296875,0.0847457627118644,63,0.015380859375,0.09523809523809523,55,0.013427734375,0.509090909090909,4,0.0009765625,0.25,0.711864406779661
1497_0.99_1.09.png,4096,11,0.002685546875,0.0,8,0.001953125,0.0,3,0.000732421875,0.0,1,0.000244140625,0.0,10,0.00244140625,0.0,1,0.000244140625,0.0,1.0
1500_0.87_1.88.png,4096,6,0.00146484375,0.0,6,0.00146484375,0.0,0,0.0,nan,5,0.001220703125,0.0,1,0.000244140625,0.0,0,0.0,nan,1.0
1511_0.63_1.09.png,4096,330,0.08056640625,0.06666666666666667,86,0.02099609375,0.19767441860465115,244,0.0595703125,0.020491803278688523,33,0.008056640625,0.18181818181818182,297,0.072509765625,0.05387205387205387,29,0.007080078125,0.034482758620689655,0.9333333333333333
1512_0.89_1.11.png,4096,514,0.12548828125,0.05252918287937743,199,0.048583984375,0.12060301507537688,315,0.076904296875,0.009523809523809525,65,0.015869140625,0.2153846153846154,449,0.109619140625,0.028953229398663696,18,0.00439453125,0.0,0.9474708171206225
1517_0.72_1.25.png,4096,76,0.0185546875,0.09210526315789473,10,0.00244140625,0.1,66,0.01611328125,0.09090909090909091,38,0.00927734375,0.15789473684210525,38,0.00927734375,0.02631578947368421,8,0.001953125,0.0,0.9078947368421053
1518_0.62_1.44.png,4096,111,0.027099609375,0.18018018018018017,31,0.007568359375,0.22580645161290322,80,0.01953125,0.1625,40,0.009765625,0.3,71,0.017333984375,0.11267605633802817,15,0.003662109375,0.13333333333333333,0.8198198198198198
1528_0.91_1.9.png,4096,130,0.03173828125,0.2076923076923077,53,0.012939453125,0.2830188679245283,77,0.018798828125,0.15584415584415584,45,0.010986328125,0.4,85,0.020751953125,0.10588235294117647,13,0.003173828125,0.23076923076923078,0.7923076923076923
152_0.8_1.99.png,4096,67,0.016357421875,0.26865671641791045,27,0.006591796875,0.0,40,0.009765625,0.45,17,0.004150390625,0.47058823529411764,50,0.01220703125,0.2,0,0.0,nan,0.7313432835820896
1531_0.52_1.01.png,4096,415,0.101318359375,0.007228915662650603,145,0.035400390625,0.020689655172413793,270,0.06591796875,0.0,41,0.010009765625,0.04878048780487805,374,0.09130859375,0.00267379679144385,37,0.009033203125,0.0,0.9927710843373494
1537_0.52_1.24.png,4096,433,0.105712890625,0.02771362586605081,181,0.044189453125,0.022099447513812154,252,0.0615234375,0.031746031746031744,80,0.01953125,0.025,353,0.086181640625,0.028328611898016998,35,0.008544921875,0.0,0.9722863741339491
1538_0.61_0.54.png,4096,318,0.07763671875,0.0031446540880503146,59,0.014404296875,0.0,259,0.063232421875,0.003861003861003861,1,0.000244140625,0.0,317,0.077392578125,0.0031545741324921135,30,0.00732421875,0.0,0.9968553459119497
1539_0.58_0.79.png,4096,480,0.1171875,0.00625,82,0.02001953125,0.0,398,0.09716796875,0.007537688442211055,13,0.003173828125,0.0,467,0.114013671875,0.006423982869379015,23,0.005615234375,0.043478260869565216,0.99375
1543_0.92_1.98.png,4096,38,0.00927734375,0.13157894736842105,10,0.00244140625,0.0,28,0.0068359375,0.17857142857142858,1,0.000244140625,1.0,37,0.009033203125,0.10810810810810811,9,0.002197265625,0.3333333333333333,0.868421052631579
