operator_label,repair_type,image_count,group_count,mean_lift_vs_old_025_db,lcb95_lift_vs_old_025_db,mean_lift_vs_old_0125_db,p10_vs_old_0125_db,p05_vs_old_0125_db,cvar5_vs_old_0125_db,severe_vs_old_0125_count,active_block_count,repairable_active_block_count,repairable_active_fraction,beneficial_sse,harmful_sse,harmful_to_beneficial,mean_bound_saturation,mean_clip_fraction,angle,relative_norm
D_ref,scale,32,32,0.00017164174812067667,0.00010030867295294233,0.0397781616949906,-0.01703483933979726,-0.03249115147990196,-0.04904263427405553,0,14151,9426,0.6661013355946577,75.60340309636963,26.178011258001533,0.3462544037155725,0.591558507925475,0.002586600672112723,"{'count': 249, 'median': 0.0, 'p90': 0.02797645516693592}","{'count': 249, 'median': 0.875, 'p90': 0.96875}"
D_ref,channel_scale,32,32,0.0026471335666645723,0.0016093103201208687,0.042253653513534495,-0.015747019169201338,-0.029424039461000005,-0.04593764186065741,0,14151,10071,0.711681153275387,76.26935399045777,25.72217768389762,0.33725443232567276,0.5751332187191464,0.002398686374119707,"{'count': 1686, 'median': 36.26319694519043, 'p90': 56.674713134765625}","{'count': 1686, 'median': 0.5960428714752197, 'p90': 0.9405381679534912}"
D_ref,direction_line,32,32,0.25264648517843535,0.19453012948922466,0.2922530051253053,0.15730156446587884,0.10924496141078421,0.04860468945751251,0,14151,14151,1.0,156.26236747184254,0.0,0.0,0.9227918578015424,4.409952658425009e-06,"{'count': 13069, 'median': 73.08281707763672, 'p90': 136.97212829589844}","{'count': 13069, 'median': 1.4972035884857178, 'p90': 3.586680221557618}"
D_ref,direct_clean,32,32,0.2526465513185753,0.19453020663761478,0.2922530712654452,0.15730156601888295,0.10924496141078421,0.04860468945751251,0,14151,14104,0.9966786799519468,156.2623347333382,0.0,0.0,0.9228655312455638,0.0,"{'count': 13065, 'median': 73.17657470703125, 'p90': 136.98254699707033}","{'count': 13065, 'median': 1.4979056119918823, 'p90': 3.5870865821838382}"
D_rep,scale,32,32,0.00015618412648332747,8.935775377771904e-05,0.03975288678898936,-0.020373768554106417,-0.0339465771219075,-0.04790248849592871,0,14151,9409,0.6649000070666384,74.21124817922347,25.376310597975085,0.3419469584541977,0.5860469112330147,0.0028114101463410264,"{'count': 236, 'median': 0.0, 'p90': 0.02797645516693592}","{'count': 236, 'median': 0.8749999403953552, 'p90': 0.96875}"
D_rep,channel_scale,32,32,0.0037886735879044675,0.002305336328548674,0.0433853762504105,-0.015534297006002618,-0.028572796171377847,-0.04455636928091167,0,14151,10239,0.7235531057875768,75.32700464478795,24.43417086569295,0.3243746513075189,0.5655808297433359,0.0025660719519974944,"{'count': 2036, 'median': 37.015459060668945, 'p90': 57.40244483947754}","{'count': 2036, 'median': 0.6059506833553314, 'p90': 0.9030912816524506}"
D_rep,direction_line,32,32,0.25268099837596414,0.19479722362828397,0.2922777010384702,0.1570172326281593,0.10738437792733252,0.04857920575296504,0,14151,14151,1.0,156.2623682750219,0.0,0.0,0.9228284412826229,2.6139253211991436e-07,"{'count': 13086, 'median': 74.42070007324219, 'p90': 134.04041290283203}","{'count': 13086, 'median': 1.507744014263153, 'p90': 3.590885639190674}"
D_rep,direct_clean,32,32,0.25268103819646903,0.1947972705013994,0.29227774085897507,0.1570172326281593,0.10738437792733252,0.04857920575296504,0,14151,14100,0.9963960144159424,156.26233505735783,0.0,0.0,0.9228660661223465,0.0,"{'count': 13090, 'median': 74.41467666625977, 'p90': 134.01362457275394}","{'count': 13090, 'median': 1.5074971318244934, 'p90': 3.5896996498107923}"
