index,name,height,width,max_abs_diff,mean_abs_diff,base_psnr,candidate_psnr,psnr_delta,base_ssim,candidate_ssim,ssim_delta,d7c_selected_coverage,d7c_score_mean,d7c_score_min,d7c_score_max
0,1002_0.73_1.47.png,400,400,0.0,0.0,33.57924270629883,33.57924270629883,0.0,0.9875614047050476,0.9875614047050476,0.0,0.1348465234041214,0.5171387791633606,0.11388902366161346,0.8187747597694397
1,1007_0.68_1.25.png,400,400,0.0,0.0,38.75127029418945,38.75127029418945,0.0,0.9977258443832397,0.9977258443832397,0.0,0.6701125502586365,0.6398032903671265,0.20436854660511017,0.9269604682922363
2,1012_0.85_1.28.png,400,400,0.0,0.0,38.430335998535156,38.430335998535156,0.0,0.964384913444519,0.964384913444519,0.0,0.656816303730011,0.6490387320518494,0.2991485893726349,0.9379627704620361
3,1016_0.8_1.72.png,400,400,0.0,0.0,39.63538360595703,39.63538360595703,0.0,0.9952501654624939,0.9952501654624939,0.0,0.5907625555992126,0.6221243739128113,0.18586242198944092,0.9154672622680664
4,1022_0.66_1.05.png,400,400,0.0,0.0,40.131629943847656,40.131629943847656,0.0,0.9986474514007568,0.9986474514007568,0.0,0.06135008484125137,0.47307202219963074,0.13595181703567505,0.8304828405380249
5,1023_0.5_1.87.png,400,400,0.0,0.0,37.5179328918457,37.5179328918457,0.0,0.9963695406913757,0.9963695406913757,0.0,0.2846766412258148,0.5532703995704651,0.2504616975784302,0.8905873894691467
6,1029_0.71_0.56.png,400,400,0.0,0.0,44.23805236816406,44.23805236816406,0.0,0.9987424612045288,0.9987424612045288,0.0,0.043014977127313614,0.3988398313522339,0.07840938121080399,0.7908201217651367
7,103_0.75_1.59.png,400,400,0.0,0.0,31.255149841308594,31.255149841308594,0.0,0.9871509075164795,0.9871509075164795,0.0,0.497879296541214,0.5938052535057068,0.3550373613834381,0.862836480140686
8,1042_0.91_0.56.png,400,400,0.0,0.0,42.37693786621094,42.37693786621094,0.0,0.9984853267669678,0.9984853267669678,0.0,0.20623959600925446,0.5134413838386536,0.11246521770954132,0.8483110070228577
9,1045_0.58_1.58.png,400,400,0.0,0.0,32.31662368774414,32.31662368774414,0.0,0.979202151298523,0.979202151298523,0.0,0.6173897385597229,0.6100758910179138,0.21434557437896729,0.9235061407089233
10,1060_0.94_1.09.png,400,400,0.0,0.0,40.5056037902832,40.5056037902832,0.0,0.995762288570404,0.995762288570404,0.0,0.26882049441337585,0.48593518137931824,0.03547649830579758,0.9432872533798218
11,1064_0.54_0.97.png,400,400,0.0,0.0,37.84720993041992,37.84720993041992,0.0,0.9955098628997803,0.9955098628997803,0.0,0.17026281356811523,0.5192421078681946,0.08020855486392975,0.8094751834869385
12,1072_0.58_0.58.png,400,400,0.0,0.0,38.11555480957031,38.11555480957031,0.0,0.9957539439201355,0.9957539439201355,0.0,0.036675989627838135,0.475267231464386,0.10511007159948349,0.7372196912765503
13,1073_0.51_0.98.png,400,400,0.0,0.0,39.428497314453125,39.428497314453125,0.0,0.9985693693161011,0.9985693693161011,0.0,0.015908146277070045,0.4704902768135071,0.22414255142211914,0.7742113471031189
14,1075_0.76_1.99.png,400,400,0.0,0.0,29.490890502929688,29.490890502929688,0.0,0.9927167892456055,0.9927167892456055,0.0,0.5723638534545898,0.6024807691574097,0.33736637234687805,0.8906352519989014
15,1080_0.59_1.22.png,400,400,0.0,0.0,40.8946533203125,40.8946533203125,0.0,0.9971556663513184,0.9971556663513184,0.0,0.36696791648864746,0.5491572618484497,0.19301870465278625,0.8741121888160706
16,1083_0.67_0.81.png,400,400,0.0,0.0,36.465946197509766,36.465946197509766,0.0,0.9972922801971436,0.9972922801971436,0.0,0.16474436223506927,0.548811674118042,0.24566753208637238,0.8394078016281128
17,1090_0.54_0.58.png,400,400,0.0,0.0,41.247840881347656,41.247840881347656,0.0,0.9980262517929077,0.9980262517929077,0.0,0.01219258550554514,0.45783165097236633,0.17821089923381805,0.6678048968315125
18,1096_0.72_0.86.png,400,400,0.0,0.0,35.779197692871094,35.779197692871094,0.0,0.998051643371582,0.998051643371582,0.0,0.20970091223716736,0.5390318036079407,0.14090123772621155,0.8626028299331665
19,1098_0.8_0.51.png,400,400,0.0,0.0,33.115535736083984,33.115535736083984,0.0,0.9973605871200562,0.9973605871200562,0.0,2.3113905626814812e-05,0.40731510519981384,0.19966702163219452,0.5814271569252014
20,1099_0.54_1.76.png,400,400,0.0,0.0,33.80389404296875,33.80389404296875,0.0,0.9944337606430054,0.9944337606430054,0.0,0.028274085372686386,0.4725235402584076,0.21976764500141144,0.7388592958450317
21,1102_0.65_0.94.png,400,400,0.0,0.0,29.71331787109375,29.71331787109375,0.0,0.9936455488204956,0.9936455488204956,0.0,0.2243608981370926,0.5558660626411438,0.3979351222515106,0.8664199709892273
22,110_0.55_1.08.png,400,400,0.0,0.0,38.455787658691406,38.455787658691406,0.0,0.998427152633667,0.998427152633667,0.0,0.23476794362068176,0.5123835802078247,0.13774323463439941,0.856946587562561
23,1113_0.9_0.52.png,400,400,0.0,0.0,44.67780303955078,44.67780303955078,0.0,0.9951121211051941,0.9951121211051941,0.0,0.13164524734020233,0.4269274175167084,0.04747196286916733,0.8231959342956543
24,1122_0.94_0.53.png,400,400,0.0,0.0,40.925350189208984,40.925350189208984,0.0,0.9981222152709961,0.9981222152709961,0.0,0.16054919362068176,0.4973081350326538,0.12112156301736832,0.9179496169090271
25,1124_0.74_1.17.png,400,400,0.0,0.0,39.174102783203125,39.174102783203125,0.0,0.9963486194610596,0.9963486194610596,0.0,0.4167957305908203,0.581596851348877,0.20757311582565308,0.9281414747238159
26,1134_0.69_1.2.png,400,400,0.0,0.0,32.34599304199219,32.34599304199219,0.0,0.9957413673400879,0.9957413673400879,0.0,0.31671828031539917,0.5453414916992188,0.25762686133384705,0.8385229706764221
27,1140_0.67_1.42.png,400,400,0.0,0.0,35.469322204589844,35.469322204589844,0.0,0.9974629878997803,0.9974629878997803,0.0,0.00845968909561634,0.5061565041542053,0.2177039533853531,0.6788315773010254
28,1143_0.73_1.33.png,400,400,0.0,0.0,38.35618591308594,38.35618591308594,0.0,0.9925484657287598,0.9925484657287598,0.0,0.6010482311248779,0.5868009328842163,0.12379101663827896,0.8901972770690918
29,1145_0.9_1.2.png,400,400,0.0,0.0,34.37673568725586,34.37673568725586,0.0,0.9957375526428223,0.9957375526428223,0.0,0.03247503563761711,0.5052789449691772,0.32633188366889954,0.674161434173584
30,1146_0.89_0.87.png,400,400,0.0,0.0,37.86087417602539,37.86087417602539,0.0,0.9973303079605103,0.9973303079605103,0.0,0.0042818509973585606,0.47850218415260315,0.29803022742271423,0.6256796717643738
31,114_0.75_1.45.png,400,400,0.0,0.0,33.98746109008789,33.98746109008789,0.0,0.9936015009880066,0.9936015009880066,0.0,0.46108773350715637,0.5875742435455322,0.4333474338054657,0.8821331262588501
32,1150_0.8_1.27.png,400,400,0.0,0.0,40.32184600830078,40.32184600830078,0.0,0.9978200197219849,0.9978200197219849,0.0,0.6732098460197449,0.6173471808433533,0.32052844762802124,0.8996843099594116
33,1155_0.63_1.27.png,400,400,0.0,0.0,40.32711410522461,40.32711410522461,0.0,0.9965739250183105,0.9965739250183105,0.0,0.2087763547897339,0.527150571346283,0.08481438457965851,0.9162769913673401
34,1162_0.65_1.7.png,400,400,0.0,0.0,38.16999816894531,38.16999816894531,0.0,0.991173267364502,0.991173267364502,0.0,0.6303682327270508,0.5942088961601257,0.24441950023174286,0.9063796997070312
35,1164_0.79_1.96.png,400,400,0.0,0.0,36.08530044555664,36.08530044555664,0.0,0.9851764440536499,0.9851764440536499,0.0,0.8553243279457092,0.6278354525566101,0.29518312215805054,0.9192070960998535
36,1168_0.56_0.69.png,400,400,0.0,0.0,38.882850646972656,38.882850646972656,0.0,0.9982540011405945,0.9982540011405945,0.0,0.004593888763338327,0.44690176844596863,0.2422979325056076,0.682725727558136
