split,name,fold,v17_bucket,chosen_alpha,selected_delta_psnr,selected_delta_ssim,udp_delta_psnr,a0_psnr,ood_distance
val_regular,1266_0.96_1.34.png,trainheldout,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,-0.0122222900390625,35.360557556152344,3.0567193226142617
val_regular,126_0.75_1.47.png,trainheldout,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,3.1207714080810547,28.241600036621094,3.6046304628732124
val_regular,1282_0.62_0.6.png,trainheldout,hard_bottom25_by_a0_fulltrain,0.75,3.273773193359375,0.0005137324333190918,4.428592681884766,32.45446014404297,5.660333108637455
val_regular,1290_0.95_1.76.png,trainheldout,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,-2.3214988708496094,32.715370178222656,3.341981405739402
val_regular,1291_0.62_0.59.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,2.5833740234375,40.49239730834961,2.999143703698394
val_regular,1299_0.83_1.21.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,0.5022621154785156,41.31084442138672,3.39538365656704
val_regular,1300_0.92_1.03.png,trainheldout,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-1.9861831665039062,43.74760055541992,3.2907729497533986
val_regular,1313_0.75_1.8.png,trainheldout,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,0.34337615966796875,36.106903076171875,1.8381502434932038
val_regular,1317_0.53_1.87.png,trainheldout,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,4.713274002075195,29.30721092224121,6.244420072504083
val_regular,1333_0.79_1.62.png,trainheldout,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,0.553863525390625,33.545631408691406,3.9020074878110926
val_regular,1334_0.64_1.51.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,0.042236328125,36.26000213623047,4.220074639011406
val_regular,1376_0.65_1.6.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,-1.7421417236328125,40.26970672607422,2.5403012112724155
val_regular,1390_0.57_1.23.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,-0.5923957824707031,37.24122619628906,3.409742901135781
val_regular,1397_0.94_0.79.png,trainheldout,hard_bottom25_by_a0_fulltrain,0.25,0.49326324462890625,0.0001849532127380371,1.5450248718261719,36.11112594604492,2.31785214380679
val_regular,1413_0.65_1.47.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,-2.6469154357910156,40.04090118408203,2.2172637490000677
val_regular,1416_0.95_1.15.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,-0.6575927734375,39.3605842590332,2.491410066448475
