mode,split,fold,index,name,mapper,K,candidate_scale,family,anchor_psnr,output_psnr,oracle_psnr,output_gain,oracle_gain,corr,P_benefit,proxy_score,M_safe_mean,M_safe_nonzero_frac,pred_abs_mean,scaled_pred_abs_mean,target_abs_mean
v04d,train,0,55,1050_0.61_1.24.png,global_mean_coeff,16,1.0,global_mean,40.233055114746094,40.233055114746094,40.233055114746094,0.0,0.0,,0.0,0.9553096294403076,0.01779911480844021,1.0,0.006135018542408943,0.006135018542408943,0.006562167312949896
v04d,train,0,56,1051_0.69_0.54.png,global_plus_spatial_kernel_knn_9,16,1.0,global_plus_spatial_kernel_knn,42.76188659667969,42.76188659667969,42.76188659667969,0.0,0.0,,0.0,0.0001699386484688148,0.0009860105346888304,1.0,0.006645857356488705,0.006645857356488705,0.005095587112009525
v04d,train,0,56,1051_0.69_0.54.png,convir_spatial_kernel_knn_9,16,1.0,convir_spatial_kernel_knn,42.76188659667969,42.76188659667969,42.76188659667969,0.0,0.0,,0.0,0.0001699386484688148,0.0009860105346888304,1.0,0.002513645915314555,0.002513645915314555,0.005095587112009525
v04d,train,0,56,1051_0.69_0.54.png,spatial_priors_kernel_knn_9,16,1.0,spatial_priors_kernel_knn,42.76188659667969,42.76188659667969,42.76188659667969,0.0,0.0,,0.0,0.0001699386484688148,0.0009860105346888304,1.0,0.006645857356488705,0.006645857356488705,0.005095587112009525
v04d,train,0,56,1051_0.69_0.54.png,spatial_priors_ridge_10,16,1.0,spatial_priors_ridge,42.76188659667969,42.76188659667969,42.76188659667969,0.0,0.0,,0.0,0.0001699386484688148,0.0009860105346888304,1.0,0.00765153206884861,0.00765153206884861,0.005095587112009525
v04d,train,0,56,1051_0.69_0.54.png,global_mean_coeff,16,1.0,global_mean,42.76188659667969,42.76188659667969,42.76188659667969,0.0,0.0,,0.0,0.0001699386484688148,0.0009860105346888304,1.0,0.006135018542408943,0.006135018542408943,0.005095587112009525
v04d,train,0,57,1052_0.73_1.22.png,global_plus_spatial_kernel_knn_9,16,1.0,global_plus_spatial_kernel_knn,38.54952621459961,38.588565826416016,38.86789321899414,0.03903961181640625,0.31836700439453125,0.2112240493297577,1.0,0.9954479336738586,0.04509923607110977,1.0,0.0034271220210939646,0.0034271220210939646,0.00800387840718031
v04d,train,0,57,1052_0.73_1.22.png,convir_spatial_kernel_knn_9,16,1.0,convir_spatial_kernel_knn,38.54952621459961,38.578460693359375,38.86789321899414,0.028934478759765625,0.31836700439453125,0.023579759523272514,1.0,0.9954479336738586,0.04509923607110977,1.0,0.0038113342598080635,0.0038113342598080635,0.00800387840718031
v04d,train,0,57,1052_0.73_1.22.png,spatial_priors_kernel_knn_9,16,1.0,spatial_priors_kernel_knn,38.54952621459961,38.536895751953125,38.86789321899414,-0.012630462646484375,0.31836700439453125,-0.009702109731733799,1.0,0.9954479336738586,0.04509923607110977,1.0,0.00237131305038929,0.00237131305038929,0.00800387840718031
v04d,train,0,57,1052_0.73_1.22.png,spatial_priors_ridge_10,16,1.0,spatial_priors_ridge,38.54952621459961,38.586647033691406,38.86789321899414,0.037120819091796875,0.31836700439453125,0.3071926534175873,1.0,0.9954479336738586,0.04509923607110977,1.0,0.002611044328659773,0.002611044328659773,0.00800387840718031
v04d,train,0,57,1052_0.73_1.22.png,global_mean_coeff,16,1.0,global_mean,38.54952621459961,38.60430908203125,38.86789321899414,0.054782867431640625,0.31836700439453125,-0.07261709123849869,1.0,0.9954479336738586,0.04509923607110977,1.0,0.006135018542408943,0.006135018542408943,0.00800387840718031
v04d,train,0,58,1053_0.54_1.81.png,global_plus_spatial_kernel_knn_9,16,1.0,global_plus_spatial_kernel_knn,37.237361907958984,37.237361907958984,37.237361907958984,0.0,0.0,,0.0,0.006072239018976688,0.0037369970232248306,1.0,0.006645857356488705,0.006645857356488705,0.011478625237941742
v04d,train,0,58,1053_0.54_1.81.png,convir_spatial_kernel_knn_9,16,1.0,convir_spatial_kernel_knn,37.237361907958984,37.237361907958984,37.237361907958984,0.0,0.0,,0.0,0.006072239018976688,0.0037369970232248306,1.0,0.00843401625752449,0.00843401625752449,0.011478625237941742
v04d,train,0,58,1053_0.54_1.81.png,spatial_priors_kernel_knn_9,16,1.0,spatial_priors_kernel_knn,37.237361907958984,37.237361907958984,37.237361907958984,0.0,0.0,,0.0,0.006072239018976688,0.0037369970232248306,1.0,0.006645857356488705,0.006645857356488705,0.011478625237941742
v04d,train,0,58,1053_0.54_1.81.png,spatial_priors_ridge_10,16,1.0,spatial_priors_ridge,37.237361907958984,37.237361907958984,37.237361907958984,0.0,0.0,,0.0,0.006072239018976688,0.0037369970232248306,1.0,0.01253556925803423,0.01253556925803423,0.011478625237941742
v04d,train,0,58,1053_0.54_1.81.png,global_mean_coeff,16,1.0,global_mean,37.237361907958984,37.237361907958984,37.237361907958984,0.0,0.0,,0.0,0.006072239018976688,0.0037369970232248306,1.0,0.006135018542408943,0.006135018542408943,0.011478625237941742
v04d,train,0,59,1054_0.86_1.22.png,global_plus_spatial_kernel_knn_9,16,1.0,global_plus_spatial_kernel_knn,38.03089904785156,38.03089904785156,38.03089904785156,0.0,0.0,,0.0,0.02374306321144104,0.004243235103785992,1.0,0.006645857356488705,0.006645857356488705,0.009143504314124584
v04d,train,0,59,1054_0.86_1.22.png,convir_spatial_kernel_knn_9,16,1.0,convir_spatial_kernel_knn,38.03089904785156,38.03089904785156,38.03089904785156,0.0,0.0,,0.0,0.02374306321144104,0.004243235103785992,1.0,0.00726378383114934,0.00726378383114934,0.009143504314124584
v04d,train,0,59,1054_0.86_1.22.png,spatial_priors_kernel_knn_9,16,1.0,spatial_priors_kernel_knn,38.03089904785156,38.03089904785156,38.03089904785156,0.0,0.0,,0.0,0.02374306321144104,0.004243235103785992,1.0,0.006645857356488705,0.006645857356488705,0.009143504314124584
v04d,train,0,59,1054_0.86_1.22.png,spatial_priors_ridge_10,16,1.0,spatial_priors_ridge,38.03089904785156,38.03089904785156,38.03089904785156,0.0,0.0,,0.0,0.02374306321144104,0.004243235103785992,1.0,0.01210082694888115,0.01210082694888115,0.009143504314124584
v04d,train,0,59,1054_0.86_1.22.png,global_mean_coeff,16,1.0,global_mean,38.03089904785156,38.03089904785156,38.03089904785156,0.0,0.0,,0.0,0.02374306321144104,0.004243235103785992,1.0,0.006135018542408943,0.006135018542408943,0.009143504314124584
v04d,train,0,60,1055_0.8_1.95.png,global_plus_spatial_kernel_knn_9,16,1.0,global_plus_spatial_kernel_knn,34.79254913330078,34.91166687011719,35.20325469970703,0.11911773681640625,0.41070556640625,-0.0613599568605423,1.0,0.9977745413780212,0.05134817212820053,1.0,0.007414036430418491,0.007414036430418491,0.014905220828950405
v04d,train,0,60,1055_0.8_1.95.png,convir_spatial_kernel_knn_9,16,1.0,convir_spatial_kernel_knn,34.79254913330078,34.923851013183594,35.20325469970703,0.1313018798828125,0.41070556640625,-0.07627725601196289,1.0,0.9977745413780212,0.05134817212820053,1.0,0.007902358658611774,0.007902358658611774,0.014905220828950405
v04d,train,0,60,1055_0.8_1.95.png,spatial_priors_kernel_knn_9,16,1.0,spatial_priors_kernel_knn,34.79254913330078,34.928001403808594,35.20325469970703,0.1354522705078125,0.41070556640625,-0.054533910006284714,1.0,0.9977745413780212,0.05134817212820053,1.0,0.007524458225816488,0.007524458225816488,0.014905220828950405
v04d,train,0,60,1055_0.8_1.95.png,spatial_priors_ridge_10,16,1.0,spatial_priors_ridge,34.79254913330078,35.09886932373047,35.20325469970703,0.3063201904296875,0.41070556640625,0.6394422054290771,1.0,0.9977745413780212,0.05134817212820053,1.0,0.013140486553311348,0.013140486553311348,0.014905220828950405
v04d,train,0,60,1055_0.8_1.95.png,global_mean_coeff,16,1.0,global_mean,34.79254913330078,34.901458740234375,35.20325469970703,0.10890960693359375,0.41070556640625,-0.08307455480098724,1.0,0.9977745413780212,0.05134817212820053,1.0,0.006135018542408943,0.006135018542408943,0.014905220828950405
v04d,train,0,61,1056_0.85_1.39.png,global_plus_spatial_kernel_knn_9,16,1.0,global_plus_spatial_kernel_knn,37.50776290893555,37.50776290893555,37.50776290893555,0.0,0.0,,0.0,0.6054373383522034,0.009691969491541386,1.0,0.006645857356488705,0.006645857356488705,0.010160357691347599
v04d,train,0,61,1056_0.85_1.39.png,convir_spatial_kernel_knn_9,16,1.0,convir_spatial_kernel_knn,37.50776290893555,37.50776290893555,37.50776290893555,0.0,0.0,,0.0,0.6054373383522034,0.009691969491541386,1.0,0.007266834378242493,0.007266834378242493,0.010160357691347599
v04d,train,0,61,1056_0.85_1.39.png,spatial_priors_kernel_knn_9,16,1.0,spatial_priors_kernel_knn,37.50776290893555,37.50776290893555,37.50776290893555,0.0,0.0,,0.0,0.6054373383522034,0.009691969491541386,1.0,0.006645857356488705,0.006645857356488705,0.010160357691347599
v04d,train,0,61,1056_0.85_1.39.png,spatial_priors_ridge_10,16,1.0,spatial_priors_ridge,37.50776290893555,37.50776290893555,37.50776290893555,0.0,0.0,,0.0,0.6054373383522034,0.009691969491541386,1.0,0.012069350108504295,0.012069350108504295,0.010160357691347599
v04d,train,0,61,1056_0.85_1.39.png,global_mean_coeff,16,1.0,global_mean,37.50776290893555,37.50776290893555,37.50776290893555,0.0,0.0,,0.0,0.6054373383522034,0.009691969491541386,1.0,0.006135018542408943,0.006135018542408943,0.010160357691347599
v04d,train,0,62,1057_0.96_1.31.png,global_plus_spatial_kernel_knn_9,16,1.0,global_plus_spatial_kernel_knn,39.97450256347656,40.23569107055664,41.02919006347656,0.2611885070800781,1.0546875,0.41830307245254517,1.0,0.9998762607574463,0.13783274590969086,1.0,0.005304659251123667,0.005304659251123667,0.006087072659283876
v04d,train,0,62,1057_0.96_1.31.png,convir_spatial_kernel_knn_9,16,1.0,convir_spatial_kernel_knn,39.97450256347656,40.24976348876953,41.02919006347656,0.27526092529296875,1.0546875,0.4650048017501831,1.0,0.9998762607574463,0.13783274590969086,1.0,0.005542231258004904,0.005542231258004904,0.006087072659283876
v04d,train,0,62,1057_0.96_1.31.png,spatial_priors_kernel_knn_9,16,1.0,spatial_priors_kernel_knn,39.97450256347656,40.07743453979492,41.02919006347656,0.10293197631835938,1.0546875,0.19607526063919067,1.0,0.9998762607574463,0.13783274590969086,1.0,0.0041572051122784615,0.0041572051122784615,0.006087072659283876
v04d,train,0,62,1057_0.96_1.31.png,spatial_priors_ridge_10,16,1.0,spatial_priors_ridge,39.97450256347656,40.4639892578125,41.02919006347656,0.4894866943359375,1.0546875,0.7347161173820496,1.0,0.9998762607574463,0.13783274590969086,1.0,0.004053698852658272,0.004053698852658272,0.006087072659283876
v04d,train,0,62,1057_0.96_1.31.png,global_mean_coeff,16,1.0,global_mean,39.97450256347656,39.94490051269531,41.02919006347656,-0.02960205078125,1.0546875,-0.03618615120649338,1.0,0.9998762607574463,0.13783274590969086,1.0,0.006135018542408943,0.006135018542408943,0.006087072659283876
v04d,train,0,63,1058_0.6_1.0.png,global_plus_spatial_kernel_knn_9,16,1.0,global_plus_spatial_kernel_knn,42.00632095336914,42.00632095336914,42.00632095336914,0.0,0.0,,0.0,0.2300838828086853,0.012453015893697739,1.0,0.006645857356488705,0.006645857356488705,0.004928234964609146
v04d,train,0,63,1058_0.6_1.0.png,convir_spatial_kernel_knn_9,16,1.0,convir_spatial_kernel_knn,42.00632095336914,42.00632095336914,42.00632095336914,0.0,0.0,,0.0,0.2300838828086853,0.012453015893697739,1.0,0.0039872960187494755,0.0039872960187494755,0.004928234964609146
v04d,train,0,63,1058_0.6_1.0.png,spatial_priors_kernel_knn_9,16,1.0,spatial_priors_kernel_knn,42.00632095336914,42.00632095336914,42.00632095336914,0.0,0.0,,0.0,0.2300838828086853,0.012453015893697739,1.0,0.006645857356488705,0.006645857356488705,0.004928234964609146
v04d,train,0,63,1058_0.6_1.0.png,spatial_priors_ridge_10,16,1.0,spatial_priors_ridge,42.00632095336914,42.00632095336914,42.00632095336914,0.0,0.0,,0.0,0.2300838828086853,0.012453015893697739,1.0,0.008744295686483383,0.008744295686483383,0.004928234964609146
v04d,train,0,63,1058_0.6_1.0.png,global_mean_coeff,16,1.0,global_mean,42.00632095336914,42.00632095336914,42.00632095336914,0.0,0.0,,0.0,0.2300838828086853,0.012453015893697739,1.0,0.006135018542408943,0.006135018542408943,0.004928234964609146
v04d,train,0,64,1059_0.87_0.7.png,global_plus_spatial_kernel_knn_9,16,1.0,global_plus_spatial_kernel_knn,42.233734130859375,42.233734130859375,42.233734130859375,0.0,0.0,,0.0,0.6631819605827332,0.019259875640273094,1.0,0.006645857356488705,0.006645857356488705,0.004368525929749012
v04d,train,0,64,1059_0.87_0.7.png,convir_spatial_kernel_knn_9,16,1.0,convir_spatial_kernel_knn,42.233734130859375,42.233734130859375,42.233734130859375,0.0,0.0,,0.0,0.6631819605827332,0.019259875640273094,1.0,0.0035534289199858904,0.0035534289199858904,0.004368525929749012
v04d,train,0,64,1059_0.87_0.7.png,spatial_priors_kernel_knn_9,16,1.0,spatial_priors_kernel_knn,42.233734130859375,42.233734130859375,42.233734130859375,0.0,0.0,,0.0,0.6631819605827332,0.019259875640273094,1.0,0.006645857356488705,0.006645857356488705,0.004368525929749012
v04d,train,0,64,1059_0.87_0.7.png,spatial_priors_ridge_10,16,1.0,spatial_priors_ridge,42.233734130859375,42.233734130859375,42.233734130859375,0.0,0.0,,0.0,0.6631819605827332,0.019259875640273094,1.0,0.006593371741473675,0.006593371741473675,0.004368525929749012
v04d,train,0,64,1059_0.87_0.7.png,global_mean_coeff,16,1.0,global_mean,42.233734130859375,42.233734130859375,42.233734130859375,0.0,0.0,,0.0,0.6631819605827332,0.019259875640273094,1.0,0.006135018542408943,0.006135018542408943,0.004368525929749012
v04d,train,0,65,105_0.74_1.06.png,global_plus_spatial_kernel_knn_9,16,1.0,global_plus_spatial_kernel_knn,36.51557922363281,36.852378845214844,37.19145965576172,0.33679962158203125,0.6758804321289062,0.9004085063934326,1.0,0.999879002571106,0.09047608077526093,1.0,0.006697123404592276,0.006697123404592276,0.008682972751557827
