label,split,name,fold,domain_group,bucket,selected_alpha,delta_psnr,delta_ssim,a0_psnr,domain_luma_mean,domain_sky_proxy_ratio,domain_gradient_mean
oof,train_inner,1230_0.55_1.4.png,0,sky_high,hard_bottom25_by_a0_fulltrain,0.5,1.3144378662109375,-1.9311904907226562e-05,29.799800872802734,0.6529391407966614,0.5708375,0.014524918980896473
oof,train_inner,1231_0.98_1.26.png,0,sky_high,mid_by_a0_fulltrain,0.5,0.7260704040527344,0.00019812583923339844,36.37273025512695,0.7361752986907959,0.66520625,0.011878878809511662
oof,train_inner,1241_0.63_0.93.png,0,sky_low,mid_by_a0_fulltrain,0.25,0.3963661193847656,0.0001679062843322754,40.35512924194336,0.45818379521369934,0.1385375,0.03362785652279854
oof,train_inner,1244_0.95_1.91.png,0,sky_high,hard_bottom25_by_a0_fulltrain,0.5,0.6561012268066406,0.002007901668548584,33.37184143066406,0.6298217177391052,0.5140625,0.022637197747826576
oof,train_inner,1248_0.97_1.88.png,0,sky_high,hard_bottom25_by_a0_fulltrain,0.5,0.8515853881835938,0.0065596699714660645,29.074443817138672,0.7114068865776062,0.4443625,0.02759573422372341
oof,train_inner,1254_0.97_1.31.png,0,sky_mid,mid_by_a0_fulltrain,0.25,-0.2851066589355469,-0.0003605484962463379,38.59835433959961,0.5752819776535034,0.28484375,0.018393568694591522
oof,train_inner,1255_0.65_1.08.png,0,sky_low,mid_by_a0_fulltrain,0.25,-0.015483856201171875,-0.0002041459083557129,42.12042999267578,0.4439687430858612,0.14995,0.023181358352303505
oof,train_inner,1259_0.98_0.87.png,0,sky_low,hard_bottom25_by_a0_fulltrain,0.25,-0.04773139953613281,6.026029586791992e-05,30.395334243774414,0.650245726108551,0.0613625,0.03870236128568649
oof,train_inner,1279_0.87_0.95.png,0,sky_low,mid_by_a0_fulltrain,0.25,0.49404144287109375,0.0002480745315551758,40.799713134765625,0.5314531326293945,0.10511875,0.04362919181585312
oof,train_inner,1289_1.0_1.69.png,0,sky_high,hard_bottom25_by_a0_fulltrain,0.5,-0.9184913635253906,-0.0001723170280456543,30.31848907470703,0.8259656429290771,0.72625625,0.019220711663365364
oof,train_inner,1297_0.99_0.69.png,0,sky_high,easy_top25_by_a0_fulltrain,0.5,0.5554733276367188,1.704692840576172e-05,44.68973159790039,0.646766185760498,0.48945,0.01940414309501648
oof,train_inner,129_0.95_1.3.png,0,sky_high,mid_by_a0_fulltrain,0.5,0.46031951904296875,0.000359952449798584,37.98476791381836,0.8164664506912231,0.77166875,0.019372450187802315
oof,train_inner,1302_0.53_1.14.png,0,sky_high,hard_bottom25_by_a0_fulltrain,0.5,-0.15716552734375,-0.00021022558212280273,35.289798736572266,0.700334370136261,0.5882,0.022846847772598267
oof,train_inner,1309_0.83_1.35.png,0,sky_high,hard_bottom25_by_a0_fulltrain,0.5,0.19015884399414062,0.00041353702545166016,35.80064392089844,0.6032630801200867,0.4231375,0.010684438049793243
oof,train_inner,1310_0.53_1.28.png,0,sky_high,mid_by_a0_fulltrain,0.5,-0.7929611206054688,-0.0002257227897644043,39.25178909301758,0.5101157426834106,0.4012125,0.012610670179128647
oof,train_inner,1323_0.89_0.88.png,0,sky_mid,mid_by_a0_fulltrain,0.25,0.3939399719238281,0.0002110004425048828,37.644222259521484,0.5567345023155212,0.25491875,0.04176134988665581
oof,train_inner,1339_0.65_1.47.png,0,sky_mid,mid_by_a0_fulltrain,0.25,0.11476516723632812,0.0002053380012512207,38.49654769897461,0.502817690372467,0.26380625,0.024014022201299667
oof,train_inner,1340_0.84_1.32.png,0,sky_mid,mid_by_a0_fulltrain,0.25,0.10011672973632812,0.00022804737091064453,37.72518539428711,0.5631334185600281,0.2966875,0.024755893275141716
oof,train_inner,1342_0.9_1.88.png,0,sky_high,hard_bottom25_by_a0_fulltrain,0.5,-0.9013290405273438,-0.002625703811645508,24.972545623779297,0.6657272577285767,0.5153625,0.03264930844306946
oof,train_inner,1343_0.89_0.89.png,0,sky_low,hard_bottom25_by_a0_fulltrain,0.25,-0.07624435424804688,-2.8789043426513672e-05,30.55014419555664,0.5475304126739502,0.03691875,0.04176891967654228
oof,train_inner,1352_0.7_1.62.png,0,sky_mid,hard_bottom25_by_a0_fulltrain,0.25,0.35149192810058594,0.0008328557014465332,30.43440055847168,0.598244845867157,0.261775,0.02111084572970867
oof,train_inner,135_0.95_0.78.png,0,sky_high,hard_bottom25_by_a0_fulltrain,0.5,-0.1111907958984375,-0.00015085935592651367,34.058815002441406,0.6875230669975281,0.5107125,0.02034629136323929
oof,train_inner,1362_0.72_0.84.png,0,sky_mid,mid_by_a0_fulltrain,0.25,1.2569465637207031,0.00048744678497314453,36.40625,0.5730682015419006,0.300575,0.024545060470700264
oof,train_inner,1373_0.73_0.81.png,0,sky_low,mid_by_a0_fulltrain,0.25,0.8823165893554688,0.000225067138671875,42.389427185058594,0.503411591053009,0.04706875,0.03492671996355057
oof,train_inner,1379_0.58_2.0.png,0,sky_high,hard_bottom25_by_a0_fulltrain,0.5,-0.10523605346679688,-0.0008530616760253906,32.65532684326172,0.6489044427871704,0.50918125,0.013855879195034504
oof,train_inner,1385_0.67_0.95.png,0,sky_mid,mid_by_a0_fulltrain,0.25,0.5747299194335938,0.00011730194091796875,42.66352844238281,0.44934818148612976,0.25220625,0.03923157975077629
oof,train_inner,1388_0.67_1.18.png,0,sky_mid,mid_by_a0_fulltrain,0.25,0.5298309326171875,0.0001671314239501953,41.02565002441406,0.46765756607055664,0.26105625,0.0366164930164814
oof,train_inner,1396_0.92_1.33.png,0,sky_mid,hard_bottom25_by_a0_fulltrain,0.25,0.3050727844238281,0.0002588629722595215,35.3432731628418,0.6193870306015015,0.31356875,0.04071034491062164
oof,train_inner,1439_0.92_1.24.png,0,sky_high,hard_bottom25_by_a0_fulltrain,0.5,-0.10881423950195312,0.0002873539924621582,33.04749298095703,0.6634392738342285,0.54165,0.030617568641901016
oof,train_inner,1440_0.65_1.26.png,0,sky_low,hard_bottom25_by_a0_fulltrain,0.25,0.5967864990234375,0.0005387663841247559,31.822486877441406,0.5290660262107849,0.09679375,0.029503628611564636
oof,train_inner,1466_0.85_1.61.png,0,sky_high,mid_by_a0_fulltrain,0.5,-0.41033935546875,0.0003108978271484375,36.90998840332031,0.7019031047821045,0.52705625,0.020805152133107185
oof,train_inner,1473_0.95_0.96.png,0,sky_high,hard_bottom25_by_a0_fulltrain,0.5,0.6216316223144531,0.0003236532211303711,30.18012046813965,0.6060664653778076,0.5471125,0.01392551138997078
oof,train_inner,1476_0.87_1.12.png,0,sky_high,hard_bottom25_by_a0_fulltrain,0.5,1.05731201171875,0.0005407333374023438,30.123212814331055,0.6164133548736572,0.5593125,0.013370892032980919
oof,train_inner,1481_0.7_0.89.png,0,sky_high,mid_by_a0_fulltrain,0.5,-1.6714286804199219,0.00011622905731201172,40.58544158935547,0.5503733158111572,0.42529375,0.015337889082729816
oof,train_inner,1487_0.99_1.08.png,0,sky_high,mid_by_a0_fulltrain,0.5,0.5832710266113281,0.0001596212387084961,36.67726516723633,0.6576737761497498,0.58316875,0.028493791818618774
oof,train_inner,1498_0.73_1.3.png,0,sky_high,hard_bottom25_by_a0_fulltrain,0.5,-0.15035247802734375,0.0001328587532043457,35.62665939331055,0.7115157246589661,0.60144375,0.01807945966720581
oof,train_inner,149_0.51_1.05.png,0,sky_mid,mid_by_a0_fulltrain,0.25,-0.2379302978515625,8.571147918701172e-05,38.70954895019531,0.5104435682296753,0.26620625,0.040998537093400955
oof,train_inner,1501_0.82_1.27.png,0,sky_high,mid_by_a0_fulltrain,0.5,2.3983917236328125,0.0008031129837036133,38.958251953125,0.6115760803222656,0.4378385416666667,0.0161417368799448
oof,train_inner,1504_0.64_0.94.png,0,sky_mid,mid_by_a0_fulltrain,0.25,1.3743324279785156,0.00021731853485107422,42.45112991333008,0.5511144399642944,0.3270345052083333,0.017480114474892616
oof,train_inner,1508_0.6_1.12.png,0,sky_high,mid_by_a0_fulltrain,0.5,2.0081634521484375,0.0005009174346923828,41.85597229003906,0.555955171585083,0.43541341145833334,0.016803886741399765
oof,train_inner,1518_0.62_1.44.png,0,sky_high,easy_top25_by_a0_fulltrain,0.5,1.251983642578125,0.00028520822525024414,44.05002212524414,0.5721337199211121,0.4081803385416667,0.021273933351039886
oof,train_inner,1521_0.71_1.89.png,0,sky_low,mid_by_a0_fulltrain,0.25,0.6159095764160156,0.0008259415626525879,36.33356475830078,0.5447287559509277,0.16988932291666667,0.021595466881990433
oof,train_inner,1527_0.79_1.5.png,0,sky_low,mid_by_a0_fulltrain,0.25,0.10582733154296875,0.0002639293670654297,37.435028076171875,0.5575982928276062,0.16550455729166666,0.019012391567230225
oof,train_inner,152_0.8_1.99.png,0,sky_high,hard_bottom25_by_a0_fulltrain,0.5,0.5083389282226562,0.00040024518966674805,36.0947151184082,0.7263760566711426,0.6604625,0.026589376851916313
oof,train_inner,154_0.97_0.91.png,0,sky_mid,mid_by_a0_fulltrain,0.25,-0.10310745239257812,-0.0008863210678100586,40.43719482421875,0.6010851860046387,0.2822375,0.02561335451900959
oof,train_inner,1553_0.74_1.63.png,0,sky_high,mid_by_a0_fulltrain,0.5,-0.18608856201171875,-0.0003299713134765625,39.92064666748047,0.6813518404960632,0.6117350260416666,0.015755023807287216
oof,train_inner,1557_0.85_1.07.png,0,sky_low,easy_top25_by_a0_fulltrain,0.25,0.4831428527832031,0.0005857348442077637,45.96626663208008,0.3461887538433075,0.08757486979166666,0.019879166036844254
oof,train_inner,1564_0.56_1.56.png,0,sky_low,mid_by_a0_fulltrain,0.25,1.386505126953125,0.00029796361923217773,41.570213317871094,0.4772414565086365,0.12666341145833335,0.01186749804764986
oof,train_inner,1568_0.8_1.8.png,0,sky_high,mid_by_a0_fulltrain,0.5,-0.471405029296875,-0.0008254051208496094,39.84354782104492,0.7133345603942871,0.715810546875,0.009724241681396961
oof,train_inner,1582_0.68_1.61.png,0,sky_high,mid_by_a0_fulltrain,0.5,0.5667495727539062,0.0004832148551940918,37.29750061035156,0.6151420474052429,0.402421875,0.016283830627799034
oof,train_inner,1585_0.59_0.64.png,0,sky_low,easy_top25_by_a0_fulltrain,0.25,0.51629638671875,0.00011736154556274414,44.512123107910156,0.44883793592453003,0.15492838541666668,0.02016470767557621
oof,train_inner,1591_0.87_0.52.png,0,sky_low,easy_top25_by_a0_fulltrain,0.25,0.19327545166015625,0.00014221668243408203,42.91694259643555,0.47960007190704346,0.07674153645833333,0.016349874436855316
oof,train_inner,1599_0.71_1.3.png,0,sky_low,mid_by_a0_fulltrain,0.25,-0.2558860778808594,5.340576171875e-05,38.890098571777344,0.5700454115867615,0.18054361979166667,0.01613391749560833
oof,train_inner,159_0.6_1.46.png,0,sky_mid,hard_bottom25_by_a0_fulltrain,0.25,1.47509765625,0.0012118220329284668,33.104896545410156,0.5670527815818787,0.2543125,0.031400084495544434
oof,train_inner,1605_1.0_1.37.png,0,sky_high,mid_by_a0_fulltrain,0.5,-0.4858589172363281,0.0008302927017211914,39.72922134399414,0.6289148926734924,0.45709635416666666,0.018833035603165627
oof,train_inner,1607_0.91_0.88.png,0,sky_mid,easy_top25_by_a0_fulltrain,0.25,0.3931884765625,0.0002633333206176758,43.50157165527344,0.5513473153114319,0.27505859375,0.021321453154087067
oof,train_inner,1614_0.81_0.78.png,0,sky_mid,mid_by_a0_fulltrain,0.25,1.6061897277832031,0.00017547607421875,41.39925003051758,0.5209704637527466,0.348095703125,0.013685732148587704
oof,train_inner,1624_0.76_1.43.png,0,sky_low,mid_by_a0_fulltrain,0.25,-0.0418853759765625,0.00015598535537719727,41.90910720825195,0.38059407472610474,0.0487109375,0.016469288617372513
oof,train_inner,1630_0.78_1.34.png,0,sky_low,mid_by_a0_fulltrain,0.25,3.326305389404297,0.00036269426345825195,37.65812301635742,0.6144606471061707,0.11838541666666667,0.008538453839719296
oof,train_inner,1632_0.67_0.5.png,0,sky_low,easy_top25_by_a0_fulltrain,0.25,2.3683700561523438,0.00010544061660766602,44.92761993408203,0.5547649264335632,0.041455078125,0.01007074024528265
oof,train_inner,1633_0.73_1.49.png,0,sky_low,mid_by_a0_fulltrain,0.25,0.057804107666015625,0.00019150972366333008,40.368980407714844,0.5947812795639038,0.14503580729166668,0.016003500670194626
oof,train_inner,1636_0.96_1.23.png,0,sky_low,mid_by_a0_fulltrain,0.25,0.9793281555175781,0.0003173351287841797,36.9759407043457,0.6295889019966125,0.09853841145833334,0.01663416624069214
oof,train_inner,1638_0.83_1.06.png,0,sky_high,easy_top25_by_a0_fulltrain,0.5,-0.15451812744140625,-0.00015866756439208984,44.67266082763672,0.6012261509895325,0.6116471354166667,0.018406834453344345
oof,train_inner,1654_0.66_1.9.png,0,sky_low,easy_top25_by_a0_fulltrain,0.25,0.64031982421875,0.0008213520050048828,43.53196716308594,0.48795944452285767,0.04154947916666667,0.012951442040503025
oof,train_inner,1656_0.64_1.45.png,0,sky_low,easy_top25_by_a0_fulltrain,0.25,0.458465576171875,0.0003943443298339844,45.924949645996094,0.4430922865867615,0.04149739583333333,0.014414182864129543
oof,train_inner,1660_0.83_0.67.png,0,sky_low,easy_top25_by_a0_fulltrain,0.25,0.5440139770507812,0.0001729130744934082,46.607967376708984,0.450596421957016,0.13732096354166667,0.016660362482070923
oof,train_inner,1662_0.52_1.89.png,0,sky_low,mid_by_a0_fulltrain,0.25,0.4532470703125,0.00015425682067871094,41.71567916870117,0.5317010283470154,0.13523763020833332,0.015423496253788471
oof,train_inner,1663_0.92_1.8.png,0,sky_high,mid_by_a0_fulltrain,0.5,1.1417312622070312,0.0006183385848999023,37.985958099365234,0.6909549236297607,0.5195149739583333,0.015248209238052368
oof,train_inner,1676_0.81_1.89.png,0,sky_mid,mid_by_a0_fulltrain,0.25,0.6025505065917969,0.0001989603042602539,39.255340576171875,0.582452118396759,0.29852864583333333,0.03732680156826973
oof,train_inner,1678_0.95_0.64.png,0,sky_mid,mid_by_a0_fulltrain,0.25,0.5078544616699219,0.00020831823348999023,40.90732192993164,0.5534806251525879,0.2290625,0.03569483011960983
oof,train_inner,168_0.92_0.76.png,0,sky_mid,mid_by_a0_fulltrain,0.25,0.8059730529785156,0.00031429529190063477,40.5800666809082,0.5088659524917603,0.2025625,0.04426341503858566
oof,train_inner,1696_0.74_1.51.png,0,sky_mid,mid_by_a0_fulltrain,0.25,0.9277687072753906,0.0003072023391723633,42.06714630126953,0.5055598616600037,0.19955403645833333,0.04839339107275009
oof,train_inner,169_0.8_0.81.png,0,sky_mid,hard_bottom25_by_a0_fulltrain,0.25,0.5944480895996094,-8.016824722290039e-05,36.100406646728516,0.44089317321777344,0.28121875,0.00838414579629898
oof,train_inner,1705_0.66_1.4.png,0,sky_low,mid_by_a0_fulltrain,0.25,0.6102790832519531,0.0002560615539550781,40.268455505371094,0.5149011015892029,0.09039388020833333,0.02260657399892807
oof,train_inner,1706_0.83_0.85.png,0,sky_low,mid_by_a0_fulltrain,0.25,0.7484321594238281,0.00021392107009887695,42.29970932006836,0.5201535224914551,0.09678385416666667,0.025552570819854736
oof,train_inner,1710_0.54_0.87.png,0,sky_low,easy_top25_by_a0_fulltrain,0.25,0.5919380187988281,8.666515350341797e-05,45.78250503540039,0.4562496542930603,0.1152734375,0.05231001600623131
oof,train_inner,1721_0.8_0.91.png,0,sky_low,mid_by_a0_fulltrain,0.25,0.6413536071777344,0.0003250241279602051,38.890045166015625,0.4807315468788147,0.10183919270833333,0.026888497173786163
oof,train_inner,1726_0.54_0.7.png,0,sky_low,easy_top25_by_a0_fulltrain,0.25,0.2899589538574219,0.00010275840759277344,45.2329216003418,0.47246596217155457,0.16353515625,0.034236010164022446
oof,train_inner,1732_0.87_0.59.png,0,sky_mid,easy_top25_by_a0_fulltrain,0.25,0.13736724853515625,9.059906005859375e-06,45.73514938354492,0.491860032081604,0.210009765625,0.051751669496297836
oof,train_inner,1747_0.63_1.37.png,0,sky_low,easy_top25_by_a0_fulltrain,0.25,0.23221588134765625,9.244680404663086e-05,44.51564025878906,0.4751666784286499,0.17942708333333332,0.03294802084565163
oof,train_inner,1760_0.76_0.82.png,0,sky_high,easy_top25_by_a0_fulltrain,0.5,0.8114013671875,0.00017708539962768555,45.30725860595703,0.6015355587005615,0.434619140625,0.022571435198187828
oof,train_inner,1765_0.51_1.47.png,0,sky_low,mid_by_a0_fulltrain,0.25,0.214630126953125,0.00012677907943725586,39.87757110595703,0.5447587966918945,0.180947265625,0.013033943250775337
oof,train_inner,1768_0.94_1.87.png,0,sky_high,mid_by_a0_fulltrain,0.5,1.1491279602050781,0.0002849698066711426,37.23606872558594,0.7209572792053223,0.7173567708333334,0.011575408279895782
oof,train_inner,176_0.74_1.73.png,0,sky_high,hard_bottom25_by_a0_fulltrain,0.5,1.4046821594238281,0.0008620023727416992,34.60285949707031,0.5853538513183594,0.40560625,0.03196778893470764
oof,train_inner,1774_0.83_0.59.png,0,sky_low,easy_top25_by_a0_fulltrain,0.25,0.7594261169433594,0.00010859966278076172,47.56161117553711,0.5387104749679565,0.17275390625,0.03108862228691578
oof,train_inner,1775_0.91_1.06.png,0,sky_mid,mid_by_a0_fulltrain,0.25,0.3029975891113281,0.00018095970153808594,42.6807975769043,0.5849967002868652,0.20527669270833335,0.02828088402748108
oof,train_inner,1787_0.68_1.04.png,0,sky_mid,easy_top25_by_a0_fulltrain,0.25,0.464935302734375,-5.5789947509765625e-05,45.925987243652344,0.5896978974342346,0.34535807291666665,0.023889316245913506
oof,train_inner,1794_0.54_1.25.png,0,sky_low,mid_by_a0_fulltrain,0.25,0.07413482666015625,0.0002314448356628418,39.28022003173828,0.49369508028030396,0.0421875,0.011226550675928593
oof,train_inner,1798_0.64_0.63.png,0,sky_low,easy_top25_by_a0_fulltrain,0.25,-0.036273956298828125,4.1961669921875e-05,51.16081237792969,0.3500750660896301,0.041455078125,0.014860998839139938
oof,train_inner,1799_0.93_0.72.png,0,sky_low,easy_top25_by_a0_fulltrain,0.25,0.032749176025390625,-2.658367156982422e-05,48.874839782714844,0.4171445965766907,0.041455078125,0.014478105120360851
oof,train_inner,1806_0.91_0.53.png,0,sky_low,easy_top25_by_a0_fulltrain,0.25,0.7543449401855469,0.0005036592483520508,49.58051681518555,0.2943034768104553,0.04145833333333333,0.011938216164708138
oof,train_inner,1807_0.72_1.36.png,0,sky_low,easy_top25_by_a0_fulltrain,0.25,0.235687255859375,0.000661015510559082,46.0338134765625,0.3816531002521515,0.04146484375,0.009568287990987301
oof,train_inner,1814_0.55_0.54.png,0,sky_low,easy_top25_by_a0_fulltrain,0.25,-1.0848312377929688,0.00012362003326416016,48.96286392211914,0.3145916759967804,0.046184895833333336,0.017171649262309074
oof,train_inner,1815_0.55_0.96.png,0,sky_low,easy_top25_by_a0_fulltrain,0.25,-0.534271240234375,0.00016415119171142578,45.18745803833008,0.33517518639564514,0.04620442708333333,0.016194991767406464
oof,train_inner,1817_0.81_2.0.png,0,sky_high,mid_by_a0_fulltrain,0.5,-0.8536834716796875,-0.0007096529006958008,40.155555725097656,0.647600531578064,0.5797819010416667,0.014049163088202477
oof,train_inner,1818_0.7_1.19.png,0,sky_mid,easy_top25_by_a0_fulltrain,0.25,0.3822135925292969,-1.52587890625e-05,43.08176040649414,0.5567408204078674,0.30709635416666664,0.016692286357283592
oof,train_inner,181_0.99_0.56.png,0,sky_mid,easy_top25_by_a0_fulltrain,0.25,0.7663345336914062,0.00012302398681640625,44.36500549316406,0.5632967352867126,0.193925,0.05328219756484032
oof,train_inner,1821_0.98_1.57.png,0,sky_low,mid_by_a0_fulltrain,0.25,0.4113006591796875,0.0003357529640197754,40.2647819519043,0.5485239028930664,0.17361979166666666,0.014841817319393158
oof,train_inner,1824_0.74_1.39.png,0,sky_low,easy_top25_by_a0_fulltrain,0.25,0.17756271362304688,0.00019115209579467773,44.49299621582031,0.46268677711486816,0.11811197916666667,0.015400114469230175
oof,train_inner,1826_0.77_1.17.png,0,sky_low,easy_top25_by_a0_fulltrain,0.25,0.27948760986328125,0.00016480684280395508,46.028236389160156,0.48323866724967957,0.04181640625,0.014371042139828205
oof,train_inner,1828_0.64_1.8.png,0,sky_low,mid_by_a0_fulltrain,0.25,0.2777252197265625,0.0002893805503845215,42.49700927734375,0.49006134271621704,0.042080078125,0.013614440336823463
