name,a0_psnr,candidate_psnr,delta_psnr,a0_ssim,candidate_ssim,delta_ssim,input_gt_l1,a0_gt_l1,candidate_gt_l1
1034_0.55_0.77.png,37.81723403930664,37.78285217285156,-0.034381866455078125,0.9962650537490845,0.9961728453636169,-9.22083854675293e-05,0.09582702070474625,0.010995149612426758,0.011034911498427391
1035_0.76_1.14.png,33.747764587402344,33.55075454711914,-0.19701004028320312,0.9929153919219971,0.9927597045898438,-0.0001556873321533203,0.1838897317647934,0.016089241951704025,0.016515716910362244
1036_0.69_1.69.png,30.818397521972656,30.631296157836914,-0.1871013641357422,0.986284613609314,0.9859520792961121,-0.0003325343132019043,0.23460061848163605,0.023783303797245026,0.02433178387582302
1037_0.89_0.54.png,35.944435119628906,35.9404182434082,-0.004016876220703125,0.9982537031173706,0.9982620477676392,8.344650268554688e-06,0.033173613250255585,0.010828956961631775,0.01092718169093132
1038_0.87_1.29.png,32.466121673583984,32.494258880615234,0.02813720703125,0.996090292930603,0.9961134195327759,2.3126602172851562e-05,0.13072499632835388,0.01361751463264227,0.013498866930603981
1039_0.79_1.79.png,32.14398956298828,32.151039123535156,0.007049560546875,0.9955849051475525,0.9956051707267761,2.0265579223632812e-05,0.19010400772094727,0.015331948176026344,0.015214556828141212
103_0.75_1.59.png,31.22649383544922,31.163785934448242,-0.06270790100097656,0.9877638220787048,0.9875747561454773,-0.00018906593322753906,0.21526263654232025,0.022543074563145638,0.02276955172419548
1040_0.78_2.0.png,31.56243133544922,31.58328628540039,0.020854949951171875,0.9948179721832275,0.9948450922966003,2.7120113372802734e-05,0.21872420608997345,0.01642373390495777,0.016298571601510048
1041_0.64_0.82.png,36.111610412597656,36.01707458496094,-0.09453582763671875,0.9972074031829834,0.9971672296524048,-4.017353057861328e-05,0.1315338909626007,0.013342120684683323,0.01350299920886755
1042_0.91_0.56.png,42.3957405090332,42.34503173828125,-0.050708770751953125,0.9986586570739746,0.998650074005127,-8.58306884765625e-06,0.11680011451244354,0.005507680121809244,0.005525321699678898
1043_0.68_1.87.png,34.00215530395508,33.85978317260742,-0.14237213134765625,0.9925239086151123,0.9923274517059326,-0.0001964569091796875,0.26773908734321594,0.016504324972629547,0.01685248129069805
1044_0.69_0.99.png,38.0838623046875,37.985084533691406,-0.09877777099609375,0.9974091053009033,0.9973714351654053,-3.7670135498046875e-05,0.16193506121635437,0.0103524224832654,0.010491235181689262
1045_0.58_1.58.png,32.29377365112305,32.18333435058594,-0.11043930053710938,0.9799885153770447,0.9797205328941345,-0.00026798248291015625,0.20939858257770538,0.019259249791502953,0.019566530361771584
1046_0.91_1.69.png,31.82438850402832,31.76072883605957,-0.06365966796875,0.9705747365951538,0.9703277349472046,-0.00024700164794921875,0.3248770833015442,0.01996777206659317,0.020193003118038177
1047_0.89_1.57.png,31.743871688842773,31.674686431884766,-0.06918525695800781,0.974963903427124,0.9747564196586609,-0.00020748376846313477,0.3049018681049347,0.020652340725064278,0.0208527110517025
1048_0.73_0.95.png,33.03868103027344,32.979408264160156,-0.05927276611328125,0.9848040342330933,0.9846556186676025,-0.00014841556549072266,0.17350858449935913,0.017845019698143005,0.018008382990956306
1049_0.97_1.09.png,38.180789947509766,38.10893249511719,-0.07185745239257812,0.9960459470748901,0.9960240125656128,-2.193450927734375e-05,0.2271612286567688,0.008501335047185421,0.008553014136850834
104_0.88_1.76.png,31.509904861450195,31.444496154785156,-0.06540870666503906,0.9865877032279968,0.9863760471343994,-0.0002116560935974121,0.2566188871860504,0.020067906007170677,0.020324723795056343
1050_0.61_1.24.png,40.258216857910156,40.17945098876953,-0.078765869140625,0.9977657198905945,0.997689962387085,-7.575750350952148e-05,0.1601845622062683,0.007507879752665758,0.007610914297401905
1051_0.69_0.54.png,42.749366760253906,42.59814453125,-0.15122222900390625,0.998593807220459,0.9985825419425964,-1.1265277862548828e-05,0.09508378803730011,0.005652120802551508,0.005758538842201233
1052_0.73_1.22.png,38.58009719848633,38.60578155517578,0.025684356689453125,0.9968553781509399,0.9968447685241699,-1.0609626770019531e-05,0.20066536962985992,0.008952947333455086,0.008937455713748932
1053_0.54_1.81.png,37.231693267822266,37.2841682434082,0.0524749755859375,0.9685845375061035,0.9678912162780762,-0.0006933212280273438,0.1358674019575119,0.0116569297388196,0.011631514877080917
1054_0.86_1.22.png,38.022762298583984,37.922630310058594,-0.10013198852539062,0.9812166094779968,0.9805291891098022,-0.0006874203681945801,0.14287862181663513,0.009546390734612942,0.009714536368846893
1055_0.8_1.95.png,34.83050537109375,34.70942306518555,-0.12108230590820312,0.9561159014701843,0.9548298716545105,-0.0012860298156738281,0.1947699636220932,0.015193276107311249,0.015438788570463657
1056_0.85_1.39.png,37.56621170043945,37.48295593261719,-0.08325576782226562,0.9756582975387573,0.9748042821884155,-0.0008540153503417969,0.15737764537334442,0.010461938567459583,0.010618595406413078
1057_0.96_1.31.png,40.0328254699707,40.0712890625,0.038463592529296875,0.9929146766662598,0.9926306009292603,-0.0002840757369995117,0.15770284831523895,0.006732962094247341,0.006714093033224344
1058_0.6_1.0.png,42.032283782958984,42.36150360107422,0.3292198181152344,0.996312141418457,0.9961223602294922,-0.00018978118896484375,0.08239607512950897,0.0053755962289869785,0.005144505761563778
1059_0.87_0.7.png,42.161582946777344,42.322303771972656,0.1607208251953125,0.9982818365097046,0.9982690811157227,-1.2755393981933594e-05,0.08846404403448105,0.004883555229753256,0.004790149163454771
