name,split,A0_PSNR,A0_SSIM,student_PSNR,student_SSIM,dPSNR,dSSIM,residual_mean_abs,raw_residual_mean_abs,ll_residual_mean_abs,color_shift,clip_ratio,input_dark_channel_mean,input_low_texture_proxy,sky_highlight_proxy,haze_param_t,haze_param_beta
1012_0.85_1.28.png,val_regular,38.41431427001953,0.9647197127342224,38.66165542602539,0.9688407182693481,0.24734115600585938,0.004121005535125732,0.0018915077671408653,0.0018915077671408653,0.003783003194257617,0.001881356118246913,0.0017854167381301522,0.4600957930088043,0.029112091287970543,0.06684374809265137,0.85,1.28
1016_0.8_1.72.png,val_regular,39.61286163330078,0.9955519437789917,39.286128997802734,0.9951381683349609,-0.3267326354980469,-0.0004137754440307617,0.0031396744307130575,0.0031396744307130575,0.006279347464442253,0.0031485757790505886,0.003052083309739828,0.6149551868438721,0.011579803191125393,0.31971248984336853,0.8,1.72
1023_0.5_1.87.png,val_regular,37.46149444580078,0.9967917203903198,38.09949493408203,0.9970044493675232,0.63800048828125,0.00021272897720336914,0.0016937030013650656,0.0016937030013650656,0.0033854905050247908,0.0007199844112619758,0.005664583295583725,0.558870792388916,0.018685389310121536,0.08761874586343765,0.5,1.87
1031_0.76_0.7.png,val_regular,42.83445358276367,0.99848473072052,41.77897644042969,0.9984456896781921,-1.0554771423339844,-3.904104232788086e-05,0.0016660405090078712,0.0016660405090078712,0.003332071006298065,0.0016387701034545898,0.012264583259820938,0.5576941967010498,0.02238466590642929,0.37184998393058777,0.76,0.7
1035_0.76_1.14.png,val_regular,33.746826171875,0.9929184913635254,35.465999603271484,0.9937324523925781,1.7191734313964844,0.0008139610290527344,0.004295253194868565,0.004295253194868565,0.008590498939156532,0.004298816435039043,0.0012083332985639572,0.5399232506752014,0.012314347550272942,0.15732499957084656,0.76,1.14
1037_0.89_0.54.png,val_regular,35.944435119628906,0.9982537031173706,35.52293014526367,0.9981812834739685,-0.4215049743652344,-7.241964340209961e-05,0.0013819709420204163,0.0013819709420204163,0.002763893688097596,0.0013817250728607178,2.0833333564951317e-06,0.4881669282913208,0.02246810495853424,0.24946250021457672,0.89,0.54
1039_0.79_1.79.png,val_regular,32.14397430419922,0.9955849051475525,31.88616943359375,0.9954167604446411,-0.25780487060546875,-0.00016814470291137695,0.0029319776222109795,0.0029319776222109795,0.005863953847438097,0.0029322307091206312,0.0001687500043772161,0.6588711738586426,0.015557206235826015,0.37017500400543213,0.79,1.79
1063_0.51_1.61.png,val_regular,34.0552864074707,0.9881882667541504,34.7238655090332,0.989618718624115,0.6685791015625,0.0014304518699645996,0.0029651857912540436,0.0029651857912540436,0.005930301267653704,0.002997895237058401,0.00819791667163372,0.6171346306800842,0.008273383602499962,0.41071873903274536,0.51,1.61
1076_0.71_1.18.png,val_regular,35.237770080566406,0.9977822303771973,36.210201263427734,0.9978467226028442,0.9724311828613281,6.449222564697266e-05,0.002555104671046138,0.002555104671046138,0.005110090132802725,0.002552598714828491,0.0007437500171363354,0.507169783115387,0.014182322658598423,0.18270625174045563,0.71,1.18
1080_0.59_1.22.png,val_regular,40.86412048339844,0.9971354007720947,41.63092041015625,0.9973883032798767,0.7667999267578125,0.0002529025077819824,0.0017252699472010136,0.0017252699472010136,0.0034494996070861816,0.0017151932697743177,0.002918750047683716,0.37846052646636963,0.03184068575501442,0.004562499932944775,0.59,1.22
