name,split,A0_PSNR,A0_SSIM,actual_scale,actual_PSNR,actual_SSIM,actual_dPSNR,actual_dSSIM,image_oracle_best_scale,image_oracle_PSNR,image_oracle_dPSNR,image_oracle_dSSIM,patch_oracle_PSNR,patch_oracle_dPSNR,patch_oracle_dSSIM,band_independent_PSNR,band_independent_dPSNR,band_independent_dSSIM,teacher_margin,raw_residual_mean_abs,ll_residual_mean_abs,lh_residual_mean_abs,hl_residual_mean_abs,hh_residual_mean_abs,actual_color_shift,actual_clip_ratio,input_dark_channel_mean,input_low_texture_proxy,sky_highlight_proxy,ll_best_scale,ll_dPSNR,lh_best_scale,lh_dPSNR,hl_best_scale,hl_dPSNR,hh_best_scale,hh_dPSNR,high_best_scale,high_dPSNR,haze_param_t,haze_param_beta
1016_0.8_1.72.png,val_regular,39.61286163330078,0.9955519437789917,0.5,39.317413330078125,0.995174765586853,-0.29544830322265625,-0.0003771781921386719,0.1,39.62776184082031,0.01490020751953125,-4.875659942626953e-05,40.118072509765625,0.5052108764648438,6.22868537902832e-05,39.62867736816406,0.01581573486328125,-4.684925079345703e-05,1.8426170349121094,0.006196379661560059,0.012392755597829819,0.0001372107508359477,0.0001823728671297431,1.6884887372725643e-05,0.003107349155470729,0.0031500000040978193,0.6149551868438721,0.011579803191125393,0.31971248984336853,0.1,0.014614105224609375,0.6,0.00547027587890625,0.6,0.00528717041015625,0.25,0.0047760009765625,0.6,0.0059814453125,0.8,1.72
1031_0.76_0.7.png,val_regular,42.83445358276367,0.99848473072052,0.5,41.8644905090332,0.9984699487686157,-0.9699630737304688,-1.4781951904296875e-05,0.0,42.84375762939453,0.009304046630859375,5.030632019042969e-05,42.92301940917969,0.08856582641601562,0.000148773193359375,42.8437614440918,0.009307861328125,5.042552947998047e-05,1.8991661071777344,0.0030817242804914713,0.0061634015291929245,8.87935675564222e-05,7.23502307664603e-05,1.0720576938183513e-05,0.0015150606632232666,0.011860417202115059,0.5576941967010498,0.02238466590642929,0.37184998393058777,0.0,0.009304046630859375,0.0,0.009304046630859375,0.0,0.009304046630859375,0.3,0.009307861328125,0.0,0.009304046630859375,0.76,0.7
1037_0.89_0.54.png,val_regular,35.944435119628906,0.9982537031173706,0.5,35.5714111328125,0.9981950521469116,-0.37302398681640625,-5.8650970458984375e-05,0.0,35.944435119628906,0.0,0.0,35.947059631347656,0.00262451171875,2.682209014892578e-06,35.94450378417969,6.866455078125e-05,7.748603820800781e-07,3.015583038330078,0.0025123655796051025,0.0050245411694049835,5.4740390623919666e-05,5.1813094614772126e-05,6.814649623265723e-06,0.0012556016445159912,2.0833333564951317e-06,0.4881669282913208,0.02246810495853424,0.24946250021457672,0.0,0.0,0.3,1.1444091796875e-05,0.55,6.103515625e-05,0.0,0.0,0.6,7.2479248046875e-05,0.89,0.54
1039_0.79_1.79.png,val_regular,32.14397430419922,0.9955849051475525,0.5,31.90081787109375,0.9954330325126648,-0.24315643310546875,-0.0001518726348876953,0.0,32.14398956298828,1.52587890625e-05,0.0,32.27548599243164,0.13151168823242188,3.4749507904052734e-05,32.14415740966797,0.00018310546875,1.1920928955078125e-06,3.4116058349609375,0.005741228815168142,0.011482448317110538,9.13346593733877e-05,9.582500206306577e-05,1.0709457455959637e-05,0.0028708777390420437,0.00018124999769497663,0.6588711738586426,0.015557206235826015,0.37017500400543213,0.0,1.52587890625e-05,0.55,7.2479248046875e-05,0.6,0.000125885009765625,0.0,1.52587890625e-05,0.6,0.00019073486328125,0.79,1.79
1133_0.68_1.41.png,val_regular,32.858558654785156,0.9952945113182068,0.5,32.49801254272461,0.9951125383377075,-0.3605461120605469,-0.00018197298049926758,0.0,32.86006164550781,0.00150299072265625,7.337331771850586e-05,32.868858337402344,0.0102996826171875,9.399652481079102e-05,32.86006546020508,0.001506805419921875,7.31348991394043e-05,3.231555938720703,0.003171187825500965,0.0063374838791787624,0.00012827321188524365,0.00011922900011995807,1.6218800737988204e-05,0.0014996826648712158,0.005845833569765091,0.4289070665836334,0.019614551216363907,0.0714312493801117,0.0,0.00150299072265625,0.0,0.00150299072265625,0.2,0.001506805419921875,0.0,0.00150299072265625,0.0,0.00150299072265625,0.68,1.41
1134_0.69_1.2.png,val_regular,32.35816955566406,0.99577397108078,0.5,31.980140686035156,0.9955523014068604,-0.37802886962890625,-0.00022166967391967773,0.0,32.35954666137695,0.001377105712890625,7.343292236328125e-05,32.361915588378906,0.00374603271484375,8.392333984375e-05,32.35954666137695,0.001377105712890625,7.343292236328125e-05,3.3688011169433594,0.0030406161677092314,0.0060766637325286865,0.00011921161785721779,0.0001102748719858937,1.511116079200292e-05,0.001430730102583766,0.0060166665352880955,0.4099627733230591,0.021124310791492462,0.07661249488592148,0.0,0.001377105712890625,0.0,0.001377105712890625,0.0,0.001377105712890625,0.0,0.001377105712890625,0.0,0.001377105712890625,0.69,1.2
1233_0.54_0.63.png,val_regular,37.336830139160156,0.9981050491333008,0.5,36.9516716003418,0.9980093836784363,-0.3851585388183594,-9.566545486450195e-05,0.0,37.33698654174805,0.000156402587890625,9.5367431640625e-07,37.47492599487305,0.13809585571289062,3.647804260253906e-05,37.33742141723633,0.000591278076171875,2.6226043701171875e-06,3.3715591430664062,0.0029014497995376587,0.005802534054964781,9.361973934574053e-05,6.192834553075954e-05,8.44866008264944e-06,0.0014494260540232062,0.00017500000831205398,0.43491771817207336,0.02021314762532711,0.2199624925851822,0.0,0.000156402587890625,0.6,0.000476837158203125,0.6,0.000270843505859375,0.55,0.00016021728515625,0.6,0.0005950927734375,0.54,0.63
126_0.75_1.47.png,val_regular,28.262712478637695,0.9916788339614868,0.5,28.044069290161133,0.9915096163749695,-0.2186431884765625,-0.00016921758651733398,0.0,28.263137817382812,0.0004253387451171875,9.894371032714844e-06,28.27059555053711,0.007883071899414062,6.413459777832031e-05,28.263153076171875,0.0004405975341796875,1.0013580322265625e-05,4.404788970947266,0.00469027878716588,0.009380189701914787,7.345709309447557e-05,0.0001472022122470662,1.0573652616585605e-05,0.0023574731312692165,0.013375000096857548,0.603663980960846,0.020540229976177216,0.26948124170303345,0.0,0.0004253387451171875,0.2,0.0004291534423828125,0.4,0.0004367828369140625,0.4,0.00042724609375,0.35,0.0004405975341796875,0.75,1.47
1333_0.79_1.62.png,val_regular,33.56443786621094,0.9950178861618042,0.5,32.89929962158203,0.9946803450584412,-0.6651382446289062,-0.0003375411033630371,0.0,33.56541442871094,0.0009765625,1.5497207641601562e-06,33.58126449584961,0.016826629638671875,3.916025161743164e-05,33.56541442871094,0.0009765625,1.5497207641601562e-06,3.0402984619140625,0.005750986747443676,0.01150165032595396,0.00011179850116604939,0.00010065371316159144,1.2562609299493488e-05,0.002869000192731619,0.0003854166716337204,0.5703206658363342,0.013119773007929325,0.14051249623298645,0.0,0.0009765625,0.0,0.0009765625,0.0,0.0009765625,0.0,0.0009765625,0.0,0.0009765625,0.79,1.62
1334_0.64_1.51.png,val_regular,36.25510787963867,0.9967682361602783,0.5,35.62776565551758,0.9966375231742859,-0.6273422241210938,-0.00013071298599243164,0.0,36.25647735595703,0.001369476318359375,7.152557373046875e-07,36.3099365234375,0.054828643798828125,8.940696716308594e-05,36.25647735595703,0.001369476318359375,7.152557373046875e-07,3.2224159240722656,0.0046905772760510445,0.009379911236464977,9.338637755718082e-05,8.544782031094655e-05,1.071668702934403e-05,0.002274086233228445,0.0004291666846256703,0.5061408877372742,0.014627955853939056,0.05778750032186508,0.0,0.001369476318359375,0.0,0.001369476318359375,0.0,0.001369476318359375,0.0,0.001369476318359375,0.0,0.001369476318359375,0.64,1.51
