name,split,A0_PSNR,A0_SSIM,actual_scale,actual_PSNR,actual_SSIM,actual_dPSNR,actual_dSSIM,image_oracle_best_scale,image_oracle_PSNR,image_oracle_dPSNR,image_oracle_dSSIM,patch_oracle_PSNR,patch_oracle_dPSNR,patch_oracle_dSSIM,band_independent_PSNR,band_independent_dPSNR,band_independent_dSSIM,teacher_margin,raw_residual_mean_abs,ll_residual_mean_abs,lh_residual_mean_abs,hl_residual_mean_abs,hh_residual_mean_abs,actual_color_shift,actual_clip_ratio,input_dark_channel_mean,input_low_texture_proxy,sky_highlight_proxy,ll_best_scale,ll_dPSNR,lh_best_scale,lh_dPSNR,hl_best_scale,hl_dPSNR,hh_best_scale,hh_dPSNR,high_best_scale,high_dPSNR,haze_param_t,haze_param_beta
1012_0.85_1.28.png,val_regular,38.41431427001953,0.9647197127342224,0.5,38.61880874633789,0.9684252738952637,0.20449447631835938,0.0037055611610412598,0.6,38.628318786621094,0.2140045166015625,0.0043923258781433105,38.87919616699219,0.46488189697265625,0.0045130252838134766,38.62837219238281,0.21405792236328125,0.004391372203826904,3.1771697998046875,0.003565514227375388,0.007130997721105814,0.00010195659706369042,0.00011565253953449428,1.6799285731394775e-05,0.0017717878799885511,0.001758333295583725,0.4600957930088043,0.029112091287970543,0.06684374809265137,0.6,0.213958740234375,0.5,0.002056121826171875,0.2,0.001987457275390625,0.0,0.0019683837890625,0.3,0.002056121826171875,0.85,1.28
1016_0.8_1.72.png,val_regular,39.61286163330078,0.9955519437789917,0.5,39.317413330078125,0.995174765586853,-0.29544830322265625,-0.0003771781921386719,0.1,39.62776184082031,0.01490020751953125,-4.875659942626953e-05,40.118072509765625,0.5052108764648438,6.22868537902832e-05,39.62867736816406,0.01581573486328125,-4.684925079345703e-05,1.8426170349121094,0.006196379661560059,0.012392755597829819,0.0001372107508359477,0.0001823728671297431,1.6884887372725643e-05,0.003107349155470729,0.0031500000040978193,0.6149551868438721,0.011579803191125393,0.31971248984336853,0.1,0.014614105224609375,0.6,0.00547027587890625,0.6,0.00528717041015625,0.25,0.0047760009765625,0.6,0.0059814453125,0.8,1.72
1023_0.5_1.87.png,val_regular,37.46149444580078,0.9967917203903198,0.5,38.099464416503906,0.9969925284385681,0.637969970703125,0.00020080804824829102,0.6,38.21761703491211,0.7561225891113281,0.00022727251052856445,38.23092269897461,0.7694282531738281,0.00022035837173461914,38.21762466430664,0.7561302185058594,0.0002269744873046875,0.3171730041503906,0.0032393785659223795,0.00647565396502614,8.617647836217657e-05,0.00014054500206839293,1.0872046914300881e-05,0.0006187359686009586,0.005572916939854622,0.558870792388916,0.018685389310121536,0.08761874586343765,0.6,0.7551307678222656,0.35,0.004154205322265625,0.6,0.0049285888671875,0.0,0.004119873046875,0.6,0.004962921142578125,0.5,1.87
1031_0.76_0.7.png,val_regular,42.83445358276367,0.99848473072052,0.5,41.8644905090332,0.9984699487686157,-0.9699630737304688,-1.4781951904296875e-05,0.0,42.84375762939453,0.009304046630859375,5.030632019042969e-05,42.92301940917969,0.08856582641601562,0.000148773193359375,42.8437614440918,0.009307861328125,5.042552947998047e-05,1.8991661071777344,0.0030817242804914713,0.0061634015291929245,8.87935675564222e-05,7.23502307664603e-05,1.0720576938183513e-05,0.0015150606632232666,0.011860417202115059,0.5576941967010498,0.02238466590642929,0.37184998393058777,0.0,0.009304046630859375,0.0,0.009304046630859375,0.0,0.009304046630859375,0.3,0.009307861328125,0.0,0.009304046630859375,0.76,0.7
1035_0.76_1.14.png,val_regular,33.746826171875,0.9929184913635254,0.5,35.50224304199219,0.9937031269073486,1.7554168701171875,0.0007846355438232422,0.6,35.85611343383789,2.1092872619628906,0.0009109377861022949,35.960514068603516,2.2136878967285156,0.0009030699729919434,35.856178283691406,2.1093521118164062,0.0009113550186157227,3.815418243408203,0.008599241264164448,0.017198462039232254,0.00011960523261222988,0.00011617669224506244,1.0077548722620122e-05,0.004302978515625,0.0012250000145286322,0.5399232506752014,0.012314347550272942,0.15732499957084656,0.6,2.109241485595703,0.1,0.000942230224609375,0.4,0.001003265380859375,0.0,0.00093841552734375,0.3,0.000995635986328125,0.76,1.14
1037_0.89_0.54.png,val_regular,35.944435119628906,0.9982537031173706,0.5,35.5714111328125,0.9981950521469116,-0.37302398681640625,-5.8650970458984375e-05,0.0,35.944435119628906,0.0,0.0,35.947059631347656,0.00262451171875,2.682209014892578e-06,35.94450378417969,6.866455078125e-05,7.748603820800781e-07,3.015583038330078,0.0025123655796051025,0.0050245411694049835,5.4740390623919666e-05,5.1813094614772126e-05,6.814649623265723e-06,0.0012556016445159912,2.0833333564951317e-06,0.4881669282913208,0.02246810495853424,0.24946250021457672,0.0,0.0,0.3,1.1444091796875e-05,0.55,6.103515625e-05,0.0,0.0,0.6,7.2479248046875e-05,0.89,0.54
1039_0.79_1.79.png,val_regular,32.14397430419922,0.9955849051475525,0.5,31.90081787109375,0.9954330325126648,-0.24315643310546875,-0.0001518726348876953,0.0,32.14398956298828,1.52587890625e-05,0.0,32.27548599243164,0.13151168823242188,3.4749507904052734e-05,32.14415740966797,0.00018310546875,1.1920928955078125e-06,3.4116058349609375,0.005741228815168142,0.011482448317110538,9.13346593733877e-05,9.582500206306577e-05,1.0709457455959637e-05,0.0028708777390420437,0.00018124999769497663,0.6588711738586426,0.015557206235826015,0.37017500400543213,0.0,1.52587890625e-05,0.55,7.2479248046875e-05,0.6,0.000125885009765625,0.0,1.52587890625e-05,0.6,0.00019073486328125,0.79,1.79
1063_0.51_1.61.png,val_regular,34.0552864074707,0.9881882667541504,0.5,34.725711822509766,0.9895319938659668,0.6704254150390625,0.0013437271118164062,0.6,34.8375244140625,0.7822380065917969,0.0015826225280761719,35.0407829284668,0.9854965209960938,0.001484513282775879,34.837520599365234,0.7822341918945312,0.0015828609466552734,2.943653106689453,0.0058181448839604855,0.011636144481599331,0.0001229234621860087,0.00013040457270108163,1.178521506517427e-05,0.002942413091659546,0.008383333683013916,0.6171346306800842,0.008273383602499962,0.41071873903274536,0.6,0.781524658203125,0.6,0.006092071533203125,0.6,0.006076812744140625,0.45,0.00579071044921875,0.6,0.006389617919921875,0.51,1.61
1076_0.71_1.18.png,val_regular,35.237770080566406,0.9977822303771973,0.5,36.181396484375,0.9978464841842651,0.9436264038085938,6.42538070678711e-05,0.6,36.36204528808594,1.1242752075195312,6.854534149169922e-05,36.49667739868164,1.2589073181152344,0.00013273954391479492,36.36238479614258,1.1246147155761719,6.836652755737305e-05,2.5964317321777344,0.00486418604850769,0.009728051722049713,6.80893354001455e-05,8.91379386303015e-05,6.275838586589089e-06,0.002427478786557913,0.0007916666800156236,0.507169783115387,0.014182322658598423,0.18270625174045563,0.6,1.1246147155761719,0.0,0.000213623046875,0.0,0.000213623046875,0.0,0.000213623046875,0.0,0.000213623046875,0.71,1.18
1080_0.59_1.22.png,val_regular,40.86412048339844,0.9971354007720947,0.5,41.59157180786133,0.997372567653656,0.7274513244628906,0.0002371668815612793,0.6,41.70109176635742,0.8369712829589844,0.0002683401107788086,41.79869079589844,0.9345703125,0.00028526782989501953,41.70109558105469,0.83697509765625,0.000268399715423584,1.7783088684082031,0.0032280057203024626,0.006454192101955414,0.00015988689847290516,0.00011840785009553656,1.9169485312886536e-05,0.0016049444675445557,0.002885416615754366,0.37846052646636963,0.03184068575501442,0.004562499932944775,0.6,0.8359909057617188,0.6,0.013416290283203125,0.45,0.012859344482421875,0.6,0.012760162353515625,0.6,0.013561248779296875,0.59,1.22
