name,split,A0_PSNR,A0_SSIM,student_PSNR,student_SSIM,dPSNR,dSSIM,teacher_margin,haze_param_t,haze_param_beta
1012_0.85_1.28.png,val_regular,38.416282653808594,0.9647232890129089,41.59345245361328,0.980373740196228,3.1771697998046875,0.015650451183319092,3.1771697998046875,0.85,1.28
1016_0.8_1.72.png,val_regular,39.61763381958008,0.9955521821975708,41.46025085449219,0.9965912103652954,1.8426170349121094,0.0010390281677246094,1.8426170349121094,0.8,1.72
1023_0.5_1.87.png,val_regular,37.465614318847656,0.9968034625053406,37.78278732299805,0.9973901510238647,0.3171730041503906,0.0005866885185241699,0.3171730041503906,0.5,1.87
1031_0.76_0.7.png,val_regular,42.84375762939453,0.9985350370407104,44.742923736572266,0.9988817572593689,1.8991661071777344,0.00034672021865844727,1.8991661071777344,0.76,0.7
1035_0.76_1.14.png,val_regular,33.747764587402344,0.9929153919219971,37.56318283081055,0.9957115054130554,3.815418243408203,0.0027961134910583496,3.815418243408203,0.76,1.14
1037_0.89_0.54.png,val_regular,35.944435119628906,0.9982537031173706,38.960018157958984,0.9989290237426758,3.015583038330078,0.0006753206253051758,3.015583038330078,0.89,0.54
1039_0.79_1.79.png,val_regular,32.14398956298828,0.9955849051475525,35.55559539794922,0.9971184134483337,3.4116058349609375,0.00153350830078125,3.4116058349609375,0.79,1.79
1063_0.51_1.61.png,val_regular,34.06106948852539,0.9881767630577087,37.004722595214844,0.9927924871444702,2.943653106689453,0.004615724086761475,2.943653106689453,0.51,1.61
1076_0.71_1.18.png,val_regular,35.23798370361328,0.9977800250053406,37.834415435791016,0.9981740713119507,2.5964317321777344,0.0003940463066101074,2.5964317321777344,0.71,1.18
1080_0.59_1.22.png,val_regular,40.876853942871094,0.9971413612365723,42.6551628112793,0.9978987574577332,1.7783088684082031,0.0007573962211608887,1.7783088684082031,0.59,1.22
1085_0.71_1.3.png,val_regular,40.47186279296875,0.9976682066917419,41.92172622680664,0.9982189536094666,1.4498634338378906,0.0005507469177246094,1.4498634338378906,0.71,1.3
1087_0.68_1.22.png,val_regular,41.458438873291016,0.9981305599212646,42.80601501464844,0.998515248298645,1.3475761413574219,0.0003846883773803711,1.3475761413574219,0.68,1.22
1100_0.58_1.95.png,val_regular,31.112850189208984,0.9931526184082031,34.06890106201172,0.9958992004394531,2.9560508728027344,0.00274658203125,2.9560508728027344,0.58,1.95
1102_0.65_0.94.png,val_regular,29.722129821777344,0.9940282702445984,33.552547454833984,0.9968323707580566,3.8304176330566406,0.002804100513458252,3.8304176330566406,0.65,0.94
1110_0.92_0.77.png,val_regular,39.92845916748047,0.9984459280967712,42.49609375,0.9986685514450073,2.5676345825195312,0.00022262334823608398,2.5676345825195312,0.92,0.77
1122_0.94_0.53.png,val_regular,40.93035888671875,0.9982924461364746,43.24220657348633,0.9987506866455078,2.311847686767578,0.0004582405090332031,2.311847686767578,0.94,0.53
1128_0.8_1.45.png,val_regular,37.51072311401367,0.996343731880188,39.45175552368164,0.9970974922180176,1.9410324096679688,0.0007537603378295898,1.9410324096679688,0.8,1.45
1133_0.68_1.41.png,val_regular,32.86006164550781,0.9953678846359253,36.091617584228516,0.9971764087677002,3.231555938720703,0.0018085241317749023,3.231555938720703,0.68,1.41
1134_0.69_1.2.png,val_regular,32.35954666137695,0.9958474040031433,35.72834777832031,0.9975285530090332,3.3688011169433594,0.0016811490058898926,3.3688011169433594,0.69,1.2
114_0.75_1.45.png,val_regular,33.99034881591797,0.9939260482788086,37.38356399536133,0.9963304400444031,3.3932151794433594,0.0024043917655944824,3.3932151794433594,0.75,1.45
1157_0.56_1.98.png,val_regular,39.585540771484375,0.9974614977836609,43.34041976928711,0.9978882074356079,3.7548789978027344,0.0004267096519470215,3.7548789978027344,0.56,1.98
1177_0.71_1.64.png,val_regular,34.683807373046875,0.9957431554794312,37.040016174316406,0.9974181652069092,2.3562088012695312,0.0016750097274780273,2.3562088012695312,0.71,1.64
1183_0.84_1.24.png,val_regular,34.049407958984375,0.9964977502822876,37.29789352416992,0.9973945021629333,3.248485565185547,0.000896751880645752,3.248485565185547,0.84,1.24
1200_0.97_0.52.png,val_regular,31.8935546875,0.9975616335868835,35.849365234375,0.998637855052948,3.955810546875,0.0010762214660644531,3.955810546875,0.97,0.52
1212_0.8_1.74.png,val_regular,30.249650955200195,0.9950136542320251,34.26605987548828,0.9969172477722168,4.016408920288086,0.0019035935401916504,4.016408920288086,0.8,1.74
1233_0.54_0.63.png,val_regular,37.33698654174805,0.9981060028076172,40.70854568481445,0.9986485242843628,3.3715591430664062,0.0005425214767456055,3.3715591430664062,0.54,0.63
1246_0.62_2.0.png,val_regular,33.35686111450195,0.9931806921958923,37.600929260253906,0.9964399337768555,4.244068145751953,0.0032592415809631348,4.244068145751953,0.62,2.0
1266_0.96_1.34.png,val_regular,35.37736511230469,0.9956519603729248,39.21986389160156,0.9965511560440063,3.842498779296875,0.000899195671081543,3.842498779296875,0.96,1.34
126_0.75_1.47.png,val_regular,28.263137817382812,0.9916887283325195,32.66792678833008,0.9966112375259399,4.404788970947266,0.00492250919342041,4.404788970947266,0.75,1.47
1282_0.62_0.6.png,val_regular,32.4411506652832,0.9982718229293823,36.55690002441406,0.9989656209945679,4.115749359130859,0.0006937980651855469,4.115749359130859,0.62,0.6
1290_0.95_1.76.png,val_regular,32.739837646484375,0.9931938648223877,36.37345504760742,0.9944302439689636,3.633617401123047,0.0012363791465759277,3.633617401123047,0.95,1.76
1291_0.62_0.59.png,val_regular,40.37653350830078,0.9990473985671997,42.89692687988281,0.9991838932037354,2.5203933715820312,0.00013649463653564453,2.5203933715820312,0.62,0.59
1299_0.83_1.21.png,val_regular,41.27265548706055,0.9971749782562256,43.63406753540039,0.9978991746902466,2.3614120483398438,0.0007241964340209961,2.3614120483398438,0.83,1.21
