fold,image,a0_mse,pred_mse,a0_psnr,pred_psnr,delta_psnr,residual_energy
1,628_0.64_1.31.png,0.0006087840883992612,0.000592083262745291,32.15536707109206,32.276172155606304,0.12080508451424521,3.415353262425924e-07
1,467_0.75_1.41.png,0.0003850639332085848,0.0003609087725635618,34.1446715741474,34.42602561471544,0.2813540405680399,6.578791271749651e-07
1,2941_0.7_1.3.png,5.014234920963645e-05,4.920057108392939e-05,42.997953228532346,43.08029856233456,0.0823453338022162,2.2856515613511874e-07
1,1074_0.59_1.24.png,0.0003645402903202921,0.00035231056972406805,34.38254464885711,34.53074327287168,0.14819862401456874,5.547581167775206e-07
1,2587_0.67_1.68.png,3.421207657083869e-05,3.4423821489326656e-05,44.658205646373176,44.63140919028725,-0.026796456085925513,9.327737160447214e-08
1,1088_0.57_0.97.png,4.330183219281025e-05,4.19070893258322e-05,43.634937273327104,43.77712502220979,0.1421877488826837,6.309036280072178e-07
1,2150_0.89_1.44.png,9.026749467011541e-05,8.888221782399341e-05,40.44468611002573,40.511851172455735,0.06716506243000708,4.0389261357631767e-07
1,2583_0.66_0.66.png,1.6871877960511483e-05,1.6736868929001503e-05,47.72836574642925,47.763257849355284,0.03489210292603673,1.1910006492144021e-07
1,155_0.83_1.97.png,0.0002274724974995479,0.00022987958800513297,36.430711040891104,36.384995898890345,-0.0457151420007591,1.9198078007320873e-06
1,1674_0.9_1.32.png,7.559219375252724e-05,7.571670721517876e-05,41.21523050864478,41.20808280991553,-0.007147698729248475,1.6884779086012713e-07
2,2943_0.94_1.06.png,6.822056457167491e-05,6.873767415527254e-05,41.66084690830871,41.628051669706856,-0.032795238601856624,2.7657321766128007e-07
2,2747_0.87_1.0.png,3.804480002145283e-05,3.9096714317565784e-05,44.19704694381351,44.07859739118437,-0.11844955262914425,1.5805439090854634e-07
2,1972_0.6_0.84.png,6.57582568237558e-05,6.653275340795517e-05,41.820497079658466,41.769645032315765,-0.05085204734270121,1.2293885731651244e-07
2,2321_0.92_0.62.png,5.785268513136543e-05,5.9265748859615996e-05,42.376764792243726,42.271962236471765,-0.10480255577196118,4.124982240227837e-07
2,1218_0.62_2.0.png,0.0008187820785678923,0.0008427228312939405,30.868316717059784,30.743152398859802,-0.12516431819998175,4.7568747163495573e-07
2,2931_0.79_1.74.png,0.00013239914551377296,0.00013315425894688815,38.781148177652824,38.75644938068063,-0.02469879697219568,1.5414934750879183e-07
2,2638_0.62_1.93.png,4.914610690320842e-05,5.02926304761786e-05,43.08510879000076,42.98495648701744,-0.10015230298331801,2.241597627516967e-07
2,2936_0.98_1.9.png,0.00020962656708434224,0.00020019468502141535,36.785536777619406,36.98547456809305,0.19993779047364768,6.15573299000971e-07
2,331_0.87_1.64.png,0.0003479468578007072,0.00035363234928809106,34.584870811289484,34.51448013809686,-0.07039067319262671,7.531706387453596e-07
2,2633_0.63_0.74.png,2.7123167456011288e-05,2.6710009478847496e-05,45.66659594733362,45.73325957856185,0.06666363122823071,1.0993903032385788e-07
2,1303_0.7_0.67.png,6.676767952740192e-05,6.94304471835494e-05,41.75433717161107,41.58450037556028,-0.16983679605078805,1.466961379037457e-07
2,2402_0.8_0.8.png,8.208506915252656e-05,8.095309021882713e-05,40.85735831606138,40.91766568289621,0.06030736683482729,2.0197271055621968e-07
2,170_0.76_1.19.png,0.0004954467294737697,0.0005009174346923828,33.050030340935194,33.00233852201634,-0.047691818918856654,3.440092655182525e-07
2,1622_0.98_1.75.png,8.013979822862893e-05,8.540495036868379e-05,40.96151755343591,40.68516955359084,-0.27634799984507197,2.886772278998251e-07
2,2460_0.51_1.58.png,4.9241767555940896e-05,5.117421460454352e-05,43.07666366260339,42.909488139420624,-0.16717552318276319,4.200712453439337e-07
2,2518_0.67_1.1.png,4.438453834154643e-05,4.439916301635094e-05,43.52768293002603,43.526252168404795,-0.0014307616212363428,1.5306444822726917e-07
2,2052_0.66_0.92.png,4.8389705625595525e-05,5.048656021244824e-05,43.15247019874603,42.96824217968458,-0.18422801906145025,2.398451783847122e-07
2,1642_0.91_0.72.png,5.262406193651259e-05,5.3268217016011477e-05,42.78815632713089,42.73531839597125,-0.05283793115964386,1.3515534647012828e-07
2,1246_0.62_2.0.png,0.0004616513615474105,0.00047269591595977545,33.356858792376485,33.25418149936975,-0.10267729300673523,2.437320745229954e-07
2,1491_0.88_1.85.png,0.0004358194419182837,0.0004497736517805606,33.60693399767843,33.470059895884084,-0.13687410179434778,9.730741794555797e-07
2,1921_0.76_0.62.png,2.9684741093660705e-05,3.378025576239452e-05,45.27466734579757,44.713370665537575,-0.5612966802599928,2.9059961548227875e-07
2,865_0.85_1.63.png,0.0002563822490628809,0.00025204310077242553,35.911120470194795,35.98525186095196,0.07413139075716657,3.78015585056346e-07
2,395_0.5_1.02.png,0.00010546863632043824,0.00010854903666768223,39.76876669257708,39.64374026394418,-0.12502642863289992,1.4706523643326364e-07
2,1258_0.83_1.3.png,0.0012288662837818265,0.0012538440059870481,29.104953712836643,29.017564918571143,-0.08738879426550028,3.409708710933046e-07
2,2887_0.88_0.77.png,4.6700075472472236e-05,4.889343472314067e-05,43.30682417565542,43.107494528382105,-0.19932964727331637,1.9277761964531237e-07
2,2112_0.66_1.29.png,8.689874084666371e-05,8.326436363859102e-05,40.60986516385714,40.79540832765818,0.18554316380104297,8.833068250169163e-07
2,2264_0.66_1.54.png,3.49101064784918e-05,3.506780558382161e-05,44.570488265524524,44.55091409842906,-0.019574167095463224,6.806220653743367e-08
2,2573_0.84_1.04.png,6.404721352737397e-05,6.416488031391054e-05,41.93499760158324,41.92702611482059,-0.00797148676264925,1.1822613288359207e-07
2,382_0.85_0.82.png,7.02018296578899e-05,7.103449752321467e-05,41.53651568782298,41.48530687261235,-0.0512088152106287,1.404547447236837e-07
2,1003_0.9_1.06.png,0.00013638813106808811,0.0001421829656464979,38.65223421731697,38.4715243151672,-0.180709902149772,1.591305931469833e-07
2,560_0.75_1.98.png,0.00024340295931324363,0.00027312044403515756,36.13674145885744,35.63645790159256,-0.5002835572648863,1.604060116733308e-06
2,684_0.67_1.46.png,0.00047754310071468353,0.00046470615779981017,33.20987425006284,33.328215726669036,0.1183414766061972,4.451572124253289e-07
3,1357_0.64_1.26.png,0.00014755954907741398,0.00014716612349729985,38.31032680590057,38.321921497226825,0.011594691326251905,6.479193075392686e-07
3,657_0.8_1.55.png,0.0005068276077508926,0.0004932882729917765,32.95139736394536,33.068992089560595,0.1175947256152341,6.571098651875218e-07
3,960_0.9_0.94.png,6.048422437743284e-05,6.0284757637418807e-05,42.18357884177823,42.197924807412235,0.01434596563400703,4.075432968875248e-07
3,2284_0.77_1.53.png,4.540863665170036e-05,4.6399847633438185e-05,43.428615371550094,43.334834455672244,-0.09378091587785065,3.3839955904113594e-07
3,1756_0.77_1.19.png,4.954001633450389e-05,4.92223771288991e-05,43.05043854553094,43.07837416455348,0.027935619022542824,4.4144840671833663e-07
3,2758_0.51_1.22.png,5.752889046561904e-05,5.858191798324697e-05,42.40114001940186,42.32236413536896,-0.07877588403290048,3.994750557012594e-07
3,1624_0.76_1.43.png,6.433610542444512e-05,6.42628874629736e-05,41.91545232583348,41.920397646067364,0.004945320233886719,1.78605205292115e-07
3,937_0.96_1.89.png,0.0006543583003804088,0.0006509825470857322,31.841843842935024,31.864306547589432,0.022462704654408583,7.435668294419884e-07
3,1259_0.98_0.87.png,0.0009123128838837147,0.0009290004963986576,30.39856191890461,30.319840539470036,-0.07872137943457247,2.9390039912868815e-07
3,2040_0.75_1.75.png,7.364270277321339e-05,7.5465977715794e-05,41.328702807607414,41.22248796986044,-0.10621483774697538,3.7103572481100855e-07
3,1834_0.54_1.06.png,2.8917022063978948e-05,2.877559199987445e-05,45.388464336379684,45.40975732871618,0.021292992336498173,2.1204262168339483e-07
3,6_0.57_0.6.png,8.596615225542337e-05,9.09457157831639e-05,40.6567251134054,40.412177546054984,-0.24454756735041627,1.0527535323490156e-06
3,361_0.83_0.87.png,0.00010853001731447875,0.00010927870607702062,39.644501277041975,39.61464455929534,-0.029856717746632455,2.797444551561057e-07
3,2994_0.81_0.58.png,2.3326654627453536e-05,2.463965574861504e-05,46.32147540718181,46.08365364182988,-0.23782176535192434,5.581117079600517e-07
3,1944_0.99_1.3.png,0.0001862983190221712,0.000182336603756994,37.29791063744062,37.391261387287635,0.09335074984701208,7.622016369168705e-07
3,2262_0.79_1.73.png,5.591883382294327e-05,5.625712583423592e-05,42.524418942999596,42.49822459625793,-0.02619434674166854,6.635080467276566e-07
3,2839_0.87_1.68.png,0.0001299656432820484,0.00013210716133471578,38.86171439270398,38.790736392828926,-0.07097799987505482,3.784510909099481e-07
3,1890_0.83_1.44.png,5.193083779886365e-05,5.283406062517315e-05,42.845746708867765,42.770860098064205,-0.07488661080355996,3.603555001063796e-07
3,113_0.65_1.81.png,0.0004785518685821444,0.0004815477877855301,33.200709836589354,33.17360607933561,-0.027103757253740923,4.4453474856709363e-07
3,1826_0.77_1.17.png,2.4993338229251094e-05,2.6735469873528928e-05,46.0217573356065,45.72912178809289,-0.292635547513612,2.222897848014327e-07
3,2513_0.77_1.03.png,0.00013831145770382136,0.0001458440237911418,38.591418414999964,38.361113621384455,-0.2303047936155096,5.8199947261528e-07
3,2914_0.61_1.26.png,6.900064181536436e-05,6.97296200087294e-05,41.61146869616733,41.565827014745835,-0.045641681421493274,2.4913433094297943e-07
