fold,epoch,train_count,loss,soft_bce,scale_mse,mean_trained_probability
2,1,384,1.5849374125245959,1.2974173966795206,0.14376000908821407,0.18217147591834268
2,2,384,1.5850374289633085,1.2974946945905685,0.14377136780271016,0.18208801567864916
2,3,384,1.5851319271605462,1.297566723699371,0.14378260041487442,0.18203486195610216
2,4,384,1.5851736194454134,1.2975986267750461,0.14378749658058845,0.1820242992059017
