selected_threshold,topk_fraction,hard_negative_count,topk_mean,topk_min,topk_max,threshold_leakage_fraction
0.3974299574891726,0.01,358135,0.48702624440193176,0.4716886878013611,0.5564265847206116,0.09881190054029905
0.3974299574891726,0.02,358135,0.47522515058517456,0.45615872740745544,0.5564265847206116,0.09881190054029905
0.3974299574891726,0.05,358135,0.45437416434288025,0.42663735151290894,0.5564265847206116,0.09881190054029905
0.3974299574891726,0.1,358135,0.4324452877044678,0.39691227674484253,0.5564265847206116,0.09881190054029905
