variant,name,need_pearson,need_mae,need_target_mean,need_pred_mean,need_target_max,need_pred_max,hard_negative_pixels,false_strong_pixels,low_context_false_strong_rate
d7a_hn_ordinal,1096_0.72_0.86.png,0.04874995096308977,0.35242563486099243,0.7342609167098999,0.4172945022583008,0.9947138428688049,0.5249590873718262,39,0,0.0
d7a_hn_ordinal,1098_0.8_0.51.png,0.16362133112026672,0.4197239279747009,0.6939414739608765,0.3640516996383667,0.9917961359024048,0.5108155012130737,865,0,0.0
d7a_hn_ordinal,1099_0.54_1.76.png,0.23116166493918247,0.42316997051239014,0.7936299443244934,0.3775414526462555,0.9915914535522461,0.49824050068855286,120,0,0.0
d7a_hn_ordinal,1102_0.65_0.94.png,-0.5041955017133245,0.4772597551345825,0.8373527526855469,0.3787873685359955,0.9980001449584961,0.501986563205719,33,0,0.0
d7a_hn_ordinal,110_0.55_1.08.png,0.6120974633977172,0.2622685134410858,0.6273527145385742,0.441347599029541,0.9919390082359314,0.5707112550735474,0,0,nan
d7a_hn_ordinal,1113_0.9_0.52.png,-0.03375550916391309,0.18691596388816833,0.3588222861289978,0.33915573358535767,0.9277347922325134,0.5076727271080017,725,0,0.0
d7a_hn_ordinal,1122_0.94_0.53.png,0.023554161772654233,0.22219762206077576,0.4339447617530823,0.36728012561798096,0.9485511779785156,0.5003061890602112,582,0,0.0
d7a_hn_ordinal,1124_0.74_1.17.png,-0.28270129140847566,0.22379490733146667,0.5574418306350708,0.39904505014419556,0.9827756285667419,0.5272110104560852,123,0,0.0
d7a_hn_ordinal,1134_0.69_1.2.png,0.35377671075061096,0.30681151151657104,0.6945447325706482,0.4204394817352295,0.9980001449584961,0.5323753952980042,1,0,0.0
d7a_hn_ordinal,1140_0.67_1.42.png,0.47633014888221814,0.34185895323753357,0.7617408037185669,0.4503017067909241,0.9987963438034058,0.5517406463623047,186,0,0.0
d7a_hn_ordinal,1143_0.73_1.33.png,-0.052196992758378,0.2521578371524811,0.6186282634735107,0.44455820322036743,0.9746122360229492,0.5399705767631531,45,0,0.0
d7a_hn_ordinal,1145_0.9_1.2.png,0.5389430738305813,0.35892361402511597,0.757874608039856,0.4121672511100769,0.9954282641410828,0.5503350496292114,206,0,0.0
d7a_hn_ordinal,1146_0.89_0.87.png,0.21343612696446504,0.27004942297935486,0.5716955661773682,0.40843069553375244,0.9873467087745667,0.5473790168762207,376,0,0.0
d7a_hn_ordinal,114_0.75_1.45.png,0.47804386923019043,0.23752349615097046,0.5260111689567566,0.4149576425552368,1.0,0.5724753737449646,28,0,0.0
d7a_hn_ordinal,1150_0.8_1.27.png,-0.10135051556033146,0.18872785568237305,0.46678048372268677,0.41848647594451904,0.965796172618866,0.5632704496383667,7,0,0.0
d7a_hn_ordinal,1155_0.63_1.27.png,0.020004228645695465,0.19173696637153625,0.5089103579521179,0.4112182855606079,0.9760409593582153,0.5203891396522522,650,0,0.0
d7a_hn_ordinal,1162_0.65_1.7.png,0.005043132335583266,0.20733758807182312,0.5783836245536804,0.4734802842140198,0.9865512251853943,0.5865368247032166,1,0,0.0
d7a_hn_ordinal,1164_0.79_1.96.png,0.35090118198477926,0.2092282772064209,0.5945865511894226,0.4647054672241211,0.9972248673439026,0.6093509793281555,0,0,nan
d7a_hn_ordinal,1168_0.56_0.69.png,-0.0863920494887281,0.24127767980098724,0.5239153504371643,0.37267354130744934,0.986040472984314,0.5213252902030945,687,0,0.0
d7a_hn_ordinal,116_0.64_1.08.png,0.1512054666733209,0.2677605450153351,0.5435174703598022,0.39541006088256836,0.9982857704162598,0.5369616150856018,315,0,0.0
d7a_hn_ordinal,1170_0.71_1.78.png,0.3229380781077386,0.3326190710067749,0.7288131713867188,0.4404107928276062,0.9996532797813416,0.6241604685783386,287,0,0.0
d7a_hn_ordinal,1179_0.56_1.96.png,0.1218336088535133,0.30402952432632446,0.7277158498764038,0.5029042959213257,1.0,0.5942869782447815,29,0,0.0
d7a_hn_ordinal,1187_0.82_1.57.png,-0.4992915688013808,0.2575780153274536,0.5715047121047974,0.39692217111587524,0.9742042422294617,0.5738789439201355,6,0,0.0
d7a_hn_ordinal,119_0.6_1.7.png,0.21946983382176002,0.287742018699646,0.6471067667007446,0.4450705647468567,0.9990004897117615,0.5355510711669922,101,0,0.0
d7a_hn_ordinal,1200_0.97_0.52.png,-0.21560830819502264,0.4713915288448334,0.8128246665000916,0.36783313751220703,0.9903470873832703,0.5108204483985901,96,0,0.0
d7a_hn_ordinal,1205_0.78_1.01.png,-0.05184382006038105,0.19317397475242615,0.5039879083633423,0.4359626770019531,0.9886330962181091,0.558988630771637,22,0,0.0
d7a_hn_ordinal,1208_0.63_0.83.png,0.06722854973850813,0.1964167356491089,0.4569750726222992,0.40860235691070557,0.9884085655212402,0.5389026403427124,288,0,0.0
d7a_hn_ordinal,1211_0.88_1.93.png,-0.17752363198213084,0.5022612810134888,0.8587999939918518,0.3605343997478485,0.9989596605300903,0.45276087522506714,22,0,0.0
d7a_hn_ordinal,1231_0.98_1.26.png,0.1588921992104953,0.24564261734485626,0.5896545648574829,0.4360021948814392,0.9990004897117615,0.5690144300460815,222,0,0.0
d7a_hn_ordinal,123_0.94_1.22.png,-0.12726430072689968,0.3604220747947693,0.721184492111206,0.4037240743637085,0.99200040102005,0.5165267586708069,47,0,0.0
d7a_hn_ordinal,1240_0.64_0.5.png,0.047216597576416476,0.21643692255020142,0.3692837953567505,0.36364248394966125,0.889918327331543,0.500372588634491,1440,0,0.0
d7a_hn_ordinal,1246_0.62_2.0.png,0.0026134543166403193,0.24756014347076416,0.6020265817642212,0.40878236293792725,1.0,0.5191265940666199,71,0,0.0
d7a_hn_ordinal,1250_0.57_0.61.png,0.12562703247019563,0.510603666305542,0.8969448804855347,0.3877127766609192,0.961285412311554,0.5068008303642273,13,0,0.0
d7a_hn_ordinal,1254_0.97_1.31.png,-0.13739893391036637,0.22263851761817932,0.5243578553199768,0.45095294713974,0.9855307936668396,0.5620303153991699,11,0,0.0
d7a_hn_ordinal,1263_0.9_1.41.png,0.6565637075585364,0.32302314043045044,0.6883431673049927,0.39761480689048767,0.9984697103500366,0.5978399515151978,300,0,0.0
d7a_hn_ordinal,1266_0.96_1.34.png,-0.01626219517726568,0.3336183428764343,0.6820130348205566,0.38517868518829346,0.9878778457641602,0.5598646402359009,27,0,0.0
d7a_hn_ordinal,126_0.75_1.47.png,0.29729778024353043,0.2859354019165039,0.551021158695221,0.42943865060806274,1.0,0.5711707472801208,346,0,0.0
d7a_hn_ordinal,1271_0.65_1.66.png,0.3729332084741332,0.33083608746528625,0.7258883118629456,0.4266313910484314,0.9973062872886658,0.5507057905197144,86,0,0.0
d7a_hn_ordinal,1281_0.89_0.85.png,0.10700591877798374,0.35449713468551636,0.7034395337104797,0.4063186049461365,0.9967148900032043,0.5458295941352844,422,0,0.0
d7a_hn_ordinal,1282_0.62_0.6.png,0.3340079328857197,0.3966079354286194,0.7646750211715698,0.41049519181251526,0.9799588322639465,0.5393267869949341,437,0,0.0
d7a_hn_ordinal,1292_0.66_1.45.png,0.44722620258897516,0.271543949842453,0.6509321331977844,0.44308042526245117,0.9814695119857788,0.5384349822998047,301,0,0.0
d7a_hn_ordinal,1297_0.99_0.69.png,-0.019224216621621763,0.1676977276802063,0.3285068869590759,0.27130547165870667,0.9355307221412659,0.44278624653816223,727,0,0.0
d7a_hn_ordinal,129_0.95_1.3.png,0.414139260410081,0.20717182755470276,0.5279925465583801,0.39819079637527466,0.9998571276664734,0.5653192400932312,72,0,0.0
d7a_hn_ordinal,1305_1.0_1.54.png,0.06260442061806415,0.4778035581111908,0.8853229284286499,0.4112224280834198,0.9923880696296692,0.5545544028282166,25,0,0.0
d7a_hn_ordinal,1306_0.6_0.6.png,0.5582343423691108,0.29141557216644287,0.6410191059112549,0.4182741045951843,0.9672242403030396,0.5210245847702026,504,0,0.0
d7a_hn_ordinal,1308_0.84_1.04.png,0.34537151120714527,0.33633387088775635,0.7303674817085266,0.4276101589202881,0.9866736531257629,0.5491761565208435,203,0,0.0
d7a_hn_ordinal,1322_0.64_1.06.png,0.49835852070126574,0.2844140827655792,0.6236122846603394,0.40802884101867676,0.9978572726249695,0.5273762345314026,382,0,0.0
d7a_hn_ordinal,1323_0.89_0.88.png,0.14958371670848822,0.2560126781463623,0.5572022199630737,0.3855939507484436,0.9990004897117615,0.5272325873374939,359,0,0.0
d7a_hn_ordinal,1324_0.55_1.43.png,0.47612541760068217,0.2606152594089508,0.5919979810714722,0.419342964887619,0.9959383606910706,0.5346576571464539,391,0,0.0
d7a_hn_ordinal,1326_0.77_0.97.png,0.051863226212136196,0.1886107623577118,0.45326316356658936,0.45212388038635254,0.9891024231910706,0.6042829751968384,367,0,0.0
d7a_hn_ordinal,1341_0.94_0.51.png,-0.06454689427267216,0.37231069803237915,0.6519258618354797,0.3649728000164032,0.9921227097511292,0.5161816477775574,289,0,0.0
d7a_hn_ordinal,1347_0.75_1.79.png,0.5845442581529854,0.3998313546180725,0.8543912768363953,0.47197481989860535,0.9982451796531677,0.5608370900154114,53,0,0.0
d7a_hn_ordinal,136_0.6_1.01.png,0.6280251137108781,0.4537309408187866,0.8077771663665771,0.3689904808998108,0.9974287748336792,0.5483134388923645,328,0,0.0
d7a_hn_ordinal,1376_0.65_1.6.png,0.023513533041307485,0.1984209418296814,0.49216699600219727,0.44309279322624207,0.9874080419540405,0.555156946182251,13,0,0.0
d7a_hn_ordinal,1377_0.5_0.79.png,-0.1587546159544617,0.25735005736351013,0.5507990717887878,0.39559516310691833,0.9808576703071594,0.5556349158287048,691,0,0.0
d7a_hn_ordinal,1380_0.67_1.78.png,-0.32394240615407,0.36532536149024963,0.7322227954864502,0.4147459864616394,1.0,0.568982720375061,122,0,0.0
d7a_hn_ordinal,1386_0.99_1.78.png,0.18149771170436985,0.23230087757110596,0.5717839002609253,0.398708313703537,0.9997143745422363,0.5538634657859802,7,0,0.0
d7a_hn_ordinal,1397_0.94_0.79.png,-0.21292002242220553,0.31720781326293945,0.584064781665802,0.3776695728302002,0.9904285073280334,0.5686019062995911,402,0,0.0
d7a_hn_ordinal,139_0.87_1.52.png,-0.17370475454696566,0.24191267788410187,0.508884072303772,0.39334043860435486,0.9998571276664734,0.5632965564727783,204,0,0.0
d7a_hn_ordinal,1403_0.73_1.26.png,-0.0643915814605661,0.3273256719112396,0.7719599604606628,0.47584807872772217,0.9952859282493591,0.5866550207138062,0,0,nan
d7a_hn_ordinal,1407_0.6_1.92.png,-0.07341323785328852,0.3917877972126007,0.8021023273468018,0.4130551815032959,0.9988575577735901,0.535686731338501,0,0,nan
d7a_hn_ordinal,1410_0.76_1.08.png,0.37498259261170835,0.19520269334316254,0.48357895016670227,0.4198657274246216,0.9923880696296692,0.5729101300239563,579,0,0.0
d7a_hn_ordinal,141_0.71_1.48.png,0.18318670727985875,0.3321530222892761,0.718583881855011,0.4363395571708679,0.9920409917831421,0.5381754040718079,41,0,0.0
d7a_hn_ordinal,1425_0.84_1.75.png,0.10701619545688798,0.23644746840000153,0.5820879936218262,0.43790826201438904,0.9955505728721619,0.541628360748291,4,0,0.0
d7a_hn_ordinal,1432_0.91_1.29.png,0.7626396822468501,0.3881329596042633,0.7400687336921692,0.35772591829299927,0.9913879036903381,0.5520261526107788,414,0,0.0
d7a_hn_ordinal,1433_0.9_1.85.png,0.13677388185712464,0.18699659407138824,0.529389500617981,0.45071229338645935,0.9972653985023499,0.6157208681106567,24,0,0.0
d7a_hn_ordinal,1435_0.87_0.57.png,0.4012973765273819,0.16073548793792725,0.30332237482070923,0.35210585594177246,0.9951221346855164,0.5690881013870239,548,0,0.0
d7a_hn_ordinal,1436_0.66_1.76.png,0.10185187281502664,0.1687450408935547,0.4714990258216858,0.4225118160247803,0.9956532120704651,0.6024183630943298,6,0,0.0
d7a_hn_ordinal,1440_0.65_1.26.png,0.05472843368413844,0.41118934750556946,0.7786961793899536,0.403496116399765,0.9937955141067505,0.5465853214263916,32,0,0.0
d7a_hn_ordinal,1442_0.62_0.81.png,0.37303125443287943,0.3197972774505615,0.6574219465255737,0.37935036420822144,0.9798977971076965,0.5495445728302002,298,0,0.0
d7a_hn_ordinal,1443_0.76_1.22.png,0.24663400837644534,0.29433107376098633,0.65810227394104,0.3981042504310608,0.9892860651016235,0.5712928771972656,186,0,0.0
d7a_hn_ordinal,1446_0.85_0.59.png,0.4509539480912679,0.34307390451431274,0.6439453363418579,0.3515992760658264,0.9766125082969666,0.469159871339798,422,0,0.0
d7a_hn_ordinal,1449_0.94_0.78.png,0.16508601960263494,0.2227620780467987,0.5758689045906067,0.4373372495174408,0.9872037172317505,0.5672639608383179,176,0,0.0
d7a_hn_ordinal,1452_0.81_1.88.png,0.04042047534746659,0.1935090571641922,0.5410928726196289,0.4874982237815857,0.9990004897117615,0.579561173915863,227,0,0.0
d7a_hn_ordinal,1454_0.62_1.48.png,-0.2924528474343448,0.29951316118240356,0.6646482944488525,0.4772902727127075,0.9945915341377258,0.5774345993995667,119,0,0.0
d7a_hn_ordinal,1456_0.66_1.83.png,-0.4201402623626818,0.2872338891029358,0.671294093132019,0.48961323499679565,0.9976328015327454,0.5922037959098816,105,0,0.0
d7a_hn_ordinal,1457_0.88_0.58.png,0.2951738546115238,0.1920047104358673,0.4324260652065277,0.37771040201187134,0.9240612387657166,0.5146890878677368,521,0,0.0
d7a_hn_ordinal,145_0.5_1.08.png,0.13422598883089826,0.17240196466445923,0.4594736695289612,0.4035291075706482,0.9277960062026978,0.5313194394111633,413,0,0.0
d7a_hn_ordinal,1461_0.59_0.54.png,0.3695125270141946,0.3359709084033966,0.6909524202346802,0.3767905831336975,0.9806124567985535,0.5268421173095703,238,0,0.0
d7a_hn_ordinal,1464_0.64_1.56.png,-0.013790246480580458,0.23609083890914917,0.555304765701294,0.43895140290260315,0.9997143745422363,0.5637809038162231,212,0,0.0
d7a_hn_ordinal,1470_0.63_1.26.png,-0.2389251247801696,0.24814604222774506,0.5595827102661133,0.41445648670196533,0.9483065009117126,0.5384652614593506,44,0,0.0
d7a_hn_ordinal,1471_0.82_1.95.png,0.22754230947595255,0.2477453351020813,0.6623328328132629,0.4689933657646179,0.9883264899253845,0.5819715261459351,20,0,0.0
d7a_hn_ordinal,1474_0.92_0.89.png,0.09007122287474277,0.35606104135513306,0.6922495365142822,0.4511408805847168,0.9990004897117615,0.5648841857910156,149,0,0.0
d7a_hn_ordinal,1481_0.7_0.89.png,-0.41571490088086915,0.24426403641700745,0.4972394108772278,0.42533615231513977,0.9746531844139099,0.5498908758163452,488,0,0.0
d7a_hn_ordinal,1482_0.59_1.05.png,-0.17061948275114877,0.2428145855665207,0.5498256683349609,0.44180142879486084,0.9580406546592712,0.550875723361969,289,0,0.0
d7a_hn_ordinal,1485_0.6_1.5.png,0.37095352483169103,0.3048960268497467,0.7151349782943726,0.44982919096946716,0.9884694218635559,0.5750395655632019,278,0,0.0
d7a_hn_ordinal,1493_0.84_0.8.png,0.33591516618425454,0.216310515999794,0.513541042804718,0.41007375717163086,0.9980407953262329,0.564146101474762,42,0,0.0
d7a_hn_ordinal,1497_0.99_1.09.png,-0.07475625363397247,0.2764914035797119,0.6136476993560791,0.43041571974754333,0.9960412979125977,0.5979136228561401,0,0,nan
d7a_hn_ordinal,1500_0.87_1.88.png,0.25196826944236944,0.29699069261550903,0.7264152765274048,0.45210403203964233,0.9968571662902832,0.5974817872047424,0,0,nan
d7a_hn_ordinal,1511_0.63_1.09.png,-0.020761158864111468,0.2181154042482376,0.3671186864376068,0.43566033244132996,0.9732000231742859,0.6291684508323669,1175,0,0.0
d7a_hn_ordinal,1512_0.89_1.11.png,0.20788435958089724,0.20992006361484528,0.5180548429489136,0.44361016154289246,0.9903372526168823,0.6558427214622498,342,0,0.0
d7a_hn_ordinal,1517_0.72_1.25.png,0.5673558350862965,0.18569302558898926,0.25832927227020264,0.357349693775177,0.9881622195243835,0.6406993865966797,2341,0,0.0
d7a_hn_ordinal,1518_0.62_1.44.png,0.5440113867023951,0.1679556518793106,0.2875933051109314,0.36380553245544434,0.9788625836372375,0.629560112953186,2024,0,0.0
d7a_hn_ordinal,1528_0.91_1.9.png,0.45543437659176345,0.24022343754768372,0.6714928150177002,0.5293921232223511,0.9955250024795532,0.6520602107048035,188,0,0.0
d7a_hn_ordinal,152_0.8_1.99.png,-0.006975487517847616,0.29648590087890625,0.7272322177886963,0.4510636627674103,0.990591824054718,0.577022910118103,8,0,0.0
d7a_hn_ordinal,1531_0.52_1.01.png,0.08553325472588463,0.19320206344127655,0.3671378493309021,0.40019112825393677,0.9330499768257141,0.6376373171806335,1588,0,0.0
d7a_hn_ordinal,1537_0.52_1.24.png,0.0238266572833942,0.21896693110466003,0.4676494300365448,0.4615235924720764,0.9871746897697449,0.6607116460800171,630,0,0.0
d7a_hn_ordinal,1538_0.61_0.54.png,-0.03188304885358716,0.25407904386520386,0.3054172098636627,0.43732714653015137,0.9527499079704285,0.6432830691337585,2192,0,0.0
d7a_hn_ordinal,1539_0.58_0.79.png,0.0407579295508926,0.23119479417800903,0.3657780587673187,0.44979262351989746,0.9676504135131836,0.6543114185333252,1514,0,0.0
d7a_hn_ordinal,1543_0.92_1.98.png,0.49900294456709404,0.2032579481601715,0.3870353698730469,0.43517184257507324,0.9887624979019165,0.6346282958984375,883,0,0.0
d7a_hn_ordinal,1544_0.87_1.52.png,0.47689028546708834,0.2103232443332672,0.3440448045730591,0.41314804553985596,0.9815375208854675,0.6259397268295288,1350,0,0.0
d7a_hn_ordinal,1547_0.77_1.84.png,0.19803479095281534,0.20635318756103516,0.47889041900634766,0.4308289587497711,0.9950003623962402,0.6263957619667053,229,0,0.0
d7a_hn_ordinal,1548_0.85_1.55.png,0.2757423583539876,0.21034009754657745,0.4846649169921875,0.40940147638320923,0.9954002499580383,0.6254956126213074,262,0,0.0
d7a_hn_ordinal,1549_0.91_1.37.png,0.33404197478134195,0.17427150905132294,0.37935870885849,0.30521655082702637,0.9468375444412231,0.5644656419754028,1101,0,0.0
d7a_hn_ordinal,154_0.97_0.91.png,-0.2641928548132109,0.2424343079328537,0.5218585729598999,0.4054078459739685,0.9784899950027466,0.5349445939064026,0,0,nan
d7a_hn_ordinal,1568_0.8_1.8.png,0.5493507191496447,0.18513986468315125,0.5509442090988159,0.4545968174934387,0.9905373454093933,0.6464536786079407,333,0,0.0
d7a_hn_ordinal,1573_0.61_1.06.png,0.27789422666108016,0.1935984194278717,0.28902602195739746,0.40790995955467224,0.8897503018379211,0.6252589821815491,2350,0,0.0
d7a_hn_ordinal,1575_0.51_1.39.png,0.26491365229266167,0.18500936031341553,0.4368970990180969,0.420396089553833,0.9262999296188354,0.6224823594093323,930,0,0.0
d7a_hn_ordinal,1578_0.57_1.99.png,0.3312345864933194,0.18460525572299957,0.5448170900344849,0.4265298545360565,0.9910252690315247,0.6143803000450134,169,0,0.0
d7a_hn_ordinal,1580_0.7_1.59.png,0.37751211585627753,0.15099744498729706,0.48169025778770447,0.4141163229942322,0.9856375455856323,0.6389292478561401,281,0,0.0
d7a_hn_ordinal,1586_0.74_1.29.png,0.22508298187546713,0.2112836241722107,0.4483288526535034,0.4040497839450836,0.9988754987716675,0.643134593963623,366,0,0.0
d7a_hn_ordinal,158_0.56_1.42.png,0.3211550643093917,0.3435928225517273,0.7631924152374268,0.45020028948783875,0.9943467974662781,0.5750066041946411,0,0,nan
d7a_hn_ordinal,1592_0.54_1.46.png,-0.22412360589069935,0.21333888173103333,0.34342193603515625,0.4322409927845001,0.9615000486373901,0.6027369499206543,1449,0,0.0
d7a_hn_ordinal,1599_0.71_1.3.png,0.20668332641129183,0.21401360630989075,0.5652234554290771,0.4902336299419403,0.9787624478340149,0.6179414987564087,389,0,0.0
d7a_hn_ordinal,1602_0.92_0.57.png,0.32874206703830744,0.16918747127056122,0.24002587795257568,0.31997233629226685,0.8780126571655273,0.5440864562988281,1394,0,0.0
d7a_hn_ordinal,1605_1.0_1.37.png,0.429160507429006,0.1975071132183075,0.4677601456642151,0.38383302092552185,0.9836751222610474,0.632550835609436,414,0,0.0
d7a_hn_ordinal,1612_0.77_1.4.png,0.49598334832124535,0.17667844891548157,0.43072807788848877,0.3937529921531677,0.9902253150939941,0.6109527945518494,627,0,0.0
d7a_hn_ordinal,161_0.83_1.56.png,-0.32940031500270733,0.4669555723667145,0.9066364765167236,0.4452401399612427,0.999571681022644,0.5966410636901855,0,0,nan
d7a_hn_ordinal,1621_0.5_0.72.png,0.31009955038970516,0.12895378470420837,0.13362981379032135,0.22750695049762726,0.7378500699996948,0.47216111421585083,1735,0,0.0
d7a_hn_ordinal,162_0.75_0.98.png,-0.05042507108747663,0.3891761898994446,0.7847614884376526,0.4301150441169739,0.9921637177467346,0.5489121079444885,0,0,nan
d7a_hn_ordinal,1631_0.92_1.27.png,0.0982859796559349,0.30546391010284424,0.5775337815284729,0.35332149267196655,0.9907873868942261,0.6089900732040405,143,0,0.0
d7a_hn_ordinal,1635_0.64_0.55.png,0.566738128974355,0.15184733271598816,0.26880931854248047,0.22897456586360931,0.8161875605583191,0.44810929894447327,2362,0,0.0
d7a_hn_ordinal,1636_0.96_1.23.png,0.1754992669816969,0.2651401460170746,0.45176175236701965,0.2794116735458374,0.966249942779541,0.6061204671859741,878,0,0.0
d7a_hn_ordinal,1647_0.89_1.55.png,0.29136745330471914,0.24723370373249054,0.5972826480865479,0.43573981523513794,0.9902501106262207,0.648163914680481,58,0,0.0
d7a_hn_ordinal,1648_0.89_1.41.png,0.26005817374781853,0.2485434114933014,0.5907193422317505,0.4293254017829895,0.9886997938156128,0.6440451741218567,63,0,0.0
d7a_hn_ordinal,1657_0.68_1.28.png,0.572172600960897,0.1431993842124939,0.3670105040073395,0.42172229290008545,0.8563124537467957,0.6168817281723022,257,0,0.0
d7a_hn_ordinal,1663_0.92_1.8.png,0.25609849219755504,0.21985867619514465,0.5042684674263,0.39880359172821045,0.9868868589401245,0.6504259705543518,240,0,0.0
d7a_hn_ordinal,1664_0.8_2.0.png,0.40570964561447553,0.17375004291534424,0.4601324200630188,0.42362791299819946,0.975812554359436,0.6426164507865906,193,0,0.0
d7a_hn_ordinal,1666_0.85_0.59.png,0.5879368036912199,0.13157209753990173,0.2371518611907959,0.23360198736190796,0.8050125241279602,0.5102890729904175,2067,0,0.0
d7a_hn_ordinal,1685_0.79_1.99.png,0.6179580815626243,0.18603745102882385,0.5296480655670166,0.4520723819732666,0.9993752241134644,0.6407889127731323,612,0,0.0
d7a_hn_ordinal,1686_0.51_0.6.png,0.055052437668006673,0.1935308873653412,0.24095210433006287,0.3505614399909973,0.8478500247001648,0.5547908544540405,2017,0,0.0
d7a_hn_ordinal,1687_0.83_1.61.png,0.6530624993986848,0.18602080643177032,0.5031105875968933,0.42836102843284607,0.9999625086784363,0.6437143683433533,798,0,0.0
d7a_hn_ordinal,1689_0.74_0.54.png,0.20396130190286493,0.1830526888370514,0.24231523275375366,0.32066985964775085,0.9418126940727234,0.5550841093063354,2597,0,0.0
d7a_hn_ordinal,1691_0.77_1.92.png,0.5199127440162855,0.21104508638381958,0.5313194394111633,0.4111378788948059,0.9942000508308411,0.6329290866851807,494,0,0.0
d7a_hn_ordinal,1696_0.74_1.51.png,0.57049485249441,0.16706582903862,0.33583366870880127,0.256979376077652,0.977812647819519,0.5185099840164185,2093,0,0.0
d7a_hn_ordinal,1701_0.55_0.71.png,0.046689920844684596,0.16249382495880127,0.32732081413269043,0.35853812098503113,0.986762523651123,0.5164856314659119,2005,0,0.0
d7a_hn_ordinal,1705_0.66_1.4.png,0.47667332428765863,0.19665776193141937,0.5532779693603516,0.4189559519290924,0.9458626508712769,0.6074904203414917,224,0,0.0
d7a_hn_ordinal,1712_0.9_0.74.png,0.43394806746766895,0.16364234685897827,0.3334662616252899,0.3291201591491699,0.9842747449874878,0.5673037767410278,1654,0,0.0
d7a_hn_ordinal,1718_0.92_1.01.png,0.3493848586923441,0.19921402633190155,0.4610291123390198,0.4179879426956177,0.9926124811172485,0.6452317237854004,528,0,0.0
d7a_hn_ordinal,1722_0.85_1.51.png,0.48185453158110403,0.22442865371704102,0.6289470195770264,0.48192447423934937,0.999825119972229,0.6419063806533813,185,0,0.0
d7a_hn_ordinal,1726_0.54_0.7.png,0.1871262870112693,0.15855246782302856,0.31735676527023315,0.36114516854286194,0.9664624929428101,0.5415897369384766,967,0,0.0
