threshold,pred_high_coverage,target_high_recall,target_high_precision,low_context_false_strong_global,low_context_false_strong_per_image_mean,low_context_false_strong_per_image_p90,low_context_false_strong_per_image_p95,high_need_recall_in_low_density_regions,AUPRC_high,AUROC_high_vs_low,AUROC_high_vs_hard_negative,hard_negative_top5_mean
0.05,1.0,1.0,0.337926025390625,1.0,1.0,1.0,1.0,1.0,0.43087092650432895,0.6900644034655854,0.8520230007250191,0.4524550139904022
0.1,1.0,1.0,0.337926025390625,1.0,1.0,1.0,1.0,1.0,0.43087092650432895,0.6900644034655854,0.8520230007250191,0.4524550139904022
0.15,1.0,1.0,0.337926025390625,1.0,1.0,1.0,1.0,1.0,0.43087092650432895,0.6900644034655854,0.8520230007250191,0.4524550139904022
0.2,1.0,1.0,0.337926025390625,1.0,1.0,1.0,1.0,1.0,0.43087092650432895,0.6900644034655854,0.8520230007250191,0.4524550139904022
0.25,1.0,1.0,0.337926025390625,1.0,1.0,1.0,1.0,1.0,0.43087092650432895,0.6900644034655854,0.8520230007250191,0.4524550139904022
0.3,1.0,1.0,0.337926025390625,1.0,1.0,1.0,1.0,1.0,0.43087092650432895,0.6900644034655854,0.8520230007250191,0.4524550139904022
0.35,1.0,1.0,0.337926025390625,1.0,1.0,1.0,1.0,1.0,0.43087092650432895,0.6900644034655854,0.8520230007250191,0.4524550139904022
0.3535839319229126,1.0,1.0,0.337926025390625,1.0,1.0,1.0,1.0,1.0,0.43087092650432895,0.6900644034655854,0.8520230007250191,0.4524550139904022
0.38011467307806013,0.99271484375,0.9995930098845617,0.3402673939703963,0.9593784466751365,0.9741786360532768,1.0,1.0,0.9984354199704055,0.43087092650432895,0.6900644034655854,0.8520230007250191,0.4524550139904022
0.3861977433164914,0.9839103190104167,0.998854888758042,0.34305876864822926,0.9127396093651835,0.9440530592403792,1.0,1.0,0.9959320919230544,0.43087092650432895,0.6900644034655854,0.8520230007250191,0.4524550139904022
0.390231192111969,0.9755122884114583,0.9977471050118786,0.34562836116673806,0.8729724824437712,0.914109358045902,1.0,1.0,0.9927392879304584,0.43087092650432895,0.6900644034655854,0.8520230007250191,0.4524550139904022
0.39346149464448293,0.9669669596354167,0.9961600843842228,0.3481281491724099,0.8373853435157134,0.8802498612622638,1.0,1.0,0.9886766835146301,0.43087092650432895,0.6900644034655854,0.8520230007250191,0.4524550139904022
0.3960620164871216,0.9586653645833333,0.9943707728116153,0.3505120508519467,0.8066176162620241,0.8531629262920273,1.0,1.0,0.9843117704151175,0.43087092650432895,0.6900644034655854,0.8520230007250191,0.4524550139904022
0.39819216579198835,0.95025146484375,0.9923153523173752,0.3528846787916781,0.7775447805994946,0.8278379972483596,1.0,1.0,0.9796763705986242,0.43087092650432895,0.6900644034655854,0.8520230007250191,0.4524550139904022
