insertion_point,sample_name,sample_index,crop_top,crop_left,student_context,baseline_context,hardness_bucket,strong_reference_bucket,base_psnr_A0,teacher_psnr,same_contract_teacher_delta,free_tensor_psnr,free_tensor_delta,projection_ratio_vs_teacher,feature_delta_energy,output_delta_energy,lowfreq_output_ratio,highfreq_leakage,steps,loss_start,loss_end,loss_drop,max_grad_norm_before_clip,gradient_finite
S4_encoder_late,2397_0.64_0.76.png,1550,212,173,full_image_slice,full_image_slice,easy,strong_reference,51.46718978881836,51.9239501953125,0.4567604064941406,51.98123550415039,0.5140457153320312,1.1254165379122576,0.009054748341441154,0.0015343775739893317,0.9155877232551575,0.08441227674484253,32,0.0020451440941542387,0.0013329399516806006,0.0007122041424736381,0.00025542714865878224,True
S4_encoder_late,627_0.51_0.54.png,2585,112,43,full_image_slice,full_image_slice,easy,strong_reference,40.5860710144043,45.01474380493164,4.428672790527344,45.313602447509766,4.727531433105469,1.067482665058788,0.014434396289288998,0.0048489696346223354,0.9873915314674377,0.012608468532562256,32,0.005288024432957172,0.001418796251527965,0.0038692281814292073,0.0007324474863708019,True
S4_encoder_late,1893_0.53_1.29.png,990,140,7,full_image_slice,full_image_slice,easy,strong_reference,42.84677505493164,45.76488494873047,2.918109893798828,45.8653564453125,3.0185813903808594,1.034430333413947,0.008608904667198658,0.0033284532837569714,0.9716728329658508,0.02832716703414917,32,0.003335384652018547,0.0013754357350990176,0.0019599489169195294,0.001094290055334568,True
S4_encoder_late,720_0.62_1.27.png,2689,133,35,full_image_slice,full_image_slice,easy,strong_reference,42.267555236816406,44.72156524658203,2.454010009765625,44.7806396484375,2.5130844116210938,1.02407260020146,0.010535232722759247,0.004094417206943035,0.9386714696884155,0.06132853031158447,32,0.004370830953121185,0.0014611936639994383,0.002909637289121747,0.0016167544526979327,True
S4_encoder_late,861_0.95_0.65.png,2845,104,103,full_image_slice,full_image_slice,easy,strong_reference,41.27394104003906,44.59743118286133,3.3234901428222656,44.62846374511719,3.354522705078125,1.0093373414459736,0.011402325704693794,0.004627923481166363,0.9854525923728943,0.014547407627105713,32,0.0050643328577280045,0.0013719204580411315,0.003692412399686873,0.0007982549723237753,True
S4_encoder_late,500_0.56_0.68.png,2445,44,96,full_image_slice,full_image_slice,easy,strong_reference,43.75728225708008,49.106502532958984,5.349220275878906,49.3840217590332,5.626739501953125,1.051880313720792,0.013116936199367046,0.00593411922454834,0.9896993637084961,0.010300636291503906,32,0.007474321871995926,0.001548262545838952,0.005926059326156974,0.0015640165656805038,True
S4_encoder_late,290_0.6_1.14.png,2120,110,85,full_image_slice,full_image_slice,easy,strong_reference,45.27008056640625,47.79815673828125,2.528076171875,47.90615463256836,2.6360740661621094,1.0427193988411396,0.011645456776022911,0.003344540484249592,0.9283869862556458,0.07161301374435425,32,0.003628137055784464,0.0013744245516136289,0.002253712504170835,0.0010364349000155926,True
S4_encoder_late,1291_0.62_0.59.png,322,54,104,full_image_slice,full_image_slice,easy,strong_reference,40.64542770385742,44.596458435058594,3.951030731201172,44.58383560180664,3.9384078979492188,0.9968051796832986,0.010507224127650261,0.00444005336612463,0.9939141869544983,0.006085813045501709,32,0.004847302101552486,0.001397017971612513,0.0034502841299399734,0.0014219190925359726,True
S4_encoder_late,1479_0.8_1.08.png,530,138,129,full_image_slice,full_image_slice,hard,not_strong,32.50385665893555,39.253047943115234,6.7491912841796875,39.07368469238281,6.569828033447266,0.9734244825520274,0.01792583242058754,0.013119827955961227,0.998447597026825,0.0015524029731750488,32,0.013400275260210037,0.0015859372215345502,0.011814338038675487,0.0014008480357006192,True
S4_encoder_late,810_0.78_1.52.png,2789,144,43,full_image_slice,full_image_slice,hard,not_strong,22.02440071105957,29.304227828979492,7.279827117919922,27.391101837158203,5.366701126098633,0.737201727344326,0.04933539032936096,0.038543835282325745,0.9947341680526733,0.00526583194732666,32,0.04012593999505043,0.007353554479777813,0.03277238551527262,0.0013674290385097265,True
S4_encoder_late,490_0.83_1.67.png,2433,78,59,full_image_slice,full_image_slice,hard,not_strong,32.30126190185547,39.54369354248047,7.242431640625,39.338958740234375,7.037696838378906,0.9717312068093713,0.015146231278777122,0.016031408682465553,0.9957376718521118,0.004262328147888184,32,0.01878558099269867,0.0018440333660691977,0.016941547626629472,0.0025676824152469635,True
S4_encoder_late,492_0.61_1.32.png,2435,60,112,full_image_slice,full_image_slice,hard,not_strong,31.65878677368164,38.6113395690918,6.952552795410156,38.40598678588867,6.747200012207031,0.9704636858940946,0.019398260861635208,0.015503151342272758,0.997957706451416,0.0020422935485839844,32,0.018295668065547943,0.0018772089388221502,0.016418459126725793,0.0017620997969061136,True
S4_encoder_late,453_0.76_1.67.png,2392,99,106,full_image_slice,full_image_slice,hard,not_strong,39.063350677490234,42.77311706542969,3.709766387939453,42.812618255615234,3.749267578125,1.0106478915529469,0.018305866047739983,0.00663020508363843,0.9604061245918274,0.03959387540817261,32,0.006152131129056215,0.0016021790215745568,0.0045499521074816585,0.0012689465656876564,True
S4_encoder_late,518_0.95_1.66.png,2464,20,97,full_image_slice,full_image_slice,hard,not_strong,29.43051528930664,36.985755920410156,7.555240631103516,36.87666320800781,7.446147918701172,0.9855606568038046,0.01607780158519745,0.02157634310424328,0.9962338209152222,0.003766179084777832,32,0.020222578197717667,0.0019824705086648464,0.01824010768905282,0.003928282298147678,True
S4_encoder_late,628_0.64_1.31.png,2586,57,130,full_image_slice,full_image_slice,hard,not_strong,31.268861770629883,37.90581512451172,6.636953353881836,37.472652435302734,6.203790664672852,0.9347347094197016,0.017908697947859764,0.015056460164487362,0.9987125992774963,0.0012874007225036621,32,0.019438888877630234,0.00188734894618392,0.017551539931446314,0.0019727973267436028,True
S4_encoder_late,1197_0.84_0.85.png,217,82,20,full_image_slice,full_image_slice,hard,not_strong,32.05743408203125,38.8448371887207,6.787403106689453,38.79317855834961,6.735744476318359,0.9923890434148253,0.01749696210026741,0.013953851535916328,0.9987877607345581,0.0012122392654418945,32,0.015703869983553886,0.0016736466204747558,0.01403022336307913,0.002431488363072276,True
S4_encoder_late,907_0.73_1.72.png,2896,111,109,full_image_slice,full_image_slice,hard,not_strong,35.045440673828125,41.68492126464844,6.6394805908203125,41.25041961669922,6.204978942871094,0.9345578856650388,0.015830859541893005,0.01228162832558155,0.9895314574241638,0.010468542575836182,32,0.012988760136067867,0.0019277300452813506,0.011061030090786517,0.0028224040288478136,True
S4_encoder_late,268_0.79_1.15.png,1875,30,49,full_image_slice,full_image_slice,hard,not_strong,31.96947479248047,38.98169708251953,7.0122222900390625,38.865386962890625,6.895912170410156,0.9834132298124482,0.014678386971354485,0.014520342461764812,0.9962371587753296,0.00376284122467041,32,0.014994964934885502,0.0016737839905545115,0.01332118094433099,0.003075095359236002,True
S4_encoder_late,126_0.75_1.47.png,298,27,24,full_image_slice,full_image_slice,hard,not_strong,45.32181167602539,46.938690185546875,1.6168785095214844,47.071537017822266,1.749725341796875,1.082162531997971,0.010195876471698284,0.003702745772898197,0.9498059749603271,0.05019402503967285,32,0.00377679243683815,0.0014559936244040728,0.0023207988124340773,0.0010702053550630808,True
S4_encoder_late,127_0.99_1.4.png,309,104,27,full_image_slice,full_image_slice,hard,not_strong,32.563499450683594,38.01042556762695,5.446926116943359,37.88954162597656,5.326042175292969,0.9778069430252844,0.02109452523291111,0.0120554119348526,0.9924089312553406,0.007591068744659424,32,0.009943312034010887,0.001691359095275402,0.008251952938735485,0.0015694999601691961,True
S4_encoder_late,812_0.59_0.82.png,2791,83,78,full_image_slice,full_image_slice,mid,not_strong,40.064674377441406,47.59619903564453,7.531524658203125,46.740997314453125,6.676322937011719,0.8864503855457813,0.024570781737565994,0.006964954547584057,0.9928755164146423,0.007124483585357666,32,0.008268153294920921,0.001731202588416636,0.006536950706504285,0.0008909652824513614,True
S4_encoder_late,467_0.75_1.41.png,2407,144,60,full_image_slice,full_image_slice,mid,not_strong,37.98819351196289,42.966365814208984,4.978172302246094,42.97567367553711,4.987480163574219,1.00186973466626,0.015004333108663559,0.007752265315502882,0.9792841672897339,0.020715832710266113,32,0.007984551601111889,0.0015761711401864886,0.0064083804609254,0.001893194392323494,True
S4_encoder_late,1166_0.73_1.03.png,183,5,6,full_image_slice,full_image_slice,mid,not_strong,36.71564483642578,44.118865966796875,7.403221130371094,43.91827392578125,7.202629089355469,0.9729047616593927,0.017343632876873016,0.009592745453119278,0.9967879056930542,0.0032120943069458008,32,0.011491415090858936,0.001579937757924199,0.009911477332934737,0.0011916584335267544,True
S4_encoder_late,355_0.85_0.53.png,2283,87,143,full_image_slice,full_image_slice,mid,not_strong,41.592308044433594,47.5465087890625,5.954200744628906,47.70600891113281,6.113700866699219,1.0267878307956264,0.01435172464698553,0.006144268903881311,0.9877104759216309,0.01228952407836914,32,0.005789123009890318,0.001510734437033534,0.004278388572856784,0.0016340637812390924,True
S4_encoder_late,784_0.73_1.21.png,2759,113,65,full_image_slice,full_image_slice,mid,not_strong,40.11101150512695,44.760833740234375,4.649822235107422,44.7956428527832,4.68463134765625,1.0074861168424913,0.01552122924476862,0.0064723901450634,0.98513263463974,0.01486736536026001,32,0.006196301430463791,0.0014782723737880588,0.004718029056675732,0.0008887690491974354,True
S4_encoder_late,267_0.59_0.62.png,1864,24,76,full_image_slice,full_image_slice,mid,not_strong,36.15043258666992,42.63746643066406,6.487033843994141,42.353214263916016,6.202781677246094,0.9561814885533216,0.01444927416741848,0.008696291595697403,0.9957465529441833,0.00425344705581665,32,0.009363341145217419,0.0015296753263100982,0.00783366581890732,0.002669733250513673,True
S4_encoder_late,1397_0.94_0.79.png,439,70,79,full_image_slice,full_image_slice,mid,not_strong,38.624305725097656,45.092071533203125,6.467765808105469,45.010128021240234,6.385822296142578,0.9873304763353988,0.013034744188189507,0.007666939403861761,0.9859265089035034,0.014073491096496582,32,0.00727058295160532,0.0015371618792414665,0.0057334210723638535,0.001707513933070004,True
S4_encoder_late,672_0.8_0.77.png,2635,44,1,full_image_slice,full_image_slice,mid,not_strong,35.71035385131836,42.35526657104492,6.6449127197265625,42.713470458984375,7.003116607666016,1.0539064850131235,0.020581722259521484,0.010035254061222076,0.9900698661804199,0.009930133819580078,32,0.009524956345558167,0.0016362924361601472,0.00788866390939802,0.0008656693389639258,True
S4_encoder_late,75_0.61_0.9.png,2732,54,89,full_image_slice,full_image_slice,mid,not_strong,35.488075256347656,42.47307586669922,6.9850006103515625,42.303279876708984,6.815204620361328,0.9756913421398129,0.012934312224388123,0.01011730171740055,0.9966719150543213,0.003328084945678711,32,0.011457684449851513,0.0016174816992133856,0.009840202750638127,0.0033818550873547792,True
S4_encoder_late,1462_0.61_1.4.png,512,129,122,full_image_slice,full_image_slice,mid,not_strong,36.909786224365234,42.59969711303711,5.689910888671875,42.76132583618164,5.851539611816406,1.0284061958626312,0.01720753312110901,0.008317165076732635,0.9859626889228821,0.01403731107711792,32,0.00732446601614356,0.0015988219529390335,0.005725644063204527,0.001906070508994162,True
S4_plus_S6,1896_0.7_0.8.png,993,5,301,full_image_slice,full_image_slice,easy,strong_reference,45.21757125854492,49.87702178955078,4.659450531005859,49.749454498291016,4.531883239746094,0.9726218165831182,0.013186854775995016,0.0027762374375015497,0.9835675358772278,0.016432464122772217,32,0.0033437840174883604,0.0013259665574878454,0.002017817460000515,0.0010597367072477937,True
S4_plus_S6,2370_0.65_1.01.png,1521,218,268,full_image_slice,full_image_slice,easy,strong_reference,43.37511444091797,46.368431091308594,2.993316650390625,46.681915283203125,3.3068008422851562,1.104728042004384,0.01233937032520771,0.003605769481509924,0.9473990797996521,0.0526009202003479,32,0.0032930679153651,0.0014574434608221054,0.0018356244545429945,0.0016915624728426337,True
S4_plus_S6,2397_0.64_0.76.png,1550,212,173,full_image_slice,full_image_slice,easy,strong_reference,51.46718978881836,51.9239501953125,0.4567604064941406,51.9001350402832,0.43294525146484375,0.9478607280957432,0.009251312119886279,0.0015857771504670382,0.9130730032920837,0.08692699670791626,32,0.0020451443269848824,0.0013285829918459058,0.0007165613351389766,0.0011007507564499974,True
S4_plus_S6,627_0.51_0.54.png,2585,112,43,full_image_slice,full_image_slice,easy,strong_reference,40.5860710144043,45.01474380493164,4.428672790527344,45.076385498046875,4.490314483642578,1.0139187734183213,0.0186787573620677,0.004802685230970383,0.9850206971168518,0.014979302883148193,32,0.005288024432957172,0.0013492103898897767,0.003938814043067396,0.0012267266865819693,True
S4_plus_S6,1893_0.53_1.29.png,990,140,7,full_image_slice,full_image_slice,easy,strong_reference,42.84677505493164,45.76488494873047,2.918109893798828,45.560333251953125,2.7135581970214844,0.9299026752857974,0.012004857417196035,0.0030240535270422697,0.9621449112892151,0.03785508871078491,32,0.0033353848848491907,0.001369898789562285,0.0019654860952869058,0.002581170294433832,True
S4_plus_S6,720_0.62_1.27.png,2689,133,35,full_image_slice,full_image_slice,easy,strong_reference,42.267555236816406,44.72156524658203,2.454010009765625,45.00830078125,2.7407455444335938,1.1168436695559176,0.01234486699104309,0.004247802309691906,0.9350159764289856,0.0649840235710144,32,0.004370830953121185,0.001474499935284257,0.0028963310178369284,0.0035669587086886168,True
S4_plus_S6,861_0.95_0.65.png,2845,104,103,full_image_slice,full_image_slice,easy,strong_reference,41.27394104003906,44.59743118286133,3.3234901428222656,44.642005920410156,3.3680648803710938,1.0134120264039586,0.01289777085185051,0.004632996395230293,0.9825925230979919,0.017407476902008057,32,0.0050643328577280045,0.0013466289965435863,0.003717703861184418,0.0015869010239839554,True
S4_plus_S6,500_0.56_0.68.png,2445,44,96,full_image_slice,full_image_slice,easy,strong_reference,43.75728225708008,49.106502532958984,5.349220275878906,49.30706787109375,5.549785614013672,1.0374943127766059,0.014682489912956953,0.00628426531329751,0.9875837564468384,0.012416243553161621,32,0.007474321871995926,0.0014509159373119473,0.0060234059346839786,0.0036818075459450483,True
S4_plus_S6,290_0.6_1.14.png,2120,110,85,full_image_slice,full_image_slice,easy,strong_reference,45.27008056640625,47.79815673828125,2.528076171875,47.93291091918945,2.662830352783203,1.0533030540801545,0.013709410093724728,0.0034854388795793056,0.9267505407333374,0.0732494592666626,32,0.0036281372886151075,0.00138725689612329,0.0022408803924918175,0.002290069591253996,True
S4_plus_S6,1291_0.62_0.59.png,322,54,104,full_image_slice,full_image_slice,easy,strong_reference,40.64542770385742,44.596458435058594,3.951030731201172,44.76622772216797,4.120800018310547,1.0429683539965184,0.012878073379397392,0.004562352318316698,0.9937019348144531,0.006298065185546875,32,0.004847302101552486,0.0013289623893797398,0.0035183397121727467,0.0031316957902163267,True
S4_plus_S6,1479_0.8_1.08.png,530,138,129,full_image_slice,full_image_slice,hard,not_strong,32.50385665893555,39.253047943115234,6.7491912841796875,38.94796371459961,6.4441070556640625,0.9547969207465268,0.022505353204905987,0.013065733015537262,0.9981222152709961,0.0018777847290039062,32,0.013400275260210037,0.001575667760334909,0.011824607499875128,0.0023484642151743174,True
S4_plus_S6,810_0.78_1.52.png,2789,144,43,full_image_slice,full_image_slice,hard,not_strong,22.02440071105957,29.304227828979492,7.279827117919922,29.36150360107422,7.337102890014648,1.0078677379513228,0.05810031294822693,0.046022336930036545,0.9939820170402527,0.0060179829597473145,32,0.04012593999505043,0.0032141704577952623,0.03691176953725517,0.00203245528973639,True
