image_name,table_split,blend_alpha,table_A0_PSNR,recompute_A0_PSNR,table_alpha_dPSNR,recompute_alpha_dPSNR,table_vs_recompute_abs_diff
1575_0.51_1.39.png,val_regular,0.5,42.51918029785156,42.51918029785156,-0.09975433349609375,-0.09975433349609375,0.0
1579_0.67_1.31.png,val_regular,0.375,43.41728973388672,43.41728973388672,0.68865966796875,0.68865966796875,0.0
1579_0.67_1.31.png,val_regular,0.5,43.41728973388672,43.41728973388672,0.3359107971191406,0.3359107971191406,0.0
1580_0.7_1.59.png,val_regular,0.375,40.74525451660156,40.74525451660156,1.3669509887695312,1.3669509887695312,0.0
1580_0.7_1.59.png,val_regular,0.5,40.74525451660156,40.74525451660156,1.3827056884765625,1.3827056884765625,0.0
1586_0.74_1.29.png,val_regular,0.375,39.658199310302734,39.658199310302734,1.4962806701660156,1.4962806701660156,0.0
1586_0.74_1.29.png,val_regular,0.5,39.658199310302734,39.658199310302734,1.6918220520019531,1.6918220520019531,0.0
1587_0.73_1.54.png,val_regular,0.375,38.57203674316406,38.57203674316406,1.5064697265625,1.5064697265625,0.0
1587_0.73_1.54.png,val_regular,0.5,38.57203674316406,38.57203674316406,1.707855224609375,1.707855224609375,0.0
1589_0.74_1.06.png,val_regular,0.375,42.409263610839844,42.409263610839844,-0.01403045654296875,-0.01403045654296875,0.0
1589_0.74_1.06.png,val_regular,0.5,42.409263610839844,42.409263610839844,-0.433502197265625,-0.433502197265625,0.0
1612_0.77_1.4.png,val_regular,0.375,41.40035629272461,41.40035629272461,0.4845085144042969,0.4845085144042969,0.0
1612_0.77_1.4.png,val_regular,0.5,41.40035629272461,41.40035629272461,0.2885475158691406,0.2885475158691406,0.0
1618_0.97_1.32.png,val_regular,0.375,42.35805892944336,42.35805892944336,1.8150062561035156,1.8150062561035156,0.0
1618_0.97_1.32.png,val_regular,0.5,42.35805892944336,42.35805892944336,1.3460159301757812,1.3460159301757812,0.0
161_0.83_1.56.png,val_regular,0.375,28.507461547851562,28.507461547851562,4.0948333740234375,4.0948333740234375,0.0
161_0.83_1.56.png,val_regular,0.5,28.507461547851562,28.507461547851562,5.8961029052734375,5.8961029052734375,0.0
1642_0.91_0.72.png,val_regular,0.375,42.78815841674805,42.78815841674805,0.8094520568847656,0.8094520568847656,0.0
1642_0.91_0.72.png,val_regular,0.5,42.78815841674805,42.78815841674805,0.5800209045410156,0.5800209045410156,0.0
164_0.84_0.62.png,val_regular,0.375,36.692848205566406,36.692848205566406,3.4875869750976562,3.4875869750976562,0.0
164_0.84_0.62.png,val_regular,0.5,36.692848205566406,36.692848205566406,4.838356018066406,4.838356018066406,0.0
165_0.71_1.57.png,val_regular,0.375,38.072059631347656,38.072059631347656,2.109020233154297,2.109020233154297,0.0
