sample_name,sample_index,crop_top,crop_left,selection_source_bucket,context_size,context_available,loss_crop_size,A0_context_PSNR,teacher_fullslice_PSNR,teacher_delta_vs_A0_context,A0_context_gap_vs_crop256,A0_context_gap_vs_fullimage,alpha,alpha_label,p05,CVaR5,negative
2370_0.65_1.01.png,1521,218,268,easy_top25_by_p1_table_A0,768,False,256,,46.368431091308594,,,,0.5,a0p5,,,False
2370_0.65_1.01.png,1521,218,268,easy_top25_by_p1_table_A0,full_image_slice,True,256,43.37511444091797,45.7984619140625,2.4233474731445312,-2.6130599975585938,0.0,0.375,a0p375,,,False
2370_0.65_1.01.png,1521,218,268,easy_top25_by_p1_table_A0,full_image_slice,True,256,43.37511444091797,46.368431091308594,2.993316650390625,-2.6130599975585938,0.0,0.5,a0p5,,,False
2397_0.64_0.76.png,1550,212,173,easy_top25_by_p1_table_A0,256,True,256,51.14942932128906,52.14558410644531,0.99615478515625,0.0,-0.3177604675292969,0.375,a0p375,,,False
2397_0.64_0.76.png,1550,212,173,easy_top25_by_p1_table_A0,256,True,256,51.14942932128906,51.9239501953125,0.7745208740234375,0.0,-0.3177604675292969,0.5,a0p5,,,False
2397_0.64_0.76.png,1550,212,173,easy_top25_by_p1_table_A0,384,True,256,50.67434310913086,52.14558410644531,1.4712409973144531,-0.4750862121582031,-0.7928466796875,0.375,a0p375,,,False
2397_0.64_0.76.png,1550,212,173,easy_top25_by_p1_table_A0,384,True,256,50.67434310913086,51.9239501953125,1.2496070861816406,-0.4750862121582031,-0.7928466796875,0.5,a0p5,,,False
2397_0.64_0.76.png,1550,212,173,easy_top25_by_p1_table_A0,512,False,256,,52.14558410644531,,,,0.375,a0p375,,,False
2397_0.64_0.76.png,1550,212,173,easy_top25_by_p1_table_A0,512,False,256,,51.9239501953125,,,,0.5,a0p5,,,False
2397_0.64_0.76.png,1550,212,173,easy_top25_by_p1_table_A0,768,False,256,,52.14558410644531,,,,0.375,a0p375,,,False
2397_0.64_0.76.png,1550,212,173,easy_top25_by_p1_table_A0,768,False,256,,51.9239501953125,,,,0.5,a0p5,,,False
2397_0.64_0.76.png,1550,212,173,easy_top25_by_p1_table_A0,full_image_slice,True,256,51.46718978881836,52.14558410644531,0.6783943176269531,0.3177604675292969,0.0,0.375,a0p375,,,False
2397_0.64_0.76.png,1550,212,173,easy_top25_by_p1_table_A0,full_image_slice,True,256,51.46718978881836,51.9239501953125,0.4567604064941406,0.3177604675292969,0.0,0.5,a0p5,,,False
627_0.51_0.54.png,2585,112,43,easy_top25_by_p1_table_A0,256,True,256,48.838829040527344,43.83933639526367,-4.999492645263672,0.0,8.252758026123047,0.375,a0p375,,,True
627_0.51_0.54.png,2585,112,43,easy_top25_by_p1_table_A0,256,True,256,48.838829040527344,45.01474380493164,-3.824085235595703,0.0,8.252758026123047,0.5,a0p5,,,True
627_0.51_0.54.png,2585,112,43,easy_top25_by_p1_table_A0,384,True,256,39.817169189453125,43.83933639526367,4.022167205810547,-9.021659851074219,-0.7689018249511719,0.375,a0p375,,,False
627_0.51_0.54.png,2585,112,43,easy_top25_by_p1_table_A0,384,True,256,39.817169189453125,45.01474380493164,5.197574615478516,-9.021659851074219,-0.7689018249511719,0.5,a0p5,,,False
627_0.51_0.54.png,2585,112,43,easy_top25_by_p1_table_A0,512,False,256,,43.83933639526367,,,,0.375,a0p375,,,False
627_0.51_0.54.png,2585,112,43,easy_top25_by_p1_table_A0,512,False,256,,45.01474380493164,,,,0.5,a0p5,,,False
627_0.51_0.54.png,2585,112,43,easy_top25_by_p1_table_A0,768,False,256,,43.83933639526367,,,,0.375,a0p375,,,False
627_0.51_0.54.png,2585,112,43,easy_top25_by_p1_table_A0,768,False,256,,45.01474380493164,,,,0.5,a0p5,,,False
627_0.51_0.54.png,2585,112,43,easy_top25_by_p1_table_A0,full_image_slice,True,256,40.5860710144043,43.83933639526367,3.253265380859375,-8.252758026123047,0.0,0.375,a0p375,,,False
627_0.51_0.54.png,2585,112,43,easy_top25_by_p1_table_A0,full_image_slice,True,256,40.5860710144043,45.01474380493164,4.428672790527344,-8.252758026123047,0.0,0.5,a0p5,,,False
1893_0.53_1.29.png,990,140,7,easy_top25_by_p1_table_A0,256,True,256,37.32975387573242,45.110443115234375,7.780689239501953,0.0,-5.517021179199219,0.375,a0p375,,,False
1893_0.53_1.29.png,990,140,7,easy_top25_by_p1_table_A0,256,True,256,37.32975387573242,45.76488494873047,8.435131072998047,0.0,-5.517021179199219,0.5,a0p5,,,False
1893_0.53_1.29.png,990,140,7,easy_top25_by_p1_table_A0,384,True,256,45.26652908325195,45.110443115234375,-0.15608596801757812,7.936775207519531,2.4197540283203125,0.375,a0p375,,,True
1893_0.53_1.29.png,990,140,7,easy_top25_by_p1_table_A0,384,True,256,45.26652908325195,45.76488494873047,0.4983558654785156,7.936775207519531,2.4197540283203125,0.5,a0p5,,,False
1893_0.53_1.29.png,990,140,7,easy_top25_by_p1_table_A0,512,False,256,,45.110443115234375,,,,0.375,a0p375,,,False
1893_0.53_1.29.png,990,140,7,easy_top25_by_p1_table_A0,512,False,256,,45.76488494873047,,,,0.5,a0p5,,,False
1893_0.53_1.29.png,990,140,7,easy_top25_by_p1_table_A0,768,False,256,,45.110443115234375,,,,0.375,a0p375,,,False
1893_0.53_1.29.png,990,140,7,easy_top25_by_p1_table_A0,768,False,256,,45.76488494873047,,,,0.5,a0p5,,,False
1893_0.53_1.29.png,990,140,7,easy_top25_by_p1_table_A0,full_image_slice,True,256,42.84677505493164,45.110443115234375,2.2636680603027344,5.517021179199219,0.0,0.375,a0p375,,,False
1893_0.53_1.29.png,990,140,7,easy_top25_by_p1_table_A0,full_image_slice,True,256,42.84677505493164,45.76488494873047,2.918109893798828,5.517021179199219,0.0,0.5,a0p5,,,False
720_0.62_1.27.png,2689,133,35,easy_top25_by_p1_table_A0,256,True,256,43.707481384277344,44.3636474609375,0.6561660766601562,0.0,1.4399261474609375,0.375,a0p375,,,False
720_0.62_1.27.png,2689,133,35,easy_top25_by_p1_table_A0,256,True,256,43.707481384277344,44.72156524658203,1.0140838623046875,0.0,1.4399261474609375,0.5,a0p5,,,False
720_0.62_1.27.png,2689,133,35,easy_top25_by_p1_table_A0,384,True,256,44.412288665771484,44.3636474609375,-0.048641204833984375,0.7048072814941406,2.144733428955078,0.375,a0p375,,,True
720_0.62_1.27.png,2689,133,35,easy_top25_by_p1_table_A0,384,True,256,44.412288665771484,44.72156524658203,0.3092765808105469,0.7048072814941406,2.144733428955078,0.5,a0p5,,,False
720_0.62_1.27.png,2689,133,35,easy_top25_by_p1_table_A0,512,False,256,,44.3636474609375,,,,0.375,a0p375,,,False
720_0.62_1.27.png,2689,133,35,easy_top25_by_p1_table_A0,512,False,256,,44.72156524658203,,,,0.5,a0p5,,,False
720_0.62_1.27.png,2689,133,35,easy_top25_by_p1_table_A0,768,False,256,,44.3636474609375,,,,0.375,a0p375,,,False
720_0.62_1.27.png,2689,133,35,easy_top25_by_p1_table_A0,768,False,256,,44.72156524658203,,,,0.5,a0p5,,,False
720_0.62_1.27.png,2689,133,35,easy_top25_by_p1_table_A0,full_image_slice,True,256,42.267555236816406,44.3636474609375,2.0960922241210938,-1.4399261474609375,0.0,0.375,a0p375,,,False
720_0.62_1.27.png,2689,133,35,easy_top25_by_p1_table_A0,full_image_slice,True,256,42.267555236816406,44.72156524658203,2.454010009765625,-1.4399261474609375,0.0,0.5,a0p5,,,False
861_0.95_0.65.png,2845,104,103,easy_top25_by_p1_table_A0,256,True,256,45.17694091796875,43.91101837158203,-1.2659225463867188,0.0,3.9029998779296875,0.375,a0p375,,,True
861_0.95_0.65.png,2845,104,103,easy_top25_by_p1_table_A0,256,True,256,45.17694091796875,44.59743118286133,-0.5795097351074219,0.0,3.9029998779296875,0.5,a0p5,,,True
861_0.95_0.65.png,2845,104,103,easy_top25_by_p1_table_A0,384,True,256,42.02070236206055,43.91101837158203,1.8903160095214844,-3.156238555908203,0.7467613220214844,0.375,a0p375,,,False
861_0.95_0.65.png,2845,104,103,easy_top25_by_p1_table_A0,384,True,256,42.02070236206055,44.59743118286133,2.5767288208007812,-3.156238555908203,0.7467613220214844,0.5,a0p5,,,False
861_0.95_0.65.png,2845,104,103,easy_top25_by_p1_table_A0,512,False,256,,43.91101837158203,,,,0.375,a0p375,,,False
861_0.95_0.65.png,2845,104,103,easy_top25_by_p1_table_A0,512,False,256,,44.59743118286133,,,,0.5,a0p5,,,False
861_0.95_0.65.png,2845,104,103,easy_top25_by_p1_table_A0,768,False,256,,43.91101837158203,,,,0.375,a0p375,,,False
861_0.95_0.65.png,2845,104,103,easy_top25_by_p1_table_A0,768,False,256,,44.59743118286133,,,,0.5,a0p5,,,False
861_0.95_0.65.png,2845,104,103,easy_top25_by_p1_table_A0,full_image_slice,True,256,41.27394104003906,43.91101837158203,2.6370773315429688,-3.9029998779296875,0.0,0.375,a0p375,,,False
861_0.95_0.65.png,2845,104,103,easy_top25_by_p1_table_A0,full_image_slice,True,256,41.27394104003906,44.59743118286133,3.3234901428222656,-3.9029998779296875,0.0,0.5,a0p5,,,False
500_0.56_0.68.png,2445,44,96,easy_top25_by_p1_table_A0,256,True,256,49.12939453125,49.16401290893555,0.034618377685546875,0.0,5.372112274169922,0.375,a0p375,,,False
500_0.56_0.68.png,2445,44,96,easy_top25_by_p1_table_A0,256,True,256,49.12939453125,49.106502532958984,-0.022891998291015625,0.0,5.372112274169922,0.5,a0p5,,,True
500_0.56_0.68.png,2445,44,96,easy_top25_by_p1_table_A0,384,True,256,46.98417282104492,49.16401290893555,2.179840087890625,-2.145221710205078,3.2268905639648438,0.375,a0p375,,,False
500_0.56_0.68.png,2445,44,96,easy_top25_by_p1_table_A0,384,True,256,46.98417282104492,49.106502532958984,2.1223297119140625,-2.145221710205078,3.2268905639648438,0.5,a0p5,,,False
500_0.56_0.68.png,2445,44,96,easy_top25_by_p1_table_A0,512,False,256,,49.16401290893555,,,,0.375,a0p375,,,False
500_0.56_0.68.png,2445,44,96,easy_top25_by_p1_table_A0,512,False,256,,49.106502532958984,,,,0.5,a0p5,,,False
500_0.56_0.68.png,2445,44,96,easy_top25_by_p1_table_A0,768,False,256,,49.16401290893555,,,,0.375,a0p375,,,False
500_0.56_0.68.png,2445,44,96,easy_top25_by_p1_table_A0,768,False,256,,49.106502532958984,,,,0.5,a0p5,,,False
500_0.56_0.68.png,2445,44,96,easy_top25_by_p1_table_A0,full_image_slice,True,256,43.75728225708008,49.16401290893555,5.406730651855469,-5.372112274169922,0.0,0.375,a0p375,,,False
500_0.56_0.68.png,2445,44,96,easy_top25_by_p1_table_A0,full_image_slice,True,256,43.75728225708008,49.106502532958984,5.349220275878906,-5.372112274169922,0.0,0.5,a0p5,,,False
290_0.6_1.14.png,2120,110,85,easy_top25_by_p1_table_A0,256,True,256,47.962623596191406,47.524932861328125,-0.43769073486328125,0.0,2.6925430297851562,0.375,a0p375,,,True
290_0.6_1.14.png,2120,110,85,easy_top25_by_p1_table_A0,256,True,256,47.962623596191406,47.79815673828125,-0.16446685791015625,0.0,2.6925430297851562,0.5,a0p5,,,True
290_0.6_1.14.png,2120,110,85,easy_top25_by_p1_table_A0,384,True,256,46.652252197265625,47.524932861328125,0.8726806640625,-1.3103713989257812,1.382171630859375,0.375,a0p375,,,False
290_0.6_1.14.png,2120,110,85,easy_top25_by_p1_table_A0,384,True,256,46.652252197265625,47.79815673828125,1.145904541015625,-1.3103713989257812,1.382171630859375,0.5,a0p5,,,False
290_0.6_1.14.png,2120,110,85,easy_top25_by_p1_table_A0,512,False,256,,47.524932861328125,,,,0.375,a0p375,,,False
290_0.6_1.14.png,2120,110,85,easy_top25_by_p1_table_A0,512,False,256,,47.79815673828125,,,,0.5,a0p5,,,False
290_0.6_1.14.png,2120,110,85,easy_top25_by_p1_table_A0,768,False,256,,47.524932861328125,,,,0.375,a0p375,,,False
290_0.6_1.14.png,2120,110,85,easy_top25_by_p1_table_A0,768,False,256,,47.79815673828125,,,,0.5,a0p5,,,False
290_0.6_1.14.png,2120,110,85,easy_top25_by_p1_table_A0,full_image_slice,True,256,45.27008056640625,47.524932861328125,2.254852294921875,-2.6925430297851562,0.0,0.375,a0p375,,,False
290_0.6_1.14.png,2120,110,85,easy_top25_by_p1_table_A0,full_image_slice,True,256,45.27008056640625,47.79815673828125,2.528076171875,-2.6925430297851562,0.0,0.5,a0p5,,,False
1291_0.62_0.59.png,322,54,104,easy_top25_by_p1_table_A0,256,True,256,46.56904602050781,43.58897399902344,-2.980072021484375,0.0,5.923618316650391,0.375,a0p375,,,True
1291_0.62_0.59.png,322,54,104,easy_top25_by_p1_table_A0,256,True,256,46.56904602050781,44.596458435058594,-1.9725875854492188,0.0,5.923618316650391,0.5,a0p5,,,True
1291_0.62_0.59.png,322,54,104,easy_top25_by_p1_table_A0,384,True,256,39.69578170776367,43.58897399902344,3.8931922912597656,-6.873264312744141,-0.94964599609375,0.375,a0p375,,,False
1291_0.62_0.59.png,322,54,104,easy_top25_by_p1_table_A0,384,True,256,39.69578170776367,44.596458435058594,4.900676727294922,-6.873264312744141,-0.94964599609375,0.5,a0p5,,,False
1291_0.62_0.59.png,322,54,104,easy_top25_by_p1_table_A0,512,False,256,,43.58897399902344,,,,0.375,a0p375,,,False
1291_0.62_0.59.png,322,54,104,easy_top25_by_p1_table_A0,512,False,256,,44.596458435058594,,,,0.5,a0p5,,,False
1291_0.62_0.59.png,322,54,104,easy_top25_by_p1_table_A0,768,False,256,,43.58897399902344,,,,0.375,a0p375,,,False
1291_0.62_0.59.png,322,54,104,easy_top25_by_p1_table_A0,768,False,256,,44.596458435058594,,,,0.5,a0p5,,,False
1291_0.62_0.59.png,322,54,104,easy_top25_by_p1_table_A0,full_image_slice,True,256,40.64542770385742,43.58897399902344,2.9435462951660156,-5.923618316650391,0.0,0.375,a0p375,,,False
1291_0.62_0.59.png,322,54,104,easy_top25_by_p1_table_A0,full_image_slice,True,256,40.64542770385742,44.596458435058594,3.951030731201172,-5.923618316650391,0.0,0.5,a0p5,,,False
1479_0.8_1.08.png,530,138,129,hard_bottom25_by_p1_table_A0,256,True,256,46.20441818237305,37.08646774291992,-9.117950439453125,0.0,13.7005615234375,0.375,a0p375,,,True
1479_0.8_1.08.png,530,138,129,hard_bottom25_by_p1_table_A0,256,True,256,46.20441818237305,39.253047943115234,-6.9513702392578125,0.0,13.7005615234375,0.5,a0p5,,,True
1479_0.8_1.08.png,530,138,129,hard_bottom25_by_p1_table_A0,384,True,256,34.48271942138672,37.08646774291992,2.603748321533203,-11.721698760986328,1.9788627624511719,0.375,a0p375,,,False
1479_0.8_1.08.png,530,138,129,hard_bottom25_by_p1_table_A0,384,True,256,34.48271942138672,39.253047943115234,4.770328521728516,-11.721698760986328,1.9788627624511719,0.5,a0p5,,,False
1479_0.8_1.08.png,530,138,129,hard_bottom25_by_p1_table_A0,512,False,256,,37.08646774291992,,,,0.375,a0p375,,,False
1479_0.8_1.08.png,530,138,129,hard_bottom25_by_p1_table_A0,512,False,256,,39.253047943115234,,,,0.5,a0p5,,,False
1479_0.8_1.08.png,530,138,129,hard_bottom25_by_p1_table_A0,768,False,256,,37.08646774291992,,,,0.375,a0p375,,,False
1479_0.8_1.08.png,530,138,129,hard_bottom25_by_p1_table_A0,768,False,256,,39.253047943115234,,,,0.5,a0p5,,,False
1479_0.8_1.08.png,530,138,129,hard_bottom25_by_p1_table_A0,full_image_slice,True,256,32.50385665893555,37.08646774291992,4.582611083984375,-13.7005615234375,0.0,0.375,a0p375,,,False
1479_0.8_1.08.png,530,138,129,hard_bottom25_by_p1_table_A0,full_image_slice,True,256,32.50385665893555,39.253047943115234,6.7491912841796875,-13.7005615234375,0.0,0.5,a0p5,,,False
810_0.78_1.52.png,2789,144,43,hard_bottom25_by_p1_table_A0,256,True,256,34.83762741088867,26.85917091369629,-7.978456497192383,0.0,12.813226699829102,0.375,a0p375,,,True
810_0.78_1.52.png,2789,144,43,hard_bottom25_by_p1_table_A0,256,True,256,34.83762741088867,29.304227828979492,-5.53339958190918,0.0,12.813226699829102,0.5,a0p5,,,True
810_0.78_1.52.png,2789,144,43,hard_bottom25_by_p1_table_A0,384,True,256,25.32636833190918,26.85917091369629,1.5328025817871094,-9.511259078979492,3.3019676208496094,0.375,a0p375,,,False
810_0.78_1.52.png,2789,144,43,hard_bottom25_by_p1_table_A0,384,True,256,25.32636833190918,29.304227828979492,3.9778594970703125,-9.511259078979492,3.3019676208496094,0.5,a0p5,,,False
810_0.78_1.52.png,2789,144,43,hard_bottom25_by_p1_table_A0,512,False,256,,26.85917091369629,,,,0.375,a0p375,,,False
810_0.78_1.52.png,2789,144,43,hard_bottom25_by_p1_table_A0,512,False,256,,29.304227828979492,,,,0.5,a0p5,,,False
810_0.78_1.52.png,2789,144,43,hard_bottom25_by_p1_table_A0,768,False,256,,26.85917091369629,,,,0.375,a0p375,,,False
810_0.78_1.52.png,2789,144,43,hard_bottom25_by_p1_table_A0,768,False,256,,29.304227828979492,,,,0.5,a0p5,,,False
810_0.78_1.52.png,2789,144,43,hard_bottom25_by_p1_table_A0,full_image_slice,True,256,22.02440071105957,26.85917091369629,4.834770202636719,-12.813226699829102,0.0,0.375,a0p375,,,False
810_0.78_1.52.png,2789,144,43,hard_bottom25_by_p1_table_A0,full_image_slice,True,256,22.02440071105957,29.304227828979492,7.279827117919922,-12.813226699829102,0.0,0.5,a0p5,,,False
490_0.83_1.67.png,2433,78,59,hard_bottom25_by_p1_table_A0,256,True,256,43.381866455078125,37.40156555175781,-5.9803009033203125,0.0,11.080604553222656,0.375,a0p375,,,True
490_0.83_1.67.png,2433,78,59,hard_bottom25_by_p1_table_A0,256,True,256,43.381866455078125,39.54369354248047,-3.8381729125976562,0.0,11.080604553222656,0.5,a0p5,,,True
490_0.83_1.67.png,2433,78,59,hard_bottom25_by_p1_table_A0,384,True,256,35.91594314575195,37.40156555175781,1.4856224060058594,-7.465923309326172,3.6146812438964844,0.375,a0p375,,,False
490_0.83_1.67.png,2433,78,59,hard_bottom25_by_p1_table_A0,384,True,256,35.91594314575195,39.54369354248047,3.6277503967285156,-7.465923309326172,3.6146812438964844,0.5,a0p5,,,False
490_0.83_1.67.png,2433,78,59,hard_bottom25_by_p1_table_A0,512,False,256,,37.40156555175781,,,,0.375,a0p375,,,False
490_0.83_1.67.png,2433,78,59,hard_bottom25_by_p1_table_A0,512,False,256,,39.54369354248047,,,,0.5,a0p5,,,False
490_0.83_1.67.png,2433,78,59,hard_bottom25_by_p1_table_A0,768,False,256,,37.40156555175781,,,,0.375,a0p375,,,False
490_0.83_1.67.png,2433,78,59,hard_bottom25_by_p1_table_A0,768,False,256,,39.54369354248047,,,,0.5,a0p5,,,False
490_0.83_1.67.png,2433,78,59,hard_bottom25_by_p1_table_A0,full_image_slice,True,256,32.30126190185547,37.40156555175781,5.100303649902344,-11.080604553222656,0.0,0.375,a0p375,,,False
490_0.83_1.67.png,2433,78,59,hard_bottom25_by_p1_table_A0,full_image_slice,True,256,32.30126190185547,39.54369354248047,7.242431640625,-11.080604553222656,0.0,0.5,a0p5,,,False
492_0.61_1.32.png,2435,60,112,hard_bottom25_by_p1_table_A0,256,True,256,44.832725524902344,36.40534591674805,-8.427379608154297,0.0,13.173938751220703,0.375,a0p375,,,True
492_0.61_1.32.png,2435,60,112,hard_bottom25_by_p1_table_A0,256,True,256,44.832725524902344,38.6113395690918,-6.221385955810547,0.0,13.173938751220703,0.5,a0p5,,,True
492_0.61_1.32.png,2435,60,112,hard_bottom25_by_p1_table_A0,384,True,256,35.023231506347656,36.40534591674805,1.3821144104003906,-9.809494018554688,3.3644447326660156,0.375,a0p375,,,False
492_0.61_1.32.png,2435,60,112,hard_bottom25_by_p1_table_A0,384,True,256,35.023231506347656,38.6113395690918,3.5881080627441406,-9.809494018554688,3.3644447326660156,0.5,a0p5,,,False
492_0.61_1.32.png,2435,60,112,hard_bottom25_by_p1_table_A0,512,False,256,,36.40534591674805,,,,0.375,a0p375,,,False
492_0.61_1.32.png,2435,60,112,hard_bottom25_by_p1_table_A0,512,False,256,,38.6113395690918,,,,0.5,a0p5,,,False
492_0.61_1.32.png,2435,60,112,hard_bottom25_by_p1_table_A0,768,False,256,,36.40534591674805,,,,0.375,a0p375,,,False
492_0.61_1.32.png,2435,60,112,hard_bottom25_by_p1_table_A0,768,False,256,,38.6113395690918,,,,0.5,a0p5,,,False
492_0.61_1.32.png,2435,60,112,hard_bottom25_by_p1_table_A0,full_image_slice,True,256,31.65878677368164,36.40534591674805,4.746559143066406,-13.173938751220703,0.0,0.375,a0p375,,,False
492_0.61_1.32.png,2435,60,112,hard_bottom25_by_p1_table_A0,full_image_slice,True,256,31.65878677368164,38.6113395690918,6.952552795410156,-13.173938751220703,0.0,0.5,a0p5,,,False
453_0.76_1.67.png,2392,99,106,hard_bottom25_by_p1_table_A0,256,True,256,42.701820373535156,42.10602569580078,-0.595794677734375,0.0,3.638469696044922,0.375,a0p375,,,True
453_0.76_1.67.png,2392,99,106,hard_bottom25_by_p1_table_A0,256,True,256,42.701820373535156,42.77311706542969,0.07129669189453125,0.0,3.638469696044922,0.5,a0p5,,,False
453_0.76_1.67.png,2392,99,106,hard_bottom25_by_p1_table_A0,384,True,256,41.7015380859375,42.10602569580078,0.40448760986328125,-1.0002822875976562,2.6381874084472656,0.375,a0p375,,,False
453_0.76_1.67.png,2392,99,106,hard_bottom25_by_p1_table_A0,384,True,256,41.7015380859375,42.77311706542969,1.0715789794921875,-1.0002822875976562,2.6381874084472656,0.5,a0p5,,,False
453_0.76_1.67.png,2392,99,106,hard_bottom25_by_p1_table_A0,512,False,256,,42.10602569580078,,,,0.375,a0p375,,,False
453_0.76_1.67.png,2392,99,106,hard_bottom25_by_p1_table_A0,512,False,256,,42.77311706542969,,,,0.5,a0p5,,,False
453_0.76_1.67.png,2392,99,106,hard_bottom25_by_p1_table_A0,768,False,256,,42.10602569580078,,,,0.375,a0p375,,,False
453_0.76_1.67.png,2392,99,106,hard_bottom25_by_p1_table_A0,768,False,256,,42.77311706542969,,,,0.5,a0p5,,,False
453_0.76_1.67.png,2392,99,106,hard_bottom25_by_p1_table_A0,full_image_slice,True,256,39.063350677490234,42.10602569580078,3.042675018310547,-3.638469696044922,0.0,0.375,a0p375,,,False
453_0.76_1.67.png,2392,99,106,hard_bottom25_by_p1_table_A0,full_image_slice,True,256,39.063350677490234,42.77311706542969,3.709766387939453,-3.638469696044922,0.0,0.5,a0p5,,,False
518_0.95_1.66.png,2464,20,97,hard_bottom25_by_p1_table_A0,256,True,256,41.973960876464844,34.59773254394531,-7.376228332519531,0.0,12.543445587158203,0.375,a0p375,,,True
518_0.95_1.66.png,2464,20,97,hard_bottom25_by_p1_table_A0,256,True,256,41.973960876464844,36.985755920410156,-4.9882049560546875,0.0,12.543445587158203,0.5,a0p5,,,True
518_0.95_1.66.png,2464,20,97,hard_bottom25_by_p1_table_A0,384,True,256,32.44187545776367,34.59773254394531,2.1558570861816406,-9.532085418701172,3.0113601684570312,0.375,a0p375,,,False
518_0.95_1.66.png,2464,20,97,hard_bottom25_by_p1_table_A0,384,True,256,32.44187545776367,36.985755920410156,4.543880462646484,-9.532085418701172,3.0113601684570312,0.5,a0p5,,,False
518_0.95_1.66.png,2464,20,97,hard_bottom25_by_p1_table_A0,512,False,256,,34.59773254394531,,,,0.375,a0p375,,,False
518_0.95_1.66.png,2464,20,97,hard_bottom25_by_p1_table_A0,512,False,256,,36.985755920410156,,,,0.5,a0p5,,,False
518_0.95_1.66.png,2464,20,97,hard_bottom25_by_p1_table_A0,768,False,256,,34.59773254394531,,,,0.375,a0p375,,,False
518_0.95_1.66.png,2464,20,97,hard_bottom25_by_p1_table_A0,768,False,256,,36.985755920410156,,,,0.5,a0p5,,,False
518_0.95_1.66.png,2464,20,97,hard_bottom25_by_p1_table_A0,full_image_slice,True,256,29.43051528930664,34.59773254394531,5.167217254638672,-12.543445587158203,0.0,0.375,a0p375,,,False
518_0.95_1.66.png,2464,20,97,hard_bottom25_by_p1_table_A0,full_image_slice,True,256,29.43051528930664,36.985755920410156,7.555240631103516,-12.543445587158203,0.0,0.5,a0p5,,,False
628_0.64_1.31.png,2586,57,130,hard_bottom25_by_p1_table_A0,256,True,256,44.41545486450195,35.823570251464844,-8.59188461303711,0.0,13.14659309387207,0.375,a0p375,,,True
628_0.64_1.31.png,2586,57,130,hard_bottom25_by_p1_table_A0,256,True,256,44.41545486450195,37.90581512451172,-6.509639739990234,0.0,13.14659309387207,0.5,a0p5,,,True
