name,index,anchor_psnr,output_psnr,oracle_psnr,full_oracle_psnr,output_gain,oracle_gain,full_oracle_gain,corr,m_safe_mean,pred_delta_abs_mean,target_abs_mean
1000_0.74_1.6.png,0,36.89458465576172,38.923423767089844,38.71383285522461,38.91822052001953,2.028839111328125,1.8192481994628906,2.0236358642578125,0.8680567145347595,0.2134159654378891,0.01446798536926508,0.011103461496531963
1001_0.89_1.66.png,1,35.02743911743164,36.57535171508789,36.41941833496094,36.53671646118164,1.54791259765625,1.3919792175292969,1.50927734375,0.9252254962921143,0.15698379278182983,0.017031854018568993,0.01332003902643919
1002_0.73_1.47.png,2,33.70071029663086,34.381568908691406,34.34545135498047,34.37172317504883,0.6808586120605469,0.6447410583496094,0.6710128784179688,0.9758824110031128,0.08550451695919037,0.01739555411040783,0.014560472220182419
1003_0.9_1.06.png,3,38.71543502807617,39.33837127685547,39.202781677246094,39.25113296508789,0.6229362487792969,0.4873466491699219,0.5356979370117188,0.8760735988616943,0.05866250395774841,0.013756610453128815,0.008949553593993187
1004_0.91_1.17.png,4,37.05818557739258,37.785369873046875,37.70539093017578,37.75715255737305,0.7271842956542969,0.6472053527832031,0.6989669799804688,0.8743016719818115,0.07627230137586594,0.014348184689879417,0.011047250591218472
1005_0.74_1.81.png,5,38.33662796020508,39.10770797729492,38.992103576660156,39.40576171875,0.7710800170898438,0.6554756164550781,1.0691337585449219,0.8915097713470459,0.11804071068763733,0.010532270185649395,0.006779216695576906
1006_0.89_1.55.png,6,37.09894561767578,38.422542572021484,38.26667785644531,38.87588119506836,1.3235969543457031,1.1677322387695312,1.7769355773925781,0.9246702790260315,0.1934923231601715,0.011531108058989048,0.007687833625823259
1007_0.68_1.25.png,7,38.79450607299805,38.96124267578125,38.93214797973633,38.97782516479492,0.16673660278320312,0.13764190673828125,0.183319091796875,0.8736020922660828,0.02106962539255619,0.01124566700309515,0.007165782153606415
1008_0.52_1.98.png,8,39.02428436279297,39.103782653808594,39.08559799194336,39.135135650634766,0.079498291015625,0.061313629150390625,0.11085128784179688,0.8893023133277893,0.01296052522957325,0.009955708868801594,0.005723325535655022
1009_0.84_0.56.png,9,44.44461441040039,44.44520568847656,44.4449577331543,44.445037841796875,0.000591278076171875,0.00034332275390625,0.000423431396484375,0.88648921251297,4.93106635985896e-05,0.009421294555068016,0.004319376312196255
100_0.65_1.43.png,10,36.16236114501953,37.13933563232422,37.062522888183594,37.169612884521484,0.9769744873046875,0.9001617431640625,1.0072517395019531,0.941672682762146,0.11936704814434052,0.01361008733510971,0.01033860631287098
