low_size,K,mapper,family,split,count,open_count,initial_weighted_delta_l1,projection_weighted_delta_l1,weighted_delta_l1_drop,pred_target_corr,mean_output_gain,mean_oracle_gain,oracle_recovery,hard_bottom25_output_gain,hard_bottom25_oracle_gain,easy_top25_output_gain,strong_reference_cut_psnr,strong_reference_regressions,severe_regressions,weighted_den,coeff_mse,coeff_mae,coeff_mse_norm,coeff_mae_norm,coeff_corr,sign_accuracy,pred_true_coeff_norm_ratio,nn_distance_mean,confidence_proxy_mean
32,16,global_kernel_knn_5,global_kernel_knn,train,128,90,0.014803453060952654,0.00893309689291224,0.39655316525606865,0.6842904194568594,0.3586755841970444,0.7615474611520767,0.47098257494606616,0.7531182169914246,1.4174764752388,0.0947260856628418,39.58205795288086,0,0,6284874.203613281,0.014220821671187878,0.07372214645147324,0.3506711753107505,0.5976904384089727,0.8214471340179443,0.7895833253860474,0.6985365748405457,0.001442833045601017,0.9985638700760985
32,16,global_kernel_knn_5,global_kernel_knn,mini_val,128,114,0.0124299576794458,0.012170547827475195,0.020869729299204786,0.24842830318058923,0.18702183663845062,1.1876385807991028,0.15747369583818416,0.3486781716346741,1.3572521209716797,-0.0023927688598632812,39.136597633361816,5,13,9130168.385498047,0.037992168217897415,0.12152165919542313,1.1917952950096362,1.133444303251558,0.1920398771762848,0.5263158082962036,0.8012330532073975,8.573387549634566,0.12264619183715589
32,16,global_kernel_knn_5,global_kernel_knn,overall,256,204,0.013397656588442953,0.01085060519699094,0.19011170906180286,0.44072041330247314,0.2728487104177475,0.9745930209755898,0.279961691234583,0.5814651250839233,1.3753470480442047,0.04431968927383423,39.25546169281006,5,13,15415042.589111328,0.02750481106340885,0.10043363273143768,0.7703278402374982,0.8784468352262552,0.5059108734130859,0.642463207244873,0.7559258937835693,4.791647233492375,0.5090804616484541
32,16,global_kernel_knn_9,global_kernel_knn,train,128,90,0.014803453060952654,0.010367905384758997,0.29962925933094514,0.5928303346865706,0.26644621789455414,0.7615474611520767,0.34987473727700646,0.5536578297615051,1.4174764752388,0.06226241588592529,39.58205795288086,0,0,6284874.203613281,0.02103457786142826,0.09119758754968643,0.5186915574489726,0.739369764827615,0.7227481603622437,0.7243055701255798,0.5704240798950195,0.001442833045601017,0.9985638700760985
32,16,global_kernel_knn_9,global_kernel_knn,mini_val,128,114,0.0124299576794458,0.011497942106610861,0.07498139550194297,0.25584089227445556,0.20536482334136963,1.1876385807991028,0.17291861906607134,0.35889554023742676,1.3572521209716797,0.0463252067565918,39.136597633361816,5,10,9130168.385498047,0.032978273928165436,0.11401310563087463,1.034511941506182,1.0634112958046256,0.23654042184352875,0.5208333134651184,0.651210606098175,8.573387549634566,0.12264619183715589
32,16,global_kernel_knn_9,global_kernel_knn,overall,256,204,0.013397656588442953,0.011037214307693251,0.1761832201898547,0.4045127051033299,0.23590552061796188,0.9745930209755898,0.2420554175339929,0.480311781167984,1.3753470480442047,0.04770493507385254,39.25546169281006,5,10,15415042.589111328,0.027708999812602997,0.10394743084907532,0.7760465589665564,0.909180412735262,0.47692379355430603,0.610600471496582,0.615569531917572,4.791647233492375,0.5090804616484541
32,32,global_zero_field,global_zero,train,128,90,0.014803453060952654,0.014803453060952654,0.0,,0.0,0.7615474611520767,0.0,0.0,1.4174764752388,0.0,39.58205795288086,0,0,6284874.203613281,0.021600646898150444,0.08064732700586319,1.0,1.0,,0.0,0.0,0.001442833045601017,0.9985638700760985
32,32,global_zero_field,global_zero,mini_val,128,114,0.0124299576794458,0.0124299576794458,0.0,,0.0,1.1876385807991028,0.0,0.0,1.3572521209716797,0.0,39.136597633361816,0,0,9130168.385498047,0.016869617626070976,0.07032359391450882,1.0,1.0,,0.0,0.0,8.573387549634566,0.12264619183715589
32,32,global_zero_field,global_zero,overall,256,204,0.013397656588442953,0.013397656588442953,0.0,,0.0,0.9745930209755898,0.0,0.0,1.3753470480442047,0.0,39.25546169281006,0,0,15415042.589111328,0.018956836313009262,0.07487817853689194,1.0,1.0,,0.0,0.0,4.791647233492375,0.5090804616484541
32,32,global_mean_coeff,global_mean,train,128,90,0.014803453060952654,0.013288519178716145,0.10233652081030194,0.26275140351693455,0.09976325929164886,0.7615474611520767,0.13100071155214146,0.14380472898483276,1.4174764752388,0.03967416286468506,39.58205795288086,0,0,6284874.203613281,0.021354174241423607,0.07977411150932312,0.9885895705860577,0.9891724186162228,0.10652034729719162,0.5534722208976746,0.12775658071041107,0.001442833045601017,0.9985638700760985
32,32,global_mean_coeff,global_mean,mini_val,128,114,0.0124299576794458,0.011074960471891012,0.10901060506387833,0.22947665469811845,0.1720009446144104,1.1876385807991028,0.14482599958876338,0.20800256729125977,1.3572521209716797,0.08744359016418457,39.136597633361816,4,7,9130168.385498047,0.0168193057179451,0.07095012813806534,0.9970176023404275,1.0089093032463357,0.07583854347467422,0.5213815569877625,0.157074972987175,8.573387549634566,0.12264619183715589
32,32,global_mean_coeff,global_mean,overall,256,204,0.013397656588442953,0.011977451524658896,0.10600399065379464,0.2441566909417138,0.13588210195302963,0.9745930209755898,0.13942445618685897,0.1757594645023346,1.3753470480442047,0.058048129081726074,39.25546169281006,4,7,15415042.589111328,0.018819982185959816,0.07484306395053864,0.9927807507123154,0.9995310437962109,0.09012562781572342,0.5355392098426819,0.14414039254188538,4.791647233492375,0.5090804616484541
32,32,global_ridge_0.01,global_ridge,train,128,90,0.014803453060952654,0.005203845820288904,0.6484708129338291,0.8458329925934474,0.5879683643579483,0.7615474611520767,0.7720705462906591,1.1997233033180237,1.4174764752388,0.17150652408599854,39.58205795288086,0,0,6284874.203613281,0.0014876220375299454,0.022327661514282227,0.06886932805967598,0.2768555678560676,0.9650706648826599,0.8993055820465088,0.9579588174819946,0.001442833045601017,0.9985638700760985
32,32,global_ridge_0.01,global_ridge,mini_val,128,114,0.0124299576794458,0.028025625428983215,-1.2546838977035648,0.23009359408496766,-0.19352015852928162,1.1876385807991028,-0.16294532836670864,0.3462921380996704,1.3572521209716797,-0.31903910636901855,39.136597633361816,13,41,9130168.385498047,0.14306944608688354,0.20071250200271606,8.480894425596128,2.854127481691547,0.18143728375434875,0.5263158082962036,3.327191114425659,8.573387549634566,0.12264619183715589
32,32,global_ridge_0.01,global_ridge,overall,256,204,0.013397656588442953,0.01872094702059879,-0.3973299656559192,0.5017433287210616,0.19722410291433334,0.9745930209755898,0.20236560150708605,0.7865406572818756,1.3753470480442047,-0.046632468700408936,39.25546169281006,11,41,15415042.589111328,0.0806068703532219,0.12201330810785294,4.2521267273856695,1.6294908675928577,0.3346780240535736,0.6908701062202454,2.2819411754608154,4.791647233492375,0.5090804616484541
32,32,global_ridge_0.1,global_ridge,train,128,90,0.014803453060952654,0.005697015521768984,0.6151563085780231,0.8264520330561532,0.555935800075531,0.7615474611520767,0.7300080801720561,1.1432608366012573,1.4174764752388,0.1649916172027588,39.58205795288086,0,0,6284874.203613281,0.002238236600533128,0.02742178365588188,0.10361896155641416,0.34002098611263676,0.947293221950531,0.8819444179534912,0.9227025508880615,0.001442833045601017,0.9985638700760985
32,32,global_ridge_0.1,global_ridge,mini_val,128,114,0.0124299576794458,0.023884164835315354,-0.9215000928611569,0.22732292281733335,-0.1305004507303238,1.1876385807991028,-0.1098822931825914,0.3628196120262146,1.3572521209716797,-0.24459588527679443,39.136597633361816,10,33,9130168.385498047,0.1038384735584259,0.17164266109466553,6.155354309747354,2.4407549662966392,0.16892629861831665,0.5353618264198303,2.7185747623443604,8.573387549634566,0.12264619183715589
32,32,global_ridge_0.1,global_ridge,overall,256,204,0.013397656588442953,0.01646907370616654,-0.22925032429723888,0.49164458909916564,0.2127176746726036,0.9745930209755898,0.21826308017234555,0.7831690013408661,1.3753470480442047,-0.018737494945526123,39.25546169281006,8,33,15415042.589111328,0.05901484563946724,0.10801579058170319,3.113116802035574,1.4425536610574012,0.3487447500228882,0.6882659196853638,1.9262782335281372,4.791647233492375,0.5090804616484541
32,32,global_ridge_1,global_ridge,train,128,90,0.014803453060952654,0.006489863923124828,0.5615979666093404,0.7894083115789625,0.4949502646923065,0.7615474611520767,0.6499270103842782,1.045217752456665,1.4174764752388,0.14233577251434326,39.58205795288086,0,0,6284874.203613281,0.0037158168852329254,0.0349474735558033,0.17202340757447834,0.43333703488105146,0.9115856289863586,0.8465277552604675,0.8627467751502991,0.001442833045601017,0.9985638700760985
