fold,epoch,train_count,loss,soft_bce,scale_mse,mean_trained_probability
0,1,384,1.5741408676064264,1.271426783874631,0.1513570439787865,0.18170757549038777
0,2,384,1.5764002258268495,1.2731539613256853,0.15162313538105346,0.18058666361806294
0,3,384,1.5779327480898548,1.2743212186420958,0.15180576495475032,0.17965478279317418
0,4,384,1.5791774316846083,1.275275451131165,0.15195099044404436,0.17900974850635976
