selected_threshold,selected_coverage,selected_spearman,selected_auroc,selected_auprc,selected_precision,selected_recall,selected_false_global,selected_false_p90,selected_false_p95,selected_ldhn_recall,selected_ldhn_precision,safe_points,ldhn_passing_points,safe_and_ldhn_points,best_safe_ldhn_recall,best_safe_false_p90,best_safe_false_p95,best_safe_and_ldhn_threshold,best_safe_and_ldhn_recall,first_ldhn_false_global,first_ldhn_false_p90,first_ldhn_false_p95,selected_gate_pass,variant,target_contract
0.5031057000160217,0.298642578125,0.517865754298486,0.8476874205259104,0.6417597376825755,0.6301339066740786,0.4424844718119855,0.0016863943995128901,0.011210762331838564,0.02459016393442623,0.026245626106204706,0.5929637962773573,54,81,0,0.04832219018346589,0.03389830508474576,0.0913978494623656,nan,nan,0.011320201347202784,0.10526315789473684,0.25,False,f4_global_strat_control,global_v2e_contract
0.5031057000160217,0.298642578125,0.3305825626784204,0.7129477508379248,0.4121899880561406,0.39354364910674383,0.35313585825612587,0.002029722518479701,0.0196078431372549,0.04225352112676056,0.023137466723253213,0.6133156064634895,52,81,0,0.0343686099000733,0.03614457831325301,0.0892018779342723,nan,nan,0.013041889782376841,0.13725490196078433,0.32432432432432434,False,f4_global_strat_control,density_conditioned_contract
0.4174581468105316,0.2999137369791667,0.3391766066367176,0.7344492106780922,0.5846932289362954,0.5896701525503752,0.41583301122468896,0.14922199517353285,0.8198198198198198,0.9894736842105263,0.5368131345823922,0.4778346361511806,21,117,0,0.05233281880197182,0.03333333333333333,0.06103286384976526,nan,nan,0.015174361704501621,0.12096774193548387,0.2692307692307692,False,f4_excess_strat_ldhn,global_v2e_contract
0.4174581468105316,0.2999137369791667,0.42460768437861346,0.7722691373138819,0.47375079827799277,0.49741814866470935,0.448244706733861,0.14357519014809594,0.8333333333333334,1.0,0.5091593039854933,0.5317471190265131,21,117,0,0.048014969713337706,0.03625377643504532,0.07142857142857142,nan,nan,0.014879711262745735,0.13636363636363635,0.28888888888888886,False,f4_excess_strat_ldhn,density_conditioned_contract
