threshold,coverage,recall,precision,false_global,false_per_image_mean,false_per_image_p90,false_per_image_p95,ldhn_recall,ldhn_precision,ldhn_per_image_recall_p50,ldhn_per_image_recall_p75,ldhn_per_image_recall_p90,ldhn_images_with_support,pearson,spearman,auroc,auprc,auroc_high_vs_hard_negative,monotonic_pairs,monotonic_valid_pairs,target_high_prevalence,variant,target_contract,selected_threshold_train_coverage
0.2,0.946414794921875,0.9991456147937803,0.4489870411955068,0.8046747235301431,0.8823219618168089,1.0,1.0,0.9969399718441196,0.30573143187929386,1.0,1.0,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.2134261131286621,0.9411490885416667,0.9988518899804438,0.4513663829330972,0.7869659883897006,0.8707999960414456,1.0,1.0,0.9960753780900173,0.30858745573747504,1.0,1.0,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.23275985618432363,0.9326005045572917,0.9982701809038688,0.4552385099384413,0.7575991354439298,0.8529486507399588,1.0,1.0,0.994278290548768,0.31358180146533954,1.0,1.0,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.24972557686269284,0.9240030924479167,0.9976081041259247,0.45916955474430055,0.7272822909460704,0.8352836669900494,1.0,1.0,0.992132649504556,0.3190422400717345,1.0,1.0,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.25,0.9238444010416667,0.9975860986838833,0.45923829742252603,0.72670847054548,0.834952953869926,1.0,1.0,0.9920511694649025,0.31913868073171653,1.0,1.0,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.26467266182104743,0.9152189127604167,0.9967288432026147,0.4631680361650725,0.6970387679438421,0.8155138978595116,1.0,1.0,0.9891359947128507,0.3248003377127984,1.0,1.0,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.2778569621344407,0.9065214029947917,0.9955654250494644,0.46706603221826076,0.6678855037027356,0.7974722376969763,1.0,1.0,0.9850755727367787,0.33054155616514924,1.0,1.0,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.28968283236026765,0.89781005859375,0.9941073253246281,0.4709072187188698,0.6396184731914297,0.7777474098477055,1.0,1.0,0.9798925368810346,0.3362525727156227,1.0,1.0,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.3,0.889451904296875,0.9924722253051103,0.47455049757149975,0.6128816304150315,0.7602083109748461,1.0,1.0,0.9741436674165848,0.3418167667333778,0.9976798143851509,1.0,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.30029921109477675,0.8891996256510417,0.9924224738709295,0.47466133893928375,0.6120400271608323,0.7595036665599812,1.0,1.0,0.9739580739929293,0.3419841310208026,0.9976798143851509,1.0,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.30989359418551127,0.8805997721354166,0.990540530197207,0.47838793953502556,0.5855486520002423,0.740226963086439,1.0,1.0,0.9673536641121165,0.347830262230563,0.9937888198757764,1.0,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.31871866807341576,0.8720548502604166,0.9884107861109304,0.482036822228091,0.5595800909824125,0.7220088327995351,1.0,1.0,0.9599751938545943,0.35366504457689474,0.9887005649717514,1.0,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.32684590220451354,0.86358642578125,0.9860074091366595,0.48558013522746013,0.5344531332187817,0.7040752291087037,1.0,1.0,0.951718549836361,0.3593990386259051,0.9839142091152815,1.0,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.33427020485202474,0.855374755859375,0.9835112266024746,0.4890006464751407,0.5107639143477415,0.6878257307434705,1.0,1.0,0.9433758991096043,0.3649935199131318,0.9799196787148594,1.0,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.3411992996931076,0.84715087890625,0.9806878327127161,0.4923302967687148,0.4880119354643323,0.6724035747019463,1.0,1.0,0.9341052812645703,0.3705480755763215,0.9732142857142857,1.0,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.34763103251655897,0.839119873046875,0.9778520009644124,0.4956049812314005,0.4661302508551518,0.656144189255525,1.0,1.0,0.9248437167572755,0.37610566524000183,0.9651972157772621,1.0,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.35,0.8359716796875,0.9766809287444651,0.4968756145095313,0.45790867967113713,0.6499768679595778,1.0,1.0,0.9209462548605107,0.37819876492261245,0.9625,1.0,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.3536951194206874,0.8309244791666667,0.9747214876444227,0.49889083679385726,0.4452941945314916,0.6406869069820812,1.0,1.0,0.9144142716816123,0.38152780348502074,0.9565217391304348,1.0,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.35939377546310425,0.8229410807291667,0.9715259147566581,0.5020791511327789,0.4255260817311524,0.6256328079330158,1.0,1.0,0.9041387333475169,0.38700876958430697,0.9466357308584686,1.0,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.36479297280311584,0.8149178059895833,0.9681906551498475,0.5052817587088102,0.40641467450037777,0.6089276636896681,1.0,1.0,0.8936821282586358,0.3926250308251597,0.9373549883990719,1.0,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.3699551224708557,0.8067598470052083,0.9646889195902013,0.508545195852308,0.38728413992291677,0.5931038571135245,1.0,1.0,0.8830127697328812,0.39848140362918794,0.925754060324826,1.0,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.3747815370559692,0.7984757486979167,0.9609326863095534,0.5118206176930125,0.368644540577072,0.5769702477818097,1.0,1.0,0.8714652374464156,0.4042805633779155,0.9111969111969112,1.0,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.379370325555404,0.7903963216145833,0.957069296093747,0.5149736573593111,0.3516594567195963,0.5626138432486264,1.0,1.0,0.8597547450806426,0.4098879304577522,0.9,0.9978070175438597,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.38370591402053833,0.7822176106770833,0.9528978296893597,0.5180900946640047,0.33520356278710944,0.5480615356289059,1.0,1.0,0.8476051658345141,0.41559003633280583,0.8826219512195121,0.9961089494163424,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.3877597086131573,0.7739961751302084,0.948605811732919,0.5212349244784781,0.3189198149747997,0.532956954222428,1.0,1.0,0.8353016798468176,0.42137605042016807,0.873015873015873,0.9940334128878282,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.3915221621592839,0.7659476725260417,0.9440985231478115,0.5242093441698944,0.3039048478260177,0.519274430504679,1.0,1.0,0.8224323602504153,0.4268346258389932,0.8571428571428571,0.9901960784313726,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.395025268693765,0.7578865559895833,0.9393960558593795,0.5271461873893337,0.28968047767360455,0.5063832376918921,1.0,1.0,0.8093457605482701,0.4321433750664669,0.8402366863905325,0.9854368932038835,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.39824891835451126,0.7497526041666667,0.9344132583745058,0.5300386629270072,0.2760044247928668,0.49265576881485185,1.0,1.0,0.7958698673233354,0.43751166453905477,0.819634703196347,0.9814550641940085,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.39999999999999997,0.7449776204427083,0.9314568750741488,0.5317482468592577,0.26802194544243146,0.48442589252227036,1.0,1.0,0.7879391434637165,0.44077384720569246,0.8125,0.978369384359401,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.401174396276474,0.7415531412760417,0.929149173934841,0.5328803511334523,0.2626822278258264,0.4786324765824586,1.0,1.0,0.781561067026386,0.44281017255175525,0.8035714285714286,0.9777777777777777,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.4037913680076599,0.7332478841145833,0.923494732088527,0.5356364766402335,0.2504120349265351,0.46566256410632245,1.0,1.0,0.7659168994128911,0.4475056731323625,0.7852193995381063,0.967741935483871,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.40611799731850623,0.72484375,0.9177235657235581,0.5384607180067543,0.23834905494967915,0.4525982834091013,1.0,1.0,0.7504583252230516,0.452524579782617,0.7657657657657657,0.9609375,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.40821322798728943,0.7167000325520834,0.9120605130520975,0.541218670551539,0.22712767822702248,0.43961352034739365,1.0,1.0,0.7353483045361748,0.4575355583720603,0.7444444444444445,0.9523809523809523,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.41012081503868103,0.7085819498697916,0.9060846004003077,0.5438325587698711,0.21639086095375326,0.42549880132003026,1.0,1.0,0.719486856816937,0.46221849990694214,0.7202797202797203,0.9337474120082816,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.41187222898006437,0.7006103515625,0.8999192495952912,0.5462777758418418,0.2061768578232442,0.41253152215432226,1.0,1.0,0.7032451689126489,0.46667187340418503,0.7,0.9263803680981595,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.4135197103023529,0.6924910481770833,0.8934821794189798,0.5487294534352293,0.19548467102557646,0.39974677773317957,1.0,1.0,0.6862701606514782,0.47137211739064194,0.6730769230769231,0.9168336673346693,1.0,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.415070345501105,0.6843318684895834,0.8869790929165439,0.5512303976539618,0.18550657183753233,0.38773227403139227,1.0,1.0,0.6693358924101344,0.4761253095225062,0.6464646464646465,0.9027777777777778,0.9991876523151909,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.4165305003523827,0.676429443359375,0.8805506335653791,0.5536284139791253,0.175738873463038,0.37518752302973724,1.0,1.0,0.6532843245983713,0.48093989209436244,0.6210826210826211,0.8888888888888888,0.9990732159406858,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.417927086353302,0.6684847005208333,0.8739346495776869,0.5559990212238597,0.16615288488206398,0.36248401408283676,1.0,1.0,0.6368932566213849,0.48588261295981655,0.596,0.8729763387297634,0.9962216624685138,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.4192746077974637,0.660498046875,0.8671875896960953,0.5583776890663118,0.15664340568783533,0.34865325518877677,1.0,1.0,0.6208688488228398,0.4913274919579593,0.5714285714285714,0.8571428571428571,0.9942296595499135,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.42058199644088745,0.6524808756510416,0.8602903187536117,0.5607429077096444,0.14739214567387238,0.33619082596083616,1.0,1.0,0.604405354143939,0.49684451026650495,0.5576923076923077,0.8390243902439024,0.9916589434661723,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.4218696653842926,0.6443855794270833,0.8530275661215695,0.5629940352680719,0.13889004007179132,0.32512151167332765,1.0,1.0,0.5876023592998149,0.5021469354913581,0.5366430260047281,0.8205128205128205,0.98989898989899,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.4231296479701996,0.6363321940104166,0.8456643538628161,0.5651980688684977,0.13081829977015305,0.3129746849868102,0.9947368421052631,1.0,0.5712972980313518,0.5075668306180148,0.5178571428571429,0.8146453089244852,0.987012987012987,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.42438802123069763,0.6282100423177084,0.8380629087750049,0.5673594409960819,0.12344470762256644,0.30295925810028485,0.9915356711003628,1.0,0.554910756723235,0.5128712539902351,0.4969097651421508,0.782608695652174,0.9850746268656716,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.4256407092014948,0.6200651041666667,0.8302366254750305,0.5694441527897356,0.11646003819093555,0.29189416666741747,0.9842805320435308,1.0,0.5384427353754645,0.5182285540016556,0.47240802675585286,0.7650602409638554,0.9792207792207792,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.42690473794937134,0.6119368489583333,0.8221893309962917,0.5714151776452627,0.10976227895959986,0.2817399725052732,0.9732057416267943,1.0,0.5221467274447407,0.523108109946623,0.4482758620689655,0.7494145199063232,0.9736842105263158,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.4281631290912628,0.603848876953125,0.8140195714488,0.5733147621425332,0.103552267068766,0.26992955596883467,0.9550561797752809,1.0,0.5060136795933241,0.5277457793556671,0.41916167664670656,0.7287234042553191,0.9715909090909091,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.4294279217720032,0.5957706705729167,0.8059024336105381,0.5752940581873913,0.0977885599339469,0.26048100778331373,0.9123376623376623,1.0,0.49046909869496136,0.5324765953264369,0.4012539184952978,0.7072599531615925,0.9680851063829787,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.4307146420081457,0.58767333984375,0.797666657736922,0.5772606985139856,0.09254447905077354,0.2503197413291533,0.8918918918918919,1.0,0.47480682440598787,0.5365103884279766,0.3754152823920266,0.6931034482758621,0.96,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.4320223331451416,0.5795751953125,0.7892270923348348,0.5791335641732029,0.08739603490103193,0.23991448735258844,0.8831168831168831,1.0,0.4588367366338785,0.5404671895578175,0.3521594684385382,0.6689655172413793,0.9506172839506173,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.43334584136803944,0.571488037109375,0.7804670128856215,0.5808098176632213,0.08266201659616114,0.2296282364221335,0.8679245283018868,1.0,0.4426086287361993,0.5439635940829258,0.3374233128834356,0.6404494382022472,0.9472247497725205,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.4346885681152344,0.5634940592447917,0.7718246147134126,0.5825266835301908,0.0779503135290911,0.2167537045295948,0.8484848484848485,1.0,0.4261225007129503,0.5470606011297334,0.3157894736842105,0.6157894736842106,0.9416767922235723,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.43604938834905627,0.55530029296875,0.7627076643997872,0.5841397341258849,0.0735095812067443,0.20633891247428415,0.7924528301886793,0.990909090909091,0.4087717789355991,0.5493284181327104,0.2918429003021148,0.5597402597402598,0.9258809234507898,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.4374166429042816,0.5471232096354167,0.7533821407659425,0.5856211094666856,0.06911347935999898,0.19631147522040107,0.7547169811320755,0.9900990099009901,0.3909910236156315,0.5509663838744657,0.27575757575757576,0.5287356321839081,0.9134448932487017,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.4387881914774577,0.53886474609375,0.7437542814936146,0.5869974945518963,0.06475882009774074,0.18472704324282416,0.6956521739130435,0.9761904761904762,0.3730473082163567,0.55261922643635,0.25925925925925924,0.5,0.9094056549336411,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.44016061946749685,0.5306075032552083,0.7340364869364215,0.588343285882666,0.060643252669061835,0.1736174174122189,0.6525974025974026,0.967741935483871,0.35609040663066455,0.5550028926611071,0.23952095808383234,0.47198007471980075,0.8986928104575164,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.4415414035320282,0.5223246256510417,0.7241053352672608,0.5895868470356362,0.05688154115408034,0.16608479887061214,0.6176470588235294,0.9473684210526315,0.33943226519036906,0.5575010037025472,0.22857142857142856,0.44387755102040816,0.875,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.4429449141025543,0.513773193359375,0.7137340747572704,0.5908150246030369,0.05273728270537192,0.15682576193487088,0.5882352941176471,0.9090909090909091,0.3229370838293808,0.5609804044915547,0.21046077210460773,0.41823056300268097,0.8387096774193549,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.4443514198064804,0.5050748697916667,0.7029045269978071,0.5918710806334148,0.04840812657202881,0.14668594436382998,0.5714285714285714,0.8648648648648649,0.3056180487341171,0.5642283488914331,0.19714285714285715,0.3826086956521739,0.8163636363636364,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.4457874894142151,0.4962638346354167,0.6919860007118283,0.5930225693618821,0.043894072754051015,0.13636986108248736,0.5094339622641509,0.8333333333333334,0.28792330012267275,0.5686316579949579,0.18292682926829268,0.3611111111111111,0.7978436657681941,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.4472680831948916,0.4871468098958333,0.6804848085909245,0.5940802464392272,0.03944696464947543,0.12576893297739494,0.49056603773584906,0.7384615384615385,0.26933679774390823,0.5737041036717062,0.1708253358925144,0.33043478260869563,0.7593984962406015,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.4487987458705902,0.4780452473958333,0.6690199732873069,0.5951913615765156,0.03504448702050133,0.11693567447053882,0.38461538461538464,0.7021531100478469,0.25088156876236345,0.5781600442307091,0.15625,0.30952380952380953,0.7142857142857143,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
0.44999999999999996,0.47116943359375,0.6603546129147069,0.5960554291823625,0.03203511780851613,0.11020156316040859,0.3511450381679389,0.676923076923077,0.2367628885579391,0.5813364157737962,0.15342465753424658,0.3,0.7045454545454546,599,0.532043013716581,0.517865754298486,0.8476874205259104,0.6417597376825755,0.9383471412762078,4,4,0.42529134114583333,f4_global_strat_control,global_v2e_contract,0.5031057000160217
