index,name,gate_coverage,gate_min,gate_max,gate_nontrivial,noop_final_max_abs_diff
0,1002_0.73_1.47.png,0.1348465234041214,0.0,1.0,True,0.0
1,1007_0.68_1.25.png,0.6701125502586365,0.0,1.0,True,0.0
2,1012_0.85_1.28.png,0.656816303730011,0.0,1.0,True,0.0
3,1016_0.8_1.72.png,0.5907625555992126,0.0,1.0,True,0.0
4,1022_0.66_1.05.png,0.06135008484125137,0.0,1.0,True,0.0
5,1023_0.5_1.87.png,0.2846766412258148,0.0,1.0,True,0.0
6,1029_0.71_0.56.png,0.043014977127313614,0.0,1.0,True,0.0
7,103_0.75_1.59.png,0.497879296541214,0.0,1.0,True,0.0
