fam_name,gamma_mean,gamma_std,gamma_min,gamma_max,beta_mean,beta_std,beta_min,beta_max,d7c_gate_mean,d7c_gate_std,d7c_gate_min,d7c_gate_max,d7c_gate_shape
FAM2,8.62226661411114e-05,0.0006442102021537721,-0.007510783616453409,0.01093771681189537,9.302659236709587e-06,0.0006207041442394257,-0.009202376939356327,0.008637809194624424,0.13547059893608093,0.3422255218029022,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.0002025910362135619,0.001204941188916564,-0.011758796870708466,0.01685543917119503,5.1445807912386954e-05,0.0012393423821777105,-0.01659967191517353,0.013985292986035347,0.6710891127586365,0.46981754899024963,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.0001485495740780607,0.0012295059859752655,-0.011253333650529385,0.015611154958605766,4.656101009459235e-05,0.0013239911058917642,-0.019989853724837303,0.013028780929744244,0.6557877063751221,0.4751107394695282,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.0001691668585408479,0.0010521991644054651,-0.007443966809660196,0.010035373270511627,4.705365063273348e-05,0.0010508126579225063,-0.009306218475103378,0.010535342618823051,0.5900286436080933,0.491828054189682,0.0,1.0,"[1, 1, 208, 208]"
FAM2,3.2925519917625934e-05,0.00047376457951031625,-0.008735895156860352,0.012620285153388977,5.802189207315678e-06,0.0004870450939051807,-0.012979387305676937,0.011255349032580853,0.06171412765979767,0.24063560366630554,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.00011128099140478298,0.0008605695911683142,-0.009742295369505882,0.013411296531558037,2.098892400681507e-05,0.0008767277467995882,-0.012766373343765736,0.011249870993196964,0.28490200638771057,0.4513677656650543,0.0,1.0,"[1, 1, 208, 208]"
FAM2,2.153595778509043e-05,0.0003782354760915041,-0.00913962535560131,0.011397501453757286,3.4924885312648257e-06,0.0003912063257303089,-0.013664841651916504,0.010006050579249859,0.042991865426301956,0.20283876359462738,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.00020354866865091026,0.0009769132593646646,-0.010301046073436737,0.0094883618876338,3.830010609817691e-05,0.0009486713679507375,-0.011552412994205952,0.012816636823117733,0.4977579712867737,0.49999499320983887,0.0,1.0,"[1, 1, 208, 208]"
FAM2,9.452056838199496e-05,0.0006982343038544059,-0.007963554002344608,0.009502667933702469,1.7104550352087244e-05,0.0006988116656430066,-0.01141427457332611,0.008902241475880146,0.2065458595752716,0.40482670068740845,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.00021821970585733652,0.0010573475155979395,-0.008303647860884666,0.01284417137503624,4.451781933312304e-05,0.0010304503375664353,-0.011730206198990345,0.01200795453041792,0.6158238053321838,0.48639988899230957,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.00010827487130882218,0.0008255918510258198,-0.012256471440196037,0.011552797630429268,2.1902285880059935e-05,0.0008483727579005063,-0.013810847885906696,0.013822975568473339,0.26772835850715637,0.4427752196788788,0.0,1.0,"[1, 1, 208, 208]"
FAM2,8.085085573839024e-05,0.0006117676966823637,-0.008383932523429394,0.008342375978827477,1.3914612281951122e-05,0.0005845109699293971,-0.00819846335798502,0.00876338966190815,0.16917067766189575,0.3749025762081146,0.0,1.0,"[1, 1, 208, 208]"
FAM2,1.880325362435542e-05,0.000287060160189867,-0.006595156621187925,0.0070638153702020645,2.7983990094071487e-06,0.0002774962049443275,-0.009835269302129745,0.00898752175271511,0.037144046276807785,0.18911467492580414,0.0,1.0,"[1, 1, 208, 208]"
FAM2,3.938340796594275e-06,0.00021592320990748703,-0.011839406564831734,0.015525758266448975,1.4968851473895484e-06,0.0002303601213498041,-0.012878202833235264,0.013012118637561798,0.016041049733757973,0.1256333440542221,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.00021072763775009662,0.0010952220764011145,-0.010972978547215462,0.010838262736797333,4.476118556340225e-05,0.0010777866700664163,-0.01125617790967226,0.012258022092282772,0.5702663064002991,0.49503806233406067,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.0001146841241279617,0.0008871567551977932,-0.011798710562288761,0.015709342435002327,2.8770979042747058e-05,0.0009009990026243031,-0.013983163051307201,0.01276756078004837,0.36603179574012756,0.4817183017730713,0.0,1.0,"[1, 1, 208, 208]"
FAM2,7.435611769324169e-05,0.0006653842283412814,-0.010359427891671658,0.013139242306351662,1.2597221029864158e-05,0.0006541619659401476,-0.01584695465862751,0.01169607788324356,0.16297614574432373,0.3693438768386841,0.0,1.0,"[1, 1, 208, 208]"
FAM2,6.912191565788817e-06,0.00020421567023731768,-0.008543295785784721,0.009416995570063591,1.2266345947864465e-06,0.00020153381046839058,-0.012564542703330517,0.010392952710390091,0.012204142287373543,0.1097961887717247,0.0,1.0,"[1, 1, 208, 208]"
FAM2,9.98622490442358e-05,0.0007604797719977796,-0.007827279157936573,0.009999599307775497,1.8031287254416384e-05,0.0007631988264620304,-0.012115703895688057,0.011301281861960888,0.21010540425777435,0.4073832631111145,0.0,1.0,"[1, 1, 208, 208]"
FAM2,6.367379068450418e-09,5.939299626334105e-06,-0.0032590613700449467,0.0029013175517320633,4.109740991964372e-09,5.907246304559521e-06,-0.0032546576112508774,0.0031352811492979527,2.3113905626814812e-05,0.0048076375387609005,0.0,1.0,"[1, 1, 208, 208]"
FAM2,1.0439512152515817e-05,0.0002672078844625503,-0.009480917826294899,0.01291285827755928,1.5941405990815838e-06,0.0002742000506259501,-0.01227403711527586,0.010628101415932178,0.030209874734282494,0.1711643487215042,0.0,1.0,"[1, 1, 208, 208]"
FAM2,8.600293222116306e-05,0.0007242476567625999,-0.008758822456002235,0.010808682069182396,1.9927971152355894e-05,0.00073485221946612,-0.011410883627831936,0.011921766214072704,0.22429734468460083,0.41711872816085815,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.00010117485362570733,0.0007715775864198804,-0.009955745190382004,0.012356771156191826,1.7508464225102216e-05,0.0007796698482707143,-0.013648934662342072,0.011654986068606377,0.23472170531749725,0.4238247573375702,0.0,1.0,"[1, 1, 208, 208]"
FAM2,6.478781142504886e-05,0.0006040242151357234,-0.010072099044919014,0.013794172555208206,9.963849151972681e-06,0.0006244351388886571,-0.0187942273914814,0.011280608363449574,0.1321190893650055,0.3386201560497284,0.0,1.0,"[1, 1, 208, 208]"
FAM2,7.657660898985341e-05,0.0008032128098420799,-0.011553697288036346,0.014071671292185783,1.5469333447981626e-05,0.0008525532903149724,-0.01409952249377966,0.01609845459461212,0.16140440106391907,0.36790353059768677,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.00015419711417052895,0.0010516673792153597,-0.0115421824157238,0.015345200896263123,3.171871867380105e-05,0.0010868065292015672,-0.013927837833762169,0.014360415749251842,0.41607341170310974,0.49290597438812256,0.0,1.0,"[1, 1, 208, 208]"
FAM2,9.039449651027098e-05,0.0007751159137114882,-0.007682693190872669,0.008261239156126976,2.3039405277813785e-05,0.000781749957241118,-0.009643631987273693,0.009741398505866528,0.3169378638267517,0.46528297662734985,0.0,1.0,"[1, 1, 208, 208]"
FAM2,4.748796527564991e-06,0.00014229300722945482,-0.004653389565646648,0.006087185814976692,5.942548568782513e-07,0.00013137319183442742,-0.006943355314433575,0.007604573853313923,0.008621486835181713,0.0924508348107338,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.00015076655836310238,0.0011036713840439916,-0.007267297245562077,0.01027475856244564,4.53105712949764e-05,0.0011093667708337307,-0.011518865823745728,0.00820552371442318,0.6007072925567627,0.4897530674934387,0.0,1.0,"[1, 1, 208, 208]"
FAM2,6.422906153602526e-06,0.00022737628023605794,-0.004804834257811308,0.005993331782519817,2.7210501230001682e-06,0.00022585137048736215,-0.005435558035969734,0.006997355259954929,0.03196652978658676,0.17591097950935364,0.0,1.0,"[1, 1, 208, 208]"
FAM2,5.455429459289007e-07,8.238216832978651e-05,-0.0041320957243442535,0.005771021358668804,3.0551186114280426e-07,8.490595791954547e-05,-0.005363756325095892,0.006492156535387039,0.00432230019941926,0.06560198217630386,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.00024679413763806224,0.0010613870108500123,-0.007533744443207979,0.008842072449624538,3.4058946766890585e-05,0.0010464038932695985,-0.009411277249455452,0.009157372638583183,0.46047523617744446,0.4984353482723236,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.00020214550022501498,0.0011598917189985514,-0.006260284222662449,0.007800154387950897,6.169555126689374e-05,0.0011532664066180587,-0.008151480928063393,0.007593407295644283,0.6731000542640686,0.4690803587436676,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.00010110255243489519,0.0007832091650925577,-0.010512033477425575,0.013694783672690392,1.7669841327005997e-05,0.0007783191394992173,-0.01384617667645216,0.014745724387466908,0.2080020308494568,0.40587830543518066,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.0001600529794814065,0.0010744567262008786,-0.008214865811169147,0.008163982070982456,5.244030035100877e-05,0.001051699393428862,-0.008088786154985428,0.00886253546923399,0.6339219808578491,0.4817311465740204,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.00024413637584075332,0.001284115482121706,-0.00745758879929781,0.00852988287806511,6.73837712383829e-05,0.0012541080359369516,-0.008239086717367172,0.00894138216972351,0.8569480776786804,0.35012581944465637,0.0,1.0,"[1, 1, 208, 208]"
FAM2,2.2829981389804743e-06,0.0001504569227108732,-0.009050209075212479,0.011164506897330284,2.80874729696734e-07,0.0001590102183399722,-0.01085175946354866,0.010122622363269329,0.004576553124934435,0.06749525666236877,0.0,1.0,"[1, 1, 208, 208]"
FAM2,8.231656101997942e-05,0.0006294574704952538,-0.007927525788545609,0.01102512702345848,9.444887837162241e-06,0.0006161624914966524,-0.011212158016860485,0.009476783685386181,0.13958486914634705,0.34655582904815674,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.00014813804591540247,0.0009873153176158667,-0.00688881566748023,0.008729774504899979,3.947131699533202e-05,0.0009754083584994078,-0.0074311355128884315,0.009324154816567898,0.5216808319091797,0.49952974915504456,0.0,1.0,"[1, 1, 208, 208]"
FAM2,6.788769678678364e-05,0.0006386242457665503,-0.012184357270598412,0.01150561310350895,9.173001672024839e-06,0.0006308432202786207,-0.012038793414831161,0.012731866911053658,0.11695636063814163,0.3213682472705841,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.0001249006309080869,0.0008468240848742425,-0.008594945073127747,0.0095782820135355,3.7091733247507364e-05,0.0008373052696697414,-0.010428791865706444,0.00983627513051033,0.36196374893188477,0.48056837916374207,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.00022976126638241112,0.0011321333004161716,-0.010524081997573376,0.01600692979991436,4.790781167685054e-05,0.0011391728185117245,-0.013050712645053864,0.014855201356112957,0.6641780734062195,0.4722770154476166,0.0,1.0,"[1, 1, 208, 208]"
FAM2,4.2220675823045895e-05,0.0004938819911330938,-0.009154880419373512,0.011708620935678482,8.185256774595473e-06,0.0004832900012843311,-0.010737014003098011,0.010567240417003632,0.10031434893608093,0.3004186749458313,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.00029067209106869996,0.001358813140541315,-0.010510144755244255,0.011161083355545998,6.486679194495082e-05,0.001400465494953096,-0.011997183784842491,0.011806480586528778,0.7606786489486694,0.42666923999786377,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.00018268330313730985,0.001125518698245287,-0.00858751405030489,0.012433556839823723,4.1216790123144165e-05,0.0011607366614043713,-0.01319911703467369,0.01058271061629057,0.4421459138393402,0.4966416656970978,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.00028654548805207014,0.001249666907824576,-0.009611040353775024,0.009990599937736988,4.813347914023325e-05,0.001234519761055708,-0.010847360827028751,0.01216080691665411,0.7145664095878601,0.4516206979751587,0.0,1.0,"[1, 1, 208, 208]"
FAM2,7.910581916803494e-05,0.0006021773442625999,-0.008829783648252487,0.00906419474631548,9.137294910033233e-06,0.0005724785150960088,-0.01011511031538248,0.010547693818807602,0.13135632872581482,0.3377896249294281,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.00022755448298994452,0.001068997080437839,-0.009207922965288162,0.009676269255578518,3.341168485349044e-05,0.0010600689565762877,-0.009449566714465618,0.011183429509401321,0.439210444688797,0.4962908923625946,0.0,1.0,"[1, 1, 208, 208]"
FAM2,5.204660283197882e-06,0.00018006200843956321,-0.008452925831079483,0.011950353160500526,5.720788180951786e-07,0.0001862201461335644,-0.01344578992575407,0.010931647382676601,0.010724851861596107,0.10300403088331223,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.00012423063162714243,0.000869592884555459,-0.008613461628556252,0.012149844318628311,2.0772629795828834e-05,0.0008840205264277756,-0.014489790424704552,0.01050886046141386,0.3048955202102661,0.46036314964294434,0.0,1.0,"[1, 1, 208, 208]"
FAM2,9.851839422481135e-06,0.0002842133690137416,-0.009839558973908424,0.01029595173895359,1.8911746337835211e-06,0.0002908811438828707,-0.011511911638081074,0.012222297489643097,0.017034947872161865,0.1294015496969223,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.00013008846144657582,0.0010210274485871196,-0.009090632200241089,0.01197049394249916,4.259378692950122e-05,0.0010279543930664659,-0.014942765235900879,0.010180442593991756,0.5461816191673279,0.49786269664764404,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.0002352903102291748,0.0010520635405555367,-0.010477149859070778,0.010561861097812653,2.7389753086026758e-05,0.0010273143416270614,-0.011272139847278595,0.01177293062210083,0.3640671372413635,0.48116758465766907,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.0002550081117078662,0.0012407959438860416,-0.008897000923752785,0.009460014291107655,4.878331674262881e-05,0.0012457912089303136,-0.010360732674598694,0.010393453761935234,0.6465190649032593,0.4780503809452057,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.0001397060987073928,0.0008769247215241194,-0.009636042639613152,0.011834254488348961,2.0160139683866873e-05,0.0008931013871915638,-0.016481490805745125,0.01146639883518219,0.3011048436164856,0.45873817801475525,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.00017030873277690262,0.000883213710039854,-0.00999009795486927,0.010434381663799286,2.266332376166247e-05,0.0008587762713432312,-0.010773081332445145,0.011639551259577274,0.3263452351093292,0.46887528896331787,0.0,1.0,"[1, 1, 208, 208]"
FAM2,4.28352905146312e-05,0.0005291041452437639,-0.012509580701589584,0.012869704514741898,1.2966680515091866e-05,0.0005196697893552482,-0.013452398590743542,0.014649029821157455,0.12733450531959534,0.33334729075431824,0.0,1.0,"[1, 1, 208, 208]"
FAM2,1.9896842786693014e-06,0.0001313291140832007,-0.010409360751509666,0.010493943467736244,6.662989449068846e-07,0.0001342371106147766,-0.011148673482239246,0.011941226199269295,0.005524223670363426,0.07411954551935196,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.00016771470836829394,0.0009858596604317427,-0.010438509285449982,0.01119193248450756,3.416889740037732e-05,0.0009714731713756919,-0.012114948593080044,0.013266388326883316,0.4124676585197449,0.49227848649024963,0.0,1.0,"[1, 1, 208, 208]"
FAM2,4.7375400754390284e-05,0.0004493659071158618,-0.009099291637539864,0.010228225961327553,7.037686373223551e-06,0.00044514151522889733,-0.0116512356325984,0.009830017574131489,0.11388221383094788,0.3176681399345398,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.00020008496358059347,0.0010511509608477354,-0.011194305494427681,0.010350513271987438,2.9564625947386958e-05,0.0010388164082542062,-0.011964644305408001,0.013091864064335823,0.348557710647583,0.4765136241912842,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.0002002865367103368,0.0009874809766188264,-0.008527349680662155,0.009469457902014256,3.712083343998529e-05,0.0009685847908258438,-0.009280843660235405,0.008873270824551582,0.5189765095710754,0.4996397793292999,0.0,1.0,"[1, 1, 208, 208]"
FAM2,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[1, 1, 208, 208]"
FAM2,2.0343879441497847e-05,0.00031586678232997656,-0.006249310448765755,0.00752704031765461,4.188838374830084e-06,0.00030815505306236446,-0.010411121882498264,0.007983733899891376,0.05330066755414009,0.2246323972940445,0.0,1.0,"[1, 1, 208, 208]"
